Name_GeneSymbol	Value_LogDiffExp
INSIG1	2.20525
KDM3A	3.52395
BNIP3L	0.94585
BNIP3	1.30115
ALDOC	1.5030999999999999
SESN1	1.49835
TERF2IP	3.2058
LGMN	1.7796500000000002
CDK5R1	1.73055
ZNF451	3.2807500000000003
RGS2	3.27325
P4HA2	1.23465
ACAA1	1.9781499999999999
UBE2A	0.8266999999999999
CNOT4	2.68475
NOSIP	2.2495000000000003
RNMT	1.33375
TBP	0.57945
KIAA0907	1.65895
DYRK3	1.6574499999999999
PHKG2	1.0386000000000002
CIRBP	0.7258500000000001
CCP110	0.7655000000000001
ACBD3	1.5647
STXBP1	1.2584
ADI1	0.6863
NCOA3	1.31585
ADCK3	1.0393000000000001
C2CD2L	2.37485
HIST2H2BE	3.0410500000000003
PSME1	1.1854
ICMT	1.40985
PSMD9	0.8944
RAD9A	2.05015
POLR2K	0.8397
MYCBP2	0.8508
ALAS1	1.2732999999999999
MCOLN1	0.6857499999999999
FBXO21	0.9876
ATP6V0B	1.03365
FOXO4	0.85115
KLHL21	1.1723000000000001
FOXJ3	2.0855
WFS1	1.1186500000000001
MYCBP	0.9716499999999999
PCMT1	1.13625
HERPUD1	0.91995
ALDOA	1.0237
NFIL3	1.5809
CASP3	1.2483
LRPAP1	1.7739500000000001
BAMBI	0.62245
G3BP1	0.80995
SPTAN1	1.43975
SQSTM1	0.9597499999999999
PCNA	0.53535
COG4	1.2074500000000001
AKR7A2	1.69855
GMNN	1.52975
ABCC5	0.7087
EPRS	0.934
ABCB6	1.0277500000000002
TSC22D3	0.8106500000000001
COG2	1.06795
RAE1	1.22665
KDM5B	2.38445
CYCS	1.3171
YTHDF1	1.2006000000000001
TBC1D31	0.5586
DAG1	1.35625
CDKN1B	1.1428
CREG1	1.0736999999999999
KIF5C	1.0688
TMED10	1.4514
YME1L1	0.8592500000000001
SPDEF	1.20485
KDM5A	1.8068499999999998
LAGE3	1.63705
HADH	0.67775
PIK3R3	1.0381
PLS1	0.9797
GFPT1	1.341
CCNE2	1.0571
CHERP	2.5574
KDELR2	0.57015
DDIT4	1.5977000000000001
CEBPZ	1.8571499999999999
SMARCA4	1.0131999999999999
RPS5	0.99885
GNAI2	1.6372499999999999
FKBP14	0.80795
PRCP	1.1829
NOTCH1	1.32535
RHOA	0.7250500000000001
UBQLN2	1.5834
CDK19	0.88005
TBPL1	2.02285
HYOU1	0.80115
CLSTN1	0.7804
SDHB	0.923
RBM6	1.52715
RFC5	1.8424
MAST2	0.6740999999999999
AKAP8L	1.7096
GNAI1	0.5256500000000001
KAT6B	1.0128000000000001
CALU	1.04235
PPP1R13B	0.86055
KIAA0100	1.52775
KCTD5	0.9782
DHX29	0.90365
DNM1L	0.64175
HS2ST1	0.6471
COASY	0.65115
ZNF589	0.5393
RAP1GAP	0.9625999999999999
SOX2	0.9958
ASAH1	0.7094499999999999
CGRRF1	0.9761500000000001
KIF2C	1.49905
STAP2	0.74325
HIST1H2BK	1.17855
CALM3	0.9387000000000001
PSRC1	1.0972
ATF6	1.1253
COPB2	0.7113
PARP1	1.1494
PIK3C2B	1.1745
ERO1L	1.0865
MEF2C	0.5374000000000001
CD320	0.9723499999999999
CLTC	0.9744999999999999
SKIV2L	1.3874
POLR1C	1.5152
BAG3	1.1750500000000001
PSMD4	0.9791
MAN2B1	0.9277
TIPARP	1.16415
HMG20B	0.5156499999999999
HAT1	0.5421
CSNK2A2	0.8442000000000001
FGFR4	1.40925
PTPRC	0.9924000000000001
CRK	1.0866
SYNE2	1.8835000000000002
HSPD1	0.8808
DNMT1	0.7812
PAK6	0.8825000000000001
HMGCS1	0.57445
UBR7	0.9043
ANKRD10	0.85175
CDKN1A	0.653
WASF3	0.7545999999999999
SH3BP5	0.7664500000000001
PRKACA	0.5148
STUB1	0.79065
TGFBR2	0.81725
TXNL4B	1.1275
TERT	1.0121499999999999
ATMIN	0.5013500000000001
MTERF3	0.8328500000000001
TSTA3	0.55865
ATP6V1D	0.6697
P4HTM	1.2747000000000002
NFE2L2	1.0493999999999999
RAB4A	0.65105
TRAP1	0.8508
ELAVL1	0.5142
FRS2	1.1611
CXCR4	0.8714999999999999
BZW2	0.9023
FGFR2	0.52785
SYK	0.8392999999999999
CRELD2	0.6148
HSPA4	0.8429
GPC1	0.56665
UTP14A	0.8845000000000001
NCK1	0.6996
HSD17B10	1.1433
TCTN1	0.8909499999999999
APOE	0.90845
PSMD10	2.06335
ISOC1	0.7090000000000001
DPH2	0.5288
PTK2B	0.87885
PIK3CA	0.70755
ARID4B	1.2869000000000002
MAPKAPK3	1.0335
PLA2G15	0.8433999999999999
ABHD4	0.66025
CDCA4	1.2542
CXCL2	1.82535
GNA15	1.3704
TCTA	1.51075
RPN1	0.8715499999999999
NFKBIE	1.19455
PLSCR3	0.6633500000000001
KCNK1	0.5054500000000001
NFATC3	0.8139000000000001
PRKX	0.5439
FZD1	0.8394
RRP8	0.7754
SNCA	0.8406
EIF4EBP1	0.5096499999999999
SNX11	1.00245
GTF2E2	0.7284999999999999
NR1H2	0.51905
CCNF	1.1774
HMGCR	2.01595
VDAC1	0.54505
TFAP2A	1.3694000000000002
MMP1	0.819
AKAP8	1.4508999999999999
CDK4	0.8267500000000001
TMCO1	0.6017
METRN	0.5826
ADO	0.51545
HLA-DRA	0.83395
PTPN1	0.64915
PRPF4	0.9757
ICAM3	1.1598000000000002
SATB1	0.85185
PSMF1	0.8472000000000001
TOP2A	0.5009
PNP	0.5519499999999999
KAT6A	0.94995
IL13RA1	1.01595
PLEKHM1	0.96115
FOS	1.1093
DNMT3A	0.8389500000000001
CASP10	0.5363
