Name_GeneSymbol	Value_LogDiffExp
MMP2	3.1083
KIAA1033	1.5559
TIMELESS	1.4838
RNF167	1.5573
POLG2	1.7806
HMGCS1	1.3372
SPAG4	1.1445
LPAR2	3.9197
EDEM1	1.2188
CFLAR	1.4395
MCM3	1.0822
RAB11FIP2	1.148
WDTC1	1.1326
LIG1	1.2769
DNM1	1.8971
SRC	1.4657
GNB5	1.3374
KIF20A	1.1949
KDM3A	1.2258
ARHGAP1	1.037
CLSTN1	1.279
DDR1	1.0961
RPS6KA1	1.1269
COG4	1.1299
PXMP2	2.0591
CASP7	1.2121
NISCH	1.4541
EGR1	1.0726
NUSAP1	0.8639
RPA2	1.2193
NT5DC2	1.0356
TP53BP1	1.0465
HEBP1	1.4579
RAB27A	0.9604
SMARCA4	1.1473
ABHD4	0.8626
KIF2C	0.8759
ZNF318	1.6154
SYNE2	5.0336
CIRBP	1.4097
LOXL1	1.2355
STXBP2	1.4634
PSMD10	1.6758
RFC5	1.343
TWF2	1.0191
PLSCR3	1.7096
SMARCD2	0.8569
TIAM1	0.8574
MAP2K5	0.8862
PRKACA	0.8592
PGM1	1.0763
RFC2	1.2932
RBM6	1.5924
RNH1	1.6517
CCP110	4.624
SUZ12	0.9143
EVL	3.5907
RALGDS	1.546
PRAF2	0.9074
SPEN	1.106
PSME2	1.6478
HERC6	2.3782
PLEKHJ1	1.3433
GAA	0.8574
HOXA10	0.9254
FBXO11	3.876
MLEC	0.8695
MFSD10	4.1585
SLC37A4	3.8131
LPGAT1	0.8914
IGHMBP2	4.1079
NPRL2	3.3825
CRELD2	0.9703
ACAA1	0.9504
CAPN1	0.8832
MEF2C	3.683
PIGB	0.8801
AKAP8	1.2639
VPS28	1.3806
ANO10	2.2765
ENOSF1	2.5823
CASP3	1.829
PLSCR1	2.6351
STAT1	2.6957
SLC5A6	2.0081
UBE2L6	1.1018
WDR61	1.032
PACSIN3	1.1688
CALM3	2.391
CDH3	1.5612
PFKL	2.3048
TLK2	0.9442
PSMB8	0.9716
ADAM10	1.908
SH3BP5	1.6243
DCUN1D4	0.9748
RBM34	1.7755
PLK1	1.3263
PECR	1.4721
LYN	0.8773
ABHD6	1.1103
