Name_GeneSymbol	Value_LogDiffExp
MMP2	3.1083
KIAA1033	1.5559
TIMELESS	1.4838
RNF167	1.5573
POLG2	1.7806
HMGCS1	1.3372
SPAG4	1.1445
LPAR2	3.9197
EDEM1	1.2188
CFLAR	1.4395
MCM3	1.0822
RAB11FIP2	1.148
WDTC1	1.1326
LIG1	1.2769
DNM1	1.8971
SRC	1.4657
GNB5	1.3374
KIF20A	1.1949
KDM3A	1.2258
ARHGAP1	1.037
CLSTN1	1.279
DDR1	1.0961
RPS6KA1	1.1269
COG4	1.1299
PXMP2	2.0591
CASP7	1.2121
NISCH	1.4541
EGR1	1.0726
NUSAP1	0.8639
RPA2	1.2193
NT5DC2	1.0356
TP53BP1	1.0465
HEBP1	1.4579
RAB27A	0.9604
SMARCA4	1.1473
ABHD4	0.8626
ITGB5	0.8322
KIF2C	0.8759
ZNF318	1.6154
SYNE2	5.0336
CIRBP	1.4097
RPN1	0.7983
ZNF274	0.7997
FOXO4	0.8458
PSME1	0.8359
LOXL1	1.2355
SYNGR3	0.8387
STXBP2	1.4634
PSMD10	1.6758
PEX11A	0.8435
NR2F6	0.7445
RFC5	1.343
TWF2	1.0191
PLSCR3	1.7096
SMARCD2	0.8569
TIAM1	0.8574
MAP2K5	0.8862
PRKACA	0.8592
AKT1	0.7036
PGM1	1.0763
RFC2	1.2932
RBM6	1.5924
RNH1	1.6517
CCP110	4.624
HSPB1	0.8478
SNAP25	0.8064
TIPARP	0.8331
SUZ12	0.9143
PRKCD	0.6895
SLC35A1	0.7356
EVL	3.5907
RALGDS	1.546
MAT2A	0.7688
IGF2R	0.7244
SCYL3	0.6629
COPS7A	0.7225
PRAF2	0.9074
MBTPS1	0.7008
PARP2	0.6738
POLD4	0.7892
HMG20B	0.8113
C2CD5	0.805
COL1A1	0.7784
TOP2A	0.6058
SPEN	1.106
GRWD1	0.8242
PSME2	1.6478
HERC6	2.3782
PLEKHJ1	1.3433
DHRS7	0.601
GAA	0.8574
ICMT	0.5861
HOXA10	0.9254
ALDOC	0.5835
PAN2	0.5724
CDC25B	0.5968
FBXO11	3.876
CYTH1	0.6125
HLA-DMA	0.7444
PAK1	0.7504
KAT6A	0.571
MLEC	0.8695
PLCB3	0.6022
CHERP	0.5619
MFSD10	4.1585
SLC37A4	3.8131
LPGAT1	0.8914
ST3GAL5	0.6411
IGHMBP2	4.1079
NPRL2	3.3825
ATMIN	0.5608
ARL4C	0.6567
CRELD2	0.9703
ACAA1	0.9504
CAPN1	0.8832
FIS1	0.6341
SUV39H1	0.7641
PSIP1	0.5392
MEF2C	3.683
PIGB	0.8801
MAPKAPK2	0.8066
AKAP8	1.2639
DMTF1	0.5777
CCNF	0.6474
RAC2	0.5115
PAFAH1B1	0.5098
VPS28	1.3806
ANO10	2.2765
CDK2	0.5596
CCL2	0.5783
SPAG7	0.5529
B4GAT1	0.6854
C5	0.7435
ENOSF1	2.5823
CASP3	1.829
ATP1B1	0.5906
MIF	0.7351
ANKRD10	0.5103
HADH	0.5189
RPS6	0.5864
KLHDC2	0.5765
CRKL	0.5221
CHN1	0.5727
PLSCR1	2.6351
USP22	0.6025
PDGFA	0.6913
STAT1	2.6957
SLC5A6	2.0081
MAP3K4	0.6536
KEAP1	0.8423
FAM57A	0.6334
ZNF589	0.5905
TCFL5	0.5697
ABCF3	0.5077
DUSP22	0.5176
TCTN1	0.7202
GLI2	0.513
CDKN2A	0.6859
HSPA1A	0.5529
EXT1	0.5536
UBE2L6	1.1018
MAN2B1	0.6544
PRCP	0.6755
EZH2	0.538
WDR61	1.032
PACSIN3	1.1688
ADRB2	0.6118
CD44	0.54
CTTN	0.5725
MUC1	0.8309
STMN1	0.5366
CALM3	2.391
MVP	0.5987
TBC1D9B	0.5273
CDH3	1.5612
PFKL	2.3048
TLK2	0.9442
WDR7	0.514
PSMB8	0.9716
SCAND1	0.7231
HIST1H2BK	0.5242
ADAM10	1.908
CCNE2	0.7579
DNAJB1	0.5314
SH3BP5	1.6243
CIAPIN1	0.5773
DCUN1D4	0.9748
TM9SF3	0.5065
PIP4K2B	0.5833
KDM5A	0.5495
HOMER2	0.6508
VGLL4	0.5028
PNKP	0.5247
COPB2	0.5257
RBM34	1.7755
CERK	0.7254
KAT6B	0.5227
PLK1	1.3263
SCCPDH	0.6609
PECR	1.4721
EML3	0.6592
LSM6	0.6452
LYN	0.8773
ABHD6	1.1103
