similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	1.659e-149	36	Chloroquine	LSM-1901	NA	10uM	24h	LINCSCP_44520	PC3
0.7648	5.6034e-8	36	BRD-K02931142	LSM-37433	NA	5uM	24h	LINCSCP_274884	PC3
-0.75	1.3963e-7	36	CGP 60474	LSM-1025	CDK1	0.37uM	3h	LINCSCP_133028	MCF7
0.7437	2.021e-7	36	PNU-74654	LSM-44945	CTNNB1|TCF4	80uM	6h	LINCSCP_12538	CL34
0.7423	2.1962e-7	36	SPECTRUM_001015	LSM-1237	PGR	10uM	6h	LINCSCP_193288	A549
0.7347	3.3671e-7	36	Ammonium Glycyrrhizinate	LSM-46003	NA	10uM	24h	LINCSCP_121481	HT29
0.7258	5.455e-7	36	AC1NR4QJ	LSM-43144	CYSLTR1	10uM	24h	LINCSCP_271943	PC3
0.7258	5.4793e-7	36	Macitentan	LSM-45420	EDNRA|EDNRB	0.37uM	24h	LINCSCP_173468	YAPC
-0.7239	6.0499e-7	36	Binospirone	LSM-1611	HTR1A	10uM	6h	LINCSCP_435	A375
0.7218	6.7648e-7	36	GF-109203	LSM-2677	PRKCA	10uM	6h	LINCSCP_25751	HT29
0.7152	9.5158e-7	36	Hinokitiol	LSM-2835	NA	10uM	6h	LINCSCP_226891	HT29
0.712	1.1176e-6	36	A-443654	LSM-1045	NA	1.11uM	24h	LINCSCP_81557	A549
0.7096	1.259e-6	36	SA-1457810	LSM-39355	NA	3uM	24h	LINCSCP_260830	NKDBA
0.7078	1.3788e-6	36	Enzastaurin	LSM-1069	PRKCB	3.33uM	3h	LINCSCP_130854	MCF10A
0.7063	1.4862e-6	36	Loperamide	LSM-3365	OPRD1|OPRM1	10uM	6h	LINCSCP_285913	SKM1
0.7051	1.5722e-6	36	SLx-2119	LSM-45630	NA	10uM	24h	LINCSCP_110155	HELA
-0.7024	1.7956e-6	36	3,5-Bis(4-methylbenzylidene)piperidin-4-one	LSM-42949	SENP2|USP1|USP2|USP7	10uM	6h	LINCSCP_53497	SKMEL28
0.699	2.1139e-6	36	BRD-K42573370-001-01-1	LSM-37084	NA	10uM	24h	LINCSCP_28625	HT29
-0.6979	2.2325e-6	36	Mitoxantrone	LSM-2481	TOP2A	10uM	6h	LINCSCP_36122	MCF7
0.6968	2.3473e-6	36	SDZ WAG 994	LSM-1448	ADORA1	10uM	24h	LINCSCP_56212	VCAP
0.6946	2.6004e-6	36	SA-1922975	LSM-42076	NA	0.5uM	24h	LINCSCP_260949	NKDBA
0.694	2.6784e-6	36	Lamotrigine	LSM-4104	SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	0.37uM	24h	LINCSCP_110920	HELA
0.6939	2.6882e-6	36	ASN 04482516	LSM-4873	NA	10uM	24h	LINCSCP_11021	ASC
-0.6932	2.78e-6	36	Dactinomycin	LSM-5783	POLR2A	10uM	6h	LINCSCP_31736	MCF7
-0.6918	2.9729e-6	36	PG 490	LSM-6185	NA	10uM	6h	LINCSCP_35736	MCF7
0.6907	3.1273e-6	36	Erastin	LSM-4914	VDAC2	10uM	24h	LINCSCP_49570	PC3
0.69	3.2294e-6	36	2-Phenylethyl 3-(3,4-dihydroxyphenyl)prop-2-enoate	LSM-3894	ALOX5	10uM	6h	LINCSCP_7205	A549
-0.689	3.379e-6	36	501919-59-1	LSM-6243	STAT3	100uM	6h	LINCSCP_25070	HT115
0.6879	3.5483e-6	36	Chelerythrine	LSM-1187	NA	1.11uM	24h	LINCSCP_149213	NPC
0.6868	3.7402e-6	36	Imatinib	LSM-1023	ABL1|BCR|CSF1R|KIT|PDGFRA|PDGFRB	10uM	24h	LINCSCP_175658	YAPC
0.6843	4.1859e-6	36	SA-102042	LSM-40575	NA	1uM	24h	LINCSCP_38212	MCF7
0.684	4.2487e-6	36	N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide	LSM-1113	NA	10uM	24h	LINCSCP_152293	PC3
0.6832	4.3948e-6	36	MLS003129380	LSM-6911	NA	10uM	6h	LINCSCP_279399	PC3
-0.6817	4.7072e-6	36	Perhexiline	LSM-4353	CPT1A|CPT2	1.11uM	24h	LINCSCP_72156	A375
0.6786	5.3951e-6	36	MLS002607797	LSM-2408	NA	10uM	6h	LINCSCP_26205	HT29
-0.6779	5.5557e-6	36	Ginkgolide B	LSM-45504	NA	1.11uM	24h	LINCSCP_78264	A375
-0.6767	5.8762e-6	36	Mitoxantrone	LSM-2481	TOP2A	3.33uM	3h	LINCSCP_144982	MDAMB231
0.6745	6.4539e-6	36	Tetrabenazine	LSM-36891	SLC18A2	10uM	24h	LINCSCP_263355	NPC
0.6732	6.8332e-6	36	BRD-K67236726	LSM-12519	NA	10uM	6h	LINCSCP_64793	VCAP
-0.6723	7.1043e-6	36	AT-7519	LSM-1004	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	0.37uM	3h	LINCSCP_133118	MCF7
0.672	7.1994e-6	36	BIBR-1532	LSM-43274	TERT	80uM	6h	LINCSCP_257306	NCIH508
-0.6717	7.2822e-6	36	Thioridazine	LSM-1863	DRD1|DRD2|DRD3|DRD4|HTR2A|HTR2C	10uM	24h	LINCSCP_264408	PC3
0.6715	7.3553e-6	36	Avrainvillamide Analog 5	LSM-45314	NA	10uM	24h	LINCSCP_20797	HCC515
0.6706	7.6361e-6	36	Macitentan	LSM-45420	EDNRA|EDNRB	1.11uM	24h	LINCSCP_159874	PC3
-0.6687	8.2749e-6	36	Pomalidomide	LSM-45637	CRBN|CUL4A|DDB1|RBX1	3.33uM	24h	LINCSCP_74310	A375
0.668	8.5181e-6	36	A-443654	LSM-1045	NA	3.33uM	24h	LINCSCP_116692	HT29
0.6661	9.2594e-6	36	Gossypol	LSM-6229	BCL2|BCL2L1|MCL1	10uM	6h	LINCSCP_50939	RMGI
0.6659	9.3017e-6	36	Mestranol	LSM-2693	ESR1	10uM	24h	LINCSCP_7595	A549
0.6659	9.3161e-6	36	BRD-K72766058	LSM-7804	NA	10uM	6h	LINCSCP_279149	PC3
0.6655	9.4853e-6	36	SCHEMBL15444220	LSM-43124	NA	10uM	24h	LINCSCP_6214	A549
0.6651	9.6444e-6	36	Purvalanola	LSM-3118	CDK1|CDK2|CDK4|CDK5	10uM	6h	LINCSCP_30380	MCF7
0.6644	9.9344e-6	36	noscapine	NA	NA	3.33uM	24h	LINCSCP_111806	HEPG2
-0.6642	0	36	NSC169534	LSM-1799	TOP2A	10uM	6h	LINCSCP_30346	MCF7
0.6639	0	36	BRD-K42573370-001-01-1	LSM-37084	NA	10uM	24h	LINCSCP_20973	HCC515
