signatureid	compound	similarity
LINCSCP_30610	STK219801	-0.492
LINCSCP_32891	Naproxol	-0.4076
LINCSCP_32178	PCL2_000154	-0.3898
LINCSCP_131940	Dovitinib	-0.3773
LINCSCP_33182	CHEMBL277800	-0.3753
LINCSCP_34293	Hycanthone	-0.3695
LINCSCP_37688	Camptothecin	-0.3667
LINCSCP_249855	BRD-K76418961	-0.3648
LINCSCP_30229	N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide	-0.3618
LINCSCP_33920	CHEMDIV3_005068	-0.3566
LINCSCP_35234	CHEMBL3186554	-0.3554
LINCSCP_32128	GANT-61	-0.3552
LINCSCP_30296	Ethacrynic acid	-0.3547
LINCSCP_67395	Radicicol	-0.3516
LINCSCP_250798	NVP-AUY922	-0.3504
LINCSCP_132602	Mitoxantrone	-0.3502
LINCSCP_30236	etoposide	-0.3496
LINCSCP_33079	Devazepide	-0.3495
LINCSCP_239271	Methotrexate	-0.3447
LINCSCP_34656	Fluorouracil	-0.344
LINCSCP_32823	Homosalate	-0.3432
LINCSCP_133963	NCGC00346967-01	-0.3412
LINCSCP_135676	KPT-330	-0.341
LINCSCP_133651	GSK-1070916	-0.3403
LINCSCP_33069	Aminopurvalanol	-0.3398
LINCSCP_140827	AMG 232	-0.3397
LINCSCP_33151	Emodic acid	-0.3374
LINCSCP_135986	Irinotecan	-0.3344
LINCSCP_139378	Milciclib (PHA-848125)	-0.3337
LINCSCP_35875	AC1MJ3VH	-0.3326
LINCSCP_30168	Teniposide	-0.3324
LINCSCP_143345	Thioguanosine	-0.3321
LINCSCP_35358	BRD-K74316684	-0.3308
LINCSCP_139907	Palbociclib	-0.3305
LINCSCP_30441	AC1Q6JJ5	-0.3297
LINCSCP_33650	6266-99-5	-0.3288
LINCSCP_35634	4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione	-0.3281
LINCSCP_136083	TAS-103 (dihydrochloride)	-0.3273
LINCSCP_32534	WZ 3146	-0.3272
LINCSCP_143758	Doxorubicin	-0.3245
LINCSCP_134002	SCHEMBL16980224	-0.3242
LINCSCP_32009	AC1MFIS3	-0.3228
LINCSCP_32588	XMD-1499	-0.3227
LINCSCP_139631	Epirubicin HCl	-0.3216
LINCSCP_138312	Deferiprone	-0.5061
LINCSCP_37991	BRD-K04856990	-0.4327
LINCSCP_136587	Diphenylpyraline	-0.4097
LINCSCP_136348	Buflomedil	-0.4076
LINCSCP_137993	Berberine	-0.4023
LINCSCP_137585	PF-04620110	-0.3893
LINCSCP_31785	Donepezil	-0.3803
LINCSCP_138690	Minaprine	-0.3778
LINCSCP_137735	Taranabant	-0.3756
LINCSCP_136554	FAMPRIDINE	-0.3732
LINCSCP_140408	Lidoflazine	-0.3732
LINCSCP_137458	Chlorambucil	-0.3567
LINCSCP_33536	Phtpp	-0.3538
LINCSCP_137622	MBX-2982	-0.3517
LINCSCP_142882	AC1NSZCT	-0.3513
LINCSCP_34062	BRD-K65366129-001-02-4	-0.3502
LINCSCP_136464	TH-302	-0.3474
LINCSCP_138134	376348-65-1, Uk-427857, uk427857	-0.342
LINCSCP_136547	Benfluorex	-0.3404
LINCSCP_34704	Diloxanide Furoate	-0.3402
LINCSCP_244754	Mephenytoin	-0.3399
LINCSCP_136336	SB 242235	-0.337
LINCSCP_141821	TCB2	-0.3363
LINCSCP_136413	RVX-208	-0.3361
LINCSCP_136564	Chrysin	-0.3319
LINCSCP_38369	SA-1925996	-0.3318
LINCSCP_136475	Sufentanil	-0.3301
LINCSCP_138168	Nebivolol	-0.3268
LINCSCP_36565	PF-562271	-0.3232
LINCSCP_244952	Allopurinol	-0.3221
LINCSCP_140251	Apocynin	-0.3219
LINCSCP_138127	6-fluoro-3-hydroxypyrazine-2-carboxamide	-0.3212
