signatureid	compound	similarity
LINCSCP_176450	38194-50-2	-0.9908
LINCSCP_57986	Corticosterone	-0.9873
LINCSCP_308363	BRD-K04985042	-0.9863
LINCSCP_35118	BRD-K54335715	-0.9841
LINCSCP_90794	Entecavir	-0.9837
LINCSCP_41573	BG-1019	-0.9832
LINCSCP_33751	GP 2A	-0.9819
LINCSCP_293891	Ethylestrenol	-0.9818
LINCSCP_58266	Diphencyprone	-0.9818
LINCSCP_100626	Epigalocatechin Gallate	-0.9816
LINCSCP_63207	CHEMBL3185630	-0.9815
LINCSCP_58212	Cotinine	-0.9811
LINCSCP_64957	BRD-K72234025	-0.9799
LINCSCP_181475	BRD-K05448102	-0.9793
LINCSCP_16917	BRD-K99756483	-0.9793
LINCSCP_57471	MLS002703102	-0.9793
LINCSCP_63564	BRD-K14886982	-0.9785
LINCSCP_292931	KUC103884	-0.9784
LINCSCP_59602	IC-87114	-0.9784
LINCSCP_295744	CAM-9-021	-0.9781
LINCSCP_62676	BRD-K66413861	-0.9777
LINCSCP_65994	BRD-K54127914	-0.977
LINCSCP_65314	BRD-K56847293	-0.9767
LINCSCP_291941	MLS001065867	-0.9751
LINCSCP_64402	BRD-K43253317	-0.9749
LINCSCP_58395	AC1LIQPX	-0.9748
LINCSCP_20195	PK04_181029	-0.9747
LINCSCP_295760	BRD-K15428056	-0.9746
LINCSCP_63272	BRD-K22827077	-0.9746
LINCSCP_60706	BRD-K65837806	-0.9741
LINCSCP_301833	BRD-K23688566	-0.9738
LINCSCP_65483	BRD-K52675185	-0.9734
LINCSCP_216175	STK661558	-0.9731
LINCSCP_60529	BRD-K27675859	-0.9731
LINCSCP_188804	MLS000717682	-0.9723
LINCSCP_34007	AC1OA39F	-0.972
LINCSCP_60581	MLS003129330	-0.9719
LINCSCP_27939	BRD-K65134227	-0.9716
LINCSCP_7187	Meprylcaine	-0.9714
LINCSCP_29340	BRD-K41087962	-0.9714
LINCSCP_295862	BRD-K54674054	-0.9705
LINCSCP_295047	N-[(4-Fluoro-3-methylphenyl)sulfonyl]glycine	-0.97
LINCSCP_61270	BRD-K71604153	-0.9696
LINCSCP_23638	STK865973	-0.9687
LINCSCP_59281	BRD-K87387614	-0.9685
LINCSCP_31132	BAS 07529539	-0.9682
LINCSCP_311034	BRD-K45695360	-0.9681
LINCSCP_80013	Aniracetam	-0.9681
LINCSCP_63834	BRD-K72980353	-0.968
LINCSCP_58339	AD-193/42475508	-0.9678
LINCSCP_7100	1-(3-Chlorophenyl)-4-hexylpiperazine	-0.9677
LINCSCP_6933	IN1304	-0.9677
LINCSCP_18863	Fast Scarlet	-0.9677
LINCSCP_58656	ST51024947	-0.9671
LINCSCP_192390	NCGC00167821-01	-0.9664
LINCSCP_57421	CHEMBL1405981	-0.9663
LINCSCP_20301	SEW05685	-0.966
LINCSCP_32909	Temefos	-0.966
LINCSCP_58091	BDBM82056	-0.966
LINCSCP_61214	BRD-K29924325	-0.9659
LINCSCP_7306	Tyrphostin AG-494	-0.9657
LINCSCP_31407	KUC104122	-0.9655
LINCSCP_296354	CHEMBL2017783	-0.9654
LINCSCP_58172	Docetaxel Intermediate	-0.9653
LINCSCP_33971	BRD-K03651937	-0.9653
LINCSCP_61291	BRD-K86078446	-0.9652
LINCSCP_307934	BRD-K33610498	-0.9649
LINCSCP_58204	Cycloserine	-0.9649
LINCSCP_62247	BRD-K00935206	-0.9647
LINCSCP_43251	(R)-SKF-38393	-0.9644
LINCSCP_64392	BRD-K32885145	-0.9643
LINCSCP_263820	FOXY-5	-0.9642
LINCSCP_186626	BRD-K74671783	-0.9641
LINCSCP_294454	[4-(Cyclohexylsulfamoyl)-2-methylphenoxy]acetic acid	-0.964
LINCSCP_55767	AC1MSQZQ	-0.9637
LINCSCP_20306	CHEMBL3188326	-0.9634
LINCSCP_296407	BRD-K03203188	-0.9633
LINCSCP_60673	BRD-K31569005	-0.9633
LINCSCP_56452	CHEMBL1208118	-0.9632
LINCSCP_59624	BRD-K00801367	-0.9631
LINCSCP_307931	BRD-K32655366	-0.9631
LINCSCP_59733	BRD-K08123827	-0.963
LINCSCP_62888	BRD-K45929778	-0.9622
LINCSCP_312045	BRD-K74200139	-0.9622
LINCSCP_292180	168279-54-7	-0.9622
LINCSCP_294852	CHEMBL2361061	-0.9615
LINCSCP_39998	atorvastatin	-0.9614
LINCSCP_8591	BRD-K99524324	-0.961
LINCSCP_13854	Talniflumate	-0.961
LINCSCP_26611	Tenofovir	-0.9609
LINCSCP_60143	BRD-K19593188	-0.9608
LINCSCP_50828	MLS003587254	-0.9602
LINCSCP_298976	BRD-K46205969	-0.9602
LINCSCP_60669	MLS003129710	-0.9601
LINCSCP_62364	BRD-K31556224	-0.9601
LINCSCP_62722	BRD-K21629388	-0.96
LINCSCP_61701	BRD-K43604368	-0.9597
LINCSCP_237870	MLS003337114	-0.9596
LINCSCP_56180	Naphazoline	-0.9594
LINCSCP_61918	BRD-K85194284	-0.9592
LINCSCP_303435	BRD-K94694331	-0.959
LINCSCP_294910	CHEMBL2135417	-0.9584
LINCSCP_46537	2-(4-Chlorophenyl)-6-(methylthio)-4-oxo-3,4-dihydro-2H-1,3-thiazine-5-carbonitrile	-0.9583
LINCSCP_64414	BRD-K54730162	-0.9582
LINCSCP_294970	ST019386	-0.9582
LINCSCP_37222	BRD-K07569193	-0.9581
LINCSCP_59906	BRD-K68657207	-0.9577
LINCSCP_64755	BRD-K25485361	-0.9577
LINCSCP_40021	6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate	-0.9577
LINCSCP_55936	NCGC00025073-01	-0.9576
LINCSCP_16080	SCHEMBL2557158	-0.9573
LINCSCP_306026	BRD-K30934140	-0.9572
LINCSCP_58319	PCL2_000472	-0.9571
LINCSCP_294404	BRD-K69406317-001-01-8	-0.9571
LINCSCP_62850	BRD-K04759195	-0.957
LINCSCP_63857	BRD-K98668154	-0.9566
LINCSCP_61865	BRD-K20310932	-0.9566
LINCSCP_16259	MLS002699918	-0.9566
LINCSCP_57545	MLS002264458	-0.9565
LINCSCP_48784	BRD-K48031880	-0.9565
LINCSCP_62379	BRD-K48306626	-0.9562
LINCSCP_60223	BRD-K66204187	-0.9561
LINCSCP_50307	2-Methoxy-3-methyl-9H-carbazole	-0.956
LINCSCP_60873	BRD-K34786682	-0.9559
LINCSCP_293131	(3-Chlorophenyl)[4-(7-chloroquinolin-4-yl)piperazin-1-yl]methanone	-0.9558
LINCSCP_101953	Disulfiram	-0.9557
LINCSCP_62470	BRD-K68323967	-0.9557
LINCSCP_59024	N-(4-Bromophenyl)-2-{[5-(2-chlorophenyl)-4-phenyl-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide	-0.9556
LINCSCP_310471	BRD-K90469014	-0.9555
LINCSCP_63790	BRD-K31920348	-0.9552
LINCSCP_58482	ZINC01207723	-0.9552
LINCSCP_273404	ZINC95486475	-0.9552
LINCSCP_3183	BRD-K31175437	-0.9552
LINCSCP_59795	BRD-K78800374	-0.9548
