similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.8062	3.3609e-42	179	Lopinavir	LSM-6027	NA	10uM	24h	LINCSCP_127252	HT29
0.7892	2.5284e-39	179	Tretinoin	LSM-42854	RARA|RARB|RARG|RORB	1uM	24h	LINCSCP_55324	U937
0.6497	7.7105e-23	179	Oligomycin A	LSM-43272	ATP5A1	10uM	6h	LINCSCP_40167	NCIH508
0.629	4.1856e-21	179	Propafenone	LSM-1416	ADRB1|ADRB2|KCNH2|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	0.37uM	24h	LINCSCP_118002	HT29
0.6274	5.6184e-21	179	BRD-K91377183	LSM-14043	NA	5uM	24h	LINCSCP_247982	MCF7
0.6143	5.9456e-20	179	AVL-292	LSM-45948	BTK	3.33uM	24h	LINCSCP_98289	HA1E
0.6117	9.3718e-20	179	Sirolimus	LSM-42783	FKBP1A|MTOR	10uM	24h	LINCSCP_133629	MCF7
0.6093	1.4266e-19	179	Rosiglitazone	LSM-1949	PPARG	1.11uM	24h	LINCSCP_127974	HT29
0.6013	5.5603e-19	179	AKT Inhibitor VIII	LSM-1035	AKT1|AKT2	3.33uM	24h	LINCSCP_116176	HT29
0.591	3.0766e-18	179	TGX 221	LSM-1172	PIK3CB	10uM	6h	LINCSCP_2264	A375
0.588	5.0173e-18	179	Temoporfin	LSM-45995	NA	0.04uM	24h	LINCSCP_91851	HA1E
0.5817	1.3553e-17	179	PF750	LSM-6277	FAAH	80uM	6h	LINCSCP_12573	CL34
0.5813	1.4544e-17	179	Necrostatin	LSM-1494	RIPK1	100uM	6h	LINCSCP_222955	HT115
0.576	3.3081e-17	179	Broad-Sai-045	LSM-45330	NA	10uM	24h	LINCSCP_20963	HCC515
0.571	7.1266e-17	179	Piperidolate	LSM-1951	CHRM1	0.12uM	24h	LINCSCP_162750	PC3
0.5709	7.1934e-17	179	SCHEMBL6851809	LSM-43061	MTOR	10uM	6h	LINCSCP_39841	NCIH1694
0.5702	7.9861e-17	179	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.5uM	6h	LINCSCP_17650	HCC15
0.5699	8.3892e-17	179	Gallocatechin Gallate	LSM-6228	BACE1|FASN	90uM	6h	LINCSCP_66242	WSUDLCL2
0.5646	1.8545e-16	179	Triacsin C	LSM-43284	ACSL1	10uM	6h	LINCSCP_25119	HT115
0.5644	1.8972e-16	179	BRD-K30126976	LSM-38915	NA	10uM	24h	LINCSCP_258946	NEU
