similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.8621	1.1871e-84	282	Fedratinib	LSM-1142	FLT3|JAK2	10uM	24h	LINCSCP_25478	HT29
0.8549	8.5486e-82	282	Fedratinib	LSM-1142	FLT3|JAK2	10uM	24h	LINCSCP_116385	HT29
0.6846	2.5025e-40	282	apigenin	LSM-5206	NA	10uM	24h	LINCSCP_116415	HT29
0.6368	1.7827e-33	282	MLS002607805	LSM-1547	NA	10uM	24h	LINCSCP_31314	MCF7
0.6085	5.9401e-30	282	BI-2536	LSM-1041	PLK1	10uM	24h	LINCSCP_25575	HT29
0.5793	1.1291e-26	282	apigenin	LSM-5206	NA	10uM	24h	LINCSCP_99624	HCC515
0.5781	1.5192e-26	282	SCHEMBL16980224	LSM-1092	AURKA	10uM	24h	LINCSCP_117603	HT29
0.5593	1.3001e-24	282	Trimethoprim	LSM-5246	NA	0.12uM	24h	LINCSCP_104990	HELA
0.559	1.3973e-24	282	GSK-461364	LSM-1013	PLK1	0.37uM	24h	LINCSCP_70050	A375
0.5582	1.6763e-24	282	GSK 525762A	LSM-6334	NA	10uM	24h	LINCSCP_119372	HT29
0.5582	1.6885e-24	282	Chaetocin	LSM-6198	SUV39H1	0.1uM	6h	LINCSCP_286974	SNUC4
0.5551	3.3867e-24	282	apigenin	LSM-5206	NA	3.33uM	24h	LINCSCP_116416	HT29
0.5546	3.8017e-24	282	1268524-70-4	LSM-6332	NA	10uM	24h	LINCSCP_117311	HT29
0.5546	3.845e-24	282	BI-2536	LSM-1041	PLK1	10uM	24h	LINCSCP_19373	HCC515
0.554	4.327e-24	282	Pracinostat	LSM-43290	NA	10uM	24h	LINCSCP_82282	A549
0.5498	1.1316e-23	282	apigenin	LSM-5206	NA	3.33uM	24h	LINCSCP_99625	HCC515
0.5473	1.9591e-23	282	Fedratinib	LSM-1142	FLT3|JAK2	10uM	24h	LINCSCP_99594	HCC515
0.5417	6.7007e-23	282	BI-2536	LSM-1041	PLK1	10uM	24h	LINCSCP_124223	HT29
0.5394	1.0848e-22	282	Volasertib (BI 6727)	LSM-45277	PLK1	10uM	24h	LINCSCP_125986	HT29
0.5375	1.6284e-22	282	Fedratinib	LSM-1142	FLT3|JAK2	10uM	24h	LINCSCP_19295	HCC515
0.5311	6.3465e-22	282	Fedratinib	LSM-1142	FLT3|JAK2	3uM	24h	LINCSCP_253867	MCF7
0.5289	9.9524e-22	282	KU0060648	LSM-4935	PIK3CA|PIK3CB|PIK3CD|PRKDC	10uM	24h	LINCSCP_19289	HCC515
0.5288	1.0282e-21	282	BI-2536	LSM-1041	PLK1	10uM	24h	LINCSCP_129793	LNCAP
0.5225	3.698e-21	282	BI-2536	LSM-1041	PLK1	3.33uM	24h	LINCSCP_124224	HT29
0.5206	5.4678e-21	282	BI-2536	LSM-1041	PLK1	10uM	24h	LINCSCP_51432	SKBR3
0.5169	1.1462e-20	282	Belinostat	LSM-43181	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	10uM	24h	LINCSCP_82336	A549
0.5164	1.2576e-20	282	apigenin	LSM-5206	NA	10uM	24h	LINCSCP_163044	SKBR3
0.5164	1.268e-20	282	MLS002264437	LSM-1962	NA	10uM	6h	LINCSCP_26188	HT29
0.5133	2.3359e-20	282	1268524-70-4	LSM-6332	NA	3.33uM	24h	LINCSCP_117312	HT29
0.5126	2.708e-20	282	WH-4-025	LSM-44937	NA	10uM	24h	LINCSCP_116457	HT29
0.5116	3.2898e-20	282	BI-2536	LSM-1041	PLK1	3.33uM	24h	LINCSCP_129794	LNCAP
0.508	6.5985e-20	282	I-BET151	LSM-6335	NA	10uM	24h	LINCSCP_117431	HT29
0.5069	8.1389e-20	282	1268524-70-4	LSM-6332	NA	1.11uM	24h	LINCSCP_117313	HT29
0.5033	1.6125e-19	282	Trichostatin A, Streptomyces Sp.	LSM-42814	HDAC1|HDAC10|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8	10uM	24h	LINCSCP_66560	A549
0.5018	2.1761e-19	282	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	24h	LINCSCP_67152	HT29
0.5012	2.4137e-19	282	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	24h	LINCSCP_82074	A549
0.5002	2.9542e-19	282	Apatinib Hydrochloride	LSM-4810	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	10uM	24h	LINCSCP_6191	A549
0.4984	4.1362e-19	282	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	24h	LINCSCP_66675	A549
0.4982	4.259e-19	282	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	24h	LINCSCP_82210	A549
0.4972	5.1586e-19	282	Trichostatin A, Streptomyces Sp.	LSM-42814	HDAC1|HDAC10|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8	0.5uM	24h	LINCSCP_66662	A549
0.4957	6.7824e-19	282	BI-2536	LSM-1041	PLK1	1.11uM	24h	LINCSCP_124225	HT29
0.493	1.1262e-18	282	1268524-70-4	LSM-6332	NA	0.12uM	24h	LINCSCP_117315	HT29
0.4919	1.3653e-18	282	LRRK2-IN-1	LSM-1086	LRRK2	10uM	24h	LINCSCP_130056	LNCAP
