signatureid	compound	similarity
LINCSCP_27136	CGP-7930	-1
LINCSCP_65557	CHEMBL2354384	-0.9999
LINCSCP_189007	CHEMBL1270112	-0.9999
LINCSCP_7935	ST50050407	-0.9998
LINCSCP_31362	4-(4-Bromophenyl)-2-(methylsulfonyl)thiazole	-0.9998
LINCSCP_12392	2-(4-chlorophenyl)-3-(2-methoxyphenyl)hexahydro-1H-pyrrolo[1,2-c]imidazol-1-one	-0.9998
LINCSCP_34540	Famprofazone	-0.9997
LINCSCP_301154	BRD-K05690403	-0.9997
LINCSCP_65262	BRD-K31697605	-0.9997
LINCSCP_53395	Mesoridazine	-0.9996
LINCSCP_37649	SA-246522	-0.9996
LINCSCP_50529	6-(7-Hydroxy-6,7-dihydro-5H-pyrrolo[1,2-c]imidazol-7-yl)-n-methyl-2-naphthamide	-0.9995
LINCSCP_31176	MLS003153124	-0.9995
LINCSCP_3237	BRD-K99638701	-0.9995
LINCSCP_5442	SCHEMBL2557158	-0.9995
LINCSCP_253583	SA-243276	-0.9994
LINCSCP_20286	BRD-K53592093-001-01-3	-0.9994
LINCSCP_59873	BRD-K40623364	-0.9994
LINCSCP_64253	BRD-K18396390	-0.9994
LINCSCP_27248	CHEMBL1884008	-0.9993
LINCSCP_22536	2-Aminopurine	-0.9993
LINCSCP_64424	BRD-K63880531	-0.9993
LINCSCP_38090	BRD-K74489738	-0.9993
LINCSCP_3336	BRD-K25098415	-0.9993
LINCSCP_62080	BRD-K15013036	-0.9993
LINCSCP_7937	BRD-K95517054-001-01-7	-0.9992
LINCSCP_39884	UNC-0321	-0.999
LINCSCP_6390	AC1LPBDT	-0.999
LINCSCP_59705	BRD-K81574109	-0.9989
LINCSCP_48004	89778-26-7	-0.9989
LINCSCP_122087	Epitiostanol	-0.9989
LINCSCP_203452	MLS-0435528.0001	-0.9989
LINCSCP_254350	CHEMBL2361406	-0.9988
LINCSCP_230498	BRD-K80284099	-0.9987
LINCSCP_58685	Carbetocin	-0.9987
LINCSCP_37366	Pevonedistat	-0.9987
LINCSCP_52675	Testosterone Propionate	-0.9987
LINCSCP_306651	BRD-K80563095	-0.9987
LINCSCP_308	Cinanserin	-0.9987
LINCSCP_52913	GP 1A	-0.9987
LINCSCP_11537	ST-91	-0.9987
LINCSCP_41243	(3S,11bs)-Tetrabenazine	-0.9986
LINCSCP_55987	SPBIO_000926	-0.9986
