ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
2920	CXCL2	3.898019628	2.86e-18
6772	STAT1	4.714699599	4.32e-17
55008	HERC6	3.975987626	1.36e-16
994	CDC25B	2.625941958	1.5e-15
22809	ATF5	2.359160971	1.33e-14
8837	CFLAR	3.179608012	8.51e-14
5366	PMAIP1	3.213098816	1.16e-13
3033	HADH	-1.789731029	1.2e-13
4792	NFKBIA	2.211296042	2.24e-13
7538	ZFP36	2.240452886	2.75e-13
23338	JADE2	2.256815716	3.1e-13
66008	TRAK2	-1.755035252	4.84e-13
6251	RSU1	-1.748515755	4.87e-13
148022	TICAM1	2.156684507	5e-13
5971	RELB	1.871757067	8.2e-13
7905	REEP5	-1.850320126	9.56e-13
4609	MYC	1.848975583	1.04e-12
9517	SPTLC2	1.579542026	3.81e-12
23530	NNT	-1.803501706	4.35e-12
25932	CLIC4	1.830887912	5.23e-12
2353	FOS	3.093980239	6.02e-12
9641	IKBKE	2.651992406	7.51e-12
178	AGL	-1.595037355	8.61e-12
5792	PTPRF	-1.526483068	9.28e-12
51056	LAP3	2.939137564	1.2e-11
4088	SMAD3	1.745552442	1.21e-11
51495	HACD3	-1.257353129	1.53e-11
2065	ERBB3	3.934796929	1.63e-11
3682	ITGAE	-1.660809008	2.42e-11
10589	DRAP1	1.533872137	2.5e-11
79090	TRAPPC6A	-1.698991873	2.55e-11
3566	IL4R	1.465732504	3.61e-11
843	CASP10	1.851153679	4.71e-11
5997	RGS2	2.228958379	5.56e-11
23321	TRIM2	-1.386236412	6e-11
64781	CERK	-2.733689741	7.06e-11
23588	KLHDC2	-1.363045583	7.73e-11
8061	FOSL1	3.303589971	7.81e-11
3416	IDE	-1.372775705	7.85e-11
5696	PSMB8	1.705762541	8.66e-11
7082	TJP1	1.211867951	9.22e-11
9221	NOLC1	1.304307026	1.12e-10
4791	NFKB2	2.111537496	1.15e-10
8349	HIST2H2BE	2.712073453	1.25e-10
4794	NFKBIE	1.219535093	1.28e-10
8727	CTNNAL1	-1.761681087	1.42e-10
665	BNIP3L	-1.8476403	1.64e-10
58472	SQRDL	1.70283561	1.68e-10
2745	GLRX	1.540612963	1.76e-10
5743	PTGS2	4.494476034	1.83e-10
9653	HS2ST1	-1.192003564	1.96e-10
8835	SOCS2	3.204053993	2.6e-10
10221	TRIB1	2.422884109	3.02e-10
847	CAT	-2.161294142	3.32e-10
3383	ICAM1	4.004823676	3.47e-10
51599	LSR	1.429224007	3.5e-10
5048	PAFAH1B1	-1.310665568	3.9e-10
94239	H2AFV	-2.58851446	4.07e-10
9246	UBE2L6	2.644145297	4.26e-10
8574	AKR7A2	-1.429911949	4.55e-10
2673	GFPT1	-1.069814621	4.62e-10
56889	TM9SF3	-1.336611848	6.65e-10
8270	LAGE3	-1.107262429	7.53e-10
10732	TCFL5	-1.425954803	7.63e-10
8573	CASK	-1.592811821	8.48e-10
25874	MPC2	-1.377312302	8.62e-10
2131	EXT1	2.024796711	9.55e-10
54957	TXNL4B	1.257049799	1.04e-9
7020	TFAP2A	1.305858942	1.29e-9
501	ALDH7A1	-2.287240894	1.32e-9
10318	TNIP1	1.969908733	1.41e-9
5721	PSME2	1.145588594	1.44e-9
1958	EGR1	1.972254518	1.6e-9
2553	GABPB1	1.248247782	1.91e-9
6622	SNCA	-1.791065869	1.92e-9
5019	OXCT1	-1.435022502	2.01e-9
9019	MPZL1	-1.487632079	2.12e-9
8624	PSMG1	-1.755006942	2.14e-9
5867	RAB4A	-1.189018531	2.17e-9
5108	PCM1	-1.386209504	2.22e-9
23076	RRP1B	1.533904708	2.37e-9
9712	USP6NL	0.987612157	2.74e-9
11014	KDELR2	1.060875056	2.9e-9
11261	CHP1	-1.032004393	2.93e-9
10450	PPIE	-1.214865925	3.13e-9
3925	STMN1	-2.567056531	3.25e-9
3486	IGFBP3	1.253916122	3.61e-9
5257	PHKB	-1.129203759	3.72e-9
9761	MLEC	-1.600048647	3.86e-9
8569	MKNK1	1.104279817	4.21e-9
11098	PRSS23	-2.296503852	4.86e-9
4690	NCK1	1.114475459	5.56e-9
7874	USP7	-1.147662518	6.1e-9
154	ADRB2	2.329617608	6.61e-9
55148	UBR7	-1.000962977	6.93e-9
10493	VAT1	-1.774026101	7.41e-9
22926	ATF6	-1.322000658	7.89e-9
54205	CYCS	-1.946734966	8.64e-9
5827	PXMP2	-1.488157061	8.96e-9
11011	TLK2	0.94269925	1.01e-8
8243	SMC1A	-1.343133054	1.18e-8
3725	JUN	1.56598428	1.34e-8
11007	CCDC85B	1.17650918	1.42e-8
8900	CCNA1	4.489108022	1.68e-8
6810	STX4	0.944112222	1.75e-8
79006	METRN	-1.140911262	1.81e-8
1001	CDH3	1.274091459	2.04e-8
8870	IER3	1.787082372	2.36e-8
11168	PSIP1	-1.556160068	2.37e-8
1845	DUSP3	0.844776277	2.43e-8
10057	ABCC5	-1.239737284	2.5e-8
375346	TMEM110	1.386209201	2.72e-8
