Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
NPEPL1	-1.917584136626627	0.01788334060411053
ACAT2	-1.8223186098705302	3.4635528047832797e-15
BDH1	-1.797193808784092	4.099941426470932e-8
TMEM97	-1.7687247027612671	2.5737681074967334e-16
KIF20A	-1.7188029761740624	2.333841180671793e-12
HTRA1	-1.7136494132198348	0.007004345214080626
LAGE3	-1.6418101425971505	3.098245497629233e-9
PXMP2	-1.6197654484293162	1.5466046964487682e-5
NT5DC2	-1.6194003981741043	3.150843765567381e-7
CCNB1	-1.607200326460059	1.4539321052123927e-14
NSDHL	-1.5882092641574836	6.565685408795255e-13
FDFT1	-1.5464524809879738	2.2288524500933466e-11
EBP	-1.5159327906210092	3.1151540263251504e-11
FZD1	-1.5110237730016247	9.41934961745912e-6
CCNF	-1.5107157113017855	3.9943831460883015e-11
B3GNT6	-1.488464439919424	0.3250229098229549
MIF	-1.447239974174821	3.7939062405004525e-6
PLK1	-1.4346803182797634	8.600454237120152e-11
SPDEF	-1.4209581870887429	3.328702708878278e-5
ADI1	-1.420617184104673	6.008362207834964e-7
PTPRC	-1.418911238361376	0.49431065534270424
PIN1	-1.406890721639676	3.7286280322233645e-6
BIRC5	-1.3967026757732954	8.943251070195058e-10
PSRC1	-1.3942009402853135	5.269788201511844e-4
SNCA	-1.3698219553224562	0.0010399020172027654
C5	-1.3669554443506389	5.420864869058145e-6
ALDOC	-1.3644591539055213	0.06991941539071286
CDC45	-1.351936149363976	3.400818857315869e-5
TERT	-1.3376667731621692	0.003700425813484292
PACSIN3	-1.336551755881222	4.179856352245548e-9
BAD	-1.3164362396923897	2.2394920258020292e-5
SLC27A3	-1.315164965461265	4.053121170097295e-4
VAV3	-1.3138610500184587	9.210041731890433e-7
NCAPD2	-1.2981301275113435	2.2961239960501403e-12
CD320	-1.289580372240723	4.383564109413933e-5
PRR15L	-1.2863821687881511	1.8571574434071995e-4
AMDHD2	-1.2747671942852197	3.0391538395630583e-7
HSPA1A	-1.2719223138662594	1.7409404764034534e-5
CAT	-1.2717159168141277	2.0491682411486407e-5
TOP2A	-1.2565304268084876	1.0210588974920482e-8
ITGAE	-1.2330372964097527	2.0303106491228154e-7
LIG1	-1.2176608495270629	1.1184649237049605e-9
E2F2	-1.2017220839664429	2.0306024086096184e-4
SPP1	-1.1771783378716092	3.208906666881201e-5
AURKA	-1.14875390729217	5.941944733466531e-7
MLEC	-1.140461457944066	2.6667411365459436e-6
HSPA8	-1.1350413572275744	2.7571539143723957e-8
TSTA3	-1.1308842037856373	2.462389695760681e-8
MRPL12	-1.128198904991032	9.612689708702625e-8
CYB561	-1.1278242832587446	1.3849857673768404e-7
PRR7	-1.1226954453623845	7.705919728633164e-4
CDKN2A	-1.1225874596244265	8.081133261405497e-6
MPC2	-1.1168587192305235	2.889092851375537e-4
KIF2C	-1.1146708785596746	1.0275364739257867e-7
ELOVL6	-1.0940790162848153	4.451306577457151e-7
THAP11	-1.0906778764947995	5.569997087180327e-6
ORC1	-1.0811116031441117	3.8581334999599614e-7
RFC2	-1.0746907920437745	1.2533140948170786e-10
HMG20B	-1.0734870887379295	1.8466870960673413e-4
CDC20	-1.0700838733619276	7.033949366412294e-7
PGRMC1	-1.0681007927995605	3.238880397519331e-9
BUB1B	-1.0644842034498598	1.123655548620818e-8
METRN	-1.0577035021362426	7.267152370837341e-4
LRPAP1	-1.0504607229610143	2.44750515722638e-7
SPR	-1.0482712429791268	1.3735609177091414e-8
AKR7A2	-1.0412061492539584	3.310687316313762e-4
CRYZ	-1.0398282540394341	1.2208906248015082e-6
MCM3	-1.0370903816671195	1.627702333470331e-7
WFS1	-1.032135490828322	2.9434702214272434e-5
PAFAH1B3	-1.0243166348174428	2.424784548394811e-4
PARP1	-1.0185528228284422	1.7081696914635272e-6
SCAND1	-1.0153494760885275	8.307948737557382e-4
HSD17B10	-1.0068969603934312	1.2952392015422026e-8
FGFR4	-1.0039623911905269	0.002037379847552101
EVL	-1.0025408408118417	1.4692864602017472e-4
ICAM3	-1.0020106697818503	7.969310924889894e-4
MAPKAPK3	-0.9997162716973632	4.917417981097304e-8
PIH1D1	-0.9984525247900301	1.1247602348390976e-7
NUSAP1	-0.9953775178765764	1.105098684693768e-5
RPA1	-0.994810665693482	5.8020764926397295e-9
STUB1	-0.9864542902376786	3.0280763979740027e-4
CCNA2	-0.9661534736979165	4.417776402536631e-7
PCNA	-0.9625467446304047	7.337325538775071e-8
UBE2C	-0.9617206711489429	2.5084102442718013e-8
FAM57A	-0.961238789750635	4.939935802825492e-5
RFC5	-0.9602345835466152	4.3433199827793426e-6
GMNN	-0.9482498956976577	1.5455274497255413e-8
HADH	-0.9379034082828862	4.1451789922325576e-5
IFRD2	-0.9374184109450491	5.237066064994284e-7
EXOSC4	-0.935908704464742	8.63292657798319e-6
SMARCD2	-0.9356424525523861	1.178647400457679e-5
EPHA3	-0.9355729604790887	0.09419074604714595
ID2	-0.9349578759390881	1.4441070174609354e-6
RGS2	-0.9307848342411568	1.7497040372447215e-6
POLR2I	-0.9257191269564969	1.5101217943307145e-6
TBX2	-0.9254914045232764	0.26299343608080095
ICMT	-0.9184700873977467	9.086052767636713e-6
AURKB	-0.9175631684708037	2.443406446583535e-5
TCTN1	-0.9158758093165973	3.698356338533938e-4
HIST1H2BK	-0.9122074678779403	0.0015181521559458682
NPDC1	-0.9118042280437745	0.03704399923288332
SLC5A6	-0.9055092690956648	9.564923315493237e-6
CRELD2	-0.904986749589411	6.597905606418687e-6
HMGCR	-0.9041276452228516	1.2468641964836767e-5
NR2F6	-0.9019702637695315	1.3903327637672465e-6
KIAA0100	-0.8976665814959165	1.4723665590363034e-7
NOSIP	-0.8938263331138184	2.4769119001225546e-6
SLC25A14	-0.8815803302602946	5.590505385131206e-4
ATP6V0B	-0.8649378870827829	9.072745721447441e-6
TSPAN6	-0.8599101836478308	7.700542418231665e-4
TFDP1	-0.8570070150001289	4.98201194914807e-6
SUV39H1	-0.8555330779161077	8.85042685273939e-5
ACAA1	-0.8546845194235189	2.0765153536413705e-4
MCOLN1	-0.8528809686585683	2.0848984380289885e-5
CALM3	-0.852203984135598	1.821467406475555e-4
STMN1	-0.8504795707596753	6.198109230302349e-8
PSMD9	-0.8499764703602503	1.1835450410041458e-6
PFKL	-0.8473813724963082	2.0409705384906878e-5
KIF14	-0.8447720686564886	1.2627103187706196e-4
ACLY	-0.8397702394860718	3.834943767172405e-7
H2AFV	-0.8392154524513771	4.36941907311017e-7
ECH1	-0.8272364974917723	4.8457469903190716e-4
PRKACA	-0.8147144983769762	4.691318077967218e-5
RPN1	-0.8133250171232048	0.0015905316679125626
PLEKHJ1	-0.8074371060733402	5.8177013677856186e-5
PGAM1	-0.8070123088821142	0.001138170610395386
MBOAT7	-0.8001506372205631	1.5676056367483904e-6
TSPAN3	-0.7997911545372917	2.944240108536092e-4
ZDHHC6	-0.7969236398344011	9.185845207933874e-6
ITGB1BP1	-0.7868652505659904	5.74178265662154e-6
WDR61	-0.7786749527537913	2.107223606742446e-7
MLLT11	-0.7769883285396265	1.038262896696236e-5
ABCB6	-0.7693342029025668	2.21404603731411e-6
TCTA	-0.7678532892294763	0.007805587742123769
CORO1A	-0.7673706485918297	0.002738599747352593
FSD1	-0.7657947955003291	0.06052991322035223
HMGCS1	-0.7551296538354199	0.0018719837692722438
FCHO1	-0.750709701192634	0.11741235527457125
ETFB	-0.7494913660378895	0.019524800552277694
PSMD2	-0.7484871636415406	1.250614091538774e-4
TRAPPC6A	-0.7468161569450409	0.027289193839028687
MYBL2	-0.7461348247663754	0.0018380965225250764
FAH	-0.7441063535897473	2.6404000061882845e-4
STK25	-0.7420252650490339	4.869050179799e-5
PAICS	-0.7346872242771074	1.83380333081304e-4
TIMELESS	-0.733463999945869	1.7212402701504014e-6
