signatureid	compound	similarity
LINCSCP_92854	Gemcitabine	-0.3753
LINCSCP_98743	Trapidil	-0.3389
LINCSCP_15695	pyrvinium-pamoate	-0.328
LINCSCP_14964	etoposide	-0.3279
LINCSCP_90602	Voreloxin (Hydrochloride)	-0.3264
LINCSCP_87965	Mitoxantrone	-0.3247
LINCSCP_17070	Sarcolysin	-0.3216
LINCSCP_95608	PHA-793887	-0.3212
LINCSCP_87656	CHEMBL1083527	-0.6056
LINCSCP_88740	GSK J4	-0.5905
LINCSCP_13823	Norketamine	-0.5809
LINCSCP_95911	(+)-SK&F 10047 hydrochloride	-0.5317
LINCSCP_91467	Warfarin	-0.5199
LINCSCP_16970	YL-53	-0.5123
LINCSCP_212126	BRD-K04238564	-0.5122
LINCSCP_16816	SA-84512	-0.4997
LINCSCP_15659	DASA-58	-0.49
LINCSCP_13865	Jatamansin	-0.4888
LINCSCP_14259	Flufenamic acid	-0.4826
LINCSCP_14915	Clofibrate	-0.4783
LINCSCP_15054	Metyrapone	-0.4777
LINCSCP_16496	ZINC01181459	-0.469
LINCSCP_17475	BRD-K57064803	-0.4654
LINCSCP_16947	BRD-K15916856	-0.464
LINCSCP_208223	Herniarin	-0.46
LINCSCP_212529	SCHEMBL16892136	-0.4585
LINCSCP_94636	CARGLUMIC ACID	-0.4581
LINCSCP_91421	AV-412 (free base)	-0.4566
LINCSCP_16085	SR-02000000477	-0.4561
LINCSCP_87664	Dovitinib	-0.4534
LINCSCP_14590	UNII-U7RWT9J78O	-0.4533
LINCSCP_97898	Enzastaurin	-0.4529
LINCSCP_15006	Mepireserpate	-0.4515
LINCSCP_92986	Nebivolol	-0.4515
LINCSCP_15203	6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate	-0.4496
LINCSCP_209941	SMR000390896	-0.4481
LINCSCP_15741	SMR000074300	-0.4458
LINCSCP_15193	Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-	-0.4432
LINCSCP_91212	BRD-A19795905	-0.4411
LINCSCP_16221	CHEMBL41721	-0.4402
LINCSCP_93654	TIROFIBAN HYDROCHLORIDE	-0.4387
LINCSCP_13966	SU-6656	-0.4386
