signatureid	compound	similarity
LINCSCP_143735	Chloroquine	0.7289
LINCSCP_111813	Selumetinib	0.6426
LINCSCP_192519	(Z) Fluvoxamine	0.6303
LINCSCP_144225	Bexarotene	0.6292
LINCSCP_103714	Tonabersat	0.5917
LINCSCP_3618	BRD-K74318028	0.5853
LINCSCP_107060	RO4987655	0.5303
LINCSCP_74260	EXALAMIDE	0.5241
LINCSCP_144018	FPL-55712	0.5229
LINCSCP_155314	Dolasetron	0.521
LINCSCP_137384	Ampalex	0.5189
LINCSCP_171864	Orphenadrine	0.5096
LINCSCP_111541	AZD-8055	0.5079
LINCSCP_104539	Midostaurin	0.5026
LINCSCP_123621	AS-605240	0.4987
LINCSCP_257337	Gallocatechin Gallate	0.4946
LINCSCP_169609	TG 100801	0.4906
LINCSCP_169704	Rimonabant	0.4902
LINCSCP_92558	Tipiracil (hydrochloride)	0.4846
LINCSCP_98871	Thiothixene	0.4793
LINCSCP_239324	Flubendazole	0.4784
LINCSCP_144616	PD-0325901	0.4715
LINCSCP_92809	Berberine	0.4665
LINCSCP_92704	Everolimus	0.4656
LINCSCP_92397	PF-04620110	0.4649
LINCSCP_237767	ST50910137	0.4629
LINCSCP_20843	Tozasertib	0.4616
LINCSCP_13029	BRD-K29064493-001-01-0	0.4596
LINCSCP_278843	BRD-K48505466	0.4581
LINCSCP_137832	Pomalidomide	0.4576
LINCSCP_39707	Chaetocin	0.4538
LINCSCP_169761	Meisoindigo	0.4513
LINCSCP_120974	Apafant	0.4505
LINCSCP_257306	BIBR-1532	0.4501
LINCSCP_156289	Penfluridol	0.4496
LINCSCP_175954	Tanaproget	0.4476
LINCSCP_127025	DMP-543	0.447
LINCSCP_150900	Buparlisib	0.4446
LINCSCP_98954	SPIRONOLACTONE	0.4444
LINCSCP_169698	Doxazosin	0.4442
LINCSCP_169713	AT-7519	0.4431
LINCSCP_120979	Aliskiren	0.4413
LINCSCP_155452	BRD-A36275421	0.4408
LINCSCP_92320	Rifabutin	0.4408
LINCSCP_104101	chlormadinone-acetate	0.44
LINCSCP_171558	Propentofylline	0.4396
LINCSCP_119764	Cnqx	0.4389
LINCSCP_1400	MLS002264476	0.4382
LINCSCP_131549	BMS-345541	0.4382
LINCSCP_103763	FK 866	0.4376
LINCSCP_238928	Alosetron	0.4375
LINCSCP_119883	TH-302	0.4361
LINCSCP_207016	BRD-K39172790-001-01-9	0.4356
LINCSCP_155556	Epivincamine	0.4348
LINCSCP_169553	CEFEPIME HYDROCHLORIDE	0.4348
LINCSCP_53485	PI-103	0.4341
LINCSCP_308394	BRD-K19331234	0.434
LINCSCP_92849	Bemegride	0.4337
LINCSCP_103826	Amodiaquine	0.4333
LINCSCP_237784	MLS002607804	0.4324
LINCSCP_206922	Nemonapride	0.4311
LINCSCP_40221	SB-216763	0.4311
LINCSCP_32539	WYE 354	0.4308
LINCSCP_110253	Clinofibrate	0.4307
LINCSCP_92687	Pentamidine	0.4305
LINCSCP_169649	Acivicin	0.4292
LINCSCP_104966	Tebipenem Pivoxil	0.428
LINCSCP_279042	BRD-K34547533	0.428
LINCSCP_40254	SJ 172550	0.4242
LINCSCP_147618	SB525334	0.4241
LINCSCP_92791	STOCK1N-09285	0.4226
LINCSCP_98630	AC1NWAUW	0.4219
LINCSCP_111770	TAE-684	0.4207
LINCSCP_51004	Lonidamine	0.4193
LINCSCP_119864	BRD-K01335708	0.4186
LINCSCP_117120	WZ 4002	0.418
LINCSCP_148823	IOX2	0.4177
LINCSCP_1955	Enalaprilat	0.4168
LINCSCP_137920	Bitopertin	0.4164
LINCSCP_175621	Chlormezanone	0.4164
LINCSCP_84398	AZD-1775	0.4151
LINCSCP_111681	Withaferin A	0.4134
LINCSCP_6840	Lobendazole	0.4122
LINCSCP_29134	Niclosamide	0.4121
LINCSCP_69426	MK-2206	0.4119
LINCSCP_138373	Esmolol	0.4118
LINCSCP_93959	PENICILLIN V POTASSIUM	0.4115
LINCSCP_143086	CEFOTETAN	0.4113
LINCSCP_192396	2-Bromo-.alpha.-ergocryptine	0.4106
LINCSCP_40149	pyrvinium-pamoate	0.41
LINCSCP_116707	Linifanib	0.4099
LINCSCP_31172	MLS002264439	0.4089
LINCSCP_17321	Cilostamide	0.4088
LINCSCP_75555	Cholic acid	0.4081
LINCSCP_21240	SMR000651449	0.4069
