signatureid	compound	similarity
LINCSCP_143837	Lopinavir	1
LINCSCP_29308	MLS000709026	0.7299
LINCSCP_65363	BRD-K90234489	0.7118
LINCSCP_307613	BRD-K84636160	0.6707
LINCSCP_45895	Benzbromarone	0.6642
LINCSCP_227947	Bromfenac	0.6632
LINCSCP_237334	CHEMBL3182023	0.6622
LINCSCP_162748	Piperidolate	0.6604
LINCSCP_49151	BRD-K56621049	0.6555
LINCSCP_132337	AZD-8330	0.6551
LINCSCP_260608	SA-103150	0.6544
LINCSCP_116858	CHEMBL1673039	0.651
LINCSCP_60695	MLS003129391	0.6504
LINCSCP_279350	BRD-K76318793	0.6401
LINCSCP_117547	GSK-J2	0.6378
LINCSCP_111765	Radicicol	0.6353
LINCSCP_237352	MLS002264492	0.6344
LINCSCP_162248	Amiprilose hydrochloride	0.6322
LINCSCP_48611	BRD-K06574200	0.6269
LINCSCP_150249	EMF-sumo1-1	0.6229
LINCSCP_39839	4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione	0.6229
LINCSCP_267618	SMR000178575	0.6201
LINCSCP_27167	rilmenidine	0.619
LINCSCP_174874	MLN 2238	0.6164
LINCSCP_54748	3,7-Bis(dimethylamino)phenothiazin-5-ium	0.6161
LINCSCP_5732	Amlexanox	0.613
LINCSCP_276612	BRD-K98168260	0.6129
LINCSCP_267705	GW9508	0.6114
LINCSCP_58177	Montelukast	0.6069
LINCSCP_60058	MLS003128966	0.6066
LINCSCP_223113	(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one	0.6042
LINCSCP_271117	Apigenin	0.6033
LINCSCP_167259	Glimepiride	0.6014
LINCSCP_190007	Exemestane	0.5998
LINCSCP_21186	STK151112	0.5984
LINCSCP_71484	Zaprinast	0.5979
LINCSCP_29174	Rucaparib	0.5979
LINCSCP_64214	SA-426799	0.5977
LINCSCP_152496	Veliparib	0.5969
LINCSCP_276731	BRD-K40161407	0.5964
LINCSCP_37318	MLS000778276	0.5959
LINCSCP_42364	5,6-Dichlorobenzimidazole riboside	0.5955
