signatureid	compound	similarity
LINCSCP_103714	Tonabersat	0.9022
LINCSCP_107060	RO4987655	0.8838
LINCSCP_169713	AT-7519	0.8718
LINCSCP_92558	Tipiracil (hydrochloride)	0.865
LINCSCP_3618	BRD-K74318028	0.8594
LINCSCP_144225	Bexarotene	0.8581
LINCSCP_131549	BMS-345541	0.8527
LINCSCP_175954	Tanaproget	0.8435
LINCSCP_237767	ST50910137	0.8409
LINCSCP_207016	BRD-K39172790-001-01-9	0.8344
LINCSCP_75427	Efavirenz	0.8271
LINCSCP_155314	Dolasetron	0.8258
LINCSCP_64807	BRD-K81605832	0.8255
LINCSCP_35885	Sirolimus	0.8209
LINCSCP_239324	Flubendazole	0.8191
LINCSCP_93959	PENICILLIN V POTASSIUM	0.8175
LINCSCP_20843	Tozasertib	0.813
LINCSCP_279042	BRD-K34547533	0.8116
LINCSCP_104101	chlormadinone-acetate	0.8061
LINCSCP_75555	Cholic acid	0.8033
LINCSCP_171864	Orphenadrine	0.8011
LINCSCP_48513	BRD-K26626929	0.8005
LINCSCP_192519	(Z) Fluvoxamine	0.7982
LINCSCP_207018	Mccg	0.7965
LINCSCP_137384	Ampalex	0.796
LINCSCP_92809	Berberine	0.7926
LINCSCP_123621	AS-605240	0.7909
LINCSCP_308394	BRD-K19331234	0.7882
LINCSCP_120884	Bicalutamide	0.7871
LINCSCP_133481	GSK 1059615	0.7864
LINCSCP_138060	Ammonium Glycyrrhizinate	0.7807
LINCSCP_73066	2,2-Dichloro-n-[(1R,2S)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide	0.7796
LINCSCP_17391	Broad-Sai-686	0.7796
LINCSCP_132316	C21H27N7O3	0.7791
LINCSCP_148823	IOX2	0.7763
LINCSCP_162480	STK009254	0.7746
LINCSCP_21150	Thalidomide	0.7745
LINCSCP_119902	Medetomidine	0.7732
LINCSCP_74800	AC480 (BMS-599626)	0.7724
LINCSCP_120974	Apafant	0.7715
LINCSCP_36037	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.7712
LINCSCP_163243	PHA-665752	0.7709
LINCSCP_90549	RO4929097	0.7697
LINCSCP_98871	Thiothixene	0.768
LINCSCP_80772	Tamoxifen	0.7679
LINCSCP_74260	EXALAMIDE	0.7637
LINCSCP_113315	AZD-8055	0.7634
LINCSCP_165995	HY-11007	0.7622
LINCSCP_169704	Rimonabant	0.7603
LINCSCP_169701	Doxazosin	0.7596
LINCSCP_55494	Cerulenin	0.7568
LINCSCP_81693	Y-39983	0.7567
LINCSCP_169649	Acivicin	0.7562
LINCSCP_263355	Tetrabenazine	0.7561
LINCSCP_155350	138402-11-6	0.7546
LINCSCP_127774	Ribavirin	0.7545
LINCSCP_132286	PF431396	0.753
LINCSCP_103763	FK 866	0.7529
LINCSCP_134689	Calcitriol	0.7517
LINCSCP_92626	CX-5461	0.7512
LINCSCP_12827	NVP-AUY922	0.7509
LINCSCP_73011	Sulmazole	0.7508
LINCSCP_137784	Veliparib (ABT-888)	0.7497
LINCSCP_93846	Tasisulam	0.749
LINCSCP_17869	L-152804	0.7487
LINCSCP_155295	Idebenone	0.7486
LINCSCP_92320	Rifabutin	0.7483
LINCSCP_55481	BMS-536924	0.7482
LINCSCP_86777	FR-180204	0.7462
LINCSCP_18641	Hexamethoxyflavone	0.7462
LINCSCP_119929	Mizolastine	0.7459
LINCSCP_206922	Nemonapride	0.7459
LINCSCP_8830	BRD-K10064333-001-01-5	0.7455
LINCSCP_144018	FPL-55712	0.7454
LINCSCP_169553	CEFEPIME HYDROCHLORIDE	0.7437
LINCSCP_145554	Selumetinib	0.7421
LINCSCP_103514	Elvitegravir	0.742
LINCSCP_249724	BRD-K16034108	0.7419
LINCSCP_13029	BRD-K29064493-001-01-0	0.7412
LINCSCP_113369	Mitoxantrone	0.7382
LINCSCP_50959	Quiflapon	0.7362
LINCSCP_27518	BRD-K41613119	0.7348
LINCSCP_92397	PF-04620110	0.7344
LINCSCP_74473	R428	0.7342
LINCSCP_24421	PD-173074	0.7339
LINCSCP_120979	Aliskiren	0.7336
LINCSCP_92704	Everolimus	0.7323
LINCSCP_155556	Epivincamine	0.7312
LINCSCP_110957	Quizartinib	0.7311
LINCSCP_13005	2-Amino-3-(4-hydroxy-1H-indol-3-yl)propanoic acid	0.7311
LINCSCP_1400	MLS002264476	0.7288
LINCSCP_84216	Masitinib	0.7272
LINCSCP_114164	Vorinostat	0.7269
LINCSCP_167778	Racecadotril	0.7269
LINCSCP_155452	BRD-A36275421	0.7262
LINCSCP_13187	Andreson	0.7257
LINCSCP_120050	Inolitazone (dihydrochloride)	0.7255
LINCSCP_146062	CHEMBL3182395	0.7242
LINCSCP_145388	MK-2206	0.7238
LINCSCP_98954	SPIRONOLACTONE	0.7233
LINCSCP_121707	Nafamostat Mesylate	0.723
LINCSCP_26332	Vesamicol	0.7227
LINCSCP_127025	DMP-543	0.7217
