signatureid	compound	similarity
LINCSCP_143837	Lopinavir	1
LINCSCP_29174	Rucaparib	0.5778
LINCSCP_29308	MLS000709026	0.5695
LINCSCP_237352	MLS002264492	0.5514
LINCSCP_143953	Diosmin	0.5287
LINCSCP_307183	BRD-K96543798-001-02-1	0.4963
LINCSCP_82989	CHEMBL552425	0.4935
LINCSCP_116017	Radicicol	0.4908
LINCSCP_132266	Enzastaurin	0.4825
LINCSCP_223019	Tamatinib	0.4723
LINCSCP_253261	3,7-Bis(dimethylamino)phenothiazin-5-ium	0.4697
LINCSCP_29110	CHEMBL1242477	0.4566
LINCSCP_103898	Cevimeline hydrochloride	0.455
LINCSCP_31367	SMR000031368	0.4542
LINCSCP_21240	SMR000651449	0.4539
LINCSCP_26181	NCGC00238543-01	0.4528
LINCSCP_144044	Pyrilamine	0.4508
LINCSCP_131153	Sorafenib	0.4468
LINCSCP_26450	SPOX1_002925	0.4442
LINCSCP_237784	MLS002607804	0.4431
LINCSCP_63644	BRD-K91729331	0.4425
LINCSCP_144497	Deferasirox	0.4425
LINCSCP_207758	Mesoridazine	0.4395
LINCSCP_98780	NKP608	0.4372
LINCSCP_178778	Nateglinide	0.4372
LINCSCP_48869	CHEMBL2358401	0.4357
LINCSCP_20886	Broad-Sai-686	0.4347
LINCSCP_152381	844499-71-4	0.4343
LINCSCP_307613	BRD-K84636160	0.4342
LINCSCP_23863	Diethylstilbestrol	0.4335
LINCSCP_237862	MLS002391491	0.4316
LINCSCP_49576	ML162	0.4301
LINCSCP_2390	AZD-6482	0.4299
LINCSCP_251459	GSK-461364	0.4289
LINCSCP_48370	BRD-K68190084	0.4266
LINCSCP_162362	Tanaproget	0.4259
LINCSCP_162462	DIMINAZENE ACETURATE	0.4251
LINCSCP_63952	BRD-K91892860	0.4246
LINCSCP_140224	Amidate	0.4241
LINCSCP_163121	Trametinib	0.4236
LINCSCP_144523	Pranlukast	0.4233
LINCSCP_50777	Cytochalasin B	0.4228
LINCSCP_144019	FPL-55712	0.4226
LINCSCP_178771	Artemether	0.4213
LINCSCP_15121	4-Hydroxytamoxifen	0.4204
LINCSCP_147262	CC-401	0.4191
LINCSCP_132344	Buparlisib	0.4186
LINCSCP_7167	Kenpaullone	0.4132
LINCSCP_1955	Enalaprilat	0.4123
LINCSCP_48836	BRD-K86265745	0.4119
LINCSCP_152246	MLN-8054	0.4115
LINCSCP_40237	IMD-0354	0.4104
LINCSCP_144328	Dexamethasone Acetate	0.4099
LINCSCP_80571	NIKETHAMIDE	0.4097
LINCSCP_63649	BRD-K96640402	0.409
LINCSCP_227947	Bromfenac	0.4086
LINCSCP_54715	Brefeldin A	0.4082
LINCSCP_175621	Chlormezanone	0.4081
LINCSCP_28088	BRD-K53475565	0.4077
LINCSCP_85428	Momelotinib	0.4059
LINCSCP_26904	Levonorgestrel	0.4048
LINCSCP_10548	Calcitriol	0.4045
LINCSCP_137373	Nefazodone	0.4042
