signatureid	compound	similarity
LINCSCP_37872	Fedratinib	0.8151
LINCSCP_37215	LRRK2-IN-1	0.6576
LINCSCP_37735	Vorinostat	0.645
LINCSCP_38221	BI-2536	0.6163
LINCSCP_134001	SCHEMBL16980224	0.6101
LINCSCP_32598	XMD-1185H	0.6022
LINCSCP_32520	CHEMBL1673039	0.5956
LINCSCP_7302	H89	0.5768
LINCSCP_21216	CHEMBL1222381	0.5655
LINCSCP_133969	XMD 8-92	0.56
LINCSCP_32591	XMD-16144	0.558
LINCSCP_238749	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.5513
LINCSCP_35827	Trichostatin	0.5512
LINCSCP_238374	Fluphenazine	0.5306
LINCSCP_132893	rifampicin	0.528
LINCSCP_6918	PHA-665752	0.527
LINCSCP_37466	CHEMBL2132717	0.5257
LINCSCP_5704	(R,S)-Indatraline	0.5236
LINCSCP_32625	SCHEMBL618594	0.5214
LINCSCP_218567	CAY10603	0.5141
LINCSCP_31881	AC1LP9YB	0.5133
LINCSCP_205695	TW 37	0.5124
LINCSCP_173435	Dilazep	0.5114
LINCSCP_190078	Sertraline	0.5114
LINCSCP_190095	Trifluoperazine	0.5095
LINCSCP_7286	IKK Inhibitor VII	0.5083
LINCSCP_7328	T 98475	0.5038
LINCSCP_31915	ALD1-H_001208	0.5005
LINCSCP_7256	Niguldipine	0.5
LINCSCP_31934	NINDS_000152	0.4995
LINCSCP_7351	Chlorpromazine	0.4993
LINCSCP_37656	CHEMBL2135770	0.4982
LINCSCP_201107	Thioridazine	0.4973
LINCSCP_30334	Methylpromazine	0.4952
LINCSCP_175880	Thiothixene	0.4945
LINCSCP_6223	PCL2_000057	0.4932
LINCSCP_167198	Methixene	0.4924
LINCSCP_37935	CHEMBL2359857	0.4919
LINCSCP_1413	VU0413247-1	0.491
LINCSCP_5970	AC1OAV9H	0.4888
LINCSCP_7279	GR-127935	0.4887
LINCSCP_238297	NNC 26-9100	0.4885
LINCSCP_171238	Ketoconazole	0.4884
LINCSCP_121097	CO-1686 (AVL-301)	0.4878
LINCSCP_39426	Canertinib	0.4876
LINCSCP_44730	E6 Berbamine	0.4876
