signatureid	compound	similarity
LINCSCP_192519	(Z) Fluvoxamine	0.8495
LINCSCP_131549	BMS-345541	0.8388
LINCSCP_144225	Bexarotene	0.8049
LINCSCP_92558	Tipiracil (hydrochloride)	0.799
LINCSCP_103714	Tonabersat	0.7975
LINCSCP_75427	Efavirenz	0.7881
LINCSCP_107060	RO4987655	0.7651
LINCSCP_3618	BRD-K74318028	0.7594
LINCSCP_257337	Gallocatechin Gallate	0.7505
LINCSCP_279042	BRD-K34547533	0.7452
LINCSCP_239324	Flubendazole	0.7419
LINCSCP_1400	MLS002264476	0.7334
LINCSCP_137384	Ampalex	0.7313
LINCSCP_171864	Orphenadrine	0.731
LINCSCP_237767	ST50910137	0.7295
LINCSCP_123621	AS-605240	0.7245
LINCSCP_75555	Cholic acid	0.724
LINCSCP_143735	Chloroquine	0.7192
LINCSCP_98871	Thiothixene	0.715
LINCSCP_20843	Tozasertib	0.709
LINCSCP_73066	2,2-Dichloro-n-[(1R,2S)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide	0.7079
LINCSCP_308394	BRD-K19331234	0.7079
LINCSCP_74800	AC480 (BMS-599626)	0.706
LINCSCP_144018	FPL-55712	0.7045
LINCSCP_120884	Bicalutamide	0.702
LINCSCP_92320	Rifabutin	0.7013
LINCSCP_138060	Ammonium Glycyrrhizinate	0.7002
LINCSCP_206922	Nemonapride	0.6959
LINCSCP_48513	BRD-K26626929	0.6951
LINCSCP_120974	Apafant	0.6919
LINCSCP_117120	WZ 4002	0.6916
LINCSCP_207018	Mccg	0.6914
LINCSCP_155556	Epivincamine	0.691
LINCSCP_121707	Nafamostat Mesylate	0.6859
LINCSCP_155314	Dolasetron	0.6853
LINCSCP_64807	BRD-K81605832	0.6844
LINCSCP_98954	SPIRONOLACTONE	0.683
LINCSCP_55494	Cerulenin	0.6795
LINCSCP_103763	FK 866	0.6787
LINCSCP_13187	Andreson	0.6774
LINCSCP_169553	CEFEPIME HYDROCHLORIDE	0.6764
LINCSCP_119929	Mizolastine	0.6759
LINCSCP_169649	Acivicin	0.672
LINCSCP_169609	TG 100801	0.6674
LINCSCP_132316	C21H27N7O3	0.667
LINCSCP_169797	Berberine	0.6649
LINCSCP_104101	chlormadinone-acetate	0.6646
LINCSCP_53862	Nicardipine	0.6639
LINCSCP_110591	Darifenacin	0.6634
LINCSCP_93684	Paroxetine	0.6605
LINCSCP_92397	PF-04620110	0.6586
LINCSCP_169713	AT-7519	0.6575
LINCSCP_146062	CHEMBL3182395	0.6568
LINCSCP_120050	Inolitazone (dihydrochloride)	0.6566
LINCSCP_13029	BRD-K29064493-001-01-0	0.6533
LINCSCP_103979	Pimasertib	0.6531
LINCSCP_169704	Rimonabant	0.6524
LINCSCP_119902	Medetomidine	0.6519
LINCSCP_104597	STOCK1N-09285	0.6501
LINCSCP_74260	EXALAMIDE	0.65
LINCSCP_77582	(+)-SK&F 10047 hydrochloride	0.6486
