Name_GeneSymbol	Value_LogDiffExp
ABHD6	0.29055
ACAT2	1.0194
ADH5	0.64695
AKAP8	0.6742
AKAP8L	0.6703
AKT1	0.7161
ANKRD10	1.32405
APBB2	0.5285500000000001
APOE	0.40185000000000004
ARHGEF2	0.44505
AURKB	0.8413
AXIN1	0.5151
BAD	0.61705
BAG3	0.8579
BCL2	0.41300000000000003
BID	1.4335499999999999
BIRC5	0.32535000000000003
BLCAP	0.79175
BLMH	1.0662
BLVRA	0.31405
BMP4	0.5125500000000001
BPHL	0.7099500000000001
C2CD2L	0.6651499999999999
CALM3	0.2893
CANT1	0.3058
CASP3	0.8271000000000001
CASP7	0.37995
CCL2	0.92335
CCNA1	1.08115
CCNB1	0.26180000000000003
CCNB2	0.32335
CCNE2	0.3092
CD44	0.59515
CDC45	0.69085
CDCA4	0.33285
CDK1	0.35505
CDK19	0.6710499999999999
CDK6	0.4333
CEBPA	0.40395
CEBPD	0.46375
CEBPZ	0.8123499999999999
CEP57	0.69615
CERK	1.7614
CGRRF1	0.34775
CHEK1	0.34935000000000005
CHMP6	0.49575
CHN1	0.2602
CHP1	0.29975
CIAPIN1	0.91275
CNOT4	0.36515
CNPY3	2.04625
COL4A1	0.48735000000000006
COPS7A	1.27125
CORO1A	0.6811
CPNE3	0.3678
CPSF4	0.46395
CRELD2	0.74165
CRKL	1.6852
CSNK1A1	0.3286
CTSD	0.52875
DAXX	1.5239500000000001
DCK	0.3006
DCUN1D4	0.5893999999999999
DERA	0.6914
DHDDS	1.18665
DNAJB2	0.57645
DPH2	0.37385
DUSP11	0.31195000000000006
DUSP14	0.792
DUSP22	0.35175
DYNLT3	0.419
E2F2	0.62525
EAPP	0.6466
ECD	0.374
EFCAB14	0.27659999999999996
ELAC2	0.4125
ELOVL6	0.6382
EML3	0.4258
EPHA3	0.78295
EPHB2	2.0084
EPN2	0.41995000000000005
EVL	0.29100000000000004
FAIM	0.6265000000000001
FAM20B	0.44185
FBXO11	0.40665
FDFT1	0.5517000000000001
FGFR2	0.48360000000000003
FGFR4	0.8567500000000001
FHL2	0.29419999999999996
FOS	0.37035000000000007
FRS2	1.0453999999999999
FSD1	1.39435
GATA2	0.30795
GDPD5	0.5976
GLI2	0.64945
GLRX	0.48519999999999996
GNA11	0.37570000000000003
GNA15	1.2037
GNAI2	0.26565
GNB5	0.759
GNPDA1	0.6919
GPER1	1.7148500000000002
GTF2A2	1.0456
H2AFV	0.52085
HACD3	0.40905
HADH	0.8017000000000001
HAT1	0.5331
HEATR1	0.34485
HERC6	0.3559
HES1	0.82695
HIST2H2BE	0.37305000000000005
HLA-DRA	0.6847999999999999
HMGA2	0.7171
HOMER2	0.5302
HOXA10	1.4606500000000002
HS2ST1	0.40195000000000003
HSD17B11	1.87185
HSPD1	0.46159999999999995
HTATSF1	0.30145
IARS2	0.5985
IDE	0.37344999999999995
IGHMBP2	1.80145
IKBKE	0.5858
IL1B	0.6315500000000001
INTS3	0.36734999999999995
IQGAP1	0.79945
ISOC1	0.6544000000000001
ITFG1	0.653
ITGAE	1.0728
ITGB1BP1	0.2944
KIAA0100	0.44514999999999993
KIAA0196	0.28095000000000003
KIAA0907	0.4723
KIF2C	0.33125
KIT	1.1949
KLHL9	0.9016500000000001
LGALS8	1.6307
LGMN	0.73985
LPAR2	0.36845000000000006
LRRC41	0.44655
LYN	0.34595
MAPKAPK3	0.473
MAST2	0.2791
MAT2A	0.6158
MBNL1	0.5555
MBOAT7	0.29195000000000004
MCOLN1	1.87025
MCUR1	0.26115
MEF2C	0.40435
METRN	0.4869
MLLT11	0.773
MMP1	0.32109999999999994
MOK	0.5553
MRPL19	0.42464999999999997
MSH6	0.32625000000000004
MTERF3	0.68785
MYBL2	0.72995
MYCBP2	0.3147
NARFL	0.65705
NCAPD2	0.7286
NCK1	0.5492
NFATC3	0.3214
NFATC4	0.40265
NFKB2	0.5197499999999999
NFKBIE	0.7092
NGRN	0.7779499999999999
NOL3	0.48109999999999997
NPRL2	0.352
NR3C1	0.663
NUDT9	0.8332999999999999
NUP85	1.0631
NUP88	0.40045
NUSAP1	0.27925
P4HA2	0.60645
PACSIN3	0.68465
PAFAH1B1	0.49735000000000007
PAK1	1.7176500000000001
PAK6	0.42410000000000003
PAN2	0.3508
PARP2	0.52685
PAX8	0.29595
PCBD1	0.46045
PCCB	0.6675500000000001
PCK2	0.52515
PCMT1	0.34185
PCNA	0.2931
PEX11A	1.1885
PGRMC1	0.33485
PHKB	0.46145
PIGB	0.37305
PIK3C3	0.858
PKIG	0.31715000000000004
PLEKHJ1	0.7463000000000001
PLP2	0.42775
PLSCR1	0.3023
PMAIP1	0.5599000000000001
PNP	0.47535
POLB	0.3817
POLE2	1.3976
POLR1C	0.6426
POLR2I	0.5467
POP4	0.5195
PPP2R3C	0.6632
PRCP	0.5613999999999999
PRKACA	0.57055
PRKAG2	0.2763
PRKCQ	0.36865000000000003
PRR15L	0.6146
PRUNE	1.1597499999999998
PSMB10	0.3026
PSME1	0.4072
PSME2	0.50505
PTK2	0.47845000000000004
PTPN1	0.3583
PUF60	0.61265
PXMP2	1.2202
RAB11FIP2	0.3645
RAB21	1.18945
RAB27A	0.6722
RAB4A	0.32905
RAC2	0.33885
RAD51C	0.6415
RFC5	0.8308
RNF167	0.32430000000000003
RPA2	0.7923
RPN1	0.2817
RPP38	0.5896
RPS6	0.93985
RSU1	0.69095
S100A4	0.65615
SACM1L	0.7818
SESN1	0.3973
SIRT3	0.3282
SLC27A3	0.6645500000000001
SLC35A1	1.0228000000000002
SLC35A3	0.7931
SLC35F2	1.7598500000000001
SMARCC1	0.45720000000000005
SNX13	0.38485
SNX7	0.34375
SOX2	0.62635
SPAG4	0.3244
SPDEF	0.3707
SPP1	0.69845
SQRDL	1.71985
SRC	0.35975
STK10	0.3480500000000001
STUB1	0.29550000000000004
STX1A	0.41809999999999997
STX4	0.5744499999999999
SYK	0.73305
SYNE2	1.33455
TBC1D31	0.39265
TBC1D9B	0.44745
TBP	0.33145
TBPL1	0.31589999999999996
TBXA2R	0.28969999999999996
TCTN1	1.4315
TERT	0.5069
TEX10	0.28135
TFDP1	0.61425
TIAM1	1.295
TIMM9	0.61415
TLK2	0.6388
TMCO1	0.74215
TMEM109	0.67485
TMEM110	1.39675
TMEM5	0.77615
TOR1A	0.40555
TPD52L2	0.751
TRAK2	0.68175
TRAM2	0.67615
TRIB3	0.30895000000000006
TRIM13	0.2669
TSEN2	0.36545
TUBB6	0.7638499999999999
TWF2	0.45525000000000004
TXNDC9	0.524
USP1	0.499
USP14	0.40045
UTP14A	0.4747
VAPB	0.47655000000000003
VPS28	0.6241
WDR7	0.47875000000000006
WFS1	0.78025
XPNPEP1	1.67605
YME1L1	1.67445
ZDHHC6	0.46725
ZMIZ1	1.24945
ZNF318	0.43695
ZNF589	0.72875
ZW10	2.10515
