Name_GeneSymbol	Value_LogDiffExp
ABCC5	1.0076
ABHD6	2.7518
AGL	1.0752
AKAP8L	1.8366
ANKRD10	2.5554
APPBP2	1.4202
ARID4B	1.247
ARID5B	1.9129
ATMIN	1.104
BAD	1.1946
BUB1B	1.2518
C2CD2	4.5629
CBLB	1.6086
CISD1	1.084
CLTC	1.5631
COPB2	1.2472
CPNE3	1.0146
CREB1	1.2434
CRELD2	4.2254
CTNNAL1	1.8606
DHX29	1.3324
DNMT1	1.4297
EXT1	1.1633
FAM57A	1.0237
GALE	1.2143
GFPT1	1.1734
GNA15	2.9495
GNAI2	1.4731
GTPBP8	1.148
HLA-DRA	2.961
HOOK2	1.3542
HSD17B11	1.5334
HTATSF1	1.1187
ICMT	2.2863
IKBKAP	2.0543
IKBKB	1.4774
IKZF1	1.0892
INPP4B	1.0771
INTS3	1.0937
ISOC1	1.4444
JADE2	1.2276
KAT6A	1.6002
KAT6B	1.0151
KDM5A	2.7564
KIAA0196	1.2889
KIF14	1.1122
KTN1	1.1505
LAMA3	1.4097
MALT1	1.2373
MAP2K5	2.7171
MAT2A	1.0488
MBTPS1	1.1135
MEST	1.501
MMP2	1.1646
MYCBP2	1.0963
MYLK	3.6673
NCK2	1.3264
NCOA3	1.4649
NNT	1.0816
NOTCH1	1.0725
NPC1	1.0885
NUP133	1.4199
PAF1	1.0537
PAFAH1B1	1.4535
PARP1	1.5077
PLSCR3	3.3252
PMM2	1.1889
POLE2	1.8166
PPP2R5E	1.1936
PSMD2	1.5606
PTGS2	2.0028
PTK2B	1.1928
RNPS1	2.5574
RPA1	1.4007
S100A4	1.7014
SENP6	1.2982
SESN1	3.1222
SLC27A3	1.1702
SMC3	1.6387
SNAP25	2.2686
SNX7	1.267
SPEN	1.3657
SPTAN1	1.3386
TCTA	2.0051
TOPBP1	1.5401
TSEN2	1.6253
UBE3B	1.3059
UBQLN2	2.6209
UGDH	1.337
USP1	1.0919
ZNF131	1.1552
ZNF318	1.1
ZW10	1.2057
