signatureid	compound	similarity
LINCSCP_15217	Chloroquine	1
LINCSCP_17018	Iodoacetic acid	0.6838
LINCSCP_98481	Nortriptyline	0.6456
LINCSCP_14551	Penfluridol	0.6381
LINCSCP_16817	ZINC01043777	0.637
LINCSCP_14095	Fenbendazole	0.6363
LINCSCP_16221	CHEMBL41721	0.6194
LINCSCP_17240	CHEMBL2152359	0.619
LINCSCP_14976	Chlorphenesin Carbamate	0.6076
LINCSCP_91332	Mizolastine	0.5867
LINCSCP_91369	FAMPRIDINE	0.5836
LINCSCP_87627	AZD-1152-HQPA	0.5804
LINCSCP_91454	Sorafenib	0.5587
LINCSCP_15297	O-Demethylated Adapalene	0.5572
LINCSCP_87560	CP-724714	0.5561
LINCSCP_14945	Menadione	0.5549
LINCSCP_16085	SR-02000000477	0.5477
LINCSCP_16948	NCGC00170405-01	0.537
LINCSCP_208280	CHEBI:48565	0.5227
LINCSCP_16248	SCHEMBL10028376	0.5172
LINCSCP_17243	SCHEMBL17497626	0.515
LINCSCP_17234	KUC111109N	0.5123
LINCSCP_14182	Saclofen	0.5113
LINCSCP_91467	Warfarin	0.5081
LINCSCP_15151	BDBM50127227	0.5071
LINCSCP_211359	CID755673	0.5069
LINCSCP_16239	NCGC00172397-01	0.5029
LINCSCP_14172	SIB1757	0.502
LINCSCP_93127	Cabazitaxel	0.5006
LINCSCP_92757	Desoxypeganine	0.4928
LINCSCP_15144	Calcipotriene	0.4904
LINCSCP_15478	Phorbol 12-myristate-13-acetate	0.489
LINCSCP_16543	BRD-K80786583-001-01-5	0.4874
LINCSCP_15101	Rhodomyrtoxin B	0.4868
LINCSCP_15411	Sepantronium	0.4856
LINCSCP_93079	DOCETAXEL	0.4814
LINCSCP_15232	Parbendazole	0.4787
LINCSCP_88699	848193-68-0	0.4786
LINCSCP_14627	BRD-A28746609	0.4772
LINCSCP_99001	Mycophenolate Mofetil	0.4762
LINCSCP_98491	Betahistine	0.4754
LINCSCP_16311	12K-516S	0.475
LINCSCP_14838	Selamectin	0.4722
LINCSCP_15241	SMR001317659	0.4711
LINCSCP_14357	C21H29NO	0.4698
LINCSCP_88676	Olaparib	0.4686
LINCSCP_92934	Ixabepilone	0.4686
LINCSCP_15750	MLS000082430	0.4682
LINCSCP_15494	Ingenol 3,20-dibenzoate	0.4663
LINCSCP_14430	Chloroguanide	0.4662
LINCSCP_91156	SB 242235	0.465
LINCSCP_16785	CHEMBL2355034	0.4632
LINCSCP_93479	SPECTRUM_001060	0.4629
LINCSCP_96582	Miconazole	0.4602
LINCSCP_90202	Tivantinib	0.4598
LINCSCP_17110	Broad-Sai-045	0.4592
LINCSCP_15993	ML181	0.459
LINCSCP_93943	Dexniguldipine	0.4588
LINCSCP_90574	bupivacaine	0.4562
LINCSCP_13897	Pfmrk inhibitor, wr 216174	0.4548
LINCSCP_16567	HY-11007	0.4536
LINCSCP_94502	Mebendazole	0.4495
LINCSCP_15212	BRD-A81936046	0.4495
LINCSCP_211755	KU-55933	0.4482
LINCSCP_93080	Rilpivirine	0.4454
LINCSCP_88702	ABT737	0.4452
LINCSCP_97966	Lomitapide	0.4445
LINCSCP_15119	Hydroquinine	0.4411
LINCSCP_15014	Cercosporin	0.4404
LINCSCP_98919	PF-562271	0.4402
LINCSCP_14598	UNII-MET7ZRB8Y7	0.4397
LINCSCP_91382	Chrysin	0.4367
LINCSCP_211815	WZ 4002	0.4363
LINCSCP_17093	HDACi1,2+3_mix	0.4358
LINCSCP_94194	MG-132	0.4352
LINCSCP_92409	Temozolomide	0.435
LINCSCP_88515	HG-14-10-04	0.4346
LINCSCP_98668	2-(Ethylmercuriothio)benzoic acid	0.4324
LINCSCP_88949	GSK-J2	0.432
LINCSCP_88647	C30H33N3O5S	0.4314
LINCSCP_15618	SU-11652	0.4305
LINCSCP_98002	Genz-644282	0.4302
LINCSCP_14552	Carbonyl Cyanide M-Chlorophenylhydrazone	0.4292
LINCSCP_14657	SKF96365	0.4283
LINCSCP_15055	KI8751	0.4255
LINCSCP_98061	cortisone-acetate	0.4247
LINCSCP_14490	NSC95397	0.4247
LINCSCP_17074	ChEBI91594	0.4226
LINCSCP_94122	Targinine	0.4225
LINCSCP_15657	79966-13-5	0.4221
LINCSCP_14000	vincristine	0.4218
LINCSCP_17088	Cadmium Dichloride	0.4215
LINCSCP_17535	Dienestrol	0.4212
LINCSCP_88365	Dinaciclib	0.421
LINCSCP_16986	MLS001032825	0.4209
LINCSCP_96360	Quinacrine	0.4207
LINCSCP_98254	Albendazole	0.4188
LINCSCP_15249	CHEMBL258148	0.4184
LINCSCP_15512	Chaetocin	0.4183
LINCSCP_90666	TRAVOPROST	0.4167
LINCSCP_15591	Quiflapon	0.4165
LINCSCP_89201	CC-401	0.4165
LINCSCP_16591	BRD-A59145032	0.4162
LINCSCP_91212	BRD-A19795905	0.4151
LINCSCP_14984	BSPBIO_001542	0.4143
LINCSCP_16106	MLS000583957	0.4117
LINCSCP_14467	Tripelennamine	0.4113
LINCSCP_14186	Methocarbamol	0.411
LINCSCP_93617	Clozapine	0.41
LINCSCP_16854	SCHEMBL12684744	0.4097
LINCSCP_15186	PK-11195	0.4097
LINCSCP_15263	Valdecoxib	0.4081
LINCSCP_87988	Pictilisib	0.4079
LINCSCP_15785	Carbazole, 9-(4-methylbenzoyl)-	0.4076
LINCSCP_97204	Nafronyl	0.4073
LINCSCP_211973	CHEMBL2002074	0.4065
LINCSCP_99019	GSK-461364	0.4064
LINCSCP_92317	KX2-391	0.4056
LINCSCP_92890	Carfilzomib (PR-171)	0.4055
LINCSCP_15254	SMP2_000081	0.4053
LINCSCP_92288	Amlexanox	0.405
LINCSCP_93110	Tizanidine	0.4047
LINCSCP_98787	PH-797804	0.4039
LINCSCP_212948	Robotnikinin	0.4036
LINCSCP_66856	Vorinostat	0.4023
LINCSCP_98523	BX471	0.4019
LINCSCP_98302	Momelotinib	0.4012
LINCSCP_15347	AZD-1775	0.4008
LINCSCP_14144	Benzamil	0.4
LINCSCP_87821	TWS 119	0.3991
LINCSCP_91506	Lacidipine	0.3989
LINCSCP_208753	HE044657	0.3973
LINCSCP_16343	ZINC04126477	0.3967
LINCSCP_88559	BGT-226	0.3962
LINCSCP_15538	Arachidonyl Trifluoromethylketone	0.3955
LINCSCP_16705	Entinostat	0.3952
LINCSCP_91555	Pentobarbital	0.3946
LINCSCP_93605	Roquinimex	0.3946
LINCSCP_14576	10-{3-[4-(2-Chloroethyl)piperazin-1-yl]propyl}-2-(trifluoromethyl)-10H-phenothiazine	0.3946
LINCSCP_15042	Chelidonine	0.3939
LINCSCP_16447	ST072947	0.3938
LINCSCP_17191	Methiazole	0.3938
LINCSCP_17101	BRD-K10436544	0.3931
LINCSCP_99171	Ataluren	0.3927
LINCSCP_14170	Coumestrol	0.3912
LINCSCP_87649	PF431396	0.3899
LINCSCP_88470	CDK9 Inhibitor	0.389
LINCSCP_14486	Flurofamide	0.3889
LINCSCP_93803	BRD-A77864279	0.3888
LINCSCP_93206	PF-04691502	0.3884
LINCSCP_211046	Nornicotine	0.3877
LINCSCP_89245	SGX-523	0.3875
LINCSCP_14999	Atpa	0.3872
LINCSCP_16533	ST019365	0.3868
LINCSCP_89884	LY2874455	0.3868
LINCSCP_16904	Prostratin	0.3865
LINCSCP_96528	Nilotinib	0.3863
LINCSCP_95971	Ivermectin	0.3862
LINCSCP_98360	Carbimazole	0.3861
LINCSCP_93294	Balaglitazone	0.3861
LINCSCP_94211	CEP-18770 (Delanzomib)	0.3858
LINCSCP_16811	BRD-K31688005	0.3854
LINCSCP_208996	Quinidine Gluconate	0.3854
LINCSCP_208369	PNU-99194A	0.3853
LINCSCP_17099	Panobinostat	0.3851
LINCSCP_88041	BRD-A24396574-001-01-5	0.385
LINCSCP_88634	Mitoxantrone	0.3841
LINCSCP_87663	Dovitinib	0.3841
LINCSCP_15307	DG-041	0.3837
LINCSCP_14798	N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide	0.3827
LINCSCP_87905	Trametinib	0.3824
LINCSCP_13962	Farnesyl Thiotriazole	0.3819
LINCSCP_16646	Tyrphostin A9	0.3818
LINCSCP_15929	MLS002607806	0.3815
LINCSCP_15946	MLS000718723	0.3806
LINCSCP_87693	Withaferin A	0.3805
LINCSCP_93278	Adarotene	0.3803
LINCSCP_87866	WH-4-025	0.3797
LINCSCP_16624	Mocetinostat	0.3791
LINCSCP_209024	Hippeastrine	0.379
LINCSCP_93516	Clofoctol	0.379
LINCSCP_15562	COT-10B	0.378
LINCSCP_15370	CHEMBL520231	0.3779
LINCSCP_15011	CHEMBL1616521	0.3775
LINCSCP_208223	Herniarin	0.3775
LINCSCP_16169	BRD-U86222656	0.3773
LINCSCP_87671	PHA-665752	0.3765
LINCSCP_97858	MLN 2238	0.3759
LINCSCP_16887	CHEMBL2139291	0.3738
LINCSCP_14066	BCL-2 Inhibitor	0.3734
LINCSCP_16698	BI 78D3	0.3732
LINCSCP_15271	3,7-Bis(dimethylamino)phenothiazin-5-ium	0.3731
LINCSCP_13686	IC 261	0.3727
LINCSCP_17079	Vincaleukoblastine	0.3726
LINCSCP_94617	Pasireotide (ditrifluoroacetate)	0.3725
LINCSCP_212655	Broad-Sai-595	0.3723
LINCSCP_14495	Alpha-Solanine	0.3723
LINCSCP_89215	CHIR-265	0.3722
LINCSCP_13853	AC1MSQZQ	0.3717
LINCSCP_16034	CHEMBL1271321	0.3715
LINCSCP_88099	A-443654	0.3705
LINCSCP_14223	Digoxigenin	0.3702
LINCSCP_17112	Tacedinaline	0.3697
LINCSCP_92254	Seocalcitol	0.369
LINCSCP_15679	BAS 00631343	0.3689
LINCSCP_15986	BRD-K31887147	0.3684
LINCSCP_14053	CP94253	0.3676
LINCSCP_93996	AP26113	0.3674
LINCSCP_17248	SCHEMBL17497408	0.3671
LINCSCP_96883	Epothilone B (EPO906, Patupilone)	0.367
LINCSCP_15472	SMR000075319	0.3667
LINCSCP_91135	Mubritinib (TAK 165)	0.3666
LINCSCP_15840	AG 14361	0.3656
LINCSCP_15474	NUTLIN 3	0.3655
LINCSCP_14459	Podofilox	0.3655
LINCSCP_99327	Piperidolate	0.3652
LINCSCP_17253	KUC111774N	0.3652
LINCSCP_98729	AC1NWALF	0.3649
LINCSCP_13769	CHEMBL179288	0.3649
LINCSCP_14795	Dmbi	0.3646
LINCSCP_212220	Pyridostigmine	0.3641
LINCSCP_14639	Tetrahydropalmatine	0.3641
LINCSCP_14554	Gamolenic acid	0.364
LINCSCP_14408	5-Nitroso-8-cinnolinol	0.3639
LINCSCP_15934	SCHEMBL2238247	0.3638
LINCSCP_66857	Trichostatin A, Streptomyces Sp.	0.3636
LINCSCP_87639	WZ3105	0.3636
LINCSCP_98307	Alvocidib	0.363
LINCSCP_91207	Vernakalant (Hydrochloride)	0.3629
LINCSCP_17073	4354-76-1	0.3626
LINCSCP_13668	RO 08-2750	0.3626
LINCSCP_88315	SAR245409	0.3625
LINCSCP_87677	C21H27N7O3	0.3625
LINCSCP_15831	SMR000206938	0.3624
LINCSCP_93249	BRD-A32440707	0.3624
LINCSCP_15389	STK219801	0.3623
LINCSCP_15054	Metyrapone	0.3623
LINCSCP_16430	BRN 1087718	0.3621
LINCSCP_16381	6-Methyl-n,4-diphenylquinazolin-2-amine	0.362
LINCSCP_95871	Doxapram	0.3616
LINCSCP_16942	GSK-1059615	0.3613
LINCSCP_91390	2,2-Dichloro-n-[(1R,2S)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide	0.3613
LINCSCP_99331	Quercetin	0.3607
LINCSCP_92231	Brivanib	0.3606
LINCSCP_88531	FR-180204	0.3604
LINCSCP_92716	Rimonabant	0.3602
LINCSCP_17261	Avicin-D	0.3598
LINCSCP_16814	BRD-K32568627	0.3597
LINCSCP_14500	SSR 69071	0.3597
LINCSCP_16377	MLS000859112	0.3594
LINCSCP_15404	Purmorphamine	0.3593
LINCSCP_99312	Netupitant	0.3586
LINCSCP_14376	Metaxalone	0.3585
LINCSCP_15206	AC1NXRFO	0.3582
LINCSCP_15805	MLS000089581	0.3578
LINCSCP_89578	Ebselen	0.3578
LINCSCP_89403	Propafenone	0.3576
LINCSCP_16073	MLS002264466	0.3575
LINCSCP_92549	Taranabant	0.3571
LINCSCP_14860	Ticlopidine	0.3567
LINCSCP_13865	Jatamansin	0.3566
LINCSCP_212223	Zafirlukast	0.356
LINCSCP_90590	Lexibulin	0.3559
LINCSCP_89860	Chloroxine	0.3556
LINCSCP_93463	ascorbic-acid	0.3556
LINCSCP_87979	Saracatinib	0.355
LINCSCP_92986	Nebivolol	0.3546
LINCSCP_17130	Tubastatin A	0.3545
LINCSCP_211213	Ritonavir	0.3544
LINCSCP_14381	60559-98-0	0.3543
LINCSCP_16861	CHEMBL2140299	0.3537
LINCSCP_17003	NCGC00170397-01	0.3534
LINCSCP_14196	2-Bromo-.alpha.-ergocryptine	0.3531
LINCSCP_16784	BRD-K06592610	0.353
LINCSCP_208333	GP 2A	0.3527
LINCSCP_14048	D-64131	0.3523
LINCSCP_94804	Ivacaftor (VX-770)	0.352
LINCSCP_15481	Perhexiline	0.3519
LINCSCP_14135	Norethynodrel	0.3514
LINCSCP_95372	Ursolic acid	0.3513
LINCSCP_87766	PF477736	0.351
LINCSCP_14842	Mirtazapine	0.3507
LINCSCP_17151	SCHEMBL16892136	0.3506
LINCSCP_210729	KUC104145	0.3503
LINCSCP_87576	SCHEMBL3954849	0.3502
LINCSCP_90686	Ofloxacin	0.3501
LINCSCP_16521	CHEMBL3188326	0.3497
LINCSCP_209447	Leu-Enkephalin	0.3491
LINCSCP_15466	Parthenolide	0.3488
LINCSCP_16901	BRD-K88278225	0.3488
LINCSCP_89824	Bevirimat	0.3485
LINCSCP_88810	CHEMBL3347630	0.3485
LINCSCP_88196	EX-8678	0.3483
LINCSCP_92208	Flutamide	0.3474
LINCSCP_88011	PHA-793887	0.3472
LINCSCP_210652	N,N-Diethyl-2-(5-oxo-2,3-dihydro[1,3]thiazolo[3',2':1,2]pyrimido[5,4-b]indol-6(5H)-yl)acetamide	0.3471
LINCSCP_93351	TAK-700 (Orteronel)	0.3469
LINCSCP_14759	LY83583	0.3468
LINCSCP_93149	AC480 (BMS-599626)	0.3468
LINCSCP_98612	9-Epiquinine	0.3464
LINCSCP_15376	KO143	0.3461
LINCSCP_213170	CHEMBL3183436	0.3461
LINCSCP_16108	VU0402604-1	0.3461
LINCSCP_16508	Tozasertib	0.346
LINCSCP_13824	UB-165	0.346
LINCSCP_92530	AMG-517	0.3458
LINCSCP_15006	Mepireserpate	0.3454
LINCSCP_89705	Cefdinir	0.3453
LINCSCP_14039	Palmitoyl Dopamine	0.345
LINCSCP_91593	AEE788 (NVP-AEE788)	0.3449
LINCSCP_97550	Floxuridine	0.3447
LINCSCP_93844	Anandamide	0.3445
LINCSCP_15128	Torsemide	0.3434
LINCSCP_15605	CHEMBL1222381	0.3434
LINCSCP_88503	SB525334	0.3434
LINCSCP_16207	Nelfinavir	0.3434
LINCSCP_93824	Acetaminophen	0.3429
LINCSCP_14503	Enrofloxacin	0.3429
LINCSCP_96025	sulmazole	0.3422
LINCSCP_212740	Hydroxyl	0.3417
LINCSCP_93180	Trimethoprim	0.3415
LINCSCP_91100	Alectinib	0.3412
LINCSCP_15200	Evodiamine	0.3412
LINCSCP_16136	MLS001065836	0.3411
LINCSCP_16762	THZ-2-98-01	0.3411
LINCSCP_14079	Flufenamic acid	0.3405
LINCSCP_14497	1-(5-Isoquinolinesulfonyl)piperazine	0.3397
LINCSCP_88374	PF-04217903	0.3396
LINCSCP_95936	1-(4-fluorobenzyl)-N-(piperidin-4-yl)-1H-benzo[d]imidazol-2-amine	0.3394
LINCSCP_91961	138402-11-6	0.3391
LINCSCP_16579	IN1451	0.339
LINCSCP_13991	Siguazodan	0.3386
LINCSCP_16091	CHEMBL1561166	0.3385
LINCSCP_14569	CGP71683A	0.3382
LINCSCP_91621	Metronidazole	0.3373
LINCSCP_16600	BDBM50377913	0.3373
LINCSCP_13765	4-[(6-Amino-4-pyrimidinyl)amino]benzenesulfonamide	0.3365
LINCSCP_92385	Mozavaptan	0.3365
LINCSCP_90483	Mecamylamine	0.3365
LINCSCP_91856	Felbamate	0.3364
LINCSCP_88492	HG-9-91-01	0.3361
LINCSCP_15535	Narciclasine	0.336
LINCSCP_212894	1-(4-Methoxyphenyl)-n,n-dipropyl-1H-pyrazolo[3,4-d]pyrimidin-4-amine	0.336
LINCSCP_17076	Actinomycin-D	0.3357
LINCSCP_14719	AG-957	0.3356
LINCSCP_14616	IN1304	0.3356
LINCSCP_95798	Valsartan	0.3347
LINCSCP_208825	CHEMBL153158	0.3346
LINCSCP_14286	SU-4312	0.3343
LINCSCP_15180	Rolipram	0.3341
LINCSCP_14318	Anisomycin	0.3336
LINCSCP_17116	Broad-Sai-424	0.3334
LINCSCP_91376	Ganciclovir	0.3333
LINCSCP_16938	CHEMBL2133926	0.3331
LINCSCP_16777	CHEMBL2359798	0.3329
LINCSCP_14064	Kenpaullone	0.3327
LINCSCP_208658	Hexylcaine	0.3326
LINCSCP_14219	Fccp	0.3321
LINCSCP_15327	GMX1778	0.332
LINCSCP_15331	PIK 75	0.3319
LINCSCP_15781	CHEMBL1555451	0.331
LINCSCP_16084	MLS003337117	0.3309
LINCSCP_93506	Caffeine	0.3302
LINCSCP_13722	Arachidonamide	0.3301
LINCSCP_14737	Bromhexine	0.3299
LINCSCP_94632	Tiagabine	0.3295
LINCSCP_97265	AMSACRINE	0.3293
LINCSCP_93309	Trovafloxacin mesylate	0.3293
LINCSCP_92283	Bicalutamide	0.3293
LINCSCP_15944	5-Nonyloxytryptamine	0.3292
LINCSCP_90357	Oprozomib (ONX 0912)	0.3292
LINCSCP_209413	Droperidol	0.3291
LINCSCP_97955	Bepotastine Besilate	0.3284
LINCSCP_17290	Avrainvillamide Analog 5	0.3283
LINCSCP_14037	NCGC00024919-01	0.3281
LINCSCP_87702	AZD-8330	0.3277
LINCSCP_209947	ASN 05257430	0.3275
LINCSCP_16281	ALD1-H_001128	0.3271
LINCSCP_208374	Nimesulide	0.3269
LINCSCP_16554	PK04_098276	0.3266
LINCSCP_14077	MDL-28170	0.3262
LINCSCP_17007	MLS000517073	0.3261
LINCSCP_17078	NSC169534	0.326
LINCSCP_13619	Norketamine	0.325
