signatureid	compound	similarity
LINCSCP_92482	Tioconazole	0.8346
LINCSCP_16842	CHEMBL2134189	0.7929
LINCSCP_96147	AZD1981	0.756
LINCSCP_15970	ST4110747	0.6746
LINCSCP_90665	TRAVOPROST	0.6742
LINCSCP_17230	CHEMBL2152380	0.6599
LINCSCP_16399	SPB02303	0.6562
LINCSCP_16952	YL-60	0.655
LINCSCP_92442	MBX-2982	0.6502
LINCSCP_87809	SB590885	0.6362
LINCSCP_15700	CHEMBL1394624	0.6304
LINCSCP_13864	CHEMBL318111	0.6296
LINCSCP_15585	DG-041	0.6288
LINCSCP_16477	SPOX1_000651	0.6217
LINCSCP_16935	CVF-SUMO-14	0.6157
LINCSCP_15969	CHEMBL610781	0.6117
LINCSCP_17024	NCGC00170421-01	0.6112
LINCSCP_16680	Gefitinib	0.6074
LINCSCP_15933	CHEMBL1698064	0.6067
LINCSCP_16819	BRD-K34974324	0.6048
LINCSCP_90668	GSK962040	0.6026
LINCSCP_95058	Sumatriptan	0.5996
LINCSCP_16933	EMF-SUMO1-39	0.5962
LINCSCP_90564	Bardoxolone Methyl	0.5754
LINCSCP_17209	Avicin-G	0.5723
LINCSCP_15538	Arachidonyl Trifluoromethylketone	0.5698
LINCSCP_16444	Obatoclax	0.5621
LINCSCP_16125	SMR000082310	0.558
LINCSCP_15067	PAC-1	0.5541
LINCSCP_16930	CVF-SUMO-11	0.554
LINCSCP_17004	Mebendazole	0.5528
LINCSCP_94495	VILAZODONE HYDROCHLORIDE	0.5519
LINCSCP_87816	BX 912	0.5485
LINCSCP_15819	SMR000030495	0.5423
LINCSCP_15540	CHEMBL258148	0.5423
LINCSCP_15318	MLS002699429	0.5356
LINCSCP_92421	BRD-A69421747	0.5337
LINCSCP_90513	Marimastat	0.5287
LINCSCP_15968	SR-02000000448	0.5264
LINCSCP_15498	AC1NS4S0	0.5184
LINCSCP_93464	JNJ-38877605	0.517
LINCSCP_13845	CHEMBL277800	0.5135
LINCSCP_16189	Alprazolam	0.5135
LINCSCP_17214	L-Sulforaphane	0.513
LINCSCP_92684	AC1NWAML	0.5115
LINCSCP_16598	MLS000038113	0.5083
LINCSCP_13630	OMDM-2	0.5075
