signatureid	compound	similarity
LINCSCP_94980	BRD-A43331270-001-01-6	0.7301
LINCSCP_94703	Palbociclib	0.726
LINCSCP_97717	SU14813	0.7192
LINCSCP_94806	Ivacaftor (VX-770)	0.7056
LINCSCP_94757	Venlafaxine	0.7008
LINCSCP_93071	AZ628	0.6975
LINCSCP_94857	Orphenadrine	0.692
LINCSCP_16544	AG-205/40776311	0.6848
LINCSCP_92578	Glipizide	0.6801
LINCSCP_13965	SRC Kinase Inhibitor II	0.642
LINCSCP_91901	Tonabersat	0.6179
LINCSCP_99222	Etanidazole	0.6055
LINCSCP_94990	AS-605240	0.5909
LINCSCP_16477	SPOX1_000651	0.5885
LINCSCP_92040	GSK-923295	0.5869
LINCSCP_92123	fluocinolone-acetonide	0.5852
LINCSCP_16085	SR-02000000477	0.5809
LINCSCP_93418	Diphenidol	0.5749
LINCSCP_16566	F3284-4453	0.5691
LINCSCP_93605	Roquinimex	0.5632
LINCSCP_96711	tioconazole	0.5602
LINCSCP_14582	Bufalin	0.5561
LINCSCP_15906	CHEMBL1269897	0.5558
LINCSCP_15071	Ozagrel	0.5552
LINCSCP_91684	Baricitinib	0.5543
LINCSCP_91845	Niclosamide	0.552
LINCSCP_97459	TOFA	0.5445
LINCSCP_16554	PK04_098276	0.5419
LINCSCP_93340	CI-218872	0.5266
LINCSCP_17523	Nilotinib	0.5169
LINCSCP_14820	Proscillaridin A	0.5096
LINCSCP_97916	Sirolimus	0.501
LINCSCP_14846	SPECTRUM2_001084	0.501
LINCSCP_92859	Rilmenidine	0.4995
LINCSCP_16030	SMR000047763	0.4939
LINCSCP_14858	AC1NWALF	0.4884
LINCSCP_14856	AC1NWALC	0.483
LINCSCP_14387	7Beta-forskolin	0.4722
LINCSCP_13848	SPECTRUM_000715	0.4714
LINCSCP_14830	NSC25485	0.4557
LINCSCP_15144	Calcipotriene	0.451
LINCSCP_16307	MLS-0435555.0001	0.451
LINCSCP_93846	Tasisulam	0.4509
LINCSCP_15979	Clopidogrel	0.4504
LINCSCP_15132	KI8751	0.4492
LINCSCP_97391	tropisetron	0.449
LINCSCP_16619	Everolimus	0.4468
LINCSCP_17088	Cadmium Dichloride	0.4372
LINCSCP_92191	Nefazodone	0.4368
LINCSCP_14810	Deacetoxy-7-oxisogedunin	0.4248
LINCSCP_92083	3-N-Propylxanthine	0.4158
LINCSCP_15738	Triazine Scaffold, 33	0.4118
LINCSCP_93423	Histamine 2HCl	0.4116
LINCSCP_14197	Cymarin	0.4112
LINCSCP_94279	BRD-K00541818	0.4108
LINCSCP_96696	Radezolid	0.4101
LINCSCP_97740	Nicergoline	0.4084
LINCSCP_13946	Strophanthidin	0.406
LINCSCP_91717	Amitriptyline	0.4046
LINCSCP_16913	ZINC01045466	0.4045
LINCSCP_92761	Desoxypeganine	0.4029
LINCSCP_99061	Tirapazamine	0.4026
LINCSCP_94715	betaescin	0.4024
LINCSCP_16931	Lanacordin	0.4014
LINCSCP_93464	JNJ-38877605	0.4008
LINCSCP_94687	Dinoprost	0.4002
LINCSCP_14201	SMP2_000249	0.399
LINCSCP_92856	Gemcitabine	0.3984
LINCSCP_14318	Anisomycin	0.396
LINCSCP_89453	DMXAA (Vadimezan)	0.3945
LINCSCP_17003	NCGC00170397-01	0.3944
LINCSCP_94793	Clindamycin	0.3916
LINCSCP_15944	5-Nonyloxytryptamine	0.391
LINCSCP_13787	PD-407824	0.3899
LINCSCP_13890	Digoxin	0.3888
LINCSCP_97600	Doramapimod	0.3877
LINCSCP_16221	CHEMBL41721	0.3865
LINCSCP_94722	naftidrofuryl	0.3854
LINCSCP_93590	Mepivacaine	0.3852
LINCSCP_15889	MLS002264487	0.3847
LINCSCP_94240	AZD-8330	0.3812
LINCSCP_92426	BRD-A69421747	0.3807
LINCSCP_14198	CID 24069689	0.3797
LINCSCP_16604	NU-7441	0.3796
LINCSCP_92613	BRD-K00248354	0.3776
LINCSCP_17229	CHEMBL2152380	0.3775
LINCSCP_96512	K784-3187	0.3751
LINCSCP_16948	NCGC00170405-01	0.3737
LINCSCP_14045	Diltiazem	0.3733
LINCSCP_14695	Chloroxine	0.3733
LINCSCP_15657	79966-13-5	0.3727
LINCSCP_91100	Alectinib	0.3722
LINCSCP_96911	Phorbol Myristate Acetate	0.3701
LINCSCP_13884	IKK Inhibitor VII	0.3701
LINCSCP_93660	(13S)-3-Hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one	0.3698
LINCSCP_93011	Lisofylline	0.3659
LINCSCP_14570	Ouabain	0.3656
LINCSCP_16095	H0635_SIGMA	0.3652
LINCSCP_96692	Ercalcitriol	0.3651
LINCSCP_97367	Escitalopram	0.3649
LINCSCP_16817	ZINC01043777	0.3633
LINCSCP_87757	Seliciclib	0.3625
LINCSCP_94116	GSK1292263	0.3623
LINCSCP_89949	Indigo Red	0.3595
LINCSCP_16683	CHEMBL1673039	0.3587
LINCSCP_97451	Duloxetine	0.3587
LINCSCP_93918	Defactinib	0.3578
LINCSCP_14862	NSC 663284	0.3572
LINCSCP_17266	Oxetane	0.3565
LINCSCP_15297	O-Demethylated Adapalene	0.3564
LINCSCP_15781	CHEMBL1555451	0.3561
LINCSCP_93771	Ketorolac	0.3554
LINCSCP_89672	Ellagic acid	0.3545
LINCSCP_15911	MLS002264438	0.3543
LINCSCP_92601	Veliparib (ABT-888)	0.3536
LINCSCP_97214	MK-2206	0.3517
LINCSCP_92629	CX-5461	0.3504
LINCSCP_14551	Penfluridol	0.35
LINCSCP_13668	RO 08-2750	0.3493
LINCSCP_15503	6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate	0.3492
LINCSCP_14803	Terfenadine	0.3485
LINCSCP_16239	NCGC00172397-01	0.3484
LINCSCP_92573	Lorazepam	0.3473
LINCSCP_14363	Pinacidil	0.3462
LINCSCP_93557	Lamivudine	0.3458
LINCSCP_14657	SKF96365	0.3443
LINCSCP_14141	Prostoglandin B2	0.3434
LINCSCP_17205	Avicin-G	0.3433
LINCSCP_14184	Puromycin Hydrochloride	0.3428
LINCSCP_14571	Puromycin	0.3428
LINCSCP_14028	C.I. MORDANT BLACK 11	0.3418
LINCSCP_92001	Sepantronium	0.3415
LINCSCP_96641	Repaglinide	0.3411
LINCSCP_93803	BRD-A77864279	0.3391
LINCSCP_90735	Ergothioneine	0.3377
LINCSCP_94837	SPECTRUM_001873	0.3362
LINCSCP_212394	Dmba	0.3359
LINCSCP_94772	R547	0.3356
LINCSCP_14956	N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide	0.3352
LINCSCP_90460	Forskolin, NKH477	0.3345
LINCSCP_89842	GLPG0634	0.3328
LINCSCP_16617	AO-476/43380301	0.3328
LINCSCP_97165	Elesclomol	0.3327
LINCSCP_15535	Narciclasine	0.33
LINCSCP_14386	Indole-3-carbinol	0.33
LINCSCP_14449	MRS 1220	0.3292
LINCSCP_15983	SCHEMBL1725480	0.328
LINCSCP_16582	Verrucarin A	0.3276
LINCSCP_97891	Sildenafil	0.3267
LINCSCP_92139	Letrozole	0.3266
LINCSCP_14143	BRD-K86727142-001-06-6	0.3262
LINCSCP_208406	Tyrphostin 47	0.3255
LINCSCP_95606	PHA-793887	0.3255
LINCSCP_66850	Wortmannin	0.3251
LINCSCP_15109	Periplocymarin	0.3247
LINCSCP_94792	TAK-715	0.3243
LINCSCP_15700	CHEMBL1394624	0.3242
LINCSCP_96777	Sobetirome	0.3234
LINCSCP_99091	Ipriflavone	0.3224
LINCSCP_14223	Digoxigenin	0.322
LINCSCP_16017	KUC104486	0.3219
LINCSCP_94364	Phenytoin	0.3217
LINCSCP_97503	Mifobate	0.3215
LINCSCP_16606	LRRK2-IN-1	0.3213
LINCSCP_15549	Fedratinib	0.7577
LINCSCP_16697	WZ 3146	0.6917
LINCSCP_15131	Y-27632	0.6348
LINCSCP_13957	TWS 119	0.6301
LINCSCP_16753	XMD-16144	0.6106
LINCSCP_16431	Danusertib	0.6021
LINCSCP_13949	NNC 05-2090	0.5929
LINCSCP_15323	NVP-AUY922	0.591
LINCSCP_66802	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.5833
LINCSCP_16346	MLS000534605	0.5751
LINCSCP_15567	Tamatinib	0.5721
LINCSCP_89147	BX-795	0.5564
LINCSCP_13958	Mevastatin	0.5546
LINCSCP_16720	Dovitinib	0.5452
LINCSCP_14948	Sertraline	0.5426
LINCSCP_13868	Mibefradil	0.5384
LINCSCP_14328	BIO2_000376	0.5344
LINCSCP_15291	Cytochalasin B	0.5339
LINCSCP_212111	Thioridazine	0.5336
LINCSCP_16758	WH-4023	0.5307
LINCSCP_16185	Epirubicin	0.5294
LINCSCP_15696	atorvastatin	0.529
LINCSCP_16641	GSK-1070916	0.5286
LINCSCP_16659	Canertinib	0.5286
LINCSCP_15607	AZD-1775	0.5282
LINCSCP_16724	Cediranib	0.5278
LINCSCP_14933	Triflupromazine	0.5268
LINCSCP_16951	Mitoxantrone	0.5268
LINCSCP_87867	WH-4-025	0.5141
LINCSCP_14017	Aminopurvalanol	0.5125
LINCSCP_16658	TAE-684	0.5076
LINCSCP_15587	BMS-536924	0.5074
LINCSCP_94766	BIIB 021	0.5067
LINCSCP_16507	Tozasertib	0.5067
LINCSCP_13878	UNII-5308DT8060	0.5051
LINCSCP_211332	Latrunculin B	0.4938
LINCSCP_14833	AC1OCDAW	0.4934
LINCSCP_15599	TPCA-1	0.4905
LINCSCP_13929	HSCI1_000191	0.4898
LINCSCP_16194	Triptolide	0.4879
LINCSCP_97014	SNX-2112 (PF-04928473)	0.4874
LINCSCP_94170	Milciclib (PHA-848125)	0.4864
LINCSCP_94082	AT13387	0.4823
LINCSCP_16757	WH-4025	0.4772
LINCSCP_91570	Ganetespib (STA-9090)	0.4746
LINCSCP_88491	HG-9-91-01	0.4717
LINCSCP_88260	SCHEMBL16226502	0.4717
LINCSCP_14029	NCGC00025073-01	0.4681
LINCSCP_15661	Tanespimycin	0.4656
LINCSCP_14238	313516-66-4	0.4645
LINCSCP_14949	Rosuvastatin	0.464
LINCSCP_15476	Troglitazone	0.4633
LINCSCP_14929	Chlorprothixene	0.4609
LINCSCP_17364	CHEMBL2143628	0.4601
LINCSCP_15015	Kolestevan	0.4591
