signatureid	compound	similarity
LINCSCP_16619	Everolimus	0.5561
LINCSCP_15627	BI-2536	0.5451
LINCSCP_16666	Ruxolitinib	0.5261
LINCSCP_16683	CHEMBL1673039	0.512
LINCSCP_16606	LRRK2-IN-1	0.5025
LINCSCP_16717	SCHEMBL16980224	0.4594
LINCSCP_16760	XMD-1185H	0.4499
LINCSCP_15911	MLS002264438	0.4247
LINCSCP_16660	XMD 8-92	0.4205
LINCSCP_16757	WH-4025	0.4186
LINCSCP_16707	Crizotinib	0.4112
LINCSCP_16604	NU-7441	0.408
LINCSCP_14363	Pinacidil	0.3918
LINCSCP_16018	CHEMBL1367741	0.3862
LINCSCP_15480	CYTO7H11	0.3694
LINCSCP_16593	Terreic-acid	0.3686
LINCSCP_15683	MLS000038106	0.3681
LINCSCP_15295	TW 37	0.3668
LINCSCP_14873	Colforsin	0.3623
LINCSCP_16029	MLS002607703	0.362
LINCSCP_16554	PK04_098276	0.3617
LINCSCP_15481	Perhexiline	0.3574
LINCSCP_14902	AG-957	0.3556
LINCSCP_15499	Salermide	0.3474
LINCSCP_15700	CHEMBL1394624	0.3443
LINCSCP_16291	SC_I_004	0.3442
LINCSCP_16477	SPOX1_000651	0.3437
LINCSCP_97355	Volasertib (BI 6727)	0.3425
LINCSCP_16984	MLS001116216	0.3363
LINCSCP_16307	MLS-0435555.0001	0.334
LINCSCP_17018	Iodoacetic acid	0.3297
LINCSCP_89821	179324-69-7	0.3283
LINCSCP_15961	MLS002607797	0.3266
LINCSCP_16095	H0635_SIGMA	0.322
LINCSCP_15549	Fedratinib	0.8531
LINCSCP_16753	XMD-16144	0.7275
LINCSCP_16697	WZ 3146	0.6641
LINCSCP_13957	TWS 119	0.6457
LINCSCP_15599	TPCA-1	0.583
LINCSCP_16431	Danusertib	0.5621
LINCSCP_16641	GSK-1070916	0.5584
LINCSCP_16951	Mitoxantrone	0.5399
LINCSCP_16346	MLS000534605	0.5384
LINCSCP_16659	Canertinib	0.5383
LINCSCP_16758	WH-4023	0.5286
LINCSCP_15587	BMS-536924	0.5252
LINCSCP_16345	Trichostatin	0.5119
LINCSCP_16147	Tozasertib	0.511
LINCSCP_15567	Tamatinib	0.5044
LINCSCP_16194	Triptolide	0.5013
LINCSCP_15543	KU0060648	0.498
LINCSCP_16380	Alvocidib	0.4942
LINCSCP_13878	UNII-5308DT8060	0.4935
LINCSCP_16214	Doxorubicin	0.4884
LINCSCP_15939	CHEMBL1705313	0.4867
LINCSCP_16261	Givinostat	0.4863
LINCSCP_15118	NSC169534	0.4862
LINCSCP_16585	3,6-Dimethyl-9-[6-(oxiran-2-yl)-6-oxohexyl]decahydropyrrolo[1,2-a][1,4,7,10]tetraazacyclododecine-1,4,7,10-tetrone	0.485
LINCSCP_66872	Trichostatin A, Streptomyces Sp.	0.4817
LINCSCP_211332	Latrunculin B	0.4811
LINCSCP_16185	Epirubicin	0.4794
LINCSCP_15131	Y-27632	0.477
LINCSCP_14528	AC1MJ3VH	0.4745
LINCSCP_16724	Cediranib	0.4735
LINCSCP_16629	Lestaurtinib	0.4717
LINCSCP_14833	AC1OCDAW	0.4712
LINCSCP_16759	ZG-10	0.4701
LINCSCP_16742	PF-562271	0.4691
LINCSCP_16748	WZ-3105	0.4665
LINCSCP_16745	PIK-75	0.4632
LINCSCP_14914	Daunorubicin	0.4632
LINCSCP_16658	TAE-684	0.463
LINCSCP_16162	MLS002474519	0.4603
LINCSCP_16437	CHEMBL2354474	0.4593
LINCSCP_16483	SCHEMBL1564574	0.4585
LINCSCP_16205	Idarubicin	0.4573
LINCSCP_16153	Dactinomycin	0.4526
LINCSCP_66835	Vorinostat	0.4523
LINCSCP_16775	Merck-Ketone	0.4475
LINCSCP_13958	Mevastatin	0.4473
LINCSCP_16714	Pirarubicin	0.4471
