signatureid	compound	similarity
LINCSCP_93605	Roquinimex	0.877
LINCSCP_94980	BRD-A43331270-001-01-6	0.8649
LINCSCP_92578	Glipizide	0.8479
LINCSCP_97717	SU14813	0.8475
LINCSCP_94703	Palbociclib	0.8349
LINCSCP_93071	AZ628	0.8326
LINCSCP_94806	Ivacaftor (VX-770)	0.8275
LINCSCP_92040	GSK-923295	0.8251
LINCSCP_13965	SRC Kinase Inhibitor II	0.8174
LINCSCP_99222	Etanidazole	0.8166
LINCSCP_94757	Venlafaxine	0.8153
LINCSCP_16544	AG-205/40776311	0.8036
LINCSCP_91901	Tonabersat	0.7789
LINCSCP_16085	SR-02000000477	0.7673
LINCSCP_15906	CHEMBL1269897	0.7628
LINCSCP_17523	Nilotinib	0.755
LINCSCP_96711	tioconazole	0.752
LINCSCP_94857	Orphenadrine	0.7488
LINCSCP_93418	Diphenidol	0.7471
LINCSCP_16566	F3284-4453	0.747
LINCSCP_91845	Niclosamide	0.7345
LINCSCP_15889	MLS002264487	0.7345
LINCSCP_15071	Ozagrel	0.7257
LINCSCP_97391	tropisetron	0.7254
LINCSCP_94990	AS-605240	0.7146
LINCSCP_92123	fluocinolone-acetonide	0.7123
LINCSCP_16477	SPOX1_000651	0.7084
LINCSCP_14571	Puromycin	0.7073
LINCSCP_97916	Sirolimus	0.7049
LINCSCP_14582	Bufalin	0.7045
LINCSCP_97459	TOFA	0.6959
LINCSCP_93340	CI-218872	0.6879
LINCSCP_92859	Rilmenidine	0.6868
LINCSCP_96911	Phorbol Myristate Acetate	0.6845
LINCSCP_16817	ZINC01043777	0.6767
LINCSCP_93464	JNJ-38877605	0.6711
LINCSCP_14551	Penfluridol	0.6698
LINCSCP_93846	Tasisulam	0.6678
LINCSCP_14846	SPECTRUM2_001084	0.6676
LINCSCP_94837	SPECTRUM_001873	0.6665
LINCSCP_14858	AC1NWALF	0.6553
LINCSCP_17088	Cadmium Dichloride	0.6522
LINCSCP_17229	CHEMBL2152380	0.6517
LINCSCP_14820	Proscillaridin A	0.6492
LINCSCP_16221	CHEMBL41721	0.6471
LINCSCP_16307	MLS-0435555.0001	0.6446
LINCSCP_14856	AC1NWALC	0.6436
LINCSCP_13848	SPECTRUM_000715	0.6392
LINCSCP_94715	betaescin	0.6302
LINCSCP_15132	KI8751	0.6293
LINCSCP_15144	Calcipotriene	0.6285
LINCSCP_91684	Baricitinib	0.6282
LINCSCP_14830	NSC25485	0.6263
LINCSCP_94693	Lurasidone	0.6247
LINCSCP_14810	Deacetoxy-7-oxisogedunin	0.6226
LINCSCP_92761	Desoxypeganine	0.6206
LINCSCP_94116	GSK1292263	0.6149
LINCSCP_15494	Ingenol 3,20-dibenzoate	0.6072
LINCSCP_99091	Ipriflavone	0.6032
LINCSCP_16554	PK04_098276	0.6011
LINCSCP_93803	BRD-A77864279	0.5949
LINCSCP_94782	8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole	0.5948
LINCSCP_212394	Dmba	0.5943
LINCSCP_97740	Nicergoline	0.5933
LINCSCP_92999	CI-1040	0.5927
LINCSCP_91100	Alectinib	0.5905
LINCSCP_15442	32703-82-5	0.589
LINCSCP_14201	SMP2_000249	0.5859
LINCSCP_211835	Fenretinide	0.5856
LINCSCP_94977	BRD-A69951442-001-01-3	0.5851
LINCSCP_15478	Phorbol 12-myristate-13-acetate	0.5791
LINCSCP_14667	BSPBIO_002280	0.5772
LINCSCP_94793	Clindamycin	0.5769
LINCSCP_92385	Mozavaptan	0.5741
LINCSCP_17003	NCGC00170397-01	0.5738
LINCSCP_99041	DIMINAZENE ACETURATE	0.5731
LINCSCP_14387	7Beta-forskolin	0.5716
LINCSCP_93423	Histamine 2HCl	0.5693
LINCSCP_92730	Midostaurin	0.5691
LINCSCP_16913	ZINC01045466	0.5685
LINCSCP_97367	Escitalopram	0.5677
LINCSCP_16931	Lanacordin	0.5673
LINCSCP_99061	Tirapazamine	0.5646
LINCSCP_96696	Radezolid	0.5641
LINCSCP_14197	Cymarin	0.5637
LINCSCP_14318	Anisomycin	0.5626
LINCSCP_89793	THIOCTIC ACID	0.562
LINCSCP_17205	Avicin-G	0.5607
LINCSCP_92191	Nefazodone	0.5593
LINCSCP_92629	CX-5461	0.5587
LINCSCP_92018	Amodiaquine	0.5585
LINCSCP_97600	Doramapimod	0.5566
LINCSCP_94687	Dinoprost	0.5529
LINCSCP_98317	SPECTRUM_001579	0.5512
LINCSCP_92426	BRD-A69421747	0.5504
LINCSCP_15404	Purmorphamine	0.5503
LINCSCP_92916	XL888	0.5497
LINCSCP_94364	Phenytoin	0.5483
LINCSCP_91919	Acyclovir	0.5432
LINCSCP_15408	IMD-0354	0.5411
LINCSCP_208846	SCHEMBL14177979	0.5374
LINCSCP_16030	SMR000047763	0.536
LINCSCP_15297	O-Demethylated Adapalene	0.5358
LINCSCP_96577	MEK162 (ARRY-162, ARRY-438162)	0.5353
LINCSCP_16948	NCGC00170405-01	0.5344
LINCSCP_96641	Repaglinide	0.5341
LINCSCP_14184	Puromycin Hydrochloride	0.5335
LINCSCP_13743	Scoulerine	0.5327
LINCSCP_89189	GSK 1059615	0.5315
LINCSCP_96512	K784-3187	0.531
LINCSCP_16564	ST007958	0.5292
LINCSCP_94279	BRD-K00541818	0.529
LINCSCP_15585	DG-041	0.5278
LINCSCP_99349	Vitamin B12	0.5275
LINCSCP_93787	Ambrisentan	0.5254
LINCSCP_14363	Pinacidil	0.525
LINCSCP_93012	Lisofylline	0.5247
LINCSCP_91984	Pyridostigmine	0.5241
LINCSCP_94240	AZD-8330	0.5233
LINCSCP_15678	GW843682X	0.5231
LINCSCP_92896	SPECTRUM_001092	0.5206
LINCSCP_96692	Ercalcitriol	0.5196
LINCSCP_14956	N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide	0.518
LINCSCP_96994	BAY 87-2243	0.5177
LINCSCP_15656	MLN 2238	0.5176
LINCSCP_93075	DOCETAXEL	0.5162
LINCSCP_92182	Mefloquine	0.5156
LINCSCP_95435	Fluticasone Propionate	0.5153
LINCSCP_97451	Duloxetine	0.5147
LINCSCP_15098	Mesulergine	0.5146
LINCSCP_87973	BMS-345541	0.5136
LINCSCP_87757	Seliciclib	0.5128
LINCSCP_16239	NCGC00172397-01	0.5125
LINCSCP_91860	SPECTRUM_001522	0.5114
LINCSCP_17405	Wortmannin	0.5094
LINCSCP_17065	Chlorotrianisene	0.5083
LINCSCP_14449	MRS 1220	0.508
LINCSCP_89050	MLN-8054	0.5074
LINCSCP_93660	(13S)-3-Hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one	0.5074
LINCSCP_13769	CHEMBL179288	0.5069
LINCSCP_15671	179324-69-7	0.5046
LINCSCP_91945	N-Butyldeoxynojirmycin HCL	0.5043
LINCSCP_14198	CID 24069689	0.5028
LINCSCP_91883	AZD1152	0.5026
LINCSCP_94997	MG-132	0.5022
LINCSCP_16292	MW-A1-14	0.502
LINCSCP_15979	Clopidogrel	0.4998
LINCSCP_97503	Mifobate	0.4996
LINCSCP_99107	Dexamethasone Acetate	0.4981
LINCSCP_14657	SKF96365	0.4981
LINCSCP_14945	Menadione	0.4967
LINCSCP_92781	Cinoxacin	0.4966
LINCSCP_16617	AO-476/43380301	0.4966
LINCSCP_92573	Lorazepam	0.4954
LINCSCP_14028	C.I. MORDANT BLACK 11	0.4953
LINCSCP_88591	Idelalisib	0.4931
LINCSCP_97684	Rizatriptan	0.4927
LINCSCP_96763	Neratinib	0.4924
LINCSCP_15781	CHEMBL1555451	0.4912
LINCSCP_92044	Perindopril	0.4912
LINCSCP_14570	Ouabain	0.4894
LINCSCP_13787	PD-407824	0.4883
LINCSCP_93919	Defactinib	0.488
LINCSCP_15940	MLS001210968	0.4876
LINCSCP_15944	5-Nonyloxytryptamine	0.4872
LINCSCP_93208	PF-04691502	0.487
LINCSCP_15657	79966-13-5	0.4869
LINCSCP_15934	SCHEMBL2238247	0.4866
LINCSCP_93771	Ketorolac	0.4858
LINCSCP_87766	PF477736	0.4851
LINCSCP_15634	NSC95397	0.4851
LINCSCP_90202	Tivantinib	0.4846
LINCSCP_93944	Dexniguldipine	0.4844
LINCSCP_91107	Phenformin	0.4839
LINCSCP_17348	SCHEMBL16980366	0.4833
LINCSCP_17266	Oxetane	0.4812
LINCSCP_94355	apicidin	0.4808
LINCSCP_87705	Buparlisib	0.4804
LINCSCP_94336	BMS-927711	0.4799
LINCSCP_94604	Diclofensine (hydrochloride)	0.4789
LINCSCP_87760	SU 11274	0.4786
LINCSCP_96485	Nemonapride	0.4775
LINCSCP_95372	Ursolic acid	0.4772
LINCSCP_94841	Tivozanib	0.4764
LINCSCP_13890	Digoxin	0.4764
LINCSCP_14695	Chloroxine	0.4762
