signatureid	compound	similarity
LINCSCP_15883	ZINC02121610	0.6016
LINCSCP_17088	Cadmium Dichloride	0.5746
LINCSCP_16480	CHEMBL2359949	0.5605
LINCSCP_14873	Colforsin	0.5588
LINCSCP_14836	Coleoforsin	0.5557
LINCSCP_14363	Pinacidil	0.5344
LINCSCP_87973	BMS-345541	0.5192
LINCSCP_212637	BRD-K10436544	0.5171
LINCSCP_15503	6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate	0.5168
LINCSCP_14696	Amiodarone	0.5028
LINCSCP_15499	Salermide	0.4997
LINCSCP_16619	Everolimus	0.4988
LINCSCP_15480	CYTO7H11	0.4966
LINCSCP_14991	8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole	0.4951
LINCSCP_14569	CGP71683A	0.495
LINCSCP_15076	Fluphenazine	0.4838
LINCSCP_14540	7Beta-forskolin	0.4693
LINCSCP_14605	Reserpine	0.4644
LINCSCP_15781	CHEMBL1555451	0.4583
LINCSCP_90460	Forskolin, NKH477	0.4571
LINCSCP_66784	Vorinostat	0.4569
LINCSCP_15657	79966-13-5	0.4505
LINCSCP_13693	GR-127935	0.4499
LINCSCP_15944	5-Nonyloxytryptamine	0.4447
LINCSCP_97165	Elesclomol	0.4439
LINCSCP_14598	UNII-MET7ZRB8Y7	0.4426
LINCSCP_17160	Tacedinaline	0.4406
LINCSCP_99106	Dexamethasone Acetate	0.4398
LINCSCP_15911	MLS002264438	0.4368
LINCSCP_15569	RO-281675	0.4364
LINCSCP_16109	MLS002703099	0.4321
LINCSCP_16707	Crizotinib	0.4316
LINCSCP_13884	IKK Inhibitor VII	0.4306
LINCSCP_13822	AC1N6AX4	0.4287
LINCSCP_209483	Glemanserin	0.4283
LINCSCP_14942	Nicergoline	0.427
LINCSCP_16606	LRRK2-IN-1	0.424
LINCSCP_15543	KU0060648	0.4239
LINCSCP_14969	Metergoline Phenylmethyl Ester	0.4215
LINCSCP_14592	SSR 69071	0.4204
LINCSCP_15894	CHEMBL1892795	0.4171
LINCSCP_66819	Wortmannin	0.4154
LINCSCP_14046	Maprotiline	0.4144
LINCSCP_15595	BX-795	0.4135
LINCSCP_16717	SCHEMBL16980224	0.4114
LINCSCP_14695	Chloroxine	0.4097
LINCSCP_15961	MLS002607797	0.4096
LINCSCP_213099	Raloxifene	0.4056
LINCSCP_16760	XMD-1185H	0.4051
LINCSCP_16683	CHEMBL1673039	0.4046
LINCSCP_15133	Dilazep	0.403
LINCSCP_16018	CHEMBL1367741	0.4024
LINCSCP_91085	BECLOMETHASONE DIPROPIONATE	0.402
LINCSCP_16095	H0635_SIGMA	0.4013
LINCSCP_15135	SCHEMBL2394914	0.4012
LINCSCP_16444	Obatoclax	0.3971
LINCSCP_17065	Chlorotrianisene	0.3969
LINCSCP_14813	Amlodipine	0.3954
LINCSCP_15245	Narciclasine	0.3946
LINCSCP_16604	NU-7441	0.3934
LINCSCP_93146	AC480 (BMS-599626)	0.3924
LINCSCP_14732	Suloctidil	0.3923
LINCSCP_16559	GSK-461364	0.3907
LINCSCP_16017	KUC104486	0.3885
LINCSCP_16188	Temozolomide	0.3884
LINCSCP_15363	ZINC77024257	0.388
LINCSCP_94997	MG-132	0.387
LINCSCP_212384	Diethylstilbestrol	0.3862
LINCSCP_90051	17-DMAG (Alvespimycin) HCl	0.386
LINCSCP_210907	MLS-0208612.0001	0.3857
LINCSCP_208846	SCHEMBL14177979	0.3856
LINCSCP_90465	Lapatinib	0.3853
LINCSCP_15633	MK-2206	0.3849
LINCSCP_94662	Emtricitabine	0.3836
LINCSCP_13797	RS504393	0.3831
LINCSCP_88260	SCHEMBL16226502	0.3827
LINCSCP_15025	4-Hydroxytamoxifen	0.3821
