signatureid	compound	similarity
LINCSCP_97589	Azithromycin	1
LINCSCP_97863	MLN 2238	0.8349
LINCSCP_94795	Clindamycin	0.8143
LINCSCP_97883	Bavisant (dihydrochloride hydrate)	0.8118
LINCSCP_97302	Sertindole	0.8111
LINCSCP_98128	Thioguanosine	0.8098
LINCSCP_98036	Bisoprolol	0.8023
LINCSCP_94444	Dabigatran Etexilate	0.7926
LINCSCP_14054	Arvanil	0.7887
LINCSCP_93690	CLONAZEPAM	0.7749
LINCSCP_94140	Paricalcitol	0.7726
LINCSCP_93451	Amoxapine	0.7664
LINCSCP_94408	MK-2461	0.7512
LINCSCP_91590	AEE788 (NVP-AEE788)	0.7435
LINCSCP_91215	Closantel	0.7408
LINCSCP_90361	Oprozomib (ONX 0912)	0.7353
LINCSCP_15092	BMY45778	0.7256
LINCSCP_95567	Gefitinib	0.7238
LINCSCP_92961	Ciprofloxacin	0.707
LINCSCP_92949	376348-65-1, Uk-427857, uk427857	0.703
LINCSCP_13708	N-(4-Hydroxyphenyl)icosa-5,8,11,14-tetraenamide	0.6828
LINCSCP_92893	Carfilzomib (PR-171)	0.6823
LINCSCP_96784	brefeldin-a	0.6757
LINCSCP_93085	Rilpivirine	0.6637
LINCSCP_95589	Dipraglurant	0.6561
LINCSCP_15720	MLS000040279	0.6522
LINCSCP_95701	MLN9708	0.6492
LINCSCP_14038	Skiii	0.6453
LINCSCP_94223	BRD-A96746500	0.6448
LINCSCP_94002	Ambroxol	0.6415
LINCSCP_92360	S1RA (hydrochloride)	0.6222
LINCSCP_13796	9-Octadecenamide,n-[(4-hydroxy-3-methoxyphenyl)methyl]-	0.6216
LINCSCP_92002	Enoxolone	0.6
LINCSCP_94358	apicidin	0.5998
LINCSCP_95348	Andrographolide	0.5985
LINCSCP_90045	Fluoxetine	0.5905
LINCSCP_97856	Lonidamine	0.584
LINCSCP_94956	Manumycin-A	0.5837
LINCSCP_94652	Loperamide	0.5804
LINCSCP_14047	IN1152	0.5745
LINCSCP_15065	E6 Berbamine	0.57
LINCSCP_95198	Ethacrynic acid	0.563
LINCSCP_14390	Trans-1,4-bis(2-chlorobenzaminomethyl)cyclohexane dihydrochloride	0.5629
LINCSCP_97307	Flumatinib (mesylate)	0.5613
LINCSCP_97996	CEPHARANTHINE	0.5532
LINCSCP_89662	ASC-J9	0.5512
LINCSCP_13992	Niguldipine	0.5504
LINCSCP_88042	BRD-A24396574-001-01-5	0.5478
LINCSCP_14744	AC1L2X6Z	0.5461
LINCSCP_90213	Methixene	0.5459
LINCSCP_93069	AZ628	0.5423
LINCSCP_17082	Oxymetholone	0.5413
LINCSCP_14006	Pimozide	0.5407
LINCSCP_16033	SR-02000000346	0.5394
LINCSCP_14712	SB-216641	0.5378
LINCSCP_93892	Cholic acid	0.5365
LINCSCP_14432	Flavokawain B	0.5293
LINCSCP_97805	Fluspirilene	0.5283
LINCSCP_88802	BIX01294	0.5264
LINCSCP_99094	Ipriflavone	0.5244
