signatureid	compound	similarity
LINCSCP_15217	Chloroquine	1
LINCSCP_93610	Foretinib	0.9031
LINCSCP_16221	CHEMBL41721	0.8788
LINCSCP_14551	Penfluridol	0.8786
LINCSCP_17240	CHEMBL2152359	0.8765
LINCSCP_16085	SR-02000000477	0.8733
LINCSCP_17018	Iodoacetic acid	0.8597
LINCSCP_14945	Menadione	0.8505
LINCSCP_16817	ZINC01043777	0.8403
LINCSCP_15478	Phorbol 12-myristate-13-acetate	0.8329
LINCSCP_16948	NCGC00170405-01	0.826
LINCSCP_93943	Dexniguldipine	0.8244
LINCSCP_15494	Ingenol 3,20-dibenzoate	0.8147
LINCSCP_15297	O-Demethylated Adapalene	0.8133
LINCSCP_16239	NCGC00172397-01	0.8117
LINCSCP_15934	SCHEMBL2238247	0.8029
LINCSCP_15254	SMP2_000081	0.8019
LINCSCP_91156	SB 242235	0.8008
LINCSCP_15650	3,5-Bis(4-methylbenzylidene)piperidin-4-one	0.8006
LINCSCP_15186	PK-11195	0.7984
LINCSCP_17110	Broad-Sai-045	0.7954
LINCSCP_15151	BDBM50127227	0.7937
LINCSCP_14095	Fenbendazole	0.7909
LINCSCP_89204	CC-401	0.7885
LINCSCP_87751	TORIN-2	0.7884
LINCSCP_16785	CHEMBL2355034	0.787
LINCSCP_15481	Perhexiline	0.7836
LINCSCP_91467	Warfarin	0.7825
LINCSCP_16248	SCHEMBL10028376	0.7769
LINCSCP_98290	AVL-292	0.7731
LINCSCP_15538	Arachidonyl Trifluoromethylketone	0.7694
LINCSCP_93617	Clozapine	0.7644
LINCSCP_16543	BRD-K80786583-001-01-5	0.7641
LINCSCP_14172	SIB1757	0.7621
LINCSCP_16847	MLS000626949	0.7602
LINCSCP_15149	Hydroxyfasudil	0.7601
LINCSCP_93787	Ambrisentan	0.7582
LINCSCP_90437	Prochlorperazine	0.7578
LINCSCP_98668	2-(Ethylmercuriothio)benzoic acid	0.7549
LINCSCP_15535	Narciclasine	0.7528
LINCSCP_17088	Cadmium Dichloride	0.752
LINCSCP_15750	MLS000082430	0.7469
LINCSCP_91212	BRD-A19795905	0.7467
LINCSCP_93759	Efavirenz	0.7449
LINCSCP_15630	AZD-2014	0.7445
LINCSCP_88041	BRD-A24396574-001-01-5	0.7441
LINCSCP_15119	Hydroquinine	0.7436
LINCSCP_91369	FAMPRIDINE	0.7432
LINCSCP_94502	Mebendazole	0.7422
LINCSCP_15264	BMS-754807	0.7399
LINCSCP_14838	Selamectin	0.7369
LINCSCP_15101	Rhodomyrtoxin B	0.7345
LINCSCP_17129	HDACi1,2+3_mix	0.7321
LINCSCP_93278	Adarotene	0.7308
LINCSCP_92196	Afuresertib	0.7277
LINCSCP_93294	Balaglitazone	0.7256
LINCSCP_93309	Trovafloxacin mesylate	0.7244
LINCSCP_212446	Azathioprine	0.7242
LINCSCP_15496	SCHEMBL6851809	0.7201
LINCSCP_15132	KI8751	0.7175
LINCSCP_15449	BAS 00631343	0.7174
LINCSCP_92227	AZD4547	0.7156
LINCSCP_17234	KUC111109N	0.7097
LINCSCP_14976	Chlorphenesin Carbamate	0.7088
LINCSCP_98481	Nortriptyline	0.7077
LINCSCP_99331	Quercetin	0.7062
