signatureid	compound	similarity
LINCSCP_34502	Oxibendazole	-0.8007
LINCSCP_62922	BRD-K73575094	-0.8
LINCSCP_62888	BRD-K45929778	-0.7962
LINCSCP_5444	KUC104228	-0.7911
LINCSCP_31154	CHEMBL593506	-0.7882
LINCSCP_31559	MLS002576689	-0.7879
LINCSCP_61201	BRD-K18384660	-0.7831
LINCSCP_249937	BRD-K14352739	-0.7801
LINCSCP_15781	CHEMBL1555451	-0.7792
LINCSCP_65721	CHEMBL2362024	-0.7755
LINCSCP_6022	ZINC27645180	-0.7731
LINCSCP_32080	SCHEMBL10061624	-0.7723
LINCSCP_35307	BRD-K34160774	-0.7676
LINCSCP_61219	BRD-K31682048	-0.7649
LINCSCP_50015	BRD-A72596465	-0.7632
LINCSCP_65917	BRD-K11672081	-0.7563
LINCSCP_309839	ACON1_002471	-0.7543
LINCSCP_63384	BRD-K48457318-001-01-6	-0.7541
LINCSCP_62936	BRD-K84238725	-0.7513
LINCSCP_65385	BRD-K02290471	-0.7491
LINCSCP_63063	BRD-K24776817	-0.7467
LINCSCP_62950	BRD-K95631838	-0.7455
LINCSCP_60076	BRD-K77423370	-0.7448
LINCSCP_65271	CHEMBL2355647	-0.7424
LINCSCP_5171	MLS001065877	-0.7414
LINCSCP_5429	CID 45259135	-0.7411
LINCSCP_221399	MLS002302556	-0.7394
LINCSCP_143213	CEPHARANTHINE	-0.737
LINCSCP_59545	Terbutaline	-0.7365
LINCSCP_59933	SA-245650	-0.7358
LINCSCP_64001	BRD-K47423282	-0.7333
LINCSCP_34293	Hycanthone	-0.733
LINCSCP_260093	Lithocholic acid	-0.7259
LINCSCP_297384	BRD-K38263412	-0.7259
LINCSCP_60061	BRD-K63757709	-0.7253
LINCSCP_64226	CHEMBL2357096	-0.7204
LINCSCP_63228	BRD-K50845321	-0.72
LINCSCP_65204	BRD-K04076294	-0.7163
LINCSCP_64887	BRD-K23802982	-0.7151
LINCSCP_28029	MLS004342466	-0.7117
LINCSCP_48989	BRD-K56664261	-0.7101
LINCSCP_27757	CHEMBL2354737	-0.71
LINCSCP_41473	CCG-208038	-0.7084
LINCSCP_309794	Acdpp	-0.7052
LINCSCP_5027	AC1MJZSK	-0.7049
LINCSCP_61981	BRD-K34407245	-0.7026
LINCSCP_34158	ZINC150345845	-0.7018
LINCSCP_5273	T5361010	-0.7002
LINCSCP_259159	BRD-K00835201	-0.699
LINCSCP_5254	SCHEMBL14976663	-0.6984
LINCSCP_31419	MLS002264466	-0.6982
