signatureid	compound	similarity
LINCSCP_56138	Mefexamide	-0.9805
LINCSCP_192390	NCGC00167821-01	-0.9766
LINCSCP_295047	N-[(4-Fluoro-3-methylphenyl)sulfonyl]glycine	-0.9732
LINCSCP_60873	BRD-K34786682	-0.9728
LINCSCP_62888	BRD-K45929778	-0.9681
LINCSCP_41141	2-Hydroxysaclofen	-0.9672
LINCSCP_75605	Indoprofen	-0.9651
LINCSCP_303435	BRD-K94694331	-0.96
LINCSCP_61703	BRD-K45442578	-0.9598
LINCSCP_59206	BRD-K36754064	-0.9576
LINCSCP_31580	AC1MK2WO	-0.9542
LINCSCP_62470	BRD-K68323967	-0.9537
LINCSCP_290385	131780-47-7	-0.9537
LINCSCP_62950	BRD-K95631838	-0.9535
LINCSCP_62676	BRD-K66413861	-0.9527
LINCSCP_308363	BRD-K04985042	-0.9524
LINCSCP_90794	Entecavir	-0.9519
LINCSCP_65042	BRD-K55341496	-0.9493
LINCSCP_56154	BD-1047	-0.9483
LINCSCP_33085	MRS 1220	-0.9463
LINCSCP_48928	BRD-K16479870	-0.9449
LINCSCP_188804	MLS000717682	-0.944
LINCSCP_61525	CHEMBL2358923	-0.9429
LINCSCP_40021	6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate	-0.9424
LINCSCP_100982	869288-64-2	-0.942
LINCSCP_216175	STK661558	-0.9414
LINCSCP_33751	GP 2A	-0.9412
LINCSCP_181475	BRD-K05448102	-0.9409
LINCSCP_57494	MLS001065846	-0.9397
LINCSCP_27496	BRD-K26924060	-0.9391
LINCSCP_306492	BRD-K14487375	-0.9387
LINCSCP_65994	BRD-K54127914	-0.9381
LINCSCP_56403	Tetraidofluorescein	-0.9369
LINCSCP_62379	BRD-K48306626	-0.9343
LINCSCP_34778	BRD-K16625384	-0.9338
LINCSCP_21245	PF 3845	-0.9321
LINCSCP_63228	BRD-K50845321	-0.9321
LINCSCP_7306	Tyrphostin AG-494	-0.9313
LINCSCP_57650	CHEMBL1700271	-0.9312
LINCSCP_303982	BRD-K35915475	-0.9308
LINCSCP_61291	BRD-K86078446	-0.9307
LINCSCP_55936	NCGC00025073-01	-0.9284
LINCSCP_55707	2-Phenylethyl 3-(3,4-dihydroxyphenyl)prop-2-enoate	-0.9282
LINCSCP_5190	ML213	-0.9276
LINCSCP_60581	MLS003129330	-0.927
LINCSCP_64694	BRD-K76485827	-0.9266
LINCSCP_206907	KW-06	-0.9265
LINCSCP_89177	844499-71-4	-0.9263
LINCSCP_310693	BRD-K88925856	-0.9262
LINCSCP_231758	BRD-K40906026	-0.9258
LINCSCP_62141	BRD-K31462841	-0.9252
LINCSCP_55605	CTK8H3236	-0.9247
LINCSCP_141401	Pimobendan	-0.9236
LINCSCP_59324	CHEMBL2136621	-0.9236
LINCSCP_60582	MLS003129426	-0.9219
LINCSCP_20710	EMF-SUMO1-39	-0.921
LINCSCP_46541	MAYBRIDGE4_003236	-0.9198
LINCSCP_27548	BRD-K53943507	-0.9196
LINCSCP_5314	MLS002264388	-0.9194
LINCSCP_60143	BRD-K19593188	-0.9191
LINCSCP_19678	NSC643180	-0.9187
LINCSCP_307040	BRD-K45230579	-0.9185
LINCSCP_28401	MLS004342420	-0.9185
LINCSCP_216908	AC1MG5VA	-0.9184
LINCSCP_9089	BRD-K87536251	-0.9181
LINCSCP_47079	BRD-K04695623	-0.9177
LINCSCP_64064	BRD-K12981857	-0.9174
LINCSCP_21855	MW-A1-14	-0.9172
LINCSCP_62083	BRD-K22275321	-0.9164
LINCSCP_57829	MLS003329222	-0.9162
LINCSCP_60888	BRD-K46959535	-0.9155
LINCSCP_38320	SA-1919248	-0.9154
LINCSCP_293003	KUC105999N	-0.9152
LINCSCP_45967	CHEMBL489621	-0.9148
LINCSCP_136615	Ifenprodil	-0.9142
LINCSCP_59733	BRD-K08123827	-0.9139
LINCSCP_309839	ACON1_002471	-0.9134
LINCSCP_63163	BRD-K47234370	-0.9132
LINCSCP_77408	Ifosfamide	-0.9123
LINCSCP_59602	IC-87114	-0.9119
LINCSCP_294651	SPB02137	-0.9115
LINCSCP_60965	BRD-K25198488	-0.9115
LINCSCP_62178	BRD-K82765406	-0.9114
LINCSCP_56731	Periplocymarin	-0.9111
LINCSCP_65532	BRD-K85751793	-0.9111
LINCSCP_312386	BRD-K89020690	-0.9107
LINCSCP_77780	Capsaicin	-0.9105
LINCSCP_60691	BRD-K54647996	-0.9105
LINCSCP_56445	LY83583	-0.9098
LINCSCP_65790	CHEMBL2131306	-0.9092
LINCSCP_27901	BRD-K39887954	-0.9088
LINCSCP_31875	ST092379	-0.9085
LINCSCP_64755	BRD-K25485361	-0.9081
LINCSCP_23426	KI8751	-0.9078
LINCSCP_63621	BRD-K64930062	-0.9073
LINCSCP_297901	BRD-K57537921	-0.9071
LINCSCP_65331	BRD-K70068608	-0.9063
LINCSCP_189045	KUC104255	-0.9063
LINCSCP_64949	Thapsigargin	-0.9063
LINCSCP_311736	BRD-K62876373	-0.9062
LINCSCP_312148	BRD-K35193330	-0.906
LINCSCP_23443	SCHEMBL16984308	-0.9056
LINCSCP_65960	BRD-K30160673-019-01-7	-0.9056
LINCSCP_34743	Morin	-0.9053
LINCSCP_244465	Luteolin	-0.9051
LINCSCP_75521	Protriptyline	-0.905
LINCSCP_192578	4H-1-Benzopyran-4-one, 5,6,7-trimethoxy-3-(2-methoxyphenyl)-	-0.9049
LINCSCP_37175	BRD-K73408523	-0.9048
LINCSCP_7688	LY 303511	-0.9045
LINCSCP_20449	3R14S-Ochratoxin a	-0.9042
LINCSCP_18540	Methyl-6,7-dimethoxy-4-ethyl-beta-carboline-3-carboxylate	-0.9033
LINCSCP_214257	Bongkrekic acid	-0.9033
LINCSCP_77728	BRD-A40163033	-0.9023
LINCSCP_191148	AC1NSFGY	-0.9018
LINCSCP_260534	SA-90471	-0.9018
LINCSCP_34007	AC1OA39F	-0.9018
LINCSCP_27467	BRD-K04831789	-0.9014
LINCSCP_16080	SCHEMBL2557158	-0.9014
LINCSCP_34607	Rel-Cisapride	-0.9013
LINCSCP_145132	SU 11274	-0.901
LINCSCP_193279	Dihydrorobustic acid	-0.9009
LINCSCP_18347	SKF 86002	-0.9005
LINCSCP_15958	F1298-0937	-0.9001
LINCSCP_57964	MLS000094380	-0.8997
LINCSCP_50762	BAY-117821	-0.8996
LINCSCP_63310	BRD-K83426260	-0.8996
LINCSCP_63892	BRD-K59977049	-0.8994
LINCSCP_193651	MLS002474082	-0.8994
LINCSCP_289342	Ecopipam	-0.899
LINCSCP_27989	BRD-K96747266	-0.8985
LINCSCP_17050	Bisphenol A	-0.8982
LINCSCP_57708	MLS002425843	-0.898
LINCSCP_60200	BRD-K52797126	-0.8979
LINCSCP_65781	MLS003130126	-0.8974
LINCSCP_118429	Bevirimat	-0.897
LINCSCP_193055	6B-Hydroxy-3-tropinone	-0.8969
LINCSCP_289526	Leflunomide	-0.8968
LINCSCP_27631	BRD-K98062568	-0.8963
LINCSCP_310384	CHEMBL2142739	-0.8958
LINCSCP_62164	BRD-K61388502	-0.8951
LINCSCP_57545	MLS002264458	-0.8951
LINCSCP_89081	galantamine	-0.8949
LINCSCP_294265	CHEMDIV3_007318	-0.8945
LINCSCP_34012	BRD-K35024477	-0.8942
LINCSCP_60537	BRD-K31538032	-0.8941
LINCSCP_11326	AQ-RA-741	-0.8939
LINCSCP_64652	BRD-K42584632	-0.8939
LINCSCP_6928	SPECTRUM_000826	-0.8936
LINCSCP_15772	SMR000076922	-0.8933
LINCSCP_59031	Daph	-0.8933
LINCSCP_18458	Amiloride	-0.8931
LINCSCP_18448	Tyrphostin AG 825	-0.8931
LINCSCP_37878	BRD-K15230829	-0.8924
LINCSCP_293891	Ethylestrenol	-0.8923
LINCSCP_240028	BAS 04938498	-0.8919
LINCSCP_289618	Mestranol	-0.8918
LINCSCP_65156	BRD-K46791751	-0.8917
LINCSCP_64321	BRD-K77326001	-0.8914
LINCSCP_119647	Gemfibrozil	-0.8912
LINCSCP_32033	T5715534	-0.8911
LINCSCP_47647	Chicago Sky Blue	-0.891
LINCSCP_260865	SA-1458026	-0.8909
LINCSCP_55799	Estriol	-0.8909
LINCSCP_64761	BRD-K29702325	-0.8904
LINCSCP_7893	BRD-K69347381	-0.8904
LINCSCP_32432	5,6-Dichlorobenzimidazole riboside	-0.8902
LINCSCP_6337	BCB03_000082	-0.8901
LINCSCP_50307	2-Methoxy-3-methyl-9H-carbazole	-0.8899
LINCSCP_61015	BRD-K07918661	-0.8897
LINCSCP_62094	BRD-K49595590	-0.8892
LINCSCP_57459	MLS001002737	-0.889
LINCSCP_135209	SPECTRUM_001054	-0.8888
LINCSCP_64654	BRD-K43905345	-0.8884
LINCSCP_55609	GR-89696	-0.8879
LINCSCP_65068	22862-76-6	-0.8878
LINCSCP_296848	BRD-K03981069	-0.8878
LINCSCP_159078	AZD-1480	-0.8874
LINCSCP_24030	BL003-049-HDAC3	-0.8865
LINCSCP_64120	BRD-K84061726	-0.8863
LINCSCP_186639	BRD-K82096551	-0.8862
LINCSCP_48812	BRD-K67868064	-0.8861
LINCSCP_154441	Carvedilol	-0.8857
LINCSCP_297819	BRD-K12108140	-0.8844
LINCSCP_63884	BRD-K42862966	-0.8838
LINCSCP_50394	BRD-K98803880	-0.8837
LINCSCP_44967	MLS002460474	-0.8836
LINCSCP_157452	Fidaxomicin	-0.8831
LINCSCP_63391	BRD-K57696989	-0.8829
LINCSCP_18121	ICI 162846	-0.8829
LINCSCP_62381	BRD-K49906853	-0.8826
LINCSCP_59202	SA-84512	-0.8824
LINCSCP_59281	BRD-K87387614	-0.8823
LINCSCP_10916	Ispinesib	-0.8822
LINCSCP_59150	QL-XII-47	-0.8821
LINCSCP_50585	Gallocatechin Gallate	-0.8818
LINCSCP_237247	CID 53338799	-0.8818
LINCSCP_37942	BRD-K74489738	-0.8817
LINCSCP_61196	BRD-K13707774	-0.8816
LINCSCP_72376	MK-5172	-0.8815
LINCSCP_57677	MLS003153124	-0.8814
LINCSCP_303372	BRD-K70783031	-0.8813
LINCSCP_41850	MLS000709026	-0.8813
LINCSCP_278816	BRD-K32585359	-0.881
LINCSCP_22654	Salmeterol	-0.8809
LINCSCP_303323	BRD-K52184420	-0.8807
LINCSCP_13052	CHEMBL1923808	-0.8807
LINCSCP_252139	BRD-K14091022	-0.8804
LINCSCP_54055	4-Deoxyuridine	-0.8799
LINCSCP_157872	Pentoxifylline	-0.8792
LINCSCP_41616	HEMICHOLINIUM-3	-0.8789
LINCSCP_311034	BRD-K45695360	-0.8788
LINCSCP_18863	Fast Scarlet	-0.8786
LINCSCP_52127	MLS000518920	-0.8784
LINCSCP_3573	BRD-K42543764	-0.8783
LINCSCP_61929	BRD-K99115033	-0.8783
LINCSCP_93294	Balaglitazone	-0.8781
LINCSCP_33810	AC1O9ZTN	-0.878
LINCSCP_18644	Protionamide	-0.878
LINCSCP_312340	BRD-K63874400	-0.8779
LINCSCP_40981	Concneorine	-0.8777
LINCSCP_63384	BRD-K48457318-001-01-6	-0.8777
LINCSCP_296407	BRD-K03203188	-0.8776
LINCSCP_263362	Isomhpg	-0.8774
LINCSCP_55795	CHEMBL210901	-0.8774
LINCSCP_153305	UNII-BXU45ZH6LI	-0.8773
LINCSCP_57075	XAV 939	-0.8772
LINCSCP_24068	Alisertib	-0.877
LINCSCP_143939	Oseltamivir (acid)	-0.8763
LINCSCP_65199	BRD-K01427177	-0.8763
LINCSCP_62957	BRD-K98850601	-0.876
LINCSCP_55767	AC1MSQZQ	-0.876
LINCSCP_59625	BRD-K01595245	-0.8759
LINCSCP_62018	BRD-K60474343	-0.8757
LINCSCP_303659	BRD-K84047740	-0.8752
LINCSCP_62830	BRD-K96752633	-0.8745
LINCSCP_299392	BRD-K37225168	-0.8745
LINCSCP_20131	NCGC00170564-01	-0.8744
LINCSCP_6277	MLS003179192	-0.8743
LINCSCP_41689	BRD-K85102293	-0.874
LINCSCP_61071	BRD-K68236123	-0.8739
LINCSCP_8926	BRD-K49111930	-0.8737
LINCSCP_55583	Diarylpropionitrile	-0.8735
LINCSCP_57421	CHEMBL1405981	-0.8735
LINCSCP_28248	BRD-K39092862-001-01-2	-0.8734
LINCSCP_41790	CHEMBL399379	-0.8733
LINCSCP_62411	BRD-K78948132	-0.8732
LINCSCP_310467	BRD-K89390280	-0.873
LINCSCP_301120	BRD-K93738295	-0.8727
LINCSCP_65221	BRD-K08781018	-0.8726
LINCSCP_253023	Colforsin	-0.8719
LINCSCP_70034	SCHEMBL618594	-0.8717
LINCSCP_55838	Austricin	-0.8717
LINCSCP_207231	7-Hydroxychlorpromazine	-0.8715
LINCSCP_14323	JAK3 Inhibitor V	-0.8712
LINCSCP_55534	114798-26-4	-0.871
LINCSCP_60248	BRD-K88306141	-0.8708
LINCSCP_33748	133040-77-4	-0.8707
LINCSCP_249215	BRD-K32857328	-0.8706
LINCSCP_301833	BRD-K23688566	-0.8706
LINCSCP_25561	MLS003672589	-0.8704
LINCSCP_40984	DP-5-CT	-0.8702
LINCSCP_62617	BRD-K08911251	-0.8701
LINCSCP_309926	BRD-K76005220	-0.87
LINCSCP_84012	TIE2 Kinase Inhibitor	-0.87
LINCSCP_296011	BRD-K03394322-001-01-8	-0.8699
LINCSCP_289773	U 0126	-0.8698
LINCSCP_63678	BRD-K24058148	-0.8693
LINCSCP_57863	CHEMBL1705313	-0.8693
LINCSCP_33590	Apigenin Triacetate	-0.869
LINCSCP_59933	SA-245650	-0.8689
LINCSCP_78	SPECTRUM_000894	-0.8688
LINCSCP_76681	Amidate	-0.8685
LINCSCP_34588	Cytarabine	-0.8683
LINCSCP_55463	SCH-79797	-0.8682
LINCSCP_249769	CHEMBL2357067	-0.8681
LINCSCP_26440	I-212148	-0.8681
LINCSCP_63939	BRD-K46922721	-0.8678
LINCSCP_11179	Bumetanide	-0.8674
LINCSCP_58514	BRD-K97149069	-0.8672
LINCSCP_41767	BRD-K95545045	-0.8671
LINCSCP_6640	BRD-K60460488-066-01-0	-0.8669
LINCSCP_59098	MLS002725680	-0.8669
LINCSCP_176089	Isoconazole	-0.8669
LINCSCP_260302	SA-1939126	-0.8668
LINCSCP_17108	Broad-Sai-595	-0.8667
LINCSCP_38804	BRD-K47121420	-0.8666
LINCSCP_65314	BRD-K56847293	-0.8665
LINCSCP_9736	BRD32048	-0.8663
LINCSCP_60154	BRD-K25583560	-0.8663
LINCSCP_108348	Dantrolene-13C3	-0.8663
LINCSCP_50317	LY 2183240	-0.8661
LINCSCP_59906	BRD-K68657207	-0.8658
LINCSCP_310532	BRD-K19668893	-0.8655
LINCSCP_5135	MLS001065873	-0.8652
LINCSCP_36077	CHEMBL416418	-0.8652
LINCSCP_63050	BRD-K02952507	-0.8647
LINCSCP_2798	Clomethiazole	-0.8645
LINCSCP_5134	MLS-0004183.0001	-0.8645
LINCSCP_13195	BG-1031	-0.8642
LINCSCP_21353	Temozolomide	-0.8642
LINCSCP_104351	Theobromine	-0.864
LINCSCP_56114	SPECTRUM_000051	-0.8637
LINCSCP_213830	Mianserin	-0.8636
LINCSCP_30920	MLS001060823	-0.8635
LINCSCP_100696	UNC0638	-0.8633
LINCSCP_72835	SB 242235	-0.8633
LINCSCP_57441	MLS000094939	-0.8631
LINCSCP_62821	BRD-K87123346	-0.863
LINCSCP_279561	BRD-K92434623	-0.863
LINCSCP_34617	Bromperidol	-0.863
LINCSCP_119350	BMS-794833	-0.8627
LINCSCP_20385	BRD-A80960055-001-01-7	-0.8627
LINCSCP_31554	MLS000583957	-0.8626
LINCSCP_289321	Pseudoephedrine	-0.8626
LINCSCP_94444	Dabigatran Etexilate	-0.8625
LINCSCP_13385	SCHEMBL17457487	-0.86240000000000006
LINCSCP_311087	BRD-K69040870-001-01-4	-0.86240000000000006
LINCSCP_139890	TAK-242	-0.8621
LINCSCP_154077	Ofloxacin	-0.8618
LINCSCP_128419	AZ628	-0.8617
LINCSCP_59918	BRD-K76812993	-0.8616
LINCSCP_61533	BRD-K62590938	-0.8616
LINCSCP_50073	RO 08-2750	-0.8615
LINCSCP_65510	BRD-K70559158	-0.8614
LINCSCP_34349	Allantoin	-0.8613
LINCSCP_108891	Urapidil	-0.8612
LINCSCP_5171	MLS001065877	-0.8611
LINCSCP_62107	BRD-K85528826	-0.861
LINCSCP_125621	BAY 87-2243	-0.861
LINCSCP_289194	Nemonapride	-0.861
LINCSCP_278741	BRD-K99842945	-0.8609
LINCSCP_41016	Olomoucine	-0.8606
LINCSCP_61175	BRD-K88959773	-0.8605
LINCSCP_291941	MLS001065867	-0.8605
LINCSCP_56830	GW 405833	-0.8602
LINCSCP_58266	Diphencyprone	-0.8602
LINCSCP_252488	SA-1473405	-0.8601
LINCSCP_34664	Oxolamine	-0.8601
LINCSCP_231807	BRD-K60004464	-0.8601
LINCSCP_301861	BRD-K36618611	-0.8596
LINCSCP_33584	YM90709	-0.8595
LINCSCP_60418	BRD-K73928524	-0.8594
LINCSCP_61257	BRD-K62314156	-0.8594
LINCSCP_21575	N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide	-0.8593
LINCSCP_46961	MAYBRIDGE4_003028	-0.8592
LINCSCP_65519	MLS003128877	-0.8591
LINCSCP_65055	Oligomycin-A	-0.8587
LINCSCP_127635	Mycophenolate Mofetil	-0.8586
LINCSCP_58355	BIX01294	-0.8585
LINCSCP_62550	BRD-K51825814	-0.8584
LINCSCP_31114	Triazolothiadiazine, 25	-0.8583
LINCSCP_26449	AN-465/42886295	-0.8583
LINCSCP_62006	BRD-K49276305	-0.8583
LINCSCP_192874	Ciprofibrate	-0.8581
LINCSCP_4903	CHEMBL1410859	-0.8577
LINCSCP_260292	BRD-K36959991	-0.8577
LINCSCP_42525	AC1NWAJL	-0.8576
LINCSCP_56180	Naphazoline	-0.8575
LINCSCP_302245	BRD-K13779607	-0.8575
LINCSCP_303362	BRD-K66836247	-0.8575
LINCSCP_178225	SCHEMBL2557982	-0.8574
LINCSCP_62377	BRD-K43776433	-0.8571
LINCSCP_7930	SMR000115252	-0.857
LINCSCP_309792	BRD-K66805710	-0.8568
LINCSCP_31672	SR-02000000241	-0.8567
LINCSCP_37721	CHEMBL1984778	-0.8566
LINCSCP_143847	Felbinac	-0.8565
LINCSCP_126186	Diazoxide	-0.8564
LINCSCP_244595	Benztropine	-0.8562
LINCSCP_7954	CHEMBL2359798	-0.8562
LINCSCP_63596	BRD-K42677417	-0.856
LINCSCP_58989	CVF-SUMO-13	-0.856
LINCSCP_33098	SB-202190	-0.8557
LINCSCP_48772	BRD-K41908462	-0.8554
LINCSCP_59242	BRD-K60093216	-0.8551
LINCSCP_61946	BRD-K14768863	-0.8548
LINCSCP_41776	AC1MEEHF	-0.8547
LINCSCP_57962	Cefdinir	-0.8547
LINCSCP_191172	MEGXM0_000348	-0.8545
LINCSCP_50445	ZK-93423	-0.8543
LINCSCP_281937	Carpindolol	-0.8542
LINCSCP_58747	AC1MTJVV	-0.854
LINCSCP_63162	BRD-K46446437	-0.854
LINCSCP_142058	Aclidinium Bromide	-0.8536
LINCSCP_63456	BRD-K62638625	-0.8535
LINCSCP_177966	CHEMBL1085587	-0.8532
LINCSCP_50850	(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one	-0.8531
LINCSCP_40054	PRIMA 1	-0.853
LINCSCP_188740	KUC104126N	-0.853
LINCSCP_57903	MLS003179190	-0.853
LINCSCP_57573	CHEMBL1700681	-0.8528
LINCSCP_297353	BRD-K23992348	-0.8528
LINCSCP_18295	Mometasone Furoate	-0.8527
LINCSCP_34514	Dibenzepin	-0.8523
LINCSCP_190680	CHEMBL1290246	-0.8518
LINCSCP_306506	BRD-K19204484	-0.8517
LINCSCP_20016	ML167	-0.8516
LINCSCP_58253	Alprazolam	-0.8515
LINCSCP_58505	BRD-K88556033	-0.8512
LINCSCP_94879	AZD-1775	-0.8511
LINCSCP_253576	BRD-K74671783	-0.851
LINCSCP_26208	SR-02000000448	-0.8508
LINCSCP_56795	NSC23766	-0.8508
LINCSCP_54559	ASN 05257430	-0.8508
LINCSCP_172720	MK-3207 (Hydrochloride)	-0.8508
LINCSCP_61077	BRD-K74817145	-0.8507
LINCSCP_53899	Valdecoxib	-0.8507
LINCSCP_3823	BRD-K11533227	-0.8505
LINCSCP_112709	JNJ-38877605	-0.8504
LINCSCP_31163	CHEMBL1374544	-0.8503
LINCSCP_20200	CID 6167421	-0.8503
LINCSCP_79643	Isradipine	-0.8502
LINCSCP_19664	CHEMBL1398049	-0.8502
LINCSCP_64813	BRD-K87967738	-0.8501
LINCSCP_57691	MLS003221416	-0.8494
LINCSCP_46331	CHEMDIV1_009700	-0.8494
LINCSCP_64320	BRD-K76850979	-0.849
LINCSCP_13477	(S)-(-)-BAY K 8644	-0.8489
LINCSCP_12884	Clonidine	-0.8487
LINCSCP_100603	GSK 525762A	-0.8487
LINCSCP_100720	Tranylcypromine	-0.8486
LINCSCP_65506	BRD-K68315360	-0.8486
LINCSCP_63806	BRD-K50171542	-0.8484
LINCSCP_168792	Zileuton	-0.8484
LINCSCP_60962	BRD-K16714380	-0.8482
LINCSCP_24472	PDK1 Inhibitor	-0.8482
LINCSCP_55593	fluticasone	-0.8479
LINCSCP_30995	CHEMBL566061	-0.8479
LINCSCP_18802	Mexiletine	-0.8476
LINCSCP_109517	Rizatriptan	-0.8476
LINCSCP_42081	MW-STK33-100	-0.8476
LINCSCP_6087	CHEMBL3261381	-0.8475
LINCSCP_27763	BRD-K21136828	-0.8474
LINCSCP_249924	BRD-K03354784	-0.8474
LINCSCP_303242	BRD-K10287818-001-01-6	-0.8474
LINCSCP_57393	SR-02000000244	-0.8471
LINCSCP_311710	CHEMBL3185699	-0.847
LINCSCP_294539	MAYBRIDGE4_001964	-0.847
LINCSCP_32630	BDBM50377913	-0.8469
LINCSCP_168722	Prothiaden Spofa	-0.8469
LINCSCP_193199	GR-79236	-0.8467
LINCSCP_14716	Methysergide	-0.8466
LINCSCP_161284	CEFOTETAN	-0.8466
LINCSCP_48723	BRD-K06296238	-0.8464
LINCSCP_289339	Gibberellin A3	-0.8463
LINCSCP_27682	BRD-K38186418	-0.8462
LINCSCP_295105	MEGXP0_001010	-0.8462
LINCSCP_8305	MLS003129758	-0.846
LINCSCP_272339	BRD-K74507776	-0.8458
LINCSCP_6902	Duloxetine	-0.8458
LINCSCP_3100	Desipramine	-0.8458
LINCSCP_7431	BIO2_000029	-0.8457
LINCSCP_303811	BRD-K52373488	-0.8455
LINCSCP_306529	BRD-K31791559	-0.8455
LINCSCP_61584	BRD-K30226385	-0.8454
LINCSCP_15743	AC1LEPRU	-0.8453
LINCSCP_62817	BRD-K85773425	-0.8452
LINCSCP_87537	WHI-P97	-0.8451
LINCSCP_32726	Ebelactone-B	-0.8448
LINCSCP_63976	BRD-K15912020	-0.8448
LINCSCP_8079	Niflumic acid	-0.8447
LINCSCP_41725	SA-90030	-0.8447
LINCSCP_23281	CHEMBL1991045	-0.8447
LINCSCP_312236	BRD-K91395443	-0.8446
LINCSCP_26565	AC1MFZU7	-0.8446
LINCSCP_38810	BRD-K80723690	-0.8445
LINCSCP_50137	Tyrphostin 47	-0.8445
LINCSCP_60169	BRD-K33148516	-0.8444
LINCSCP_192973	Linoleamide	-0.8444
LINCSCP_64604	BRD-K01048404	-0.8443
LINCSCP_309745	BRD-K23872647	-0.8441
LINCSCP_6905	Enrofloxacin	-0.844
LINCSCP_61067	BRD-K63458711	-0.8437
LINCSCP_32540	25-Hydroxycholecalciferol	-0.8437
LINCSCP_280604	TL Aurora 09	-0.8437
LINCSCP_291738	Loperamide	-0.8435
LINCSCP_59858	BRD-K24885102	-0.8434
LINCSCP_45549	CID 46937243	-0.8433
LINCSCP_21350	PP-30	-0.8432
LINCSCP_19200	AM 281	-0.8431
LINCSCP_141708	Clofibric acid	-0.8431
LINCSCP_3582	BRD-K50277523	-0.8428
LINCSCP_10404	Quinoclamine	-0.8425
LINCSCP_28705	AC1MJFJP	-0.8425
LINCSCP_303444	BRD-K98993678	-0.8423
LINCSCP_34686	Flubendazole	-0.8423
LINCSCP_63193	BRD-K89860739	-0.8423
LINCSCP_309760	BRD-K34952911	-0.8422
LINCSCP_7075	Gliquidone	-0.8421
LINCSCP_116	Clemastine	-0.8421
LINCSCP_64883	BRD-K19914944	-0.842
LINCSCP_14001	SPECTRUM1505034	-0.842
LINCSCP_29506	TORIN1	-0.8419
LINCSCP_306174	BRD-K95526045	-0.8418
LINCSCP_60223	BRD-K66204187	-0.8417
LINCSCP_75375	MK-0773	-0.8417
LINCSCP_7194	SB 200646	-0.8416
LINCSCP_57791	MLS003337114	-0.8416
LINCSCP_28172	BRD-K65426421	-0.8415
LINCSCP_7496	CHEMBL78498	-0.8414
LINCSCP_144731	Foretinib	-0.841
LINCSCP_108660	PF-04457845	-0.8409
LINCSCP_20009	NCGC00010694	-0.8408
LINCSCP_60253	BRD-K93549834	-0.8408
LINCSCP_11360	Tubocurarine	-0.8406
LINCSCP_290124	316173-57-6	-0.8405
LINCSCP_62866	BRD-K19011062	-0.8405
LINCSCP_26050	ST50591990	-0.8405
LINCSCP_18787	Donepezil	-0.8404
