Name_GeneSymbol	Value_LogDiffExp
ABL1	-1.7736
ACAA1	-0.032
ACAT2	-2.6382
ACBD3	-0.0675
ACD	-0.379
ACLY	-2.6739
ADAM10	-2.6984
ADCK3	-0.0669
ADGRG1	-0.8112
ADH5	-0.2306
ADO	-1.2744
AKR7A2	-2.5192
AKT1	-2.055
ALDH7A1	-2.0368
ALDOA	-0.3079
ALDOC	-2.5689
ANKRD10	-0.9904
APPBP2	-0.4397
ARFIP2	-1.1943
ARHGAP1	-0.5794
ARHGEF12	-0.3085
ARID4B	-0.8646
ARID5B	-3.027
ASCC3	-1.2861
ATF1	-2.2056
ATG3	-1.772
ATP11B	-0.8771
ATP5S	-0.5354
AURKA	-0.6206
AURKB	-1.2791
B4GAT1	-1.4938
BACE2	-1.0281
BAD	-0.0803
BAMBI	-0.266
BAX	-0.0549
BCL7B	-0.7276
BHLHE40	-2.5107
BIRC5	-3.6039
BNIP3	-1.6363
BNIP3L	-2.3411
BPHL	-0.0836
BRCA1	-0.7891
BZW2	-0.2682
C2CD2	-0.2956
C2CD5	-1.7658
C5	-1.4868
CAB39	-1.1735
CALM3	-0.1288
CAPN1	-1.489
CASC3	-1.6285
CASK	-1.8392
CASP2	-0.5644
CASP7	-1.1501
CAST	-3.3483
CBLB	-1.5467
CCDC85B	-0.5135
CCDC92	-3.7959
CCL2	-0.7662
CCNA2	-4.1213
CCNB2	-3.2043
CCND1	-0.1965
CCNE2	-0.474
CCNF	-2.2498
CD320	-1.1917
CD58	-3.0641
CDC20	-0.7826
CDC25B	-1.2328
CDC42	-0.6813
CDC45	-1.3607
CDCA4	-1.5202
CDK1	-6.6302
CDK19	-2.3369
CDK2	-0.8135
CDK4	-1.0014
CDK6	-0.7432
CDKN1A	-1.5603
CDKN1B	-1.1121
CDKN2A	-4.163
CEBPA	-0.2512
CERK	-0.0828
CETN3	-0.7779
CFLAR	-0.296
CHAC1	-0.6783
CHEK1	-0.0095
CHEK2	-1.1737
CHMP4A	-2.3948
CHMP6	-1.5256
CIRBP	-0.5284
CLIC4	-0.8903
CLSTN1	-1.0024
CNDP2	-1.0209
CNPY3	-0.8955
COG2	-2.2399
COG4	-2.2733
COL1A1	-3.5575
COL4A1	-3e-4
COPS7A	-0.6138
CPSF4	-0.8534
CREB1	-1.1584
CRKL	-0.0748
CSK	-0.5642
CSNK1E	-0.9772
CSNK2A2	-0.3317
CYCS	-0.2453
CYTH1	-2.689
DAG1	-1.412
DCK	-3.827
DCTD	-0.5209
DDB2	-2.3005
DDIT4	-3.4855
DDR1	-0.1881
DECR1	-0.5526
DERA	-1.5406
DFFA	-2.1267
DNMT1	-0.3435
DNMT3A	-1.8516
DRAP1	-1.4498
DSG2	-0.4182
DUSP22	-0.4271
DUSP3	-1.5062
DYNLT3	-0.9127
EAPP	-0.6262
EBP	-2.495
ECH1	-0.6627
EDEM1	-1.2542
EDN1	-1.68
EED	-0.4784
EGR1	-3.974
EIF4EBP1	-0.7701
EIF4G1	-0.4476
ELAVL1	-1.294
ELOVL6	-2.0709
ENOSF1	-1.6826
EPB41L2	-0.6866
EPHA3	-3.5999
EPRS	-0.4197
ERBB2	-3.4798
ERO1L	-1.894
ETFB	-0.4878
EVL	-2.2872
EZH2	-1.0407
FAIM	-0.9863
FAM57A	-1.3451
FAT1	-1.1376
FBXO11	-0.2984
FBXO7	-0.5417
FDFT1	-5.8153
FEZ2	-0.5316
FHL2	-2.6317
FIS1	-3.9674
FOXO3	-2.6143
FOXO4	-1.8165
FPGS	-0.1936
FYN	-1.8416
FZD7	-1.2778
G3BP1	-0.9844
GAA	-1.0005
GADD45B	-4.3931
GALE	-0.3002
GATA2	-0.0502
GFPT1	-0.3039
GHR	-0.1539
GLI2	-0.9452
GLOD4	-1.7491
GNA11	-0.9247
GNAI2	-0.8658
GNAS	-4.3204
GPATCH8	-0.8418
GRB10	-1.8138
GSTZ1	-2.0643
GTF2E2	-0.0621
HADH	-2.9657
HAT1	-3.0604
HDAC2	-2.1971
HDAC6	-1.0705
HDGFRP3	-0.5707
HERC6	-1.2011
HERPUD1	-3.8114
HES1	-0.2981
HIST1H2BK	-0.7816
HMG20B	-1.6091
HMGA2	-0.2124
HMGCR	-0.9741
HMGCS1	-4.5559
HN1L	-1.1564
HOOK2	-1.3963
HOXA10	-5.9223
HOXA5	-5.6821
HPRT1	-0.5776
HSD17B10	-0.2839
HSD17B11	-0.2333
HSPA8	-0.3332
HSPB1	-0.8799
HTRA1	-0.3215
IARS2	-1.9289
ICAM1	-2.9506
ICAM3	-0.6653
ICMT	-0.5533
ID2	-5.1838
IFRD2	-1.5893
IGF1R	-0.9283
IGFBP3	-6.1525
ILK	-1.3969
INSIG1	-4.3055
INTS3	-1.0266
ISOC1	-0.1054
ITGB5	-0.1127
KAT6A	-2.0757
KAT6B	-0.7377
KCNK1	-0.8669
KDELR2	-1.1598
KDM3A	-0.6994
KDM5A	-0.3642
KDM5B	-1.1928
KIAA0100	-0.3012
KIF1BP	-0.0899
KIF20A	-3.1783
KIT	-0.5284
LAGE3	-1.689
LAMA3	-0.314
LAP3	-2.0283
LBR	-1.2585
LIG1	-1.0673
LOXL1	-1.5304
LPGAT1	-2.0935
LRPAP1	-0.3136
LRRC41	-0.4522
LSR	-0.3642
LYPLA1	-0.8082
LYRM1	-0.1542
MALT1	-0.008
MAMLD1	-0.1589
MAP2K5	-8e-4
MAP3K4	-0.9388
MAPK1IP1L	-0.5214
MAPKAPK2	-1.5291
MAPKAPK5	-1.6125
MBNL2	-2.1106
MBOAT7	-0.1633
MCM3	-1.3207
MEF2C	-0.1828
MELK	-3.632
METRN	-3.1056
MFSD10	-0.649
MIF	-3.2334
MLEC	-1.4128
MMP2	-0.5257
MRPL12	-1.0592
MRPS16	-1.744
MRPS2	-0.8652
MSH6	-1.0441
MTA1	-1.3539
MTERF3	-0.1033
MTHFD2	-1.7936
MUC1	-1.8248
MYBL2	-1.6367
MYCBP	-1.5964
MYCBP2	-0.2266
MYLK	-5.065
NCAPD2	-1.5432
NCK2	-0.6565
NENF	-0.7682
NET1	-0.1666
NFIL3	-1.2128
NFKB2	-0.6701
NFKBIA	-4.8148
NFKBIE	-0.9452
NIPSNAP1	-2.0404
NISCH	-1.092
NNT	-0.9647
NPEPL1	-0.7111
NPRL2	-0.001
NR2F6	-0.5937
NR3C1	-1.0784
NRAS	-0.6156
NSDHL	-0.119
NT5DC2	-3.0894
NUDCD3	-1.3391
NUP133	-0.6526
NUP62	-0.8502
NUP85	-0.9727
NUP88	-0.9044
NUSAP1	-1.5962
OXA1L	-3.494
OXCT1	-0.8891
OXSR1	-0.8821
P4HTM	-1.7069
PAFAH1B3	-3.3307
PAICS	-2.6643
PAK4	-0.773
PAK6	-1.3831
PAN2	-1.724
PARP2	-1.4863
PCBD1	-0.7803
PCCB	-0.0084
PCK2	-1.6304
PCNA	-2.3552
PDIA5	-1.4158
PDLIM1	-3.6899
PDS5A	-0.7294
PFKL	-2.5212
PGAM1	-2.0078
PGM1	-1.6533
PHGDH	-1.7093
PIH1D1	-0.5019
PIK3R3	-1.124
PIN1	-0.327
PIP4K2B	-2.746
PKIG	-0.5102
PLCB3	-2.0881
PLEKHJ1	-0.7398
PLK1	-0.4957
PLS1	-0.2346
PLSCR1	-0.5463
PLSCR3	-1.9052
POLE2	-0.2053
POLR2I	-1.0824
PPIC	-2.6623
PPIE	-0.7032
PPP2R3C	-0.7758
PPP2R5A	-0.6303
PRAF2	-2.7346
PRKACA	-0.2774
PRKCD	-0.2667
PRPF4	-1.1758
PRSS23	-1.9563
PRUNE	-0.9959
PSIP1	-2.7816
PSMB10	-2.9049
PSMB8	-2.1809
PSMD10	-0.7518
PSMD9	-0.1697
PSME1	-1.9729
PSMG1	-0.2547
PSRC1	-1.562
PTGS2	-0.1561
PTPRK	-0.1133
PUF60	-0.0774
PYCR1	-4.4607
PYGL	-1.0569
RAB27A	-1.0987
RAB31	-0.5848
RAB4A	-0.5191
RAD9A	-0.4667
RAI14	-0.5228
RAP1GAP	-0.2323
RASA1	-1.3263
RBKS	-0.5781
RBM15B	-0.0743
REEP5	-0.4815
RELB	-3.6088
RFC2	-1.4124
RFX5	-1.6255
RHOA	-0.3809
RNF167	-0.4893
RNH1	-0.4425
RNMT	-0.3126
RNPS1	-1.7532
RPA1	-0.758
RPA3	-0.3599
RPIA	-4.5203
RPN1	-0.3414
RPP38	-0.4913
RPS5	-0.8598
RPS6KA1	-1.9625
RRAGA	-3.2708
RRP1B	-1.9194
RRS1	-0.1611
RUVBL1	-0.0997
S100A13	-0.7929
SCAND1	-2.4662
SCARB1	-0.6418
SCYL3	-1.5815
SENP6	-0.6463
SERPINE1	-1.2802
SESN1	-1.4032
SFN	-0.082
SGCB	-0.2145
SH3BP5	-1.2877
SIRT3	-0.8608
SLC1A4	-0.7297
SLC25A13	-0.3548
SLC25A4	-1.2563
SLC2A6	-2.845
SLC35B1	-1.3964
SLC35F2	-0.4429
SLC37A4	-2.8462
SMARCA4	-2.2383
SMARCC1	-2.2351
SMARCD2	-2.3309
SMC1A	-0.3017
SMC3	-2.1155
SMC4	-2.9398
SNCA	-1.1426
SNX11	-0.8498
SNX6	-1.7199
SORBS3	-1.1449
SOX4	-4.4068
SRC	-0.7022
ST3GAL5	-3.7722
ST6GALNAC2	-0.1234
STAMBP	-0.5383
STAP2	-0.4093
STAT1	-0.5047
STAT3	-1.2934
STAT5B	-0.517
STK25	-1.5879
STMN1	-4.1082
STUB1	-1.8427
STXBP1	-1.3866
SUV39H1	-0.0902
SUZ12	-2.3491
SYNE2	-1.9128
SYNGR3	-1.2241
SYPL1	-2.3511
TARBP1	-1.407
TATDN2	-0.9109
TCEA2	-3.3857
TCEAL4	-0.5908
TCFL5	-1.8604
TCTN1	-0.2044
TES	-3.7927
TFAP2A	-0.6714
TFDP1	-1.0368
TGFB3	-0.0038
TGFBR2	-0.5989
THAP11	-0.6327
TIAM1	-0.6414
TICAM1	-1.1984
TIMELESS	-1.4237
TIMM17B	-1.5532
TIMM9	-0.5577
TIPARP	-0.1854
TJP1	-1.7628
TLE1	-2.7399
TMEM109	-1.4705
TMEM2	-0.59
TMEM5	-2.5723
TMEM50A	-0.8445
TMEM97	-2.8432
TNIP1	-1.3655
TOMM34	-0.4539
TOP2A	-1.6063
TOR1A	-0.0361
TP53	-4.39
TPD52L2	-0.4365
TPM1	-4.3111
TRAK2	-1.1085
TRAM2	-1.6244
TRAP1	-0.6376
TRAPPC3	-2.6211
TRAPPC6A	-1.2616
TSC22D3	-1.9744
TSKU	-1.3448
