Name_GeneSymbol	Value_LogDiffExp
ABL1	-1.7736
ACAT2	-2.6382
ACLY	-2.6739
ADAM10	-2.6984
ADO	-1.2744
AKR7A2	-2.5192
AKT1	-2.055
ALDH7A1	-2.0368
ALDOC	-2.5689
ANKRD10	-0.9904
ARFIP2	-1.1943
ARID4B	-0.8646
ARID5B	-3.027
ASCC3	-1.2861
ATF1	-2.2056
ATG3	-1.772
ATP11B	-0.8771
AURKB	-1.2791
B4GAT1	-1.4938
BACE2	-1.0281
BHLHE40	-2.5107
BIRC5	-3.6039
BNIP3	-1.6363
BNIP3L	-2.3411
C2CD5	-1.7658
C5	-1.4868
CAB39	-1.1735
CAPN1	-1.489
CASC3	-1.6285
CASK	-1.8392
CASP7	-1.1501
CAST	-3.3483
CBLB	-1.5467
CCDC92	-3.7959
CCNA2	-4.1213
CCNB2	-3.2043
CCNF	-2.2498
CD320	-1.1917
CD58	-3.0641
CDC25B	-1.2328
CDC45	-1.3607
CDCA4	-1.5202
CDK1	-6.6302
CDK19	-2.3369
CDK4	-1.0014
CDKN1A	-1.5603
CDKN1B	-1.1121
CDKN2A	-4.163
CHEK2	-1.1737
CHMP4A	-2.3948
CHMP6	-1.5256
CLIC4	-0.8903
CLSTN1	-1.0024
CNDP2	-1.0209
CNPY3	-0.8955
COG2	-2.2399
COG4	-2.2733
COL1A1	-3.5575
CPSF4	-0.8534
CREB1	-1.1584
CSNK1E	-0.9772
CYTH1	-2.689
DAG1	-1.412
DCK	-3.827
DDB2	-2.3005
DDIT4	-3.4855
DERA	-1.5406
DFFA	-2.1267
DNMT3A	-1.8516
DRAP1	-1.4498
DUSP3	-1.5062
DYNLT3	-0.9127
EBP	-2.495
EDEM1	-1.2542
EDN1	-1.68
EGR1	-3.974
ELAVL1	-1.294
ELOVL6	-2.0709
ENOSF1	-1.6826
EPHA3	-3.5999
ERBB2	-3.4798
ERO1L	-1.894
EVL	-2.2872
EZH2	-1.0407
FAIM	-0.9863
FAM57A	-1.3451
FAT1	-1.1376
FDFT1	-5.8153
FHL2	-2.6317
FIS1	-3.9674
FOXO3	-2.6143
FOXO4	-1.8165
FYN	-1.8416
FZD7	-1.2778
G3BP1	-0.9844
GAA	-1.0005
GADD45B	-4.3931
GLI2	-0.9452
GLOD4	-1.7491
GNA11	-0.9247
GNAI2	-0.8658
GNAS	-4.3204
GRB10	-1.8138
GSTZ1	-2.0643
HADH	-2.9657
HAT1	-3.0604
HDAC2	-2.1971
HDAC6	-1.0705
HERC6	-1.2011
HERPUD1	-3.8114
HMG20B	-1.6091
HMGCR	-0.9741
HMGCS1	-4.5559
HN1L	-1.1564
HOOK2	-1.3963
HOXA10	-5.9223
HOXA5	-5.6821
HSPB1	-0.8799
IARS2	-1.9289
ICAM1	-2.9506
ID2	-5.1838
IFRD2	-1.5893
IGF1R	-0.9283
IGFBP3	-6.1525
ILK	-1.3969
INSIG1	-4.3055
INTS3	-1.0266
KAT6A	-2.0757
KCNK1	-0.8669
KDELR2	-1.1598
KDM5B	-1.1928
KIF20A	-3.1783
LAGE3	-1.689
LAP3	-2.0283
LBR	-1.2585
LIG1	-1.0673
LOXL1	-1.5304
LPGAT1	-2.0935
MAP3K4	-0.9388
MAPKAPK2	-1.5291
MAPKAPK5	-1.6125
MBNL2	-2.1106
MCM3	-1.3207
MELK	-3.632
METRN	-3.1056
MIF	-3.2334
MLEC	-1.4128
MRPL12	-1.0592
MRPS16	-1.744
MRPS2	-0.8652
MSH6	-1.0441
MTA1	-1.3539
MTHFD2	-1.7936
