Name_GeneSymbol	Value_LogDiffExp
ABL1	-3.6607
ACBD3	-0.8495
ACD	-0.3923
ACLY	-0.4254
ACOT9	-2.882
ADH5	-0.6281
ADI1	-0.6119
ADO	-0.6318
AKR7A2	-2.2908
ALAS1	-0.3196
ANXA7	-0.7022
ARFIP2	-0.6449
ARHGEF12	-1.8114
ARHGEF2	-1.354
ARID5B	-0.4806
ARPP19	-0.5429
ASCC3	-0.302
ATF1	-0.4048
ATF5	-0.4892
ATF6	-0.325
ATP11B	-0.2704
ATP5S	-0.6287
ATP6V0B	-0.5105
AURKA	-1.0016
AXIN1	-0.8385
BAG3	-2.2417
BCL7B	-0.8678
BECN1	-0.3064
BHLHE40	-0.2895
BIRC2	-0.6205
BTK	-0.4188
BUB1B	-0.5924
BZW2	-1.0151
C2CD2L	-0.3331
CAB39	-0.8253
CALU	-0.3692
CASP2	-0.8418
CAST	-0.5766
CBR1	-0.2792
CBR3	-0.4618
CCDC86	-2.3135
CCNH	-0.5652
CD320	-2.6386
CDC25A	-0.5998
CDC45	-1.1034
CDK5R1	-0.6552
CDK6	-0.5831
CEBPA	-0.3268
CETN3	-1.1267
CGRRF1	-0.4942
CHAC1	-0.2697
CHEK1	-0.6834
CHIC2	-3.2689
CHP1	-0.5634
CISD1	-0.9635
CLPX	-0.851
CLTC	-0.4252
CNOT4	-0.383
CORO1A	-0.4576
CPNE3	-0.5825
CPSF4	-0.4483
CREB1	-0.5955
CRK	-0.4218
CRTAP	-0.8828
CRYZ	-0.6254
CSK	-0.7362
CSNK1A1	-0.81
CSNK1E	-0.7325
CSRP1	-3.5039
CTNND1	-0.662
CTSD	-0.3543
CXCL2	-0.7942
CYCS	-1.9719
DAG1	-0.6154
DDX42	-0.5183
DECR1	-0.5293
DENND2D	-0.3011
DFFA	-0.4593
DFFB	-0.3812
DHX29	-1.0474
DLD	-2.1639
DNAJC15	-0.8271
DNM1L	-0.4602
DNMT3A	-1.0382
DNTTIP2	-0.8873
DPH2	-0.554
DRAP1	-1.1093
DSG2	-0.5287
DUSP11	-0.8459
DUSP14	-0.2634
DUSP3	-1.2981
DUSP4	-1.346
DUSP6	-1.0947
EBNA1BP2	-1.5911
EDN1	-0.4188
EGF	-1.2126
EIF4EBP1	-0.3512
EIF5	-0.6269
ELAC2	-0.2663
ENOPH1	-1.6344
EPRS	-0.3306
ERBB2	-0.8398
ERBB3	-0.6624
ETS1	-0.7591
FAH	-0.8231
FASTKD5	-0.5078
FAT1	-0.8264
FBXL12	-0.3817
FBXO7	-1.121
FCHO1	-0.7628
FEZ2	-0.9479
FGFR4	-0.4311
FKBP14	-0.7923
FOS	-0.3124
FRS2	-1.3188
FUT1	-0.3673
FYN	-0.3825
G3BP1	-0.3153
GABPB1	-0.6626
GADD45A	-0.7802
GADD45B	-0.5806
GAPDH	-0.6581
GATA2	-0.4636
GFOD1	-0.3959
GFPT1	-0.2684
GMNN	-0.6675
GNA15	-1.2184
GNAI1	-0.313
GNPDA1	-0.3755
GOLT1B	-1.0832
GPER1	-0.3431
HAT1	-0.9483
HDGFRP3	-0.6
HERPUD1	-3.8696
HIF1A	-0.3164
HK1	-1.4827
HLA-DRA	-0.313
HMGA2	-1.083
HMOX1	-0.3837
HN1L	-0.3285
HPRT1	-0.5191
HSD17B10	-0.6264
HSD17B11	-0.7535
HSPA8	-0.4016
HSPD1	-0.6356
HTRA1	-0.6708
ID2	-0.7084
IDE	-0.7666
IGF1R	-0.6615
IGF2BP2	-0.6007
IGFBP3	-0.4836
IKBKAP	-1.4448
IKZF1	-0.2943
IL13RA1	-0.784
IL1B	-0.3464
IL4R	-0.507
INPP1	-0.9424
INPP4B	-0.964
ITGAE	-0.7498
JMJD6	-1.3186
JUN	-0.3283
KCTD5	-1.0701
KDELR2	-0.6592
KIAA0196	-0.7148
KIAA0355	-0.3917
KIAA0907	-0.5426
KIF1BP	-0.284
KLHL21	-0.6842
KTN1	-0.5842
LAP3	-4.0887
LGALS8	-0.7985
LGMN	-0.4043
LSM5	-0.4428
LYPLA1	-1.0727
LYRM1	-1.2761
MALT1	-1.1744
MAMLD1	-1.0137
MAP4K4	-2.5354
MAPK13	-0.6033
MAPK1IP1L	-0.3312
MAPKAPK5	-1.173
MBNL1	-0.6916
MBOAT7	-0.9746
ME2	-0.9538
MELK	-1.3726
METRN	-0.4371
MKNK1	-0.4433
MOK	-2.0788
MPC2	-0.8069
MPZL1	-0.2853
MRPL19	-0.4639
MRPS16	-0.8135
MRPS2	-1.3041
MTERF3	-1.3091
MTF2	-0.3329
MTFR1	-0.3658
MTHFD2	-0.3266
MYC	-0.6898
MYCBP	-0.6396
MYO10	-4.7599
NCAPD2	-0.3279
NENF	-0.4056
NFATC4	-0.8495
NFE2L2	-0.9067
NFIL3	-0.3584
NFKBIA	-0.8885
NFKBIB	-0.4904
NGRN	-1.5953
NMT1	-0.6504
NOLC1	-0.8881
NOS3	-0.3889
NOSIP	-0.3049
NOTCH1	-0.3422
NRAS	-1.3253
NRIP1	-0.9325
NSDHL	-1.6465
NUCB2	-0.4456
NUDCD3	-0.3739
NUP62	-0.287
NUP88	-0.93
NUP93	-1.5412
NVL	-0.7033
OXA1L	-0.3197
OXCT1	-0.5331
OXSR1	-0.4438
PAF1	-0.3731
PAICS	-1.0699
PAK4	-0.5157
PCCB	-0.4204
PCK2	-0.852
PCM1	-0.6992
PCMT1	-0.9724
PDHX	-0.2921
PDLIM1	-0.4205
PDS5A	-0.4197
PIH1D1	-0.3287
PIK3C2B	-0.7638
PIN1	-1.8008
PLEKHM1	-0.284
PLS1	-0.4681
PMAIP1	-0.7355
PMM2	-0.2759
PNP	-1.371
POLB	-1.1807
POLE2	-0.5954
POLR1C	-1.3238
POLR2K	-1.2579
POP4	-0.4728
PPARD	-0.7321
PPARG	-1.2257
PPIC	-1.1568
PPP1R13B	-0.3944
PPP2R5A	-0.6188
PPP2R5E	-0.315
PRKAG2	-1.7591
PRKCH	-0.3038
PRKCQ	-0.3288
PRSS23	-0.295
PSMB10	-0.6061
PSMD2	-0.747
PSMD4	-0.8926
PSMD9	-0.6389
PSMF1	-1.2267
PSMG1	-1.1509
PSRC1	-0.4059
PTGS2	-0.4524
PTPN1	-0.9746
PTPN12	-0.4171
PTPRC	-0.7064
PXN	-0.4257
RAB21	-0.4471
RALA	-0.4572
RALB	-1.0186
REEP5	-3.9296
RELB	-0.3222
RGS2	-0.9091
RHEB	-0.9358
RPL39L	-0.268
RRAGA	-0.7503
RRP12	-0.5382
RRS1	-0.8788
RSU1	-0.7297
RUVBL1	-0.7134
SCP2	-0.4773
SDHB	-1.5835
SENP6	-1.6531
SERPINE1	-1.3163
SGCB	-0.4468
SIRT3	-0.4807
SKIV2L	-0.8235
SKP1	-1.0209
SLC11A2	-0.4351
SLC1A4	-0.3399
SLC25A14	-1.1302
SLC25A4	-0.2675
SLC25A46	-0.8332
SLC2A6	-0.9633
SLC35B1	-2.9685
SLC35F2	-0.8169
SMAD3	-0.7021
SMC3	-0.8021
SMC4	-0.3372
SMNDC1	-0.7989
SNX11	-0.4064
SNX13	-0.5078
SOX4	-1.5093
SPRED2	-0.2755
SPTAN1	-0.9022
SPTLC2	-1.0303
SQSTM1	-1.1615
SSBP2	-0.3924
STAMBP	-1.0289
STAT3	-0.3697
STK10	-0.5513
STUB1	-0.7465
SUPV3L1	-0.4141
TATDN2	-0.8292
TBP	-0.5949
TBX2	-0.661
TBXA2R	-0.2806
TCEAL4	-0.5665
TCERG1	-0.4511
TCTA	-0.3313
TERF2IP	-0.8229
TES	-0.7127
TEX10	-0.4356
TFDP1	-0.5301
TGFB3	-0.5989
TGFBR2	-0.6523
TIMM22	-0.6676
TIMP2	-0.4074
TLE1	-0.2864
TLR4	-0.6692
TMCO1	-1.3052
TMED10	-0.3796
TMEM2	-1.0815
TMEM50A	-0.8816
TOMM34	-0.3527
TOMM70A	-0.7559
TP53BP2	-0.8799
TPM1	-0.7048
TRAK2	-0.5302
TRAPPC3	-2.4541
TRAPPC6A	-0.2974
TRIB3	-0.3079
TSPAN3	-1.1525
TUBB6	-0.4804
TXLNA	-0.4829
TXNDC9	-1.3375
UBE2J1	-0.4445
UBQLN2	-0.9516
UFM1	-0.9069
USP7	-0.4395
VAV3	-0.6022
VPS72	-0.4804
WRB	-0.8573
XBP1	-0.4455
XPNPEP1	-0.2751
YKT6	-0.3618
ZFP36	-0.6287
ZNF586	-0.7677
ZW10	-0.6106
