Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
SPRED2	0.0028895053191913956	0.984944644672175
KLHDC2	0.0029870887744857747	0.9867464172939787
PTPN6	0.009249402656983981	0.9616749564827249
NRAS	0.009255971250936846	0.9630896968944689
IGHMBP2	0.010183421048568871	0.9591858339085968
NISCH	0.013488628042823282	0.9565490095923466
UBR7	0.015134213375902213	0.9361946934954873
RB1	0.020122734584989376	0.9296064523007456
FBXL12	0.020392346994544477	0.9176388605060466
CTNNAL1	0.021498262576792295	0.9364733480391405
RRP12	0.02236378503457411	0.8999530539324708
MTFR1	0.022574168010421728	0.9044215399413946
ETS1	0.024506793089187327	0.9398501660916546
MAP2K5	0.02476146063156069	0.9220774998109214
MRPL12	0.02567372368645736	0.8758681241940416
BAX	0.027880095319833757	0.848309446319252
NPRL2	0.03241912837380862	0.8961820494867737
ECD	0.033235533582514416	0.8391915197975216
NUP62	0.033381607311024505	0.859102524173182
GTF2E2	0.03751121468868365	0.8047252305181705
DHX29	0.043287506367443496	0.8265111242900256
GMNN	0.043735328188777296	0.7881292819559808
IL13RA1	0.04377968300212549	0.8031625687787244
CPSF4	0.04655403693109934	0.7823042421989825
NFATC3	0.04677584094252305	0.7206768939840482
CCDC86	0.046962439958405496	0.7624603016104243
AKAP8	0.0501985994990415	0.7370784806416113
HSPA4	0.05070613545700364	0.7830038261239894
SNX7	0.05290884529442566	0.9560050787098916
DUSP3	0.054872858003122596	0.6396351973175771
NGRN	0.05489663048830127	0.8628556649125851
RPA3	0.054897799475135824	0.8190907703102317
MALT1	0.05674674799402912	0.7712185290010527
PIGB	0.06029010553162462	0.8325083147860639
SQSTM1	0.0639352634110566	0.7885312363755597
RHEB	0.06454436334202124	0.6328169186872181
MAP7	0.06735861110619269	0.6732772835826909
PAFAH1B1	0.06801903011901841	0.6772487598695003
DUSP4	0.0698823906095526	0.6305958453434806
DDX10	0.070006289964717	0.8033937490292428
TLE1	0.07003906400391094	0.7047595444482637
RAI14	0.07185719253429347	0.703907828801356
ORC1	0.07220830494941909	0.768141448168751
SSBP2	0.07544686906630048	0.7866828344762393
ATP6V0B	0.07592366381861036	0.6590369546658471
PTPN1	0.08243684652384907	0.6873975643062601
CDKN1A	0.08410561303936172	0.6295580026989926
MAP3K4	0.08772987615954286	0.6765779766564443
PPARG	0.08777303462204646	0.6021422995717463
CD58	0.09365600362082034	0.765790802718764
SUV39H1	0.0938876150749814	0.7182946475419258
LSR	0.0977056040859075	0.7120663654690397
PDHX	0.10198225912447802	0.5063636421544024
GRB7	0.10321679639545032	0.8466426438853063
NET1	0.10562438577835005	0.5585743542823485
AXIN1	0.10568788925764756	0.5137559319438424
ARNT2	0.10573104142546164	0.5906521838800801
CREG1	0.10900515992429857	0.67303430044076
HERC6	0.10919382638706	0.7810409916191641
HOOK2	0.11318039777317546	0.601799949782174
PRKX	0.11405115472476024	0.3756130007150259
CDK4	0.11534844232466962	0.46786086809092775
EPN2	0.1156848544196967	0.5158443999140133
LRP10	0.11751849926876012	0.45063399228835876
GNA11	0.11912780445308427	0.637841322259542
ACD	0.12063262626156099	0.642908904261262
PSMG1	0.12278239277761573	0.4957653910288813
ABCF1	0.12404195002064464	0.46844102647123964
PTK2B	0.12569540469299867	0.45058823097873524
PCNA	0.12786089528831154	0.3513313924327729
UTP14A	0.12914406167861323	0.42871783111984707
ARHGEF12	0.1293981564605161	0.553865462799128
HTRA1	0.13001333597653603	0.7608241974215927
GLRX	0.13288524761961934	0.5729084961046804
NR2F6	0.13516196910223152	0.39040527485407306
ARFIP2	0.1390515748553113	0.36307024778698815
GTF2A2	0.1453978363015749	0.5021101271648181
PSIP1	0.14726457262666987	0.5800723535205591
KAT6B	0.1491084506039846	0.45447760979895535
DNM1L	0.15068305207592814	0.47046725185533356
RPIA	0.15358017373273083	0.8830580745039562
ATP11B	0.1540823358802955	0.6109459316519199
PDGFA	0.15625388609651245	0.48980846482039453
SLC11A2	0.15848373274072047	0.5857483457457755
LYPLA1	0.15936744302613562	0.4976389316050064
CYB561	0.15964334914526826	0.4585255652428396
ZNF318	0.1597141017212935	0.4704094581898196
SUPV3L1	0.16172861575695982	0.3635914519641059
SYPL1	0.1641638958051993	0.44948671593938894
WRB	0.16794047357118252	0.4824188768236267
ARL4C	0.1679515419615729	0.4728820191529438
ABHD6	0.1688849008294514	0.6947518806842172
AKAP8L	0.1704535078287717	0.22584587321998698
ATMIN	0.1711460920669088	0.18499636333660904
ASCC3	0.1742626019111981	0.5430496655607455
RBM6	0.1751231364066701	0.3414269882402503
C2CD2L	0.17769073275528324	0.6127013394571279
NCOA3	0.17916102421787972	0.3180767507434523
NPEPL1	0.1795300543267911	0.845255949634553
TBPL1	0.17978889991742128	0.49216354896900494
BAMBI	0.1798104896647035	0.29635256236045665
IGF1R	0.1808295528556138	0.19125824474358605
MAT2A	0.18587088726543102	0.24230396767183707
PSME1	0.18745238760010108	0.2907210281887105
TCEAL4	0.18780202424551298	0.39533485845594074
ZW10	0.18828702905205452	0.5153219552727086
TXLNA	0.18862716207478725	0.14294325979856112
NOL3	0.18974611927947563	0.3956273591580107
CYCS	0.19067408260267013	0.4047015798751614
PLSCR1	0.19097312269091554	0.3127330255933509
RRS1	0.19711306159621225	0.13109699032466704
DNMT3A	0.20048030885334864	0.3422781810450128
MAPK1IP1L	0.20055242728885023	0.13789973737130215
BIRC5	0.20728010927036386	0.35485474620225166
AGL	0.2074608205310975	0.4509190196483903
PSRC1	0.20763636955722772	0.6798907755303764
TXNDC9	0.20781541087502314	0.2710671161058269
SLC35A1	0.21191489638282193	0.37249448375801997
ETV1	0.21269454872377708	0.6122913152982041
STX4	0.2128557014186132	0.3175499675822004
TFAP2A	0.2140844397695233	0.28340272607243144
PAFAH1B3	0.21505622860186738	0.43980825456836814
HIF1A	0.2160217569751721	0.5036554249439411
TESK1	0.21985726644883535	0.3169843589706358
ADO	0.23003428873322534	0.1721978073100793
CLPX	0.23020549939363835	0.15248965744085824
TSKU	0.23343462050906472	0.24257484453062395
ABL1	0.23518814190038312	0.1770571793926546
CDC25B	0.23574350236864972	0.20939309560451355
PAF1	0.23638452048852515	0.11363124173652589
CDK7	0.23709611224881205	0.32579632313549833
EIF5	0.23805778385941073	0.3170616064629877
KIAA0753	0.23822360883369248	0.20775632961156146
BUB1B	0.23952437763098355	0.2556245238042066
SYNGR3	0.24469426098949518	0.3174895359045123
TERF2IP	0.24674470519478356	0.13607811277079157
CANT1	0.2470234769075991	0.12142651942146625
RAD9A	0.25219459433188224	0.15931235656748444
