signatureid	compound	similarity
LINCSCP_247403	BRD-K81921806	-0.5943
LINCSCP_36932	PD-0325901	-0.5573
LINCSCP_34855	BRD-K80848452	-0.5389
LINCSCP_32428	BRD-A59808129-001-01-7	-0.5279
LINCSCP_34169	BRD-K99017327	-0.5037
LINCSCP_30263	L 168049	-0.4894
LINCSCP_32454	8-Epi-15-d2c-isop	-0.4636
LINCSCP_35160	BRD-K04750859	-0.4562
LINCSCP_36882	Pelitinib	-0.4559
LINCSCP_31607	MLS002415570	-0.4454
LINCSCP_37901	Mafenide	-0.44
LINCSCP_35293	BRD-K19436903	-0.4374
LINCSCP_32223	STK581349	-0.4345
LINCSCP_34812	BRD-K42694358	-0.4264
LINCSCP_239451	67497-51-2	-0.4257
LINCSCP_144054	Droperidol	-0.4202
LINCSCP_37243	BRD-K52577250	-0.4185
LINCSCP_35021	BRD-K37184875	-0.4117
LINCSCP_33864	BRD-K45735142	-0.4068
LINCSCP_143703	Nortriptyline	-0.406
LINCSCP_133420	Allitinib	-0.4058
LINCSCP_243657	Lomefloxacin	-0.4032
LINCSCP_141249	Ttnpb	-0.4032
LINCSCP_30424	PK-11195	-0.403
LINCSCP_33189	Piperidolate	-0.4024
LINCSCP_34804	BRD-K09824708	-0.4006
LINCSCP_143904	Taltirelin	-0.3973
LINCSCP_36593	CI-1040	-0.3938
LINCSCP_32855	Prednisolone Hemisuccinate	-0.3923
LINCSCP_253207	SA-1457797	-0.3862
LINCSCP_251968	Trametinib	-0.382
LINCSCP_33769	U0126	-0.3794
LINCSCP_247443	BRD-K93996655	-0.3783
LINCSCP_137256	clobetasol	-0.3767
LINCSCP_34963	BRD-K79219981	-0.3756
LINCSCP_240956	Anagrelide	-0.3739
LINCSCP_34967	BRD-K87010644	-0.3718
LINCSCP_132337	AZD-8330	-0.369
LINCSCP_135508	Dacarbazine	-0.3678
LINCSCP_35682	3-Aminobenzamide	-0.3612
LINCSCP_242592	BRD-K98630904-001-01-7	-0.3588
LINCSCP_240256	ST50982848	-0.3569
LINCSCP_140741	Acipimox	-0.3567
LINCSCP_142845	Irsogladine	-0.3556
LINCSCP_36512	Selumetinib	-0.3556
LINCSCP_137203	BRD-A03684405	-0.3541
LINCSCP_133391	Dacomitinib	-0.3532
LINCSCP_140655	AC1NWAPU	-0.3502
LINCSCP_35020	BRD-K36226647	-0.3499
LINCSCP_132506	WH-4-025	-0.3492
LINCSCP_38465	TL_HRAS26	-0.3492
LINCSCP_33230	Arecaidine but-2-ynyl ester	-0.3486
LINCSCP_36647	Dasatinib	-0.3472
LINCSCP_253635	SA-1919551	-0.3466
LINCSCP_252235	SCH-23390	-0.3463
LINCSCP_37992	BRD-K04856990	-0.3433
LINCSCP_239413	F0605-0375	-0.3415
LINCSCP_32465	Emend	-0.3415
LINCSCP_139753	Propentofylline	-0.3412
LINCSCP_236524	STK064652	-0.3408
LINCSCP_241871	SB 218795	-0.3402
LINCSCP_31578	CHEMBL1612677	-0.3396
LINCSCP_250455	Chaetocin	-0.3395
LINCSCP_142185	Erlotinib	-0.3393
