signatureid	compound	similarity
LINCSCP_249855	BRD-K76418961	-0.4282
LINCSCP_31344	CHEMBL2057940	-0.4182
LINCSCP_32891	Naproxol	-0.4019
LINCSCP_34293	Hycanthone	-0.4011
LINCSCP_31982	CHEMBL2142877	-0.3995
LINCSCP_133963	NCGC00346967-01	-0.3988
LINCSCP_134259	Regorafenib	-0.389
LINCSCP_32128	GANT-61	-0.3873
LINCSCP_30615	AZD-8055	-0.387
LINCSCP_38540	331771-20-1	-0.3868
LINCSCP_34656	Fluorouracil	-0.386
LINCSCP_133533	761437-28-9	-0.3823
LINCSCP_144218	Mycophenolate Mofetil	-0.3816
LINCSCP_30784	PNU-74654	-0.3798
LINCSCP_143287	AZD2014	-0.379
LINCSCP_30229	N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide	-0.3775
LINCSCP_135814	KW-2449	-0.3759
LINCSCP_137749	NUTLIN 3	-0.3756
LINCSCP_38666	AT-9283	-0.3731
LINCSCP_143796	Linifanib	-0.3723
LINCSCP_143712	Mercaptopurine	-0.3694
LINCSCP_32049	12K-516S	-0.3625
LINCSCP_33151	Emodic acid	-0.3624
LINCSCP_33567	PD 102807	-0.362
LINCSCP_142314	ENMD-2076	-0.3616
LINCSCP_32212	ZSTK 474	-0.3606
LINCSCP_243482	BRD-K46503544-001-01-5	-0.3606
LINCSCP_33079	Devazepide	-0.3598
LINCSCP_30495	Valdecoxib	-0.3584
LINCSCP_133554	BGT-226	-0.3563
LINCSCP_143021	Fluspirilene	-0.3562
LINCSCP_34682	Aripiprazole	-0.3561
LINCSCP_30984	MLS000094939	-0.3556
LINCSCP_140828	AMG 232	-0.3551
LINCSCP_136084	TAS-103 (dihydrochloride)	-0.3546
LINCSCP_33153	PI828	-0.3546
LINCSCP_140376	Tipifarnib	-0.3531
LINCSCP_142289	Pevonedistat	-0.3528
LINCSCP_138887	Camptothecin	-0.3511
LINCSCP_143757	Doxorubicin	-0.3509
LINCSCP_38126	3,6-Dimethyl-9-[6-(oxiran-2-yl)-6-oxohexyl]decahydropyrrolo[1,2-a][1,4,7,10]tetraazacyclododecine-1,4,7,10-tetrone	-0.3507
LINCSCP_31944	CHEMBL2139663	-0.3506
LINCSCP_143651	Bazedoxifene HCl	-0.3506
LINCSCP_32846	SPECTRUM_001645	-0.3505
LINCSCP_31557	MLS002700183	-0.3494
LINCSCP_132060	Radicicol	-0.3488
LINCSCP_33069	Aminopurvalanol	-0.3486
LINCSCP_30288	Arylmorpholine analog 37	-0.3483
LINCSCP_32943	Thiothixene	-0.3481
LINCSCP_30604	AZD-2014	-0.3481
LINCSCP_31343	MLS002607797	-0.3477
LINCSCP_142733	CEP-37440	-0.3469
LINCSCP_144498	Deferasirox	-0.3466
LINCSCP_33106	Triflupromazine	-0.3465
LINCSCP_35234	CHEMBL3186554	-0.3465
LINCSCP_31618	Toremifene	-0.3463
LINCSCP_67328	Wortmannin	-0.346
LINCSCP_239693	ML228	-0.3458
LINCSCP_34465	Irinotecan	-0.3444
LINCSCP_34469	Ciclopirox	-0.3432
LINCSCP_137400	GF-109203	-0.3426
LINCSCP_137065	AZD1152	-0.3426
LINCSCP_35526	Entinostat	-0.3425
LINCSCP_31973	CHEMBL2141722	-0.3421
LINCSCP_38458	ICI182, 780	-0.3417
LINCSCP_30422	4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione	-0.3414
LINCSCP_136095	Merimepodib	-0.3408
LINCSCP_32436	BDBM50377913	-0.3405
LINCSCP_135675	KPT-330	-0.3396
LINCSCP_238814	Bifonazole	-0.3393
LINCSCP_67506	LY-294002	-0.3389
LINCSCP_35993	Trichostatin	-0.338
LINCSCP_31548	Tremulacin	-0.3376
LINCSCP_140892	Amuvatinib	-0.3375
LINCSCP_34753	Resveratrol	-0.3371
LINCSCP_134043	MLN-8054	-0.3365
LINCSCP_31142	CHEMBL1706858	-0.3363
LINCSCP_30236	etoposide	-0.3361
LINCSCP_32534	WZ 3146	-0.3359
LINCSCP_35402	BG-51	-0.3356
LINCSCP_31192	VU0418939-2	-0.3355
LINCSCP_38602	AC1OCDAW	-0.3352
LINCSCP_142483	AMSACRINE	-0.3347
LINCSCP_67504	13-Methyl-7-[9-(4,4,5,5,5-pentafluoropentylsulfinyl)nonyl]-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthrene-3,17-diol	-0.3343
LINCSCP_138392	PF-04691502	-0.3342
LINCSCP_35928	Gemcitabine	-0.3333
LINCSCP_35628	Cucurbitacin-I	-0.3332
LINCSCP_137448	VRT752271	-0.3332
LINCSCP_139585	Amonafide	-0.3331
LINCSCP_32152	Sorafenib	-0.3329
LINCSCP_31654	MLS002729057	-0.3328
LINCSCP_34307	Thioguanosine	-0.3321
LINCSCP_67543	Trichostatin A, Streptomyces Sp.	-0.3316
LINCSCP_132645	Palbociclib	-0.3312
LINCSCP_144161	Tanaproget	-0.3309
LINCSCP_144533	Netupitant	-0.3308
LINCSCP_35405	BL003-049-HDAC3	-0.3307
LINCSCP_32208	CHEMBL2356733	-0.3304
LINCSCP_139379	Milciclib (PHA-848125)	-0.3296
LINCSCP_36838	Dovitinib	-0.3295
LINCSCP_135939	Danusertib	-0.329
LINCSCP_142898	Alisertib	-0.329
LINCSCP_31624	6-Azauridine	-0.3289
LINCSCP_132116	Dactolisib	-0.3284
LINCSCP_35876	AC1MJ3VH	-0.3283
LINCSCP_142517	Sertindole	-0.328
LINCSCP_143570	179324-69-7	-0.3277
LINCSCP_135412	Clofarabine	-0.3275
LINCSCP_38613	CHEMBL3183436	-0.3273
LINCSCP_36331	AC1Q6JJ5	-0.3272
LINCSCP_32501	Pictilisib	-0.3268
LINCSCP_139631	Epirubicin HCl	-0.3268
LINCSCP_33168	Teniposide	-0.3264
LINCSCP_35700	AZD-1152-HQPA	-0.3263
LINCSCP_32337	sorafenib	-0.3261
LINCSCP_38706	Raloxifene	-0.326
LINCSCP_142041	AZD7762	-0.3258
LINCSCP_142931	SU14813	-0.3254
LINCSCP_32422	WYE 125132	-0.3254
LINCSCP_139778	MLN-0128	-0.3253
LINCSCP_132602	Mitoxantrone	-0.3253
LINCSCP_30684	pyrvinium-pamoate	-0.3253
LINCSCP_67390	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	-0.3253
LINCSCP_134676	PI 3-K/mTOR Inhibitor III, PKI-179	-0.3251
LINCSCP_35408	Tacedinaline	-0.3249
LINCSCP_144337	Tamoxifen	-0.3248
LINCSCP_32178	PCL2_000154	-0.3248
LINCSCP_32023	CHEMBL2130568	-0.3248
LINCSCP_249752	BRD-K29251608	-0.3247
LINCSCP_36556	OSI-027	-0.3247
LINCSCP_250506	Tozasertib	-0.3245
LINCSCP_31844	CHEMBL2142321	-0.3239
LINCSCP_33182	CHEMBL277800	-0.3238
LINCSCP_30279	KI8751	-0.3234
LINCSCP_31385	SCHEMBL2559280	-0.3232
LINCSCP_34690	pyrvinium	-0.3231
LINCSCP_32370	NCGC00170233-01	-0.3229
LINCSCP_132079	Fedratinib	-0.3229
LINCSCP_144169	MG-132	-0.3228
LINCSCP_30906	MLS000108814	-0.3226
LINCSCP_142739	Valrubicin	-0.3223
LINCSCP_35974	O-Demethylated Adapalene	-0.3222
LINCSCP_31597	MLS-0002494.0001	-0.3222
LINCSCP_67598	Vorinostat	-0.3218
LINCSCP_144461	Mycophenolic acid	-0.3216
LINCSCP_33592	5-Nitroso-8-cinnolinol	-0.3216
LINCSCP_137057	GSK-1070916	-0.3214
LINCSCP_32584	sunitinib	-0.3212
LINCSCP_31785	Donepezil	-0.6302
LINCSCP_38400	SCHEMBL17497583	-0.6249
LINCSCP_239940	AC1MGPVN	-0.6249
LINCSCP_30247	PSB 36	-0.6179
LINCSCP_37343	SA-89735	-0.6085
LINCSCP_143228	Baicalin	-0.6055
LINCSCP_141935	Agomelatine	-0.6027
LINCSCP_31082	MLS002699145	-0.5982
LINCSCP_140111	Etoricoxib	-0.5969
LINCSCP_141894	Avagacestat (BMS-708163)	-0.5957
LINCSCP_138312	Deferiprone	-0.592
LINCSCP_33396	Fluticasone Propionate	-0.5894
LINCSCP_254001	BRD-K75813018	-0.5862
LINCSCP_139873	Gliclazide	-0.5858
LINCSCP_33506	Aloisine	-0.574
LINCSCP_30575	AZD-1775	-0.5637
