signatureid	compound	similarity
LINCSCP_33735	3,4'-Dimethoxyflavone	-0.9675
LINCSCP_252443	SA-96805	-0.9515
LINCSCP_34890	CHEMBL3186769	-0.932
LINCSCP_33752	Molsidomine	-0.9167
LINCSCP_31406	DASA-58	-0.8974
LINCSCP_34068	BRD-K69347381	-0.8919
LINCSCP_247650	BRD-K75094920	-0.8903
LINCSCP_142895	Alisertib	-0.886
LINCSCP_33705	Trans-1,4-bis(2-chlorobenzaminomethyl)cyclohexane dihydrochloride	-0.8653
LINCSCP_244873	Alista	-0.8616
LINCSCP_33680	16Beta-hydroxydisitoxigenin	-0.8596
LINCSCP_133535	761437-28-9	-0.8546
LINCSCP_30288	Arylmorpholine analog 37	-0.8541
LINCSCP_136023	Pelitinib	-0.8528
LINCSCP_33094	PP 1	-0.8441
LINCSCP_33064	Tyrphostin 25	-0.8389
LINCSCP_241233	Dehydroepiandrosterone Acetate	-0.8369
LINCSCP_132162	Linsitinib	-0.8274
LINCSCP_33125	Fusaric acid	-0.8271
LINCSCP_133467	Doramapimod	-0.8224
LINCSCP_32448	AZ628	-0.8206
LINCSCP_33795	1991-52-2	-0.8187
LINCSCP_33733	LY 303511	-0.8174
LINCSCP_248932	BRD-K25585643	-0.8141
LINCSCP_235798	Promazine	-0.8084
LINCSCP_142181	Erlotinib	-0.8025
LINCSCP_33689	Norgestrel	-0.802
LINCSCP_33723	Vesamicol	-0.8006
LINCSCP_133773	JW 55	-0.7994
LINCSCP_36695	MK-2206	-0.7939
LINCSCP_30291	MK2A Inhibitor	-0.7908
LINCSCP_241210	AM 251	-0.7867
LINCSCP_30285	Purvalanola	-0.7865
LINCSCP_36248	KU0060648	-0.7857
LINCSCP_34007	AC1OA39F	-0.7799
LINCSCP_34020	SA-424589	-0.7709
LINCSCP_33722	5-Nitroso-8-cinnolinol	-0.7709
LINCSCP_35307	BRD-K34160774	-0.7708
LINCSCP_131868	AKT Inhibitor VIII	-0.769
LINCSCP_33719	Apigenin Triacetate	-0.7687
LINCSCP_33778	Mnitmt	-0.7671
LINCSCP_33745	Vanoxerine	-0.7642
LINCSCP_38769	MLS004683634	-0.7641
LINCSCP_141784	SCHEMBL6851809	-0.7639
LINCSCP_33153	PI828	-0.7623
LINCSCP_32495	PD-0325901	-0.7559
LINCSCP_33743	6-(4-Hydroxy-6-methoxy-7-methyl-3-oxo-1H-2-benzofuran-5-yl)-4-methylhex-4-enoic acid	-0.7559
LINCSCP_35443	Broad-Sai-609	-0.7484
LINCSCP_38309	SA-1459187	-0.7452
LINCSCP_135414	Clofarabine	-0.7447
LINCSCP_32381	AO-343/41780842	-0.7412
LINCSCP_238422	Resveratrol	-0.7389
LINCSCP_36556	OSI-027	-0.7368
LINCSCP_36846	Linifanib	-0.736
LINCSCP_33561	Cyclosporin A	-0.7351
LINCSCP_144389	Ataluren	-0.7349
LINCSCP_32849	Sulconazole	-0.7339
LINCSCP_33093	GR-55562	-0.7337
LINCSCP_133342	Ipatasertib	-0.7327
LINCSCP_30351	121083-05-4	-0.7325
LINCSCP_30276	Byssochlamic acid	-0.7309
LINCSCP_33711	Nobiletin	-0.7307
LINCSCP_33105	Semaxanib	-0.7305
LINCSCP_37032	SA-1938421	-0.7269
LINCSCP_142734	CEP-37440	-0.7253
LINCSCP_133649	GSK-1070916	-0.7244
LINCSCP_38310	SA-1456102	-0.7243
LINCSCP_142481	AMSACRINE	-0.7229
LINCSCP_140159	Aphidicolin	-0.7217
LINCSCP_143288	AZD2014	-0.7217
LINCSCP_30836	PI-103	-0.7204
LINCSCP_139442	AZD-8330	-0.7175
LINCSCP_33676	STOCK1N-09285	-0.7173
LINCSCP_253332	CHEMBL2132717	-0.7163
LINCSCP_142313	ENMD-2076	-0.7136
LINCSCP_236959	SR-02000000246	-0.7115
LINCSCP_38555	Sirolimus	-0.7106
LINCSCP_131988	Buparlisib	-0.7095
LINCSCP_30146	Mitoxantrone	-0.7078
LINCSCP_30575	AZD-1775	-0.7075
LINCSCP_236503	Trifluoperazine	-0.7074
LINCSCP_251225	PF-04217903	-0.7073
LINCSCP_142205	BAY 87-2243	-0.7036
LINCSCP_251244	Vorinostat	-0.7036
LINCSCP_135862	LY2784544	-0.7035
LINCSCP_34613	BRD-K71451869-001-01-2	-0.7032
LINCSCP_31305	Salmeterol	-0.7029
LINCSCP_36838	Dovitinib	-0.7021
LINCSCP_33708	Prostoglandin A1	-0.7017
LINCSCP_243458	Azathioprine	-0.7017
LINCSCP_241731	Reboxetine	-0.7012
LINCSCP_30813	CHEMBL3182405	-0.6997
LINCSCP_32623	1-[1-(3-Chloro-4-fluorophenyl)-2,5-dioxopyrrolidin-3-yl]piperidine-4-carboxamide	-0.6995
LINCSCP_139579	UNII-CVL1685GPH	-0.6995
LINCSCP_143284	cortisone-acetate	-0.6976
LINCSCP_37054	SA-1925621	-0.6968
LINCSCP_137886	Everolimus	-0.6965
LINCSCP_36517	ZSTK 474	-0.6964
LINCSCP_38158	SA-102607	-0.6946
LINCSCP_33142	Hydrastinine	-0.6928
LINCSCP_34656	Fluorouracil	-0.6907
LINCSCP_67364	Wortmannin	-0.6906
LINCSCP_131851	Crizotinib	-0.6902
LINCSCP_34505	Cycladiene	-0.6902
LINCSCP_37238	SA-1919710	-0.6892
LINCSCP_33342	IKK Inhibitor VII	-0.6884
LINCSCP_34752	Morin	-0.6882
LINCSCP_36357	3-Chloro-l-alanine	-0.6873
LINCSCP_239940	AC1MGPVN	-0.6868
LINCSCP_132217	Tozasertib	-0.6862
LINCSCP_36350	Chloroquine	-0.6849
LINCSCP_38093	BRD-K75813018	-0.6839
LINCSCP_132073	Apitolisib (gdc-0980, rg7422)	-0.6838
LINCSCP_30381	PAC-1	-0.6835
LINCSCP_133610	SCHEMBL16226502	-0.6833
LINCSCP_132667	SCHEMBL17052537	-0.6825
LINCSCP_251708	GSK-1904529A	-0.6804
LINCSCP_31433	CID 46937236	-0.6775
LINCSCP_30441	AC1Q6JJ5	-0.6762
LINCSCP_250329	Broad-Sai-045	-0.6757
LINCSCP_32208	CHEMBL2356733	-0.6745
LINCSCP_37763	SA-1919551	-0.6742
LINCSCP_32834	SPECTRUM2_000920	-0.6736
LINCSCP_137769	amisulpride	-0.6733
LINCSCP_132546	AZD-8055	-0.6731
LINCSCP_34079	BRD-K78524708	-0.6728
LINCSCP_33702	Altanserin	-0.6727
LINCSCP_139565	apicidin	-0.6726
LINCSCP_133191	EX-8678	-0.6716
LINCSCP_30484	SMER28	-0.6704
LINCSCP_34186	EMF-SUMO1-39	-0.669
LINCSCP_34318	Etofylline	-0.6689
LINCSCP_241139	164178-33-0	-0.6683
LINCSCP_35913	Dactolisib	-0.6673
LINCSCP_67394	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	-0.6666
LINCSCP_136406	Eplerenone	-0.9969
LINCSCP_30386	R-59022	-0.9933
LINCSCP_34222	Cefoxitin	-0.9919
LINCSCP_34350	Colchicine	-0.9916
LINCSCP_32137	CP466722	-0.9887
LINCSCP_243652	Nafronyl	-0.9824
LINCSCP_37664	SA-1920756	-0.9802
LINCSCP_37338	SA-1459975	-0.9789
LINCSCP_32903	AMG-9810	-0.9776
LINCSCP_37737	SA-1920722	-0.9753
LINCSCP_37363	SA-1459854	-0.9706
LINCSCP_137076	Hydroflumethiazide	-0.9696
LINCSCP_137616	Tolazamide	-0.9693
LINCSCP_34413	(+)-Tranylcypromine	-0.9682
LINCSCP_250565	Perhexiline	-0.9681
LINCSCP_35500	SCHEMBL16892136	-0.9645
LINCSCP_38604	AC1OCDAW	-0.9643
LINCSCP_35192	BRD-K28083085	-0.9624
LINCSCP_143256	Beta-Narcotine	-0.9616
LINCSCP_30671	SJ 172550	-0.9593
LINCSCP_34190	BRD-A94793051-001-01-0	-0.9577
LINCSCP_139813	Diclofensine (hydrochloride)	-0.9575
LINCSCP_34732	Candesartan	-0.9549
LINCSCP_35963	AKT Inhibitor IV	-0.9543
LINCSCP_140957	APIXABAN	-0.9537
LINCSCP_243383	Etodolac	-0.9527
LINCSCP_139162	PENICILLIN V POTASSIUM	-0.9519
LINCSCP_244979	AC1L1U7X	-0.9513
LINCSCP_250764	Phloretin	-0.951
LINCSCP_137437	Seocalcitol	-0.9489
LINCSCP_36474	CHEMBL2132289	-0.948
LINCSCP_144142	PF-562271	-0.9466
LINCSCP_137845	Cisapride	-0.9457
LINCSCP_38429	SCHEMBL17497315	-0.9455
LINCSCP_31509	MLS003337121	-0.9455
LINCSCP_33641	AC1L2X6Z	-0.9427
LINCSCP_135734	Amlodipine	-0.9423
LINCSCP_38515	Broad-Sai-424	-0.9401
LINCSCP_37286	CHEMBL3182585	-0.9401
LINCSCP_35473	HDACi1,2+3_mix	-0.9393
LINCSCP_31672	SR-02000000241	-0.9378
LINCSCP_35482	BRD-K01621458	-0.9372
LINCSCP_140657	RG7388	-0.9363
LINCSCP_140675	SR-2640	-0.9351
LINCSCP_37347	SA-424294	-0.9343
LINCSCP_252653	BRD-K45843042	-0.9337
LINCSCP_137257	clobetasol	-0.9334
LINCSCP_34606	BRD-K58746048-001-01-6	-0.9326
LINCSCP_31473	KUC104140	-0.9321
LINCSCP_31236	MLS003221409	-0.9321
LINCSCP_132043	SU 11274	-0.9314
LINCSCP_254639	KUC111774N	-0.9312
LINCSCP_32807	Butoconazole	-0.9306
LINCSCP_34189	CVF-SUMO-14	-0.9294
LINCSCP_133125	Radicicol	-0.9293
LINCSCP_38027	BRD-K30548766	-0.9288
LINCSCP_244282	Dexfenfluramine	-0.9278
LINCSCP_35322	BRD-K43842808	-0.9277
LINCSCP_243296	ZINC150345845	-0.9245
LINCSCP_31877	MLS002699918	-0.9238
LINCSCP_138047	Rilmenidine	-0.9236
LINCSCP_139124	Defactinib	-0.922
LINCSCP_241778	Diclofenac	-0.9219
LINCSCP_32882	Phenolphthalein	-0.9206
LINCSCP_31807	FK-506	-0.9192
LINCSCP_33110	Flupentixol	-0.919
LINCSCP_240427	AG-205/12836028	-0.9165
LINCSCP_32750	Acetyl-Farnesyl-Cysteine	-0.9161
LINCSCP_241455	Spiramide	-0.9158
LINCSCP_133316	SGI-1776	-0.9156
LINCSCP_32892	Trimethobenzamide	-0.9135
LINCSCP_34553	Thiostrepton	-0.9127
LINCSCP_34112	Flecainide	-0.9112
LINCSCP_253071	SA-1456352	-0.9105
LINCSCP_31466	KUC104248	-0.9095
LINCSCP_34674	BRD-K59850506-001-01-0	-0.9087
LINCSCP_36582	NU-7441	-0.9079
LINCSCP_136897	Amitriptyline	-0.9075
