signatureid	compound	similarity
LINCSCP_253526	SA-441350	-0.4753
LINCSCP_242871	Indapamide	-0.4543
LINCSCP_35009	BRD-K12655851	-0.4289
LINCSCP_134614	Tegobuvir	-0.417
LINCSCP_30961	MLS002391455	-0.4055
LINCSCP_30255	BDBM16301	-0.3995
LINCSCP_32064	AC1O9B20	-0.3982
LINCSCP_239503	CHEMBL584481	-0.3979
LINCSCP_33772	Fenbendazole	-0.3978
LINCSCP_37718	Erythromycin	-0.3929
LINCSCP_36031	SMR000075319	-0.3924
LINCSCP_30916	CHEMBL241271	-0.3869
LINCSCP_134052	GW-5074	-0.3794
LINCSCP_241114	Denbufylline	-0.3791
LINCSCP_34175	Carbinoxamine	-0.3744
LINCSCP_142990	NVP DPP 728 dihydrochloride	-0.3743
LINCSCP_239185	Phenprobamate	-0.3701
LINCSCP_36991	PF431396	-0.3681
LINCSCP_36579	Sirolimus	-0.3679
LINCSCP_247724	BRD-M30664582	-0.3678
LINCSCP_240951	Enalapril	-0.3627
LINCSCP_241917	AC1NS4MK	-0.3625
LINCSCP_34698	Oxprenolol	-0.3593
LINCSCP_35562	BRD-K10436544	-0.3592
LINCSCP_34060	BRD-K64304398	-0.3584
LINCSCP_31955	AC1MQIYX	-0.3581
LINCSCP_30293	BMS-182874	-0.3574
LINCSCP_33419	MDM2 Inhibitor	-0.3559
LINCSCP_37710	BRD-K57087594	-0.3549
LINCSCP_33773	Clomipramine	-0.354
LINCSCP_253072	SA-424936	-0.3539
LINCSCP_36979	SAR245409	-0.3534
LINCSCP_236727	GW843682X	-0.3531
LINCSCP_252730	Mebendazole	-0.3521
LINCSCP_36257	PJ34	-0.3519
LINCSCP_134061	JNJ-38877605	-0.3497
LINCSCP_253874	BRD-K19004531	-0.3484
LINCSCP_253464	SA-1455884	-0.3473
LINCSCP_33458	Benoxinate	-0.3466
LINCSCP_252657	BRD-K46587586	-0.346
LINCSCP_67466	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	-0.346
LINCSCP_33824	BRD-K18059480	-0.346
LINCSCP_239213	Levonorgestrel	-0.3446
LINCSCP_33681	PCA-4248	-0.3442
LINCSCP_34887	BRD-K24769439	-0.343
LINCSCP_132878	Y-39983	-0.3425
LINCSCP_31073	MLS000048987	-0.3422
LINCSCP_236827	SMR001317718	-0.341
LINCSCP_35530	Vorinostat	-0.3403
LINCSCP_35432	Tubastatin A	-0.3402
LINCSCP_30387	Fluphenazine	-0.3401
LINCSCP_37889	BRD-K24383920	-0.3394
LINCSCP_32995	Thiotepa	-0.3389
LINCSCP_253669	SA-101776	-0.3386
LINCSCP_35346	BRD-K63455741	-0.3379
LINCSCP_31060	221243-77-2	-0.3378
LINCSCP_34288	Oxandrolone	-0.3365
LINCSCP_247591	BRD-K46393778	-0.3365
LINCSCP_34117	Tetrahydrobiopterin	-0.3365
LINCSCP_243679	Vitinoin	-0.3358
LINCSCP_31576	Vardenafil	-0.3356
LINCSCP_133589	Idelalisib	-0.3355
LINCSCP_37663	SA-102695	-0.3348
LINCSCP_236815	SMR000798332	-0.3346
LINCSCP_37258	SA-1458610	-0.334
LINCSCP_134256	SCHEMBL15556278	-0.3331
LINCSCP_34437	Etiocholanolone	-0.3329
LINCSCP_243736	Vincamine	-0.3325
LINCSCP_31126	BRD-K08829932	-0.3324
LINCSCP_30885	ABT-751	-0.3301
LINCSCP_30985	AC1M43RN	-0.33
LINCSCP_236859	MLS001065912	-0.3299
LINCSCP_250390	CHEMBL2333346	-0.3294
LINCSCP_239523	BRD-K90446118	-0.3281
LINCSCP_237765	Chlorthalidone	-0.3278
LINCSCP_34812	BRD-K42694358	-0.3273
LINCSCP_35186	BRD-K23589333	-0.3272
LINCSCP_141365	FK888	-0.3269
LINCSCP_30321	Sotalol	-0.3266
LINCSCP_31152	KUC103875	-0.3259
LINCSCP_36054	AC1MJ3VH	-0.3259
LINCSCP_134124	Dabrafenib	-0.3258
LINCSCP_37648	SA-246522	-0.3246
LINCSCP_36896	SGX-523	-0.3238
LINCSCP_31591	Ebselen	-0.3235
LINCSCP_30459	Rilmenidine	-0.3234
LINCSCP_241871	SB 218795	-0.3234
LINCSCP_32574	L 2167	-0.3227
LINCSCP_254603	SCHEMBL17497838	-0.3225
LINCSCP_133947	GSK-J2	-0.3222
LINCSCP_31808	Penciclovir	-0.3214
LINCSCP_142569	Atorvastatin	-0.4692
LINCSCP_33483	L-733060	-0.4685
LINCSCP_33717	Lasalocid	-0.4476
LINCSCP_133471	Doramapimod	-0.4316
LINCSCP_133877	Resveratrol	-0.4268
LINCSCP_239311	Sertraline	-0.4193
LINCSCP_133336	Bosutinib	-0.4114
LINCSCP_133952	VE-821	-0.41
LINCSCP_143213	CEPHARANTHINE	-0.4091
LINCSCP_37593	SA-1458163	-0.3891
LINCSCP_140161	Aphidicolin	-0.3878
LINCSCP_34617	Bromperidol	-0.3819
LINCSCP_135837	Simvastatin	-0.3768
LINCSCP_30663	BAS 00631343	-0.3711
LINCSCP_30377	SCHEMBL2394914	-0.371
LINCSCP_251554	SCHEMBL1564574	-0.3702
LINCSCP_240528	Salmeterol	-0.368
LINCSCP_235907	Triflupromazine	-0.3662
LINCSCP_36882	Pelitinib	-0.366
