Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
DNAJC15	-6.113573954441795	0.05032357014854149
TERT	-5.685590293182831	0.026802907878206078
SYK	-5.541483476038269	0.03337824132707755
MYL9	-5.5171415247394995	0.31018194254656634
OXCT1	-5.480043051329974	0.03337824099438035
PAK6	-5.104963622386812	0.06540609165094156
TLR4	-4.265625560989787	0.26997096245726604
IL1B	-3.0854436331221216	0.7401173882897183
HLA-DRA	-3.0732925011022996	0.4636479552907157
CCNA1	-3.0339914031829394	0.5257115339176841
CBR3	-2.566445265935765	1.3248714277541685e-4
TIMP2	-2.3922656972479874	2.390212263192173e-8
B3GNT6	-2.338819529915501	0.6549415968870009
EPHA3	-2.245165271840142	0.7000409646582348
KIT	-2.2437793782400783	0.7314674546916202
NOS3	-2.2234479276440386	0.6383108284958005
FYN	-2.0247085160405747	0.0030182037086853297
COL4A1	-1.6415726473784542	1.3221993014968417e-8
GDPD5	-1.5970390262276026	8.971322666379921e-5
EGF	-1.4992026844079283	0.0964450585398345
NFATC4	-1.4962587608452915	0.17465909673167865
RAC2	-1.488563268923244	0.19216351240288174
CSRP1	-1.4452340702050603	8.062696672080227e-7
SLC1A4	-1.427043161374854	8.634070258861312e-7
MAMLD1	-1.3790635172844208	0.0019178806402778553
CORO1A	-1.3537634590446546	0.26926597665757757
P4HA2	-1.3449832659876748	9.517275487382317e-4
DFFB	-1.2313754692931664	0.02336684856728852
SERPINE1	-1.2260435363434565	0.018858122168641796
ECH1	-1.224042410121468	5.061019095802642e-6
MBOAT7	-1.2060048595591861	3.3044210485957132e-9
GPC1	-1.1698906932321353	9.139158526677506e-5
DRAP1	-1.1415302241828045	1.038968283458832e-4
MICALL1	-1.131467806967332	2.1056297336138494e-6
NSDHL	-1.1301254620723162	1.2718679557484571e-8
INSIG1	-1.1147668742054544	6.032394077425735e-4
FGFR2	-1.1099478155525957	0.12389582697950058
ADI1	-1.09553073982959	8.84390477115534e-5
EBP	-1.0927451748696315	5.234639897361028e-7
SPDEF	-1.0560926445548333	0.053581573032896145
FDFT1	-1.0555106717617038	1.2203510962308923e-7
ANO10	-1.048636639701837	1.1449079540489878e-6
EPB41L2	-1.0469730598365592	8.295270332598013e-6
ETFB	-1.0315796770990642	0.0032606867430697672
SFN	-1.0122973942663502	0.012154989195292513
RPA1	-0.9975961243605712	2.2381555700083764e-8
TMEM109	-0.9905468842280861	2.0038807654018656e-5
STAP2	-0.9792616023653808	0.5869060682516508
LAMA3	-0.9719107325176346	8.083500168871611e-5
TPM1	-0.9687016818938501	0.0026251670638932955
ACAT2	-0.967869491966464	4.119794979324639e-8
PRKACA	-0.9632364962150325	6.504905162206229e-5
ABHD4	-0.9629312660272987	1.2665676853352189e-7
SLC27A3	-0.9625843152359522	0.05926281970178756
TCTN1	-0.961567850636816	0.002075769376495531
PRSS23	-0.9542543624701867	8.919634659807993e-7
PLP2	-0.9511143010468577	7.588968090464782e-7
RSU1	-0.9482367275715432	4.8515325763740473e-4
ADH5	-0.9352388762167511	9.09519527222573e-5
PPOX	-0.921502315971891	0.00500817434699353
LIPA	-0.9183867995789291	9.280440678126225e-5
ZNF395	-0.9178134966061925	7.123382678736424e-5
LRPAP1	-0.9059626938272504	8.439402845273805e-6
MAPK9	-0.8950253230297075	1.96123111642945e-6
CTTN	-0.8943719983158862	3.540992076971274e-7
WFS1	-0.8929698487021513	0.003208254070469546
PCCB	-0.8868022491815263	3.7110124316398826e-6
HADH	-0.8813983642099111	0.0032536901037854265
RAP1GAP	-0.879859043032996	3.1235465675755365e-4
ADRB2	-0.8793215740395354	0.45429411954829624
SORBS3	-0.8780383842113418	3.921708567802256e-4
TGFB3	-0.8729256760679983	0.23643429145801156
SPTAN1	-0.8574020386369263	1.4127560677127498e-5
CNDP2	-0.8513687184668518	9.267107807472113e-4
