similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	323	114798-26-4	LSM-3701	AGTR1	10uM	24h	LINCSCP_97726	HA1E
0.4877	1.0582e-20	323	Loratadine	LSM-5891	HRH1	0.37uM	24h	LINCSCP_96615	HA1E
0.4447	4.3627e-17	323	Pinaverium bromide	LSM-45920	NA	0.12uM	24h	LINCSCP_174453	YAPC
0.4388	1.2496e-16	323	Escitalopram	LSM-3569	SLC6A4	3.33uM	24h	LINCSCP_79034	A375
0.435	2.4348e-16	323	TAK-285	LSM-45987	EGFR|ERBB2	1.11uM	24h	LINCSCP_159904	PC3
0.4297	6.0066e-16	323	RO4987655	LSM-45489	MAP2K1|MAP2K2	0.37uM	24h	LINCSCP_95225	HA1E
0.4252	1.2909e-15	323	BRD-K75023015	LSM-15161	NA	10uM	6h	LINCSCP_65516	VCAP
0.4147	7.3848e-15	323	PFI-1	LSM-6331	NA	0.12uM	24h	LINCSCP_165734	SKL
0.4109	1.3768e-14	323	IOWH032	LSM-45258	NA	10uM	24h	LINCSCP_160154	PC3
0.4094	1.7501e-14	323	MLN-8054	LSM-1066	AURKA	0.04uM	24h	LINCSCP_141886	MCF7
0.4074	2.4218e-14	323	Clinofibrate	LSM-45783	NA	1.11uM	24h	LINCSCP_98422	HA1E
0.407	2.5468e-14	323	TAK-242	LSM-45934	NA	0.04uM	24h	LINCSCP_94686	HA1E
0.4059	3.0493e-14	323	Narlaprevir	LSM-45473	NA	3.33uM	24h	LINCSCP_171215	YAPC
0.4054	3.3091e-14	323	Cinaciguat	LSM-45801	NA	0.37uM	24h	LINCSCP_79937	A375
0.4049	3.5972e-14	323	Tacalcitol	LSM-45518	NA	0.12uM	24h	LINCSCP_97083	HA1E
0.4038	4.2469e-14	323	Loratadine	LSM-5891	HRH1	10uM	24h	LINCSCP_125242	HT29
0.403	4.8255e-14	323	GDC-0068	LSM-45747	NA	0.04uM	24h	LINCSCP_78693	A375
0.4019	5.7278e-14	323	3-Aminobenzamide	LSM-4525	NA	0.1uM	24h	LINCSCP_250475	MCF7
0.401	6.6044e-14	323	848193-68-0	LSM-6271	SIRT1	20uM	6h	LINCSCP_234807	LOVO
0.3978	1.0897e-13	323	SPECTRUM1505012	LSM-1773	CYP19A1	1.11uM	24h	LINCSCP_97573	HA1E
0.3959	1.4522e-13	323	Doramapimod	LSM-1170	MAPK11|MAPK12|MAPK14	0.37uM	24h	LINCSCP_97598	HA1E
0.3943	1.8589e-13	323	Rosuvastatin	LSM-43032	HMGCR	0.12uM	24h	LINCSCP_96646	HA1E
0.3875	5.1353e-13	323	Cyproterone Acetate	LSM-45961	NA	1.11uM	24h	LINCSCP_171138	YAPC
