signatureid	compound	similarity
LINCSCP_237325	KUC103670	0.8147
LINCSCP_136821	Ritonavir	0.7572
LINCSCP_238804	Glycopyrrolate	0.7383
LINCSCP_36499	sorafenib	0.7255
LINCSCP_35843	Withaferin A	0.6843
LINCSCP_238828	Raclopride	0.6618
LINCSCP_136642	Amineptine	0.6411
LINCSCP_30250	NSC169534	0.6409
LINCSCP_38393	Curcumin	0.6399
LINCSCP_36455	CI-1040	0.6335
LINCSCP_36564	PF-562271	0.6251
LINCSCP_253640	SA-1455938	0.6211
LINCSCP_35775	SCHEMBL16226502	0.61
LINCSCP_253743	SA-440832	0.6045
LINCSCP_32357	Cilomilast	0.5869
LINCSCP_35749	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.5808
LINCSCP_134841	AMIKACIN HYDRATE	0.5735
LINCSCP_140949	AC1NSZSY	0.5687
LINCSCP_138780	Rottlerin	0.563
LINCSCP_253690	SA-1921599	0.5538
LINCSCP_32064	AC1O9B20	0.5527
LINCSCP_135484	CICLESONIDE	0.5522
LINCSCP_32032	BRD-K18964980	0.5505
LINCSCP_250615	Chaetocin	0.5494
LINCSCP_133049	CHEMBL2136735	0.5478
LINCSCP_142908	Chlorophenylpiperazine	0.5473
LINCSCP_138090	BMY-14802	0.5431
LINCSCP_141714	Aminosalicylic acid	0.5401
LINCSCP_37777	CHEMBL2138292	0.5362
LINCSCP_38191	AG490	0.5353
LINCSCP_31955	AC1MQIYX	0.5347
LINCSCP_33713	Minoxidil	0.5327
LINCSCP_143080	MLN 2238	0.531
LINCSCP_252443	SA-96805	0.5305
LINCSCP_141076	Hymecromone	0.5303
LINCSCP_238717	Cladribine	0.5249
LINCSCP_36614	CP466722	0.5233
LINCSCP_136765	Diethylpropion	0.5218
LINCSCP_32223	STK581349	0.5216
LINCSCP_138082	SPECTRUM_001092	0.5189
LINCSCP_135935	Balicatib	0.5158
LINCSCP_35378	BRD-K92038420	0.5158
LINCSCP_133057	Canertinib	0.5089
LINCSCP_134561	Josamycin	0.5064
LINCSCP_136966	IN1549	0.5051
LINCSCP_132455	BX 912	0.505
LINCSCP_242536	BRD-K63399564	0.5025
LINCSCP_243936	Ibandronic acid	0.5023
LINCSCP_31367	SMR000031368	0.4995
LINCSCP_38788	CHEMBL2333346	0.4978
LINCSCP_251229	PF-04217903	0.4962
LINCSCP_134762	Ebselen	0.4951
LINCSCP_140791	Torcetrapib	0.4947
LINCSCP_132889	CHIR-99021	0.4943
LINCSCP_254431	SA-243423	0.4914
LINCSCP_133170	Selumetinib	0.4895
LINCSCP_143474	Albendazole	0.4886
LINCSCP_36267	SMR000162699	0.4852
LINCSCP_31402	MLS002264419	0.4843
LINCSCP_37255	Pevonedistat	0.4815
LINCSCP_31456	F1298-0937	0.4806
LINCSCP_33917	Ethyl {3-[(3,5-dimethoxybenzoyl)amino]phenyl}carbamate	0.4803
LINCSCP_136975	SU-11652	0.4794
LINCSCP_248358	BRD-K24169646	0.4792
LINCSCP_31878	BAS 08302902	0.4789
LINCSCP_241899	Dimethisoquin	0.4745
LINCSCP_250666	Sildenafil	0.4726
LINCSCP_32348	BAS 00448127	0.4712
LINCSCP_136358	Sitagliptin	0.4708
LINCSCP_140267	Sumatriptan	0.4705
LINCSCP_36505	Palbociclib	0.4688
LINCSCP_31721	MLS001065836	0.4682
LINCSCP_30962	Triazine Scaffold, 28	0.4658
LINCSCP_251726	Trametinib	0.4649
LINCSCP_236725	Veliparib	0.4614
LINCSCP_31423	KUC103884	0.4599
LINCSCP_138799	Lersivirine	0.4594
LINCSCP_242482	BRD-K36317223	0.4588
LINCSCP_136858	Pregnenolone	0.4585
LINCSCP_251877	SAR245409	0.4563
LINCSCP_36353	Fluoropyruvate	0.4552
LINCSCP_132826	ZSTK 474	0.4551
LINCSCP_37188	SA-97378	0.4542
LINCSCP_241135	1-(2,6-Dichlorobenzylideneamino)guanidine	0.4542
LINCSCP_32165	ZINC04084020	0.4536
LINCSCP_246110	MLS003129913	0.4502
LINCSCP_138604	Naftopidil	0.4497
LINCSCP_135795	Procaine	0.4495
LINCSCP_137014	Halofantrine	0.448
LINCSCP_140337	Prazosin	0.447
LINCSCP_138075	Carfilzomib (PR-171)	0.445
LINCSCP_37768	Aminopurvalanol	0.4446
LINCSCP_38565	MLS004683642	0.4421
LINCSCP_140737	Semaxanib	0.4415
LINCSCP_141359	AZD1981	0.4387
LINCSCP_37397	TWS 119	0.4373
LINCSCP_249803	BRD-K54051742	0.4369
LINCSCP_34514	Dibenzepin	0.4359
LINCSCP_240266	GW501516	0.4356
LINCSCP_32280	2-(4-Chlorophenyl)-6-(methylthio)-4-oxo-3,4-dihydro-2H-1,3-thiazine-5-carbonitrile	0.4351
LINCSCP_133215	AS-605240	0.4337
LINCSCP_138592	Bupivacaine	0.4337
LINCSCP_36101	Phloretin	0.4334
LINCSCP_33682	(R)-3-Carboxy-4-hydroxyphenylglycine	0.4326
LINCSCP_138804	Roquinimex	0.432
LINCSCP_38058	BRD-K46666779	0.432
LINCSCP_31991	SCHEMBL15422032	0.4299
LINCSCP_31893	BRD-K21165668	0.4284
LINCSCP_33009	Prednicarbate	0.4281
LINCSCP_137877	179324-69-7	0.427
LINCSCP_30341	GNF-PF-4997	0.4269
LINCSCP_33149	Spiramide	0.4255
LINCSCP_253750	BRD-K59024795	0.4253
LINCSCP_143855	16,16-Dimethyl prostaglandin e2	0.4246
LINCSCP_32452	Tyrphostin AG 1288	0.4234
LINCSCP_138531	CI-218872	0.4212
LINCSCP_37143	SA-1938867	0.4205
LINCSCP_141139	Flavoxate	0.4201
LINCSCP_139126	Defactinib	0.4199
LINCSCP_138828	Zardaverine	0.4194
LINCSCP_138794	Mepivacaine	0.4192
LINCSCP_38304	SA-1921816	0.4187
LINCSCP_254507	T-0156	0.4184
LINCSCP_139110	Loxoprofen	0.4182
LINCSCP_140695	RU 58841	0.4169
LINCSCP_32479	ZINC101150009	0.4164
LINCSCP_32020	BRD-K05562558	0.4161
LINCSCP_254335	CHEMBL1982510	0.4138
LINCSCP_138562	Anamorelin	0.4132
LINCSCP_140429	NCGC00166323-01	0.413
LINCSCP_132936	GSK 1059615	0.4125
LINCSCP_242405	AMBCB17415880	0.4118
LINCSCP_253885	Piplartine	0.4106
LINCSCP_253771	BRD-K64930062	0.4105
LINCSCP_33737	Buddleoflavonoloside	0.4102
LINCSCP_38369	SA-1925996	0.4098
LINCSCP_134625	VX-765	0.4096
LINCSCP_35914	Dactolisib	0.4083
LINCSCP_32397	HY-11007	0.4075
LINCSCP_141539	Tetracaine	0.4075
LINCSCP_138652	Cefoperazone	0.4073
LINCSCP_31127	MLS003448141	0.4064
LINCSCP_137667	Tioconazole	0.4052
LINCSCP_236649	Gemcitabine	0.4045
LINCSCP_30723	NSC23766	0.4045
LINCSCP_31415	CHEMBL1476499	0.4044
LINCSCP_136605	GDC-0980 (RG7422)	0.4033
LINCSCP_30690	STK064652	0.4023
LINCSCP_38279	SA-424534	0.4021
LINCSCP_239298	Telmisartan	0.4017
LINCSCP_134755	SPECTRUM_001133	0.4008
LINCSCP_136467	Riluzole	0.3995
LINCSCP_253492	Acyclovir	0.3994
LINCSCP_36766	PF477736	0.3992
LINCSCP_31424	SCHEMBL2557158	0.3984
LINCSCP_36383	RO-281675	0.3983
LINCSCP_244873	Alista	0.3972
LINCSCP_252703	SA-1457415	0.3965
LINCSCP_31504	MLS002607727	0.3964
LINCSCP_142764	Floxuridine	0.3961
LINCSCP_142128	Phorbol Myristate Acetate	0.3953
LINCSCP_136948	Sulpiride	0.3949
LINCSCP_31373	MLS002264447	0.3949
LINCSCP_237284	MLS003448168	0.3943
LINCSCP_34256	Atracurium	0.3932
LINCSCP_34403	Brinzolamide	0.3919
LINCSCP_137328	MG-132	0.3918
LINCSCP_138085	Penfluridol	0.3917
LINCSCP_141308	Fipronil	0.3908
LINCSCP_34714	Acetaminophen	0.3894
LINCSCP_240427	AG-205/12836028	0.3886
LINCSCP_236492	Dipropyldopamine	0.3883
LINCSCP_30994	MLS002264487	0.3875
LINCSCP_35443	Broad-Sai-609	0.3874
LINCSCP_30589	SCHEMBL14379041	0.3872
LINCSCP_38477	BRD-K11533227	0.3857
LINCSCP_35291	BRD-K18814836	0.3854
LINCSCP_254397	SA-1919918	0.3852
LINCSCP_236878	Phenothiazine	0.3848
LINCSCP_31855	ZINC01068696	0.3848
LINCSCP_132337	AZD-8330	0.3846
LINCSCP_236891	Acetylsalicylanilide	0.3845
LINCSCP_133263	Amuvatinib	0.3844
LINCSCP_30289	Niridazole	0.384
LINCSCP_144452	Dihydroorotate Dehydrogenase Inhibitor, Brequinar	0.3827
LINCSCP_237256	VU0413807-2	0.3826
LINCSCP_31155	MLS003079543	0.3825
LINCSCP_251614	MLN-8054	0.3823
LINCSCP_141010	Famciclovir	0.3822
LINCSCP_237334	CHEMBL3182023	0.3819
LINCSCP_32539	WYE 354	0.3815
LINCSCP_131859	SCHEMBL3954849	0.3794
LINCSCP_36839	Momelotinib	0.3782
LINCSCP_237417	MLS003126519	0.378
LINCSCP_31220	Triazolothiadiazine, 22	0.3779
LINCSCP_141058	CC-401	0.3778
LINCSCP_143492	Cinaciguat	0.377
LINCSCP_136890	XL335	0.3768
LINCSCP_35806	3,7-Bis(dimethylamino)phenothiazin-5-ium	0.3759
LINCSCP_136444	BRD-K01335708	0.3757
LINCSCP_137179	Sepantronium	0.3756
LINCSCP_31208	MLS002264459	0.3756
LINCSCP_235904	Anagrelide	0.3755
LINCSCP_32052	ZINC04646813	0.3753
LINCSCP_30104	Radicicol	0.3745
