signatureid	compound	similarity
LINCSCP_244931	114798-26-4	1
LINCSCP_37318	MLS000778276	0.6898
LINCSCP_244777	Luteolin	0.689
LINCSCP_244788	Phenylbutazone	0.6631
LINCSCP_252541	Trichostatin A, Streptomyces Sp.	0.6364
LINCSCP_34583	Diphenylpyraline	0.6241
LINCSCP_253452	Vitinoin	0.6215
LINCSCP_244942	Clocortolone	0.6177
LINCSCP_31575	MLS002473428	0.6109
LINCSCP_34618	Leflunomide	0.6101
LINCSCP_34621	Roxatidine Acetate	0.6051
LINCSCP_34595	Sulfapyridine	0.5961
LINCSCP_244938	Sildenafil	0.5945
LINCSCP_34623	AC1OFCIA	0.591
LINCSCP_244152	Omeprazole	0.5805
LINCSCP_34610	AC1O7GPT	0.5742
LINCSCP_34563	Lamivudine	0.5738
LINCSCP_37930	CHEMBL2360506	0.5626
LINCSCP_133556	Osimertinib	0.5614
LINCSCP_37420	Ingenol 3,20-dibenzoate	0.561
LINCSCP_244300	Erlotinib	0.5501
LINCSCP_31807	FK-506	0.5489
LINCSCP_31679	MLS001065874	0.5482
LINCSCP_252773	SA-244358	0.5478
LINCSCP_244873	Alista	0.5477
LINCSCP_235596	Thioridazine	0.5412
LINCSCP_34548	Bacampicilline	0.5373
LINCSCP_37957	179324-69-7	0.5361
LINCSCP_37398	TWS 119	0.5306
LINCSCP_37222	BRD-K07569193	0.5263
LINCSCP_250365	Entinostat	0.524
LINCSCP_33461	Aminogenistein	0.5226
LINCSCP_134164	MLS006011051	0.5195
LINCSCP_133783	STK219801	0.5157
LINCSCP_37262	Vorinostat	0.5151
LINCSCP_253838	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.5135
LINCSCP_133336	Bosutinib	0.5133
LINCSCP_244905	Meprylcaine	0.5099
LINCSCP_67551	CGS-15943	0.5055
LINCSCP_134190	GSK 1059615	0.5043
LINCSCP_134170	869288-64-2	0.5006
LINCSCP_134146	BX-795	0.4986
LINCSCP_252734	Mebendazole	0.4984
LINCSCP_134139	CHEMBL1950303	0.4983
LINCSCP_133341	Ipatasertib	0.4977
LINCSCP_133534	761437-28-9	0.4971
LINCSCP_37233	SA-1459031	0.496
LINCSCP_239471	BRD-K50368246	0.4958
LINCSCP_34566	Dicloxacillin	0.4939
LINCSCP_34695	MLS002154158	0.4906
LINCSCP_136948	Sulpiride	0.4872
LINCSCP_33873	MLS002302556	0.487
LINCSCP_136858	Pregnenolone	0.4867
LINCSCP_133881	Resveratrol	0.4846
LINCSCP_134294	Veliparib	0.4841
LINCSCP_38175	SA-1921783	0.484
LINCSCP_243840	Trifluoperazine	0.4838
LINCSCP_37576	BRD-K68765796-001-01-8	0.4833
LINCSCP_31489	CHEMBL1270311	0.4829
LINCSCP_244283	ZINC3830838	0.4821
LINCSCP_133875	Belinostat	0.4817
LINCSCP_37452	CHEMBL2359109	0.4814
LINCSCP_134231	331771-20-1	0.4806
LINCSCP_37594	SA-1937516	0.4792
