signatureid	compound	similarity
LINCSCP_31171	MLS002264384	0.8088
LINCSCP_143516	AZD7545	0.7409
LINCSCP_133344	Ipatasertib	0.7347
LINCSCP_30781	TW 37	0.7109
LINCSCP_137134	Tetradecylthioacetic acid	0.7016
LINCSCP_32733	AC1O9X68	0.6973
LINCSCP_138060	Ammonium Glycyrrhizinate	0.6894
LINCSCP_35130	BRD-K67498554	0.6871
LINCSCP_248471	BRD-K56367200	0.6745
LINCSCP_36145	BMS-536924	0.6571
LINCSCP_34498	Cefmetazole	0.6563
LINCSCP_131926	GSK 1059615	0.6524
LINCSCP_30958	ZINC01792951	0.6524
LINCSCP_30381	PAC-1	0.6491
LINCSCP_31973	CHEMBL2141722	0.6468
LINCSCP_250904	LY-294002	0.6467
LINCSCP_36053	SCHEMBL16226502	0.6461
LINCSCP_34959	BRD-K55149044	0.6445
LINCSCP_249283	BRD-K58340898	0.6439
LINCSCP_133666	(R)-(-)-Jq1 enantiomer	0.6432
LINCSCP_37263	Vorinostat	0.6399
LINCSCP_139694	Aminolevulinic acid	0.6372
LINCSCP_138221	BRD-K00486725	0.6357
LINCSCP_34941	BRD-K92313046	0.6356
LINCSCP_250475	3-Aminobenzamide	0.6314
LINCSCP_31634	MLS002460409	0.6265
LINCSCP_143321	Rimantadine	0.6236
LINCSCP_31547	MLS002276542	0.6222
LINCSCP_35114	CHEMBL3182128	0.6165
LINCSCP_35446	BG-51	0.616
LINCSCP_139672	Pentoxifylline	0.6144
LINCSCP_31844	CHEMBL2142321	0.6111
LINCSCP_32292	CID 6167421	0.6081
LINCSCP_252541	Trichostatin A, Streptomyces Sp.	0.6063
LINCSCP_132439	CI-1040	0.6029
LINCSCP_143253	Bisoprolol	0.6023
LINCSCP_30849	CHEMBL179288	0.6015
LINCSCP_144497	Deferasirox	0.5968
LINCSCP_252332	SA-97378	0.5954
LINCSCP_31840	AC1MFIS3	0.5911
LINCSCP_142696	Probucol	0.5843
LINCSCP_38365	CHEMBL2361406	0.577
LINCSCP_134251	MGCD-265	0.5765
LINCSCP_33626	Mifepristone	0.5747
LINCSCP_235647	Sirolimus	0.5728
LINCSCP_250478	3,7-Bis(dimethylamino)phenothiazin-5-ium	0.5726
LINCSCP_33798	Beta-Narcotine	0.572
LINCSCP_138969	CGP-12177	0.5706
LINCSCP_252634	CHEMBL2130683	0.5701
LINCSCP_138350	AC1Q5RFA	0.5693
LINCSCP_137371	Nefazodone	0.5682
LINCSCP_138305	Voriconazole	0.5675
LINCSCP_141571	Antipyrine	0.5673
LINCSCP_30907	CHEMBL1521956	0.5608
LINCSCP_133620	SCHEMBL618594	0.5601
LINCSCP_141545	Bimatoprost	0.56
LINCSCP_252844	Estradiol	0.5574
LINCSCP_240579	Pioglitazone	0.5563
LINCSCP_37563	SA-1922927	0.5557
LINCSCP_35904	CHEMBL258148	0.5545
LINCSCP_138429	citiolone	0.5542
LINCSCP_31172	MLS002264439	0.5541
LINCSCP_31678	STK468807	0.5524
LINCSCP_250724	Wortmannin	0.552
LINCSCP_31033	CHEMBL1394624	0.5511
LINCSCP_31526	5-Phenethylquinoline-8-ol	0.5506
LINCSCP_31985	AC1O9ZP5	0.5505
LINCSCP_32072	AC1OAV9H	0.5501
LINCSCP_34927	CHEMBL3182338	0.5479
LINCSCP_30468	Prostoglandin A1	0.5467
LINCSCP_132487	YM 201636	0.546
LINCSCP_252708	Pevonedistat	0.5453
LINCSCP_31944	CHEMBL2139663	0.5453
LINCSCP_35196	BRD-K30126976	0.5439
LINCSCP_141259	PD-0325901	0.5425
LINCSCP_250396	PG 490	0.5416
LINCSCP_143341	Anidulafungin	0.5413
LINCSCP_250964	SCHEMBL3092652	0.5408
LINCSCP_31867	CHEMBL2130568	0.5406
LINCSCP_133626	AZD-1775	0.5402
LINCSCP_35058	BRD-K96552587	0.5388
LINCSCP_239375	ST50928773	0.5384
LINCSCP_139650	Dabigatran Etexilate	0.5378
LINCSCP_36983	SCHEMBL16980224	0.535
LINCSCP_250358	Broad-Sai-296	0.5347
LINCSCP_143185	Lomitapide	0.5332
LINCSCP_30597	GANT58	0.5326
LINCSCP_252566	SA-434027	0.53
LINCSCP_242573	BRN 1601185	0.5297
LINCSCP_251083	Veliparib	0.5273
LINCSCP_31922	ML228	0.5265
LINCSCP_143304	Ibutilide	0.5261
LINCSCP_139093	Cholic acid	0.5257
LINCSCP_35470	Broad-Sai-686	0.5241
LINCSCP_30559	BMS 641988	0.5239
LINCSCP_139143	Indoprofen	0.5231
LINCSCP_142263	ACEXAMIC ACID	0.5227
LINCSCP_38791	CHEMBL2333346	0.5223
LINCSCP_133796	Mocetinostat	0.5188
LINCSCP_142117	Terbinafine	0.5174
LINCSCP_37677	Tolazamide	0.5167
LINCSCP_133254	CHEMBL1673039	0.5165
LINCSCP_35103	BRD-K26545157	0.5163
LINCSCP_133721	Ricolinostat	0.5158
LINCSCP_237312	CYM50199	0.5139
LINCSCP_237272	AC1O9ZTN	0.5138
LINCSCP_142634	metitepine	0.5134
LINCSCP_34794	BRD-K76418961	0.5124
LINCSCP_38161	Belinostat	0.5115
LINCSCP_37342	SA-89735	0.5114
LINCSCP_35453	Tacedinaline	0.5089
LINCSCP_250855	CHEMBL416418	0.5079
LINCSCP_237804	Dicloxacillin	0.5077
LINCSCP_133712	1268524-70-4	0.5073
LINCSCP_136947	Sulpiride	0.5039
LINCSCP_133819	Pracinostat	0.5031
LINCSCP_35001	BRD-K75117691	0.5031
LINCSCP_37940	BRD-K73602693	0.502
LINCSCP_34194	CHEMBL2137729	0.5014
LINCSCP_242564	BRD-K81927853	0.5012
LINCSCP_138026	Dofequidar (fumarate)	0.5002
LINCSCP_141689	Rivaroxaban	0.4976
LINCSCP_32167	BRD-K35638681	0.4966
LINCSCP_249796	BRD-K50868745	0.4954
LINCSCP_37216	LRRK2-IN-1	0.4943
LINCSCP_241906	Mapp, D-Erythro	0.4941
LINCSCP_239468	Mofezolac	0.4935
LINCSCP_37477	BRD-K68749296	0.4932
LINCSCP_139088	SR 33805 oxalate	0.4916
LINCSCP_38596	Erastin	0.4915
LINCSCP_36362	Narciclasine	0.4897
LINCSCP_33416	Gangleoidin Acetate	0.4893
LINCSCP_133470	Doramapimod	0.4889
LINCSCP_31988	ALD1-H_000965	0.4884
LINCSCP_250997	Fluoropyruvate	0.4882
LINCSCP_138178	LY2334737	0.4882
LINCSCP_134520	1-(1,3-Benzodioxol-5-ylcarbonyl)piperidine	0.4879
LINCSCP_143072	Lonidamine	0.4874
LINCSCP_138454	ETOPOSIDE	0.4863
LINCSCP_136978	SU-11652	0.4854
LINCSCP_34899	BRD-K15262863	0.4845
LINCSCP_253986	CHEMBL2359857	0.4838
LINCSCP_37723	SA-1921996	0.4838
LINCSCP_139557	SCH-28080	0.4829
LINCSCP_133773	JW 55	0.4828
LINCSCP_31665	Tinidazole	0.4826
LINCSCP_238822	Famotidine	0.4816
LINCSCP_240746	Bupropion	0.4815
LINCSCP_30571	HSCI1_000314	0.4812
LINCSCP_140517	ACE2 Inhibitor, MLN-4760	0.481
LINCSCP_34627	9-Cis acitretin	0.4807
LINCSCP_247812	CHEMBL2142395	0.4794
LINCSCP_37313	Ketotifen	0.479
LINCSCP_139744	CIANIDANOL	0.4789
LINCSCP_139083	AMD-070 (hydrochloride)	0.4789
LINCSCP_34997	BRD-K33928422	0.4785
LINCSCP_34138	LY404039	0.4778
LINCSCP_136885	Elvitegravir	0.4775
LINCSCP_31769	138402-11-6	0.4775
LINCSCP_34685	Repaglinide	0.4773
LINCSCP_34748	ST057710	0.4772
LINCSCP_33003	WAY-170523	0.4762
LINCSCP_138335	AC480 (BMS-599626)	0.4755
LINCSCP_133831	I-BET151	0.4749
LINCSCP_137718	Tezampanel	0.4731
LINCSCP_38183	SA-1460008	0.4721
LINCSCP_134709	Pyrazinamide	0.4705
LINCSCP_33824	BRD-K18059480	0.4697
LINCSCP_31259	AC1MCK5A	0.4692
LINCSCP_31700	CHEMBL349641	0.468
LINCSCP_137975	STOCK1N-09285	0.4679
LINCSCP_38815	AZD-1152HQPA	0.4676
LINCSCP_32894	Methysergide	0.4676
LINCSCP_32748	Entinostat	0.4661
LINCSCP_135710	Diflunisal	0.466
LINCSCP_254528	SA-102676	0.466
LINCSCP_32750	Acetyl-Farnesyl-Cysteine	0.4658
LINCSCP_38006	BRD-K19004531	0.4657
LINCSCP_37336	Dilazep	0.4653
LINCSCP_33863	MLS002473643	0.4648
LINCSCP_33284	Hemado	0.4644
LINCSCP_33295	NSC5112	0.4636
LINCSCP_35134	BRD-K70727050	0.4628
LINCSCP_139157	Pinacidil	0.4628
LINCSCP_34215	CHEMBL2132717	0.4626
LINCSCP_132237	NU-7441	0.4624
LINCSCP_134097	SB-203580	0.4606
LINCSCP_143486	BRD-K00141503	0.4604
LINCSCP_138255	AZ628	0.4591
LINCSCP_132270	WZ3105	0.459
LINCSCP_133408	SCHEMBL17378613	0.4588
LINCSCP_133440	Pazopanib	0.4586
LINCSCP_238350	NCGC00161790-01	0.4582
LINCSCP_31934	NINDS_000152	0.4576
LINCSCP_37066	Panobinostat	0.4572
LINCSCP_238403	VU0359998	0.4552
LINCSCP_31915	ALD1-H_001208	0.4537
LINCSCP_31131	CHEMBL1531854	0.4531
LINCSCP_33991	CHEMBL2356693	0.4524
LINCSCP_33957	BRD-K99581804-001-01-2	0.4524
LINCSCP_139873	Gliclazide	0.4523
LINCSCP_37498	BRD-K94390774	0.4513
LINCSCP_137980	Altrenogest	0.451
LINCSCP_243743	Tolnaftate	0.4509
LINCSCP_31148	ZINC00621344	0.4506
LINCSCP_139030	Acetaminophen	0.4506
LINCSCP_237811	KUC105999N	0.4504
LINCSCP_139037	Apilimod	0.4501
LINCSCP_31086	MLS002276469	0.4496
LINCSCP_138422	ACECAINIDE HYDROCHLORIDE	0.4488
LINCSCP_133387	KW-2449	0.4479
LINCSCP_140971	Lafutidine	0.4475
LINCSCP_33337	Cyclosporine	0.4472
LINCSCP_31974	SCHEMBL2608041	0.4471
LINCSCP_137728	Theobromine	0.4464
LINCSCP_33028	Estrone	0.4453
LINCSCP_137119	Fenoldopam	0.4453
LINCSCP_138144	Ciprofloxacin	0.4453
LINCSCP_241103	Levocabastine	0.4444
LINCSCP_38332	SA-1919345	0.4434
LINCSCP_31963	BRD-K69888333	0.4429
LINCSCP_241233	Dehydroepiandrosterone Acetate	0.4426
