signatureid	compound	similarity
LINCSCP_142810	Azithromycin	1
LINCSCP_132423	PIK-93	0.8989
LINCSCP_139821	Niacin	0.7895
LINCSCP_142530	Golvatinib (E7050)	0.783
LINCSCP_132211	SCHEMBL3954849	0.72
LINCSCP_140506	Sorbitol	0.7176
LINCSCP_251435	Enzastaurin	0.7073
LINCSCP_138457	Estramustine phosphate sodium	0.7029
LINCSCP_141646	Dilazep	0.6952
LINCSCP_139817	Diclofensine (hydrochloride)	0.6944
LINCSCP_142616	Rimcazole	0.6806
LINCSCP_30474	ZINC01050121	0.6616
LINCSCP_142079	CP-724714	0.6605
LINCSCP_139091	SR 33805 oxalate	0.6579
LINCSCP_132416	Radicicol	0.6567
LINCSCP_141682	Levetiracetam	0.6548
LINCSCP_139576	AC1L1IKY	0.6544
LINCSCP_139648	Fomepizole	0.6502
LINCSCP_139720	Dexfenfluramine	0.6447
LINCSCP_136286	Phenformin	0.6271
LINCSCP_142525	Flumatinib (mesylate)	0.6243
LINCSCP_131956	PHA-665752	0.6226
LINCSCP_139661	Dacomitinib	0.6217
LINCSCP_139609	Vemurafenib	0.6204
LINCSCP_133419	Allitinib	0.6176
LINCSCP_132288	CHEMBL1083527	0.6163
LINCSCP_241826	BCL-2 Inhibitor	0.6151
LINCSCP_141657	Sasapyrine	0.6054
LINCSCP_142658	Pinaverium bromide	0.5987
LINCSCP_36253	PRL-3InhibitorI	0.5972
LINCSCP_137562	Donitriptan hydrochloride	0.5969
LINCSCP_139810	N-(4-METHOXYPHENYL)-1-PHENYL-1H-PYRAZOL-3-AMINE	0.5937
LINCSCP_141573	Antipyrine	0.5861
LINCSCP_140225	3-(4-Pyridyl)indole	0.5857
LINCSCP_139705	RASAGILINE	0.5839
LINCSCP_139793	Tozasertib	0.5835
LINCSCP_139147	Dexniguldipine	0.5827
LINCSCP_132247	Mitoxantrone	0.5823
LINCSCP_140327	Pioglitazone	0.5807
LINCSCP_132499	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.5802
LINCSCP_143367	TIBOLONE	0.5801
LINCSCP_250013	BRD-K56130969	0.5787
LINCSCP_139912	Palbociclib	0.5781
LINCSCP_33212	Kenpaullone	0.5778
LINCSCP_140129	Fluphenazine	0.5758
LINCSCP_139623	1-(2,6-Dichlorobenzylideneamino)guanidine	0.5751
LINCSCP_141887	Candesartan	0.5736
LINCSCP_237352	MLS002264492	0.5735
LINCSCP_139715	Mebendazole	0.5725
LINCSCP_37683	SA-1973507	0.5661
LINCSCP_35113	BRD-K43212439	0.5649
LINCSCP_143428	LY2157299	0.5628
LINCSCP_138708	Celecoxib	0.5595
LINCSCP_240482	MLS-0435541.0001	0.5583
LINCSCP_35376	BRD-K91834385	0.5575
LINCSCP_140195	Curcumin	0.5569
LINCSCP_139685	Nimodipine	0.5568
LINCSCP_141368	FK888	0.5546
LINCSCP_137036	Felbamate	0.5544
LINCSCP_136304	Neostigmine	0.5536
LINCSCP_140162	Aphidicolin	0.5508
LINCSCP_141351	Pimavanserin	0.5487
LINCSCP_143418	5-BrdU	0.5467
LINCSCP_132608	BMS-345541	0.5462
LINCSCP_139689	Enalapril	0.5449
LINCSCP_33765	6,2'-Dimethoxyflavone	0.5397
LINCSCP_133937	NU-7026	0.5393
LINCSCP_242891	BRD-K09186736-001-01-2	0.5385
LINCSCP_139750	Oxybenzone	0.536
LINCSCP_139557	SCH-28080	0.5352
LINCSCP_137169	Pyridostigmine	0.5343
LINCSCP_34086	BRD-K83509924	0.5337
LINCSCP_138174	LY2334737	0.5331
LINCSCP_35090	BRD-K01193369	0.5323
LINCSCP_136118	Mibefradil	0.5301
LINCSCP_144057	Droperidol	0.5299
LINCSCP_136531	Licarbazepine	0.5298
LINCSCP_142535	Diacerein	0.5285
LINCSCP_142033	Tetrahydrouridine	0.5257
LINCSCP_32106	CID 6167421	0.5245
LINCSCP_142202	Falnidamol	0.5233
LINCSCP_143255	Beta-Narcotine	0.5195
LINCSCP_138785	Rottlerin	0.5192
LINCSCP_30769	Erismodegib	0.5183
LINCSCP_141704	TAK-285	0.5179
LINCSCP_139890	TAK-242	0.517
LINCSCP_137269	Cevimeline hydrochloride	0.5159
LINCSCP_139553	Primaquine	0.5158
LINCSCP_132717	GSK-1904529A	0.5155
LINCSCP_250341	Tacedinaline	0.5155
LINCSCP_143475	Albendazole	0.5137
LINCSCP_142028	Nicaraven	0.5135
LINCSCP_30659	MLS000106215	0.5125
LINCSCP_139876	Gliclazide	0.5118
LINCSCP_140410	Lidoflazine	0.5094
LINCSCP_137377	Afuresertib	0.509
LINCSCP_142058	Aclidinium Bromide	0.5078
LINCSCP_254229	SA-1920080	0.5066
LINCSCP_143304	Ibutilide	0.5047
LINCSCP_142003	Sulbactam	0.504
LINCSCP_132337	AZD-8330	0.5039
LINCSCP_133024	SCHEMBL17052537	0.502
LINCSCP_141886	MLN-8054	0.4991
LINCSCP_31297	CHEMBL1890309	0.4984
LINCSCP_135391	Levocabastine	0.4967
LINCSCP_141975	IDOXURIDINE	0.4963
LINCSCP_132330	Withaferin A	0.4952
LINCSCP_144020	FPL-55712	0.4945
LINCSCP_32281	Carbetocin	0.4944
LINCSCP_252708	Pevonedistat	0.4932
LINCSCP_136336	SB 242235	0.4925
LINCSCP_142385	SKF-83959	0.4922
LINCSCP_139838	Tiagabine	0.4898
LINCSCP_31129	MLS002264523	0.4887
LINCSCP_143318	Etravirine (TMC125)	0.4878
LINCSCP_32880	Estradiol	0.4876
LINCSCP_137311	Fingolimod (FTY720) HCl	0.4866
LINCSCP_240366	PD-173074	0.4849
LINCSCP_236215	Nabumetone	0.4829
LINCSCP_30451	IN1549	0.4828
LINCSCP_249798	BRD-K51595563	0.4811
LINCSCP_30540	Darinaparsin	0.4807
LINCSCP_143208	Tosedostat	0.4799
LINCSCP_132348	Foretinib	0.4798
LINCSCP_36138	O-Demethylated Adapalene	0.4797
LINCSCP_35045	BRD-K72343629	0.4796
LINCSCP_138012	Emedastine	0.4787
LINCSCP_142225	Birinapant	0.4782
LINCSCP_141668	BMS-707035	0.4773
LINCSCP_139846	CARGLUMIC ACID	0.4746
LINCSCP_142675	TOFA	0.4742
LINCSCP_142652	FLUDARABINE PHOSPHATE	0.4733
LINCSCP_139096	Cholic acid	0.4723
LINCSCP_140741	Acipimox	0.4723
LINCSCP_143214	CEPHARANTHINE	0.4708
LINCSCP_140053	Tivozanib	0.4707
LINCSCP_142234	SNX-2112 (PF-04928473)	0.4702
LINCSCP_132465	apigenin	0.4699
LINCSCP_132931	SCHEMBL6874948	0.4676
LINCSCP_32040	MLS001116157	0.4674
LINCSCP_143272	HC-030031	0.4654
LINCSCP_35561	BRD-K10436544	0.4651
LINCSCP_143251	Bisoprolol	0.4641
LINCSCP_140050	SPECTRUM_001873	0.4639
LINCSCP_144323	Dexamethasone Acetate	0.4631
LINCSCP_132372	CP466722	0.4626
LINCSCP_136298	Olanzapine	0.4617
LINCSCP_141821	TCB2	0.461
LINCSCP_32981	Sulconazole	0.4605
LINCSCP_140181	Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-	0.4603
LINCSCP_38843	L-Sulforaphane	0.4581
LINCSCP_239311	Sertraline	0.4581
LINCSCP_141695	Nemonapride	0.4572
LINCSCP_31312	MLS003179196	0.4569
LINCSCP_141662	XL-147	0.4543
LINCSCP_237420	CID 49837819	0.4537
LINCSCP_30767	Dalcetrapib	0.4533
LINCSCP_139385	MK-8033	0.4533
LINCSCP_36493	THZ-2-98-01	0.4532
LINCSCP_142692	Probucol	0.4528
LINCSCP_139744	CIANIDANOL	0.4525
LINCSCP_31305	Salmeterol	0.4521
LINCSCP_35089	SCHEMBL17783934	0.452
LINCSCP_30219	6266-99-5	0.4516
LINCSCP_32944	Protionamide	0.4508
LINCSCP_136323	LY2801653	0.4495
LINCSCP_33009	Prednicarbate	0.4494
LINCSCP_132055	PLX-4720	0.4489
LINCSCP_142433	Avasimibe	0.4486
LINCSCP_37657	CHEMBL2135770	0.4483
LINCSCP_132294	Dovitinib	0.4479
LINCSCP_32303	MLS002473970	0.4472
LINCSCP_250165	PCI-34051	0.4466
LINCSCP_142611	tropisetron	0.4456
LINCSCP_139617	MK-2461	0.4422
LINCSCP_134210	GSK-2334470	0.4408
LINCSCP_30896	pyrvinium-pamoate	0.4407
LINCSCP_138978	BMS-777607	0.4398
LINCSCP_32063	ZINC04126477	0.4387
LINCSCP_242977	Abiraterone	0.4387
LINCSCP_31399	MLS000862515	0.438
LINCSCP_30221	Menadione	0.4365
LINCSCP_144286	Tirapazamine	0.4361
LINCSCP_139668	Pentoxifylline	0.4336
LINCSCP_138009	Alaproclate	0.4335
LINCSCP_142753	SPECTRUM_000011	0.4333
LINCSCP_32060	(3-Chlorophenyl)[4-(7-chloroquinolin-4-yl)piperazin-1-yl]methanone	0.4332
LINCSCP_139696	Aminolevulinic acid	0.4327
LINCSCP_34905	BRD-K33452357	0.4325
LINCSCP_38532	ENMD-2076	0.4321
LINCSCP_31792	Oligomycin C	0.4319
LINCSCP_140596	Corvasal	0.4316
LINCSCP_34229	RO-3306	0.4307
LINCSCP_142842	Irsogladine	0.4303
LINCSCP_143325	Rimantadine	0.4297
LINCSCP_242484	CHEMBL2143694	0.4296
LINCSCP_38683	BL003-049-HDAC3	0.429
LINCSCP_142585	Escitalopram	0.4289
LINCSCP_140232	INOSITOL	0.4288
LINCSCP_139565	apicidin	0.4287
LINCSCP_37131	SA-1462738	0.4285
LINCSCP_255178	AZD-1152HQPA	0.4275
LINCSCP_30738	7-Nitroindazole	0.4275
LINCSCP_37357	Quinoclamine	0.4271
LINCSCP_33182	CHEMBL277800	0.4263
LINCSCP_133175	ZSTK 474	0.4261
LINCSCP_138401	Labetalol	0.4255
LINCSCP_139997	TAK-715	0.4252
LINCSCP_38743	Alisertib	0.4248
LINCSCP_237306	MLS003448145	0.4246
LINCSCP_238717	Cladribine	0.4245
LINCSCP_34881	BRD-K93036747	0.4239
LINCSCP_244663	Theophylline	0.4237
LINCSCP_236573	PI-103	0.4232
LINCSCP_253058	BRD-K23558120	0.4229
LINCSCP_34078	CHEMDIV3_005068	0.4226
LINCSCP_143344	Anidulafungin	0.4217
LINCSCP_34785	MLS002474240	0.4215
LINCSCP_37529	SA-1919875	0.4208
LINCSCP_38855	Temozolomide	0.4206
LINCSCP_132428	Apitolisib (gdc-0980, rg7422)	0.4205
LINCSCP_30605	SMR000651449	0.42
LINCSCP_249757	BRD-K31975688	0.4198
LINCSCP_35575	Broad-Sai-296	0.4189
LINCSCP_38882	Glutamine	0.4182
LINCSCP_35109	BRD-K30298702	0.4168
LINCSCP_242946	N,N-Diethyl-2-(5-oxo-2,3-dihydro[1,3]thiazolo[3',2':1,2]pyrimido[5,4-b]indol-6(5H)-yl)acetamide	0.4163
LINCSCP_133496	SB525334	0.4161
LINCSCP_139869	Emtricitabine	0.4159
LINCSCP_132468	Dactolisib	0.4157
LINCSCP_139753	Propentofylline	0.4156
LINCSCP_138022	Swainsonine	0.4151
LINCSCP_138474	Balaglitazone	0.4151
LINCSCP_249755	CHEMBL3183442	0.4149
LINCSCP_132121	Erlotinib	0.4148
LINCSCP_31597	MLS-0002494.0001	0.4148
LINCSCP_134845	ASC-J9	0.414
LINCSCP_247887	BRD-K51908245	0.4129
LINCSCP_34997	BRD-K33928422	0.4128
LINCSCP_30641	(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one	0.4121
LINCSCP_37779	SA-1922959	0.4113
LINCSCP_30928	SMR000002300	0.411
LINCSCP_132638	936890-98-1	0.4101
LINCSCP_30547	501919-59-1	0.4089
LINCSCP_35091	BRD-K05344363	0.4079
LINCSCP_33517	282089-49-0	0.4076
LINCSCP_35095	BRD-K12916986	0.4075
LINCSCP_137926	Vardenafil	0.4075
LINCSCP_132043	SU 11274	0.4074
LINCSCP_34156	AC1LEPRU	0.4072
LINCSCP_31836	CHEMBL41721	0.4072
LINCSCP_38006	BRD-K19004531	0.4068
LINCSCP_141534	Vicriviroc	0.4063
LINCSCP_133990	EMF-sumo1-1	0.4062
LINCSCP_134026	PF-03758309	0.4057
LINCSCP_239111	Amisulpride	0.4054
LINCSCP_31633	MLS002554300	0.4048
LINCSCP_254219	SA-424534	0.4048
LINCSCP_31011	MLS002276497	0.4047
LINCSCP_139177	CLIMBAZOLE	0.4047
LINCSCP_37771	IC 261	0.4043
LINCSCP_30817	SB-216763	0.4038
LINCSCP_37346	SA-424294	0.4026
LINCSCP_131992	Buparlisib	0.4025
LINCSCP_37096	SA-1938820	0.4024
LINCSCP_138796	Mepivacaine	0.4022
LINCSCP_242167	3-[(3-Hydroxy-2-phenylpropanoyl)oxy]-8-methyl-8-(propan-2-yl)-8-azoniabicyclo[3.2.1]octane	0.4019
LINCSCP_35336	BRD-K55260239	0.4016
LINCSCP_238307	Triazine Scaffold, 32	0.401
LINCSCP_33818	BRD-K06592610	0.4005
LINCSCP_135591	Trimipramine	0.4005
LINCSCP_139524	Lonafarnib	0.4005
LINCSCP_239546	SPB02303	0.3989
LINCSCP_139832	estropipate	0.3982
LINCSCP_242474	BRD-K33619512	0.3979
LINCSCP_33138	Benzonatate	0.3978
LINCSCP_30936	MLS001007458	0.3975
LINCSCP_36577	AS601245	0.3974
LINCSCP_31952	AC1LIQPX	0.3973
LINCSCP_33124	NNC 05-2090	0.3965
LINCSCP_33363	Isoflupredone Acetate	0.3959
