signatureid	compound	similarity
LINCSCP_142810	Azithromycin	1
LINCSCP_139821	Niacin	0.626
LINCSCP_132423	PIK-93	0.5892
LINCSCP_140506	Sorbitol	0.5567
LINCSCP_141682	Levetiracetam	0.5009
LINCSCP_142748	Levamisole	0.4969
LINCSCP_141646	Dilazep	0.4895
LINCSCP_142530	Golvatinib (E7050)	0.4771
LINCSCP_139576	AC1L1IKY	0.4709
LINCSCP_141573	Antipyrine	0.4694
LINCSCP_139817	Diclofensine (hydrochloride)	0.4622
LINCSCP_137036	Felbamate	0.461
LINCSCP_139661	Dacomitinib	0.4608
LINCSCP_141351	Pimavanserin	0.4606
LINCSCP_142616	Rimcazole	0.4588
LINCSCP_142525	Flumatinib (mesylate)	0.4565
LINCSCP_141368	FK888	0.4522
LINCSCP_137562	Donitriptan hydrochloride	0.4427
LINCSCP_138457	Estramustine phosphate sodium	0.4403
LINCSCP_139715	Mebendazole	0.4381
LINCSCP_139912	Palbociclib	0.432
LINCSCP_142658	Pinaverium bromide	0.4264
LINCSCP_137169	Pyridostigmine	0.4229
LINCSCP_139623	1-(2,6-Dichlorobenzylideneamino)guanidine	0.4161
LINCSCP_141657	Sasapyrine	0.416
LINCSCP_142535	Diacerein	0.4133
LINCSCP_141887	Candesartan	0.4096
LINCSCP_139689	Enalapril	0.4047
LINCSCP_139648	Fomepizole	0.3967
LINCSCP_143272	HC-030031	0.3963
LINCSCP_132211	SCHEMBL3954849	0.394
LINCSCP_136304	Neostigmine	0.3926
LINCSCP_131956	PHA-665752	0.3926
LINCSCP_139720	Dexfenfluramine	0.3913
LINCSCP_142079	CP-724714	0.385
LINCSCP_140181	Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-	0.3836
LINCSCP_251435	Enzastaurin	0.3822
LINCSCP_142058	Aclidinium Bromide	0.382
LINCSCP_139609	Vemurafenib	0.3792
LINCSCP_139810	N-(4-METHOXYPHENYL)-1-PHENYL-1H-PYRAZOL-3-AMINE	0.3788
LINCSCP_136531	Licarbazepine	0.3753
LINCSCP_254229	SA-1920080	0.3666
LINCSCP_142882	AC1NSZCT	0.3505
LINCSCP_139685	Nimodipine	0.3496
LINCSCP_143318	Etravirine (TMC125)	0.3434
LINCSCP_141821	TCB2	0.342
LINCSCP_143365	TIBOLONE	0.3395
LINCSCP_138401	Labetalol	0.339
LINCSCP_141930	Almorexant (hydrochloride)	0.3353
LINCSCP_140129	Fluphenazine	0.334
LINCSCP_139846	CARGLUMIC ACID	0.3329
LINCSCP_142202	Falnidamol	0.3321
LINCSCP_140225	3-(4-Pyridyl)indole	0.3312
LINCSCP_237784	MLS002607804	0.3302
LINCSCP_253058	BRD-K23558120	0.3297
LINCSCP_139557	SCH-28080	0.329
LINCSCP_139552	Primaquine	0.3263
LINCSCP_137993	Berberine	0.3257
LINCSCP_142033	Tetrahydrouridine	0.3219
LINCSCP_142810	Azithromycin	1
LINCSCP_142991	Thiabendazole	0.699
LINCSCP_35835	FTI276	0.6019
LINCSCP_142309	BRD-A02747686	0.5858
LINCSCP_251185	PJ34	0.5767
LINCSCP_250837	AG 14361	0.5484
LINCSCP_35382	BRD-K97318829	0.5213
LINCSCP_34721	Urosiol	0.4897
LINCSCP_237367	MLS002264440	0.4839
LINCSCP_140268	Sumatriptan	0.4592
LINCSCP_142222	181144-66-1	0.4546
LINCSCP_31398	CHEMBL1270607	0.4424
LINCSCP_249133	BRD-K97095445	0.4364
LINCSCP_134698	Benzydamine	0.4318
LINCSCP_238822	Famotidine	0.4302
LINCSCP_31430	MLS003271342	0.3917
LINCSCP_136201	APD668	0.3853
LINCSCP_34702	Sarafloxacin	0.3772
LINCSCP_250631	AM-580	0.3763
LINCSCP_142791	SPECTRUM1505012	0.3704
LINCSCP_134088	Chelerythrine	0.3669
LINCSCP_34989	BRD-K86728331	0.3669
LINCSCP_138737	Alizapride	0.3668
LINCSCP_34967	BRD-K87010644	0.3615
LINCSCP_136188	Sulfasalazine	0.36
LINCSCP_31646	MLS002703107	0.3588
LINCSCP_250887	COT-10B	0.3582
LINCSCP_134685	SELEGILINE HYDROCHLORIDE	0.3536
LINCSCP_35597	4-Deoxyuridine	0.3492
LINCSCP_243475	Flufenamic acid	0.3479
LINCSCP_35780	Wortmannin	0.3468
LINCSCP_34961	CHEMBL2362627	0.3451
LINCSCP_138668	Epitiostanol	0.3433
LINCSCP_251725	Trametinib	0.3427
LINCSCP_142631	metitepine	0.3388
LINCSCP_34954	CHEMBL2135125	0.3373
LINCSCP_35327	BRD-K45466167	0.3327
LINCSCP_141768	VTP-27999 (Hydrochloride)	0.332
LINCSCP_243338	Amylocaine	0.3286
LINCSCP_138207	Bupropion	0.328
LINCSCP_138282	Nafamostat Mesylate	0.3258
LINCSCP_35824	AZD-1152-HQPA	0.3256
LINCSCP_137669	Tioconazole	0.3232
LINCSCP_236665	Temozolomide	0.323
LINCSCP_131877	PD-0325901	0.3226
LINCSCP_140358	Rifaximin	0.3218
