Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
KIT	-2.679388620108228	0.2919690589458501
HLA-DRA	-1.911069595848227	0.251606019405832
SATB1	-1.900929780193436	0.1875107808491761
GHR	-1.221852043942745	0.5010933294489968
SYK	-1.1070438040156652	0.008977286921030234
SNCA	-0.6727733624429142	0.29688114694048345
RAP1GAP	-0.666557054490029	0.0011966619902124861
COL1A1	-0.6324890652113493	0.009330410932202854
AMDHD2	-0.5903481934794617	0.00362748261328709
KLHL21	-0.5502944062377596	0.003972401682598761
NT5DC2	-0.5098057958109299	0.04043881075099442
BTK	-0.4602701043754804	0.7608711932140036
CHAC1	-0.4594381667303095	0.2496547023720361
SYNE2	-0.4518870031996228	0.01895694104811051
HES1	-0.44355601134979106	0.039205511818895554
TIAM1	-0.43920558144310906	0.2211105186929519
TCTA	-0.4099151833383892	0.14076914401900237
NFATC4	-0.4071376264950574	0.6157769324913465
METRN	-0.39799874991376366	0.15291660216414218
SQSTM1	-0.3801766078579645	0.11747762585168321
CERK	-0.3711347069688115	0.07948294732007666
SERPINE1	-0.3577462261776854	0.4634481941857971
HOXA10	-0.3457429829810734	0.13567541779355308
P4HTM	-0.3219967953229993	0.11394369129908552
PLEKHJ1	-0.31692232230732115	0.06736500051006739
GSTZ1	-0.30516812980235275	0.20917533022183582
FGFR2	-0.304317159756207	0.3627503492400397
TRIM2	-0.299306930748794	0.3710574236766968
TRAPPC6A	-0.2982576251320514	0.3644222094256513
EVL	-0.2969437885810626	0.15183281672747378
FAT1	-0.29668707979699227	0.2202037196371037
ABHD4	-0.294976003031132	0.0329262360383152
ABCB6	-0.29159578521858537	0.019607490575523592
C2CD2L	-0.28951192558618577	0.2800089938566521
LPAR2	-0.28938733499668956	0.27627859313241754
CXCR4	-0.2885135617835227	0.6408392430094152
GNPDA1	-0.28414537508436927	0.20067987366234286
PPP1R13B	-0.28255470935743104	0.09728355166562584
IPO13	-0.27984164602639133	0.029412070570959396
GFOD1	-0.27961200628520283	0.3822652062362465
SFN	-0.27793646168080705	0.4453790582693833
SLC37A4	-0.27556590735417374	0.17716037014208785
TBX2	-0.2735928370762816	0.5278760108146732
DFFB	-0.27254558889512076	0.3257120772509353
TSTA3	-0.26724537607200277	0.08278169287005681
ARHGAP1	-0.2661243997462231	0.22756298983194542
DNAJB2	-0.2659742431934822	0.0940562686897788
GDPD5	-0.26473225413095625	0.23491181788830323
CLTB	-0.26448423961400264	0.044171595124608824
PIK3R3	-0.2626657270041352	0.6711572493761677
MAPK13	-0.25763558128202413	0.6196544711265255
MACF1	-0.25685272366662887	0.26870175883069103
VAT1	-0.25356353959684114	0.1449790433367612
MAMLD1	-0.2531556889467987	0.41986353402910326
DHDDS	-0.25023918249684196	0.06377418399973078
PLEKHM1	-0.24959934738937872	0.27157087009224806
TRIB3	-0.2423675200843326	0.39772854306474414
CTSD	-0.23966309325563218	0.1730961914358809
SLC1A4	-0.23696221651183233	0.14384493860142847
MAST2	-0.23690674176903864	0.05675408252955355
PXN	-0.23461071201632244	0.08078647800828896
ATF5	-0.23217403033067385	0.1372980678634428
