Name_GeneSymbol	Value_LogDiffExp
ABCF3	-0.4193
ABL1	-3.0333
ACD	-0.6705
ADAM10	-0.1092
ADAT1	-0.2893
ADGRG1	-2.2068
ADRB2	-0.6562
AKAP8	-0.2094
ARHGEF2	-0.4982
ARID4B	-0.7677
ARL4C	-0.2207
ARNT2	-0.637
ATF5	-0.8759
ATF6	-0.6394
ATP11B	-0.4874
ATP2C1	-0.008
ATP6V1D	-0.1783
AXIN1	-0.7133
BAMBI	-0.064
BCL2	-0.3599
BECN1	-0.1494
BHLHE40	-0.0552
BLMH	-0.5447
BLVRA	-0.2366
BNIP3	-1.0778
BNIP3L	-0.0096
BPHL	-0.5628
BRCA1	-0.3804
BUB1B	-0.3905
C5	-0.7008
CALM3	-1.4494
CAMSAP2	-0.6061
CASC3	-0.2931
CASP10	-1.4359
CASP7	-2.0021
CAST	-0.5701
CAT	-0.0586
CCDC85B	-0.5266
CCDC86	-9.3451
CCL2	-0.6272
CCNA2	-0.4034
CCNB2	-0.1001
CCNE2	-0.3896
CCNF	-0.3192
CD40	-0.9286
CD44	-0.7186
CDC20	-0.3736
CDC25A	-1.1307
CDC42	-0.1344
CDC45	-0.0322
CDH3	-0.1219
CDK1	-0.5377
CDK2	-0.0751
CDK5R1	-1.1424
CDKN2A	-4.408
CEBPD	-0.596
CEBPZ	-0.1443
CEP57	-0.5551
CGRRF1	-0.3733
CHEK1	-0.0503
CHP1	-0.6614
CIAPIN1	-0.5099
CLIC4	-0.465
COG2	-1.1296
COG7	-2.1185
COL4A1	-0.7773
COPS7A	-0.5024
CORO1A	-0.0537
CPSF4	-0.2851
CREG1	-0.2067
CRELD2	-0.69
CRK	-0.4743
CRYZ	-0.206
CSNK1E	-0.0044
CSRP1	-2.8169
CTNNAL1	-0.0016
CTNND1	-0.8837
CTSD	0
CTTN	-0.4843
CXCL2	-0.1776
CXCR4	-1.5459
CYB561	-0.3986
DAXX	-0.7032
DCK	-0.1871
DCTD	-0.4245
DDB2	-0.1221
DECR1	-0.2069
DERA	-3.5788
DFFA	-0.4506
DFFB	-0.5759
DHDDS	-0.2182
DHRS7	-0.7075
DLD	-0.3043
DMTF1	-0.5852
DNAJA3	-1.5965
DNAJB6	-3.1429
DNAJC15	-0.0714
DNM1L	-0.4392
DNMT3A	-0.9227
DPH2	-0.4434
DUSP11	-0.7647
DYRK3	-0.5788
ECH1	-0.0399
EDEM1	-1.1153
EDN1	-0.5145
EFCAB14	-0.6596
EGF	-0.3726
EGFR	-0.7513
EGR1	-0.2302
EIF4G1	-0.5505
EIF5	-0.8275
ENOPH1	-4.2745
EPB41L2	-0.2085
EPHA3	-0.4438
EPN2	-0.666
EPRS	-0.294
ERO1L	-0.2823
ETS1	-1.6657
ETV1	-0.4952
EXOSC4	-0.2581
EXT1	-1.1458
FAH	-0.0811
