Name_GeneSymbol	Value_LogDiffExp
ACAT2	-0.6744
ACBD3	-0.5496
ACD	-0.2333
ACLY	-0.1036
ACOT9	-3.4015
ADAM10	-0.2266
ADAT1	-0.8002
ADCK3	-0.3024
AKR7A2	-6.0548
AKT1	-0.0872
ALAS1	-0.8348
ALDOA	-1.467
AMDHD2	-0.0755
ANXA7	-0.6368
APPBP2	-1.3659
ARFIP2	-0.2791
ARHGAP1	-0.6793
ARHGEF12	-0.6465
ARHGEF2	-0.0489
ASCC3	-0.4577
ATF1	-0.2666
ATP1B1	-0.6013
ATP2C1	-1.3602
ATP6V0B	-0.1901
AURKA	-0.6153
B4GAT1	-0.5198
BACE2	-0.2279
BCL2	-0.8462
BCL7B	-0.3646
BDH1	-0.0138
BECN1	-0.1098
BHLHE40	-0.4028
BIRC5	-1.9022
BLCAP	-0.4064
BLMH	-0.6658
BNIP3	-0.4734
BNIP3L	-1.366
BTK	-0.1626
C2CD2	-0.3555
C2CD5	-3.4354
CAB39	-1.0779
CALM3	-0.267
CASC3	-0.3218
CASP10	-0.0089
CASP2	-0.0108
CASP7	-0.4066
CAT	-0.6596
CBLB	-0.0487
CBR1	-0.642
CBR3	-0.4465
CCDC85B	-0.897
CCNA2	-0.7364
CCNB1	-3.2074
CCNB2	-0.4537
CCND1	-1.1149
CCNF	-0.7453
CCNH	-0.3502
CD320	-0.8273
CDC20	-1.0133
CDCA4	-0.2218
CDH3	-0.6667
CDK1	-0.9334
CDK6	-0.6367
CDKN1A	-0.4739
CDKN1B	-0.3467
CDKN2A	-0.3963
CEBPD	-0.0573
CEBPZ	-0.1761
CETN3	-0.6915
CFLAR	-0.1301
CGRRF1	-0.4873
CHEK1	-0.4157
CHERP	-0.6024
CHIC2	-0.0356
CIRBP	-0.3163
CISD1	-0.0499
CLPX	-0.0582
CLSTN1	-0.4115
CLTB	-3.641
CLTC	-0.0553
COASY	-0.0717
COG2	-0.2226
COG4	-0.2076
COG7	-0.282
COL1A1	-0.2308
CORO1A	-0.3532
CPNE3	-0.8944
CREB1	-3.539
CRYZ	-0.2983
CSK	-0.0465
CSNK1A1	-0.9752
CSNK1E	-0.8575
CTNNAL1	-0.4626
CTSD	-0.2158
CXCL2	-6.4798
CYB561	-0.6567
CYCS	-1.7844
CYTH1	-1.224
DAG1	-0.1282
DCTD	-1.8141
DCUN1D4	-0.8208
DDB2	-0.5132
DDX42	-0.4275
DERA	-0.2423
DFFA	-0.2755
DFFB	-0.6128
DHRS7	-6.5357
DHX29	-0.0542
DMTF1	-0.4988
DNAJB1	-0.1878
DNAJB2	-0.1614
DNAJC15	-0.0235
DNM1L	-5.5943
DNMT3A	-0.2143
DNTTIP2	-0.8369
DPH2	-0.3121
DRAP1	-0.0781
DSG2	-0.3678
DUSP11	-0.655
DUSP22	-0.4591
DUSP3	-0.0106
DUSP6	-0.8244
DYNLT3	-1.2514
EAPP	-0.2035
EBNA1BP2	-0.597
EBP	-2.6297
ECD	-0.2347
EDN1	-0.186
EED	-1.102
EFCAB14	-0.5544
EGF	-0.0779
EGFR	-1.2737
EIF4G1	-0.1749
ELAC2	-0.1707
EML3	-0.2009
EPB41L2	-0.0309
EPHB2	-0.5591
ERBB2	-0.0321
ERO1L	-0.5298
ETFB	-0.2973
ETS1	-0.7501
ETV1	-0.8443
EVL	-0.1888
EZH2	-0.0505
FAH	-0.5146
FAM20B	-0.2158
FAM57A	-0.013
FAS	-0.3423
FBXL12	-0.9572
FBXO21	-0.1371
