ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
6988	TCTA	2.0051	0.0053
9126	SMC3	1.6387	0.0077
29978	UBQLN2	2.6209	0.0083
6117	RPA1	1.4007	0.0084
2771	GNAI2	1.4731	0.0107
11073	TOPBP1	1.5401	0.0116
10513	APPBP2	1.4202	0.0117
8202	NCOA3	1.4649	0.0118
1786	DNMT1	1.4297	0.0119
51170	HSD17B11	1.5334	0.0121
5708	PSMD2	1.5606	0.0121
142	PARP1	1.5077	0.0132
3551	IKBKB	1.4774	0.0148
6709	SPTAN1	1.3386	0.0148
5529	PPP2R5E	1.1936	0.0151
6275	S100A4	1.7014	0.0157
9276	COPB2	1.2472	0.0165
7994	KAT6A	1.6002	0.0165
701	BUB1B	1.2518	0.0198
8440	NCK2	1.3264	0.0209
1213	CLTC	1.5631	0.0209
3895	KTN1	1.1505	0.0212
23077	MYCBP2	1.0963	0.0223
80746	TSEN2	1.6253	0.0224
9897	KIAA0196	1.2889	0.0224
4851	NOTCH1	1.0725	0.023
5048	PAFAH1B1	1.4535	0.0259
51742	ARID4B	1.247	0.0264
9928	KIF14	1.1122	0.0269
23530	NNT	1.0816	0.0274
54623	PAF1	1.0537	0.0281
7690	ZNF131	1.1552	0.0283
26054	SENP6	1.2982	0.0286
51015	ISOC1	1.4444	0.0294
2673	GFPT1	1.1734	0.0302
8895	CPNE3	1.0146	0.0311
23522	KAT6B	1.0151	0.0322
1738	DLD	0.9669	0.0328
65123	INTS3	1.0937	0.0371
3693	ITGB5	0.9815	0.0375
4232	MEST	1.501	0.038
9183	ZW10	1.2057	0.0385
2131	EXT1	1.1633	0.0398
27336	HTATSF1	1.1187	0.041
10051	SMC4	0.9661	0.0421
8821	INPP4B	1.0771	0.0447
1385	CREB1	1.2434	0.0476
10057	ABCC5	1.0076	0.0477
7874	USP7	0.9763	0.052
55746	NUP133	1.4199	0.0528
26993	AKAP8L	1.8366	0.0552
24149	ZNF318	1.1	0.057
2185	PTK2B	1.1928	0.0582
23013	SPEN	1.3657	0.0603
23338	JADE2	1.2276	0.0615
178	AGL	1.0752	0.0641
2690	GHR	0.953	0.0642
8518	IKBKAP	2.0543	0.0646
5696	PSMB8	0.9761	0.0651
29083	GTPBP8	1.148	0.0653
4776	NFATC4	0.8863	0.0677
55608	ANKRD10	2.5554	0.0679
4144	MAT2A	1.0488	0.0683
7358	UGDH	1.337	0.0697
5110	PCMT1	0.9918	0.0711
4313	MMP2	1.1646	0.0716
79073	TMEM109	0.9835	0.073
10921	RNPS1	2.5574	0.0747
2767	GNA11	0.931	0.0756
10962	MLLT11	0.9979	0.0809
10320	IKZF1	1.0892	0.0819
5427	POLE2	1.8166	0.082
2582	GALE	1.2143	0.0823
5373	PMM2	1.1889	0.0828
80212	CCDC92	0.9407	0.0887
23300	ATMIN	1.104	0.0891
25966	C2CD2	4.5629	0.0897
54505	DHX29	1.3324	0.0905
23463	ICMT	2.2863	0.0912
8720	MBTPS1	1.1135	0.092
79850	FAM57A	1.0237	0.0964
1399	CRKL	0.8538	0.1003
572	BAD	1.1946	0.1015
7398	USP1	1.0919	0.1039
8349	HIST2H2BE	0.9724	0.1039
10892	MALT1	1.2373	0.1064
4016	LOXL1	0.9856	0.1086
57048	PLSCR3	3.3252	0.1088
2769	GNA15	2.9495	0.1127
79174	CRELD2	4.2254	0.1135
4638	MYLK	3.6673	0.1192
4864	NPC1	1.0885	0.1203
868	CBLB	1.6086	0.1236
11000	SLC27A3	1.1702	0.129
10131	TRAP1	0.8828	0.1296
10765	KDM5B	0.9259	0.1374
3280	HES1	0.8906	0.1401
3122	HLA-DRA	2.961	0.143
22905	EPN2	0.9525	0.15310000000000001
5927	KDM5A	2.7564	0.1532
4067	LYN	0.8711	0.1535
1906	EDN1	0.9304	0.156
51375	SNX7	1.267	0.1576
29911	HOOK2	1.3542	0.1587
10046	MAMLD1	0.8841	0.1754
57406	ABHD6	2.7518	0.1814
30	ACAA1	0.9055	0.1972
2961	GTF2E2	0.9894	0.1993
3909	LAMA3	1.4097	0.2054
27244	SESN1	3.1222	0.2287
84159	ARID5B	1.9129	0.2334
6616	SNAP25	2.2686	0.244
5607	MAP2K5	2.7171	0.2799
89910	UBE3B	1.3059	0.2806
291	SLC25A4	0.9708	0.2943
55847	CISD1	1.084	0.3332
5743	PTGS2	2.0028	0.3478
8727	CTNNAL1	1.8606	0.3877
