ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
9709	HERPUD1	5.5137	4.7261e-6
7494	XBP1	3.6242	1e-4
2745	GLRX	2.4909	3e-4
2673	GFPT1	2.0964	6e-4
54205	CYCS	2.0819	0.001
51569	UFM1	3.434	0.0014
902	CCNH	2.5451	0.0016
9650	MTFR1	1.9294	0.0017
5106	PCK2	1.8347	0.0018
11157	LSM6	1.8593	0.002
4925	NUCB2	1.7007	0.0021
50865	HEBP1	2.2516	0.0024
1017	CDK2	1.9614	0.0024
4312	MMP1	1.8808	0.0027
891	CCNB1	1.5361	0.0032
51053	GMNN	1.4546	0.0038
11319	ECD	1.582	0.004
2058	EPRS	2.3731	0.0043
10972	TMED10	1.4589	0.0043
55033	FKBP14	1.5734	0.0049
10559	SLC35A1	1.486	0.005
5440	POLR2K	1.8416	0.0051
54957	TXNL4B	1.4238	0.0052
5867	RAB4A	2.4927	0.0055
79170	PRR15L	1.6104	0.0055
23588	KLHDC2	1.456	0.0061
1870	E2F2	1.9438	0.0064
6622	SNCA	2.263	0.0064
7466	WFS1	1.5288	0.0064
3122	HLA-DRA	2.4243	0.0069
80746	TSEN2	1.886	0.0069
3611	ILK	1.3792	0.007
4998	ORC1	1.6253	0.0071
6990	DYNLT3	1.4294	0.0083
54541	DDIT4	1.2217	0.0085
28969	BZW2	1.4565	0.0086
3551	IKBKB	1.9161	0.0095
51026	GOLT1B	1.5183	0.0095
79643	CHMP6	1.3132	0.01
2920	CXCL2	1.233	0.0101
55837	EAPP	1.3085	0.0104
8800	PEX11A	2.5911	0.0109
51422	PRKAG2	1.1542	0.0109
10797	MTHFD2	2.0921	0.0114
6118	RPA2	1.9337	0.0115
23161	SNX13	1.4815	0.0117
2958	GTF2A2	2.1054	0.0119
55012	PPP2R3C	1.1513	0.012
10190	TXNDC9	1.4519	0.0121
3206	HOXA10	1.1515	0.0122
6915	TBXA2R	1.3149	0.0124
836	CASP3	1.2537	0.0129
5359	PLSCR1	1.5838	0.0131
1786	DNMT1	1.2191	0.0135
9533	POLR1C	1.9605	0.0136
178	AGL	1.4295	0.0136
10810	WASF3	1.0941	0.0138
1848	DUSP6	1.2777	0.014
375346	TMEM110	1.6709	0.0155
7016	TESK1	1.173	0.016
9915	ARNT2	1.1741	0.016
10150	MBNL2	2.342	0.0175
9702	CEP57	1.778	0.0201
7153	TOP2A	1.0991	0.0207
5498	PPOX	1.096	0.0214
9710	KIAA0355	1.7907	0.0218
9467	SH3BP5	3.5334	0.0228
9695	EDEM1	1.1808	0.0233
84159	ARID5B	1.3184	0.0236
831	CAST	1.2211	0.0245
9641	IKBKE	1.2099	0.0249
348	APOE	1.5326	0.0261
6464	SHC1	1.718	0.0263
5721	PSME2	0.9817	0.0268
9653	HS2ST1	1.1034	0.0279
3725	JUN	1.0768	0.0294
310	ANXA7	0.9439	0.0297
3308	HSPA4	1.1658	0.0299
3682	ITGAE	0.9699	0.03
2534	FYN	1.3564	0.03
51024	FIS1	0.9333	0.0303
64428	NARFL	1.3266	0.0305
1399	CRKL	0.9729	0.0306
79600	TCTN1	1.0192	0.0313
51031	GLOD4	0.9414	0.0313
25966	C2CD2	4.7656	0.0313
26136	TES	1.0257	0.0332
26520	TIMM9	0.8758	0.0339
10046	MAMLD1	5.0313	0.0358
58478	ENOPH1	0.8839	0.0365
9246	UBE2L6	1.3351	0.0367
26227	PHGDH	0.8996	0.037
79071	ELOVL6	0.9413	0.0381
57761	TRIB3	0.9016	0.0389
79961	DENND2D	1.0866	0.0394
55699	IARS2	0.8682	0.0404
5547	PRCP	0.8842	0.0405
1459	CSNK2A2	1.2289	0.0408
1950	EGF	1.3964	0.0413
5603	MAPK13	1.1978	0.0428
23536	ADAT1	0.8726	0.0429
6275	S100A4	1.0626	0.0436
3597	IL13RA1	1.4518	0.0441
9988	DMTF1	1.1724	0.0451
5792	PTPRF	1.1577	0.0453
10206	TRIM13	1.0785	0.0518
4144	MAT2A	0.9852	0.052
637	BID	1.2125	0.0522
2263	FGFR2	1.1185	0.0526
4776	NFATC4	0.8882	0.0535
4931	NVL	0.9538	0.0535
10668	CGRRF1	1.3908	0.0572
10962	MLLT11	2.1487	0.0576
10049	DNAJB6	1.1542	0.0581
6509	SLC1A4	0.9087	0.0603
960	CD44	0.9284	0.0628
1647	GADD45A	0.8936	0.0637
5827	PXMP2	4.2469	0.064
2690	GHR	1.1393	0.0708
79947	DHDDS	0.9464	0.0718
7398	USP1	0.894	0.0725
4208	MEF2C	0.8693	0.0742
808	CALM3	0.8895	0.0745
388650	FAM69A	0.8808	0.0781
10782	ZNF274	3.889	0.0783
5261	PHKG2	0.8593	0.0791
2769	GNA15	1.7086	0.0793
84890	ADO	1.6228	0.0901
8318	CDC45	0.8707	0.0902
3454	IFNAR1	0.9375	0.0944
868	CBLB	3.2522	0.0948
27244	SESN1	3.9027	0.0971
10557	RPP38	3.4687	0.0983
998	CDC42	1.0151	0.1002
4690	NCK1	0.995	0.1006
55746	NUP133	0.874	0.1046
8444	DYRK3	1.3216	0.1047
4850	CNOT4	0.9569	0.1262
79187	FSD1	1.5454	0.1296
9016	SLC25A14	0.9434	0.1304
11261	CHP1	2.4236	0.1595
10641	NPRL2	0.9653	0.1626
85236	HIST1H2BK	0.9518	0.1801
