signatureid	compound	similarity
LINCSCP_120287	Baricitinib	1
LINCSCP_170602	Mepivacaine	0.4783
LINCSCP_169852	Rilmenidine	0.477
LINCSCP_120695	Isoniazid	0.4537
LINCSCP_84805	CHEMBL2132289	0.4427
LINCSCP_120005	Busulfan	0.4337
LINCSCP_75028	Anamorelin	0.4236
LINCSCP_121703	Nafamostat Mesylate	0.4212
LINCSCP_53242	SCHEMBL13991002	0.4168
LINCSCP_138010	Alaproclate	0.4168
LINCSCP_222049	PF 543	0.4144
LINCSCP_225229	KUC103884	0.4136
LINCSCP_28140	BRD-K98710661	0.4131
LINCSCP_121485	Ammonium Glycyrrhizinate	0.4111
LINCSCP_170554	BMS-299897	0.411
LINCSCP_108189	Antipyrine	0.4091
LINCSCP_121026	BRD-A69421747	0.4077
LINCSCP_121876	ETOPOSIDE	0.406
LINCSCP_208353	Meclofenamic acid	0.403
LINCSCP_121344	Vardenafil	0.403
LINCSCP_54748	3,7-Bis(dimethylamino)phenothiazin-5-ium	0.4025
LINCSCP_120692	Cevimeline hydrochloride	0.4021
LINCSCP_122273	AC1NWAQV	0.3991
LINCSCP_84833	Pyrazolanthrone	0.3975
LINCSCP_115972	PD-173074	0.3953
LINCSCP_15169	Phorbol 12-myristate-13-acetate	0.3943
LINCSCP_107820	GSK2636771	0.3924
LINCSCP_170573	Raltegravir	0.3875
LINCSCP_103009	Ruxolitinib	0.3873
LINCSCP_24085	Crizotinib	0.3854
LINCSCP_120370	Sulpiride	0.3848
LINCSCP_103098	Riluzole	0.3847
LINCSCP_96103	LY2940680	0.3843
LINCSCP_22360	BRD-K43581698	0.3833
LINCSCP_163941	MK-2206	0.3826
LINCSCP_93351	TAK-700 (Orteronel)	0.3826
LINCSCP_164966	TAK-715	0.3824
LINCSCP_132290	CHEMBL1083527	0.382
LINCSCP_14032	IN1054	0.3793
LINCSCP_105672	Anandamide	0.3774
LINCSCP_120075	AT-9283	0.3773
LINCSCP_169974	Nebivolol	0.3763
LINCSCP_121860	omeprazole	0.3763
LINCSCP_122110	Minaprine	0.376
LINCSCP_23851	CHEMBL2359886	0.3758
LINCSCP_56075	Lamotrigine	0.3744
LINCSCP_165280	1166227-08-2	0.3739
LINCSCP_94155	AC1NWAJL	0.3734
LINCSCP_137898	Rimonabant	0.3733
LINCSCP_120053	Inolitazone (dihydrochloride)	0.3729
LINCSCP_168819	Halofantrine	0.3728
LINCSCP_7227	Dehydroepiandrosterone Acetate	0.3717
LINCSCP_209665	Fluoxetine	0.3714
LINCSCP_120767	Epivincamine	0.3713
LINCSCP_137733	Taranabant	0.3712
LINCSCP_138314	Deferiprone	0.3695
LINCSCP_237325	KUC103670	0.3692
LINCSCP_3371	BRD-K85174275	0.3691
LINCSCP_95974	Ivermectin	0.3678
LINCSCP_121200	EXALAMIDE	0.3672
LINCSCP_103218	Diphenylpyraline	0.3669
LINCSCP_131540	Mitoxantrone	0.3667
LINCSCP_15980	CHEMBL3182146	0.3654
LINCSCP_122062	Amoxapine	0.365
LINCSCP_23856	BG-51	0.364
LINCSCP_14327	CGP13501	0.3639
LINCSCP_138023	Swainsonine	0.3636
LINCSCP_25885	MLS002276485	0.3629
LINCSCP_138352	AC1Q5RFA	0.3625
LINCSCP_97292	Azelastine	0.361
LINCSCP_111003	Ataluren	0.3609
LINCSCP_114313	Ischemin	0.3608
LINCSCP_39809	Fluspirilene	0.3604
LINCSCP_168422	Ifenprodil	0.3597
LINCSCP_6229	KI-16425	0.3593
LINCSCP_174448	FLUDARABINE PHOSPHATE	0.3592
LINCSCP_122475	Tasisulam	0.3592
LINCSCP_165442	Rebastinib	0.3591
LINCSCP_18878	Pipamperone	0.3581
LINCSCP_14128	Fasudil	0.3572
LINCSCP_9967	AZD-1152-HQPA	0.3571
LINCSCP_163843	Alvocidib	0.3562
LINCSCP_137852	Valdecoxib	0.3551
LINCSCP_35991	Trichostatin	0.3548
LINCSCP_125013	Cefozopran (hydrochloride)	0.3547
LINCSCP_136642	Amineptine	0.3542
LINCSCP_122518	Acetazolamide	0.3539
LINCSCP_138686	S18986	0.3537
LINCSCP_121191	amisulpride	0.3534
LINCSCP_260264	CHEMBL2144294	0.3533
LINCSCP_127574	Tyrphostin 1	0.3529
LINCSCP_93782	Gemifloxacin	0.3526
LINCSCP_17874	7-[4-(2-Hydroxyphenyl)-2-(trifluoromethyl)-1,3-dioxan-5-yl]hept-5-enoic acid	0.3521
LINCSCP_95800	Valsartan	0.3519
