similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.4801	2.2299e-27	451	Nilotinib	LSM-1099	ABL1|BCR|KIT	10uM	6h	LINCSCP_47030	PC3
0.4556	1.6841e-24	451	CHEMBL2356844	LSM-39792	NA	10uM	6h	LINCSCP_65154	VCAP
0.4553	1.851e-24	451	Nilotinib	LSM-1099	ABL1|BCR|KIT	10uM	24h	LINCSCP_81310	A549
0.4433	3.9314e-23	451	Salermide	LSM-5123	SIRT1|SIRT2	100uM	6h	LINCSCP_41822	NOMO1
0.437	1.8438e-22	451	O-Demethylated Adapalene	LSM-6237	RARG	10uM	6h	LINCSCP_9595	A549
0.4297	1.0846e-21	451	ZINC01043777	LSM-4908	NA	10uM	6h	LINCSCP_2968	A375
0.4219	6.7944e-21	451	RG7388	LSM-45958	NA	10uM	24h	LINCSCP_124073	HT29
0.4185	1.5023e-20	451	3,7-Bis(dimethylamino)phenothiazin-5-ium	LSM-4555	ACHE	10uM	24h	LINCSCP_30503	MCF7
0.4152	3.2019e-20	451	BRD-K81605832	LSM-41727	NA	10uM	24h	LINCSCP_64701	VCAP
0.4137	4.4928e-20	451	Dequalinium	LSM-5846	NA	10uM	24h	LINCSCP_79845	A375
0.4133	4.9547e-20	451	Tosedostat	LSM-6286	ANPEP|C9orf3|DNPEP|ENPEP|ERAP1|ERAP2|LAP3|LNPEP|LVRN|METAP1|METAP1D|METAP2|NPEPL1|NPEPPS|RNPEP|RNPEPL1|XPNPEP1|XPNPEP2|XPNPEP3	80uM	6h	LINCSCP_1050	A375
0.4121	6.4642e-20	451	ARTESUNATE	LSM-45731	NA	3.33uM	24h	LINCSCP_118558	HT29
0.412	6.5614e-20	451	CGK733	LSM-1610	ATM|ATR	10uM	24h	LINCSCP_82396	A549
0.4097	1.114e-19	451	Rottlerin	LSM-42845	NA	10uM	24h	LINCSCP_241991	MCF7
0.408	1.6284e-19	451	Nilotinib	LSM-1099	ABL1|BCR|KIT	10uM	6h	LINCSCP_16710	HA1E
0.4057	2.7029e-19	451	BRD-K08448573	LSM-36650	NA	10uM	6h	LINCSCP_47192	PC3
0.4048	3.2387e-19	451	O-Demethylated Adapalene	LSM-6237	RARG	3uM	6h	LINCSCP_9597	A549
0.4044	3.602e-19	451	CHEMBL3186722	LSM-38352	NA	10uM	24h	LINCSCP_9004	A549
