Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
CCNA1	0	1
AGL	0.006709424084589184	0.9778292612566443
VGLL4	0.007195757841564928	0.9448602701142156
DCK	0.007448326820975744	0.9728216438206231
MAST2	0.007646447039780518	0.9500720742576069
TGFBR2	0.01002591439236916	0.9303782816602885
KTN1	0.011792147410683629	0.9541660532004758
PAK1	0.01433126161358107	0.9224953225744746
STAT5B	0.015159602348851046	0.9014067565123861
NIT1	0.01637113049324392	0.9090111372617206
DLD	0.020326741239477225	0.9100252728140369
TES	0.020417133456093566	0.9078146307669435
USP14	0.020703374312973054	0.912061739029371
SNX13	0.02255289503284174	0.8947179397970104
PDS5A	0.025944381837052662	0.8473593348336835
HEATR1	0.02634552029696984	0.9128928102508245
CBR3	0.027052461333509147	0.9225143651564525
WDR7	0.027594935651661656	0.860230169844414
HSPA4	0.03262567453025989	0.8562253129202855
PAFAH1B1	0.03561818989773898	0.8211928197419984
FASTKD5	0.036943837844534415	0.8494719397354464
LSM6	0.03729595068634617	0.8436888594920982
MNAT1	0.038357572792583124	0.8104310214735222
APP	0.038896282577123485	0.8142737015364137
SLC25A46	0.03912780296032543	0.866939573528744
FAM20B	0.04011736873194125	0.9158355956090241
MAP2K5	0.04078757874323459	0.9396900582522657
ABCF1	0.04536100896434366	0.7745549334131003
AXIN1	0.04716792490687382	0.7273703844022126
ARPP19	0.04858145923408208	0.769873317781464
MAPKAPK2	0.049366901072638136	0.6713917622215224
PSME2	0.05302627810703771	0.8317555185352967
TLE1	0.05667206511860636	0.7406863525092415
IGHMBP2	0.057506647614027004	0.7206246912858874
RAB11FIP2	0.05835503725531951	0.7880329827692195
TIMP2	0.05936685549247437	0.8166627971738867
COASY	0.061808322787459916	0.6363976274656578
ADAT1	0.0649913505534003	0.7898763654745842
COG2	0.06779813766252142	0.6252254790055984
CD58	0.06916516902976354	0.7809609476762496
XPNPEP1	0.07652387157988541	0.677003771503545
VAT1	0.0813444338557426	0.6343788146603893
ITFG1	0.08196304446127627	0.6339590123878691
SPAG4	0.08437664279541825	0.7748813496238743
PPARG	0.08731884988872453	0.38901580675796055
COG7	0.08841995266008137	0.579336363238582
PPP2R5E	0.09194289235245753	0.6817084899971089
PRKCQ	0.09726395375038321	0.8018295843097274
TGFB3	0.0991086661239252	0.8413942704395327
FBXO7	0.09922716812552673	0.3202731648494396
AKAP8	0.10039303218648787	0.4612970664549647
ATMIN	0.10211195751650541	0.3888888914204971
CASP3	0.1064673581523594	0.6712250575639476
IKBKB	0.10985260258701006	0.5843702605389509
TEX10	0.11026278875105774	0.6455908712803473
HLA-DRA	0.11069062302410064	0.6156597131734816
VAPB	0.11559038469951545	0.28004096202550893
YME1L1	0.12012923828171009	0.5962202132728815
HOXA10	0.12085271502867015	0.5497297820326772
RALB	0.12116380726778125	0.4773436897343759
DUSP14	0.12313308609336719	0.5190622690296052
CRK	0.1232350581682602	0.4250143183269578
SYPL1	0.12421276668605287	0.5454145154666311
PIK3R4	0.12466224310029438	0.3602272226029415
PRKX	0.12680466533096632	0.2896381387698452
KIAA0753	0.1277549013363951	0.8195763847846322
EIF4EBP1	0.13348572715383408	0.5095648750684986
MVP	0.1349420629442911	0.36139855332690385
EGF	0.1357162878163272	0.7909582918326924
TRIM2	0.13747323736581393	0.5904132200800927
EPB41L2	0.1384560253254995	0.4003746050667806
KCTD5	0.14295618505171753	0.4104261491928667
RAE1	0.14440609764333975	0.30699857924766627
PTPRF	0.14631599072757137	0.36866984875964126
TBP	0.14736612549193703	0.2889020165512022
DCUN1D4	0.1479622968894752	0.45073676336345103
POLR2K	0.1584669990985872	0.2710557786109432
SMC3	0.1595305992808217	0.39708375553654296
HIST2H2BE	0.16032291758214315	0.4712675014480878
PLEKHM1	0.16038120945993597	0.47089127394430863
