Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
KIT	-2.679388620108228	0.2919690589458501
HLA-DRA	-1.911069595848227	0.251606019405832
SATB1	-1.900929780193436	0.1875107808491761
GHR	-1.221852043942745	0.5010933294489968
SYK	-1.1070438040156652	0.008977286921030234
SNCA	-0.6727733624429142	0.29688114694048345
RAP1GAP	-0.666557054490029	0.0011966619902124861
COL1A1	-0.6324890652113493	0.009330410932202854
AMDHD2	-0.5903481934794617	0.00362748261328709
KLHL21	-0.5502944062377596	0.003972401682598761
NT5DC2	-0.5098057958109299	0.04043881075099442
