signatureid	compound	similarity
LINCSCP_5381	CHEMBL1716096	-0.4872
LINCSCP_6526	WZ-4-145	-0.4525
LINCSCP_58975	XMD-1499	-0.4177
LINCSCP_249855	BRD-K76418961	-0.4041
LINCSCP_69983	BMS-509744	-0.4007
LINCSCP_55998	GR-55562	-0.3994
LINCSCP_43077	CHEMBL2358729	-0.3914
LINCSCP_1390	CHEMBL1887751	-0.391
LINCSCP_140827	AMG 232	-0.3909
LINCSCP_7011	Betamethasone 17,21-dipropionate	-0.3877
LINCSCP_34293	Hycanthone	-0.3866
LINCSCP_277942	BRD-K60391168	-0.3837
LINCSCP_46532	HG-6-64-01	-0.3825
LINCSCP_49062	BRD-K97787842	-0.3795
LINCSCP_7008	Budesonide	-0.3792
LINCSCP_13109	CCT036477	-0.3754
LINCSCP_128799	PFI-1	-0.3752
LINCSCP_41715	MLS000778276	-0.3741
LINCSCP_7579	Diflorasone Diacetate	-0.3735
LINCSCP_7323	Mometasone Furoate	-0.372
LINCSCP_45463	MLS002264436	-0.3711
LINCSCP_6353	TENOVIN-1	-0.3708
LINCSCP_81214	SU 11274	-0.3688
LINCSCP_6377	MAYBRIDGE4_001981	-0.368
LINCSCP_6364	AK-778/12434114	-0.3672
LINCSCP_6332	MLS000038113	-0.3667
LINCSCP_18009	HSCI1_000191	-0.3664
LINCSCP_7818	BRD-K32568627	-0.3661
LINCSCP_60083	BRD-K80442083	-0.3635
LINCSCP_128847	GSK 525762A	-0.363
LINCSCP_266143	Terfenadine	-0.3627
LINCSCP_1393	CHEMBL1700271	-0.3626
LINCSCP_119270	GSK962040	-0.3619
LINCSCP_1080	SMR000043984	-0.3611
LINCSCP_58922	MLS-0435541.0001	-0.3607
LINCSCP_293888	Mifepristone	-0.3586
LINCSCP_311099	CHEMBL3182395	-0.3575
LINCSCP_293868	Megestrol Acetate	-0.3573
LINCSCP_6399	N-Cyclooctyl-4-methylbenzenesulfonamide	-0.3564
