similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	152	Ritonavir	LSM-5623	CYP1A2|CYP2B6|CYP2C19|CYP2C8|CYP2C9|CYP2D6|CYP2E1|CYP3A4|CYP3A5|CYP3A7	10uM	24h	LINCSCP_91636	HA1E
0.576	8.2431e-15	152	Ornidazole	LSM-1548	NA	0.04uM	24h	LINCSCP_91485	HA1E
0.5399	7.0476e-13	152	TG 100801	LSM-45980	BLK|EPHB4|FGFR1|FGFR2|FGR|FLT1|FRK|FYN|HCK|KDR|LCK|LYN|PDGFRB|SRC|SRMS|YES1	0.04uM	24h	LINCSCP_169613	YAPC
0.5175	8.704e-12	152	(-)-Tramadol	LSM-3125	OPRM1|SLC6A2|SLC6A4	0.12uM	24h	LINCSCP_91826	HA1E
0.5092	2.0931e-11	152	Cobicistat (GS-9350)	LSM-45771	CYP3A4|CYP3A43|CYP3A5|CYP3A7|CYP3A7-CYP3A51P	0.04uM	24h	LINCSCP_91809	HA1E
0.5053	3.1488e-11	152	Fipronil	LSM-1608	NA	0.04uM	24h	LINCSCP_96096	HA1E
0.5004	5.202e-11	152	nimodipine	LSM-45413	NA	3.33uM	24h	LINCSCP_74955	A375
0.5004	5.2374e-11	152	BMS-777607	LSM-1144	AXL|MERTK|MET|MST1R|TYRO3	3.33uM	24h	LINCSCP_157182	PC3
0.498	6.6399e-11	152	Tyrphostin AG-112	LSM-43079	NA	0.04uM	24h	LINCSCP_73426	A375
0.4976	6.9648e-11	152	Sulpiride	LSM-5080	CA7|DRD2|DRD3	0.04uM	24h	LINCSCP_168756	YAPC
0.4974	7.0856e-11	152	AMG 837 (calcium hydrate)	LSM-45945	NA	3.33uM	24h	LINCSCP_91517	HA1E
0.4926	1.1478e-10	152	PF-04447943	LSM-45238	NA	0.37uM	24h	LINCSCP_96070	HA1E
0.488	1.802e-10	152	4-Deoxyuridine	LSM-6181	CDA|DNMT1	10uM	6h	LINCSCP_13407	H1299
0.4855	2.3084e-10	152	nimodipine	LSM-45413	NA	0.04uM	24h	LINCSCP_74959	A375
0.4838	2.7168e-10	152	Lersivirine	LSM-45853	NA	10uM	24h	LINCSCP_170604	YAPC
0.4836	2.7686e-10	152	PSI-7977	LSM-45846	NA	0.12uM	24h	LINCSCP_121653	HT29
0.4817	3.3239e-10	152	TAK-715	LSM-1060	MAPK14	10uM	24h	LINCSCP_164966	SKL.C
0.4797	4.0125e-10	152	Dinaciclib	LSM-6306	CDK1|CDK2|CDK5|CDK9	0.04uM	24h	LINCSCP_169745	YAPC
0.4793	4.1777e-10	152	Emedastine	LSM-5331	HRH1	0.12uM	24h	LINCSCP_138016	MCF7
0.4787	4.4234e-10	152	Bretazenil	LSM-45874	NA	0.04uM	24h	LINCSCP_111132	HELA
0.473	7.6041e-10	152	omeprazole	LSM-45749	NA	3.33uM	24h	LINCSCP_121860	HT29
0.4684	1.1648e-9	152	NUTLIN 3	LSM-4288	MDM2	10uM	24h	LINCSCP_169554	YAPC
0.4679	1.2202e-9	152	CLONAZEPAM	LSM-45776	GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	0.12uM	24h	LINCSCP_93694	HA1E
0.4673	1.2884e-9	152	Ttnpb	LSM-43006	RARB	3.33uM	24h	LINCSCP_173040	YAPC
0.4672	1.299e-9	152	Tyrphostin AG-112	LSM-43079	NA	10uM	24h	LINCSCP_73421	A375
0.4672	1.3007e-9	152	Epitiostanol	LSM-45392	NA	0.04uM	24h	LINCSCP_75136	A375
0.4649	1.6037e-9	152	CHEMBL179288	LSM-3648	NA	0.04uM	24h	LINCSCP_73420	A375
0.4614	2.2051e-9	152	SPECTRUM_001092	LSM-1337	NR3C1	3.33uM	24h	LINCSCP_169885	YAPC
0.4608	2.3114e-9	152	KW-2478	LSM-45404	NA	0.04uM	24h	LINCSCP_93815	HA1E
0.4597	2.5627e-9	152	Raltegravir	LSM-5233	NA	0.04uM	24h	LINCSCP_75232	A375
0.4586	2.8157e-9	152	AGI-6780	LSM-45921	NA	3.33uM	24h	LINCSCP_121560	HT29
0.458	2.9769e-9	152	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	24h	LINCSCP_84611	ASC
0.4565	3.4046e-9	152	Halofantrine	LSM-5072	NA	1.11uM	24h	LINCSCP_168819	YAPC
0.4559	3.593e-9	152	BRD-A31180007	LSM-45646	NA	0.12uM	24h	LINCSCP_168257	YAPC
0.4547	3.9937e-9	152	Glipizide	LSM-2251	ABCC8|KCNJ11	0.04uM	24h	LINCSCP_137765	MCF7
0.4544	4.0812e-9	152	Minaprine	LSM-2037	HTR2B|SLC6A4	0.04uM	24h	LINCSCP_75160	A375
0.4544	4.0907e-9	152	AMG 837 (calcium hydrate)	LSM-45945	NA	3.33uM	24h	LINCSCP_73192	A375
0.45	6.0201e-9	152	Erlotinib	LSM-1097	EGFR	1.11uM	24h	LINCSCP_108799	HELA
0.4487	6.706e-9	152	Sorafenib	LSM-1008	BRAF|DDR2|FGFR1|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RAF1|RET	0.37uM	24h	LINCSCP_168442	YAPC
0.448	7.1643e-9	152	Amuvatinib	LSM-1118	FLT3|KIT|MET|PDGFRA	0.37uM	24h	LINCSCP_172690	YAPC
0.447	7.7794e-9	152	Castanospermine	LSM-45891	NA	3.33uM	24h	LINCSCP_119876	HT29
0.4459	8.5766e-9	152	Furosemide	LSM-5847	SLC12A1|SLC12A2	0.12uM	24h	LINCSCP_143007	MCF7
0.4453	9.01e-9	152	Tacalcitol	LSM-45518	NA	1.11uM	24h	LINCSCP_78749	A375
0.444	1.0027e-8	152	Clofibrate	LSM-2996	PPARA	3.33uM	24h	LINCSCP_77496	A375
0.4436	1.0398e-8	152	PSI-7977	LSM-45846	NA	10uM	24h	LINCSCP_121649	HT29
0.4432	1.0769e-8	152	Clozapine	LSM-2823	ADRA1A|ADRA1B|CHRM1|CHRM2|CHRM3|CHRM4|DRD1|DRD2|DRD3|DRD4|HRH1|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR2A|HTR2C|HTR6|HTR7	0.12uM	24h	LINCSCP_93616	HA1E
0.4427	1.1267e-8	152	BRD-K57200229-001-01-6	LSM-6809	NA	10uM	24h	LINCSCP_41059	NEU
0.4415	1.2398e-8	152	Trimethobenzamide	LSM-2750	DRD2	0.04uM	24h	LINCSCP_155306	PC3
0.441	1.3006e-8	152	Ifosfamide	LSM-5118	CYP2A6|CYP2B6|CYP2C18|CYP2C19|CYP2C8|CYP2C9|CYP3A4|CYP3A5|CYP3A7|PTGS1	0.04uM	24h	LINCSCP_159157	PC3
0.4395	1.47e-8	152	10-DEBC	LSM-4710	PIM1	1.11uM	24h	LINCSCP_155165	PC3
0.4391	1.5276e-8	152	Tacrine	LSM-5871	ACHE|BCHE	0.04uM	24h	LINCSCP_159967	PC3
0.4375	1.7381e-8	152	PK-11195	LSM-1532	TSPO	10uM	24h	LINCSCP_157211	PC3
0.4366	1.8731e-8	152	Suprofen	LSM-4406	PTGS1|PTGS2	3.33uM	24h	LINCSCP_135405	MCF7
0.436	1.9634e-8	152	Actarit	LSM-5475	NA	10uM	24h	LINCSCP_121073	HT29
0.4357	2.0271e-8	152	CGP-12177	LSM-1474	NA	0.37uM	24h	LINCSCP_93765	HA1E
0.4347	2.2029e-8	152	Lamivudine	LSM-5215	NA	10uM	6h	LINCSCP_34563	MCF7
