signatureid	compound	similarity
LINCSCP_190444	AC1MRA7L	-0.4427
LINCSCP_166293	BCPP000194	-0.4388
LINCSCP_46542	GNF-PF-5186	-0.4289
LINCSCP_97133	Masitinib	-0.4219
LINCSCP_53001	AKT Inhibitor IV	-0.4073
LINCSCP_113469	Canertinib	-0.4027
LINCSCP_253526	SA-441350	-0.3909
LINCSCP_89004	SCHEMBL16980224	-0.3864
LINCSCP_116703	Linifanib	-0.3858
LINCSCP_260044	Clonidine	-0.385
LINCSCP_47429	Albendazole	-0.3831
LINCSCP_32064	AC1O9B20	-0.3826
LINCSCP_21950	SR-03000001968	-0.3825
LINCSCP_29597	SCHEMBL17052537	-0.3809
LINCSCP_11490	Puromycin Hydrochloride	-0.3807
LINCSCP_38895	GSK429286A	-0.38
LINCSCP_144891	Ruxolitinib	-0.3775
LINCSCP_52465	EI-346-ERLOTINIB-ANALOG	-0.3775
LINCSCP_30961	MLS002391455	-0.3768
LINCSCP_26913	GR-55562	-0.3754
LINCSCP_94787	TAK-715	-0.3714
LINCSCP_5568	SCHEMBL2557158	-0.3709
LINCSCP_247724	BRD-M30664582	-0.3706
LINCSCP_90460	Forskolin, NKH477	-0.3705
LINCSCP_147119	Pyrazolanthrone	-0.3696
LINCSCP_268787	BRD-K95561591	-0.3671
LINCSCP_44157	FK888	-0.3663
LINCSCP_209308	Prochlorperazine	-0.3639
LINCSCP_36991	PF431396	-0.3613
LINCSCP_22939	Iodophenpropit	-0.3609
LINCSCP_15243	CHEMBL416418	-0.3588
LINCSCP_90445	Mianserin	-0.358
LINCSCP_19445	atorvastatin	-0.3575
LINCSCP_146519	Pazopanib	-0.3568
LINCSCP_15226	Pimozide	-0.3556
LINCSCP_7374	SB-203580	-0.3555
LINCSCP_14696	Amiodarone	-0.3551
LINCSCP_212250	Chlorpromazine	-0.3549
LINCSCP_260181	3-Methyladenine	-0.3542
LINCSCP_44966	CHEMBL3182405	-0.3541
LINCSCP_113104	C24H25CLFN5O3	-0.3514
LINCSCP_20144	AC1O9BJ3	-0.3513
LINCSCP_88506	SB525334	-0.3498
LINCSCP_146490	PCI-32765	-0.3498
LINCSCP_45704	CHEMBL1270311	-0.3478
LINCSCP_114482	Ponatinib	-0.3476
LINCSCP_146402	SGI-1776	-0.3474
LINCSCP_49730	GSK-1070916	-0.3474
LINCSCP_233978	BRD-K69096174	-0.347
LINCSCP_237143	AC1M43RN	-0.3467
LINCSCP_90549	RO4929097	-0.3457
LINCSCP_201717	3-Chloro-l-alanine	-0.3455
LINCSCP_33773	Clomipramine	-0.3454
LINCSCP_301464	BRD-K45571747	-0.3451
LINCSCP_47581	Dibucaine	-0.3449
LINCSCP_131361	TAE-684	-0.3439
LINCSCP_30255	BDBM16301	-0.343
LINCSCP_45630	CID 46937243	-0.3427
LINCSCP_240951	Enalapril	-0.3423
LINCSCP_100568	Azacitidine	-0.3414
LINCSCP_15258	GW 405833	-0.3409
LINCSCP_15015	Kolestevan	-0.3406
LINCSCP_25377	Protopine	-0.3405
LINCSCP_87653	CHEMBL1083527	-0.3398
LINCSCP_44828	ML162	-0.3397
LINCSCP_12978	AZD-8055	-0.3394
LINCSCP_114991	BX 912	-0.3394
LINCSCP_13880	BIO2_000029	-0.3393
LINCSCP_51779	BRD-A24396574-001-01-5	-0.3391
LINCSCP_10181	L-Sulforaphane	-0.3389
LINCSCP_41109	BRD-K55260239	-0.3386
LINCSCP_16944	Perphenazine	-0.3378
LINCSCP_99122	Quizartinib	-0.3378
LINCSCP_81949	HG-9-91-01	-0.3377
LINCSCP_14942	Nicergoline	-0.3375
LINCSCP_4380	SCHEMBL2394914	-0.3373
LINCSCP_113185	Radicicol	-0.3369
LINCSCP_30410	Lenalidomide	-0.3366
LINCSCP_113893	GSK 1059615	-0.3362
LINCSCP_57656	MLS002264489	-0.3362
LINCSCP_115484	GSK-3 Inhibitor IX	-0.3358
LINCSCP_6333	Palmitoyl Carnitine	-0.3352
LINCSCP_307927	BRD-K29785053	-0.3348
LINCSCP_19141	Triciribine	-0.3345
LINCSCP_146409	Cabozantinib	-0.3345
LINCSCP_19295	Fedratinib	-0.3344
LINCSCP_39832	Parthenolide	-0.333
LINCSCP_15025	4-Hydroxytamoxifen	-0.3329
LINCSCP_250099	Broad-Sai-609	-0.3328
LINCSCP_54773	Cerulenin	-0.3324
LINCSCP_253851	CHEMBL2357432	-0.3323
LINCSCP_256984	114798-26-4	-0.3321
LINCSCP_14991	8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole	-0.332
LINCSCP_89842	GLPG0634	-0.3316
LINCSCP_45577	CYM50199	-0.3312
LINCSCP_113034	BI-2536	-0.3312
LINCSCP_26388	BAS 00535043	-0.331
LINCSCP_147097	CHEMBL2132289	-0.3307
LINCSCP_230472	BRD-K61172568	-0.3307
LINCSCP_90756	Balicatib	-0.3307
LINCSCP_45747	CHEMBL1271219	-0.3303
LINCSCP_17016	ZINC150345845	-0.3299
LINCSCP_35562	BRD-K10436544	-0.3287
LINCSCP_30916	CHEMBL241271	-0.3284
LINCSCP_26282	MLS000860958	-0.3283
LINCSCP_44825	Brefeldin A	-0.3281
LINCSCP_132878	Y-39983	-0.3278
LINCSCP_36979	SAR245409	-0.3276
LINCSCP_34175	Carbinoxamine	-0.3275
LINCSCP_32392	332874-04-1	-0.3269
LINCSCP_18527	Lovastatin	-0.3265
LINCSCP_37718	Erythromycin	-0.3263
LINCSCP_98204	LY2157299	-0.3263
LINCSCP_15215	Thioridazine	-0.3255
LINCSCP_114794	Dasatinib	-0.3255
LINCSCP_146489	SCHEMBL17378613	-0.3249
LINCSCP_88395	Dacomitinib	-0.3249
LINCSCP_15388	Tyrphostin AG-1478	-0.3247
LINCSCP_289785	IN1152	-0.3247
LINCSCP_22647	WH-4023	-0.3245
LINCSCP_40962	CTK8H3236	-0.324
LINCSCP_44627	Amoxapine	-0.3239
LINCSCP_15369	CAY-10594	-0.3239
LINCSCP_131088	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	-0.3238
LINCSCP_12924	Dactolisib	-0.3237
LINCSCP_134614	Tegobuvir	-0.3236
LINCSCP_147080	CHEMBL3188661	-0.3236
LINCSCP_46045	CHEMBL1270605	-0.3234
LINCSCP_46868	sunitinib	-0.3233
LINCSCP_13949	NNC 05-2090	-0.3233
LINCSCP_235776	Bepridil	-0.3229
LINCSCP_224941	N-(6-Butyl-1,3-benzothiazol-2-yl)thiophene-2-carboxamide	-0.3226
LINCSCP_39104	GSK-461364	-0.3226
LINCSCP_163899	Saracatinib	-0.3224
LINCSCP_88281	CHEMBL552425	-0.3222
LINCSCP_130592	NVP-AUY922	-0.3221
LINCSCP_4695	CHEMBL1242477	-0.3221
LINCSCP_26166	ST50813754	-0.322
LINCSCP_7286	IKK Inhibitor VII	-0.3218
LINCSCP_11685	WH-4-025	-0.3216
LINCSCP_89117	BAY 61-3606	-0.3213
LINCSCP_172567	Raloxifene	-0.458
LINCSCP_93883	SR 33805 oxalate	-0.4349
LINCSCP_14969	Metergoline Phenylmethyl Ester	-0.4174
LINCSCP_97307	Flumatinib (mesylate)	-0.3985
LINCSCP_13652	AC1L99UL	-0.3944
LINCSCP_14391	Enclomiphene	-0.3908
LINCSCP_170136	AC480 (BMS-599626)	-0.3887
LINCSCP_104621	R428	-0.3852
LINCSCP_103524	Amitriptyline	-0.3812
LINCSCP_109983	Vandetanib	-0.3776
LINCSCP_57006	BRD-A43331270-001-01-6	-0.3756
LINCSCP_291704	Promazine	-0.3752
LINCSCP_146241	HG-14-10-04	-0.3743
LINCSCP_14457	SPECTRUM_001028	-0.3737
LINCSCP_310072	BRD-K85946956	-0.3727
LINCSCP_57175	MK-2206	-0.3665
LINCSCP_14777	Pizotyline	-0.3653
LINCSCP_4224	GR-103691	-0.3649
LINCSCP_10145	PF 543	-0.3634
LINCSCP_13868	Mibefradil	-0.3627
LINCSCP_14948	Sertraline	-0.3623
LINCSCP_55824	1446-61-3	-0.361
LINCSCP_56992	Perhexiline	-0.3609
LINCSCP_4566	Loperamide	-0.3603
LINCSCP_59304	BRN 1549781	-0.3586
LINCSCP_115027	YM 201636	-0.3575
LINCSCP_22836	Carpindolol	-0.3565
LINCSCP_9373	SMR000075319	-0.356
LINCSCP_167198	Methixene	-0.3558
LINCSCP_56991	CYTO7H11	-0.3525
LINCSCP_174041	METERGOLINE	-0.352
LINCSCP_172346	Haloperidol	-0.3514
LINCSCP_172573	Gefitinib	-0.3512
LINCSCP_11408	GR-127935	-0.3498
LINCSCP_116032	SCHEMBL1564574	-0.3496
LINCSCP_172741	AC1NSZSY	-0.3495
LINCSCP_15076	Fluphenazine	-0.3495
LINCSCP_146157	COT Inhibitor-2	-0.3482
LINCSCP_125479	Pitavastatin Calcium	-0.3475
LINCSCP_103554	Trifluoperazine	-0.3465
LINCSCP_26730	Cediranib	-0.3457
LINCSCP_57041	RS-23597-190	-0.3449
LINCSCP_103937	Fingolimod (FTY720) HCl	-0.3436
LINCSCP_57148	AZD-1775	-0.3432
LINCSCP_109827	CEPHARANTHINE	-0.3425
LINCSCP_93618	Conivaptan HCl	-0.3423
LINCSCP_14390	Trans-1,4-bis(2-chlorobenzaminomethyl)cyclohexane dihydrochloride	-0.3406
LINCSCP_172198	Triflupromazine	-0.3405
LINCSCP_13734	Metergoline	-0.3403
LINCSCP_26831	Paroxetine	-0.3403
LINCSCP_165424	Sunitinib	-0.34
LINCSCP_108815	Falnidamol	-0.3398
LINCSCP_22117	MLS002607743	-0.3398
LINCSCP_4221	E6 Berbamine	-0.3391
LINCSCP_30634	Fluspirilene	-0.3388
LINCSCP_14709	Zuclomiphene	-0.3381
LINCSCP_56470	Terfenadine	-0.3378
LINCSCP_4563	ZINC77024257	-0.3374
LINCSCP_13750	UNII-EE9FJW53Z2	-0.3373
LINCSCP_96600	SB271046	-0.3367
LINCSCP_14151	Nortriptyline	-0.3364
LINCSCP_14029	NCGC00025073-01	-0.3342
LINCSCP_93039	Dronedarone HCl	-0.334
LINCSCP_14046	Maprotiline	-0.3338
LINCSCP_14337	Salmeterol	-0.3333
LINCSCP_15041	GF-109203	-0.3332
LINCSCP_169212	AZD4547	-0.3329
LINCSCP_4128	Ethopropazine	-0.3329
LINCSCP_4632	Tamoxifen	-0.3325
LINCSCP_157259	Protriptyline	-0.3324
LINCSCP_13850	CHEMBL299879	-0.3319
LINCSCP_175394	Tandutinib	-0.3314
LINCSCP_173141	Pimavanserin	-0.3305
LINCSCP_27028	RS-17053	-0.3303
LINCSCP_91588	AEE788 (NVP-AEE788)	-0.3301
LINCSCP_167558	bupivacaine	-0.3295
LINCSCP_57670	MLS003448149	-0.3292
LINCSCP_146312	BS-181	-0.3292
LINCSCP_146323	AT 7867	-0.3291
LINCSCP_10123	2-(4-(4-Chloro-1,2-diphenylbut-1-en-1-yl)phenoxy)-n,n-dimethylethanamine	-0.3288
LINCSCP_59380	CHEMBL2143638	-0.3287
LINCSCP_14745	Toremifene	-0.3287
LINCSCP_109203	Sertraline HCl	-0.3276
LINCSCP_4885	SMR000043984	-0.3269
LINCSCP_93858	Cyclobenzaprine	-0.3268
LINCSCP_56476	Amlodipine	-0.3268
LINCSCP_129457	Bosutinib	-0.3267
LINCSCP_14987	Methylpromazine	-0.3259
LINCSCP_92428	BRD-A82197375	-0.3255
LINCSCP_60490	CHEMBL2356894	-0.3253
LINCSCP_14501	ICI-199,441	-0.3251
LINCSCP_59180	CHEMBL2136621	-0.325
LINCSCP_81126	PHA-665752	-0.3249
LINCSCP_14160	KN93	-0.3239
LINCSCP_90465	Lapatinib	-0.3238
LINCSCP_22233	Rimcazole	-0.3231
LINCSCP_4588	10-DEBC	-0.323
LINCSCP_65152	CHEMBL3182386	-0.3229
LINCSCP_172526	Orlistat	-0.3227
LINCSCP_25774	Tivozanib	-0.3226
LINCSCP_65167	BRD-K62368279	-0.3223
LINCSCP_15449	BAS 00631343	-0.3223
LINCSCP_109143	Golvatinib (E7050)	-0.3218
LINCSCP_157637	Ketoconazole	-0.3216
LINCSCP_97846	Crizotinib	-0.3216
LINCSCP_58038	Tozasertib	-0.3216
LINCSCP_105660	Apilimod	-0.3213
LINCSCP_93832	Apilimod	-0.3213
LINCSCP_14712	SB-216641	-0.3211
