signatureid	compound	similarity
LINCSCP_9331	CHEMBL1242477	-0.4075
LINCSCP_190444	AC1MRA7L	-0.3899
LINCSCP_46542	GNF-PF-5186	-0.3853
LINCSCP_268787	BRD-K95561591	-0.3648
LINCSCP_90460	Forskolin, NKH477	-0.3641
LINCSCP_260044	Clonidine	-0.3568
LINCSCP_114745	Crizotinib	-0.3527
LINCSCP_7249	SB-203580	-0.349
LINCSCP_94787	TAK-715	-0.3484
LINCSCP_166293	BCPP000194	-0.3445
LINCSCP_88506	SB525334	-0.344
LINCSCP_5568	SCHEMBL2557158	-0.3438
LINCSCP_209308	Prochlorperazine	-0.3419
LINCSCP_113469	Canertinib	-0.3415
LINCSCP_41516	Splitomicin	-0.3389
LINCSCP_26067	CYM50199	-0.3378
LINCSCP_113184	Radicicol	-0.3369
LINCSCP_131439	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	-0.3361
LINCSCP_114048	GSK-461364	-0.3353
LINCSCP_44899	Fedratinib	-0.3336
LINCSCP_22939	Iodophenpropit	-0.3331
LINCSCP_11103	EI-346-ERLOTINIB-ANALOG	-0.3328
LINCSCP_116703	Linifanib	-0.332
LINCSCP_260181	3-Methyladenine	-0.3314
LINCSCP_47429	Albendazole	-0.3283
LINCSCP_93988	LGX818	-0.3276
LINCSCP_146490	PCI-32765	-0.3271
LINCSCP_90465	Lapatinib	-0.3269
LINCSCP_301464	BRD-K45571747	-0.3267
LINCSCP_4380	SCHEMBL2394914	-0.3259
LINCSCP_114008	AT 7867	-0.3255
LINCSCP_146402	SGI-1776	-0.3242
LINCSCP_53820	AZD-2014	-0.3221
LINCSCP_44745	Methoxsalen	-0.322
LINCSCP_47040	Cediranib	-0.3215
LINCSCP_146329	Vandetanib	-0.3729
LINCSCP_172567	Raloxifene	-0.3538
LINCSCP_93883	SR 33805 oxalate	-0.3511
LINCSCP_45019	Fluspirilene	-0.3434
LINCSCP_13652	AC1L99UL	-0.3411
LINCSCP_172573	Gefitinib	-0.3402
LINCSCP_146241	HG-14-10-04	-0.3307
LINCSCP_58849	Saracatinib	-0.3298
LINCSCP_92427	BRD-A82197375	-0.3297
LINCSCP_104105	Zuclomiphene	-0.3273
LINCSCP_146056	Cabozantinib	-0.3271
LINCSCP_64546	Trifluoperazine	-0.3244
LINCSCP_97307	Flumatinib (mesylate)	-0.3241
LINCSCP_13621	Carpindolol	-0.3231
LINCSCP_251554	SCHEMBL1564574	-0.3215
