signatureid	compound	similarity
LINCSCP_166293	BCPP000194	-0.5421
LINCSCP_190444	AC1MRA7L	-0.5295
LINCSCP_53001	AKT Inhibitor IV	-0.5126
LINCSCP_94787	TAK-715	-0.4772
LINCSCP_46542	GNF-PF-5186	-0.4589
LINCSCP_90445	Mianserin	-0.4555
LINCSCP_253526	SA-441350	-0.4471
LINCSCP_17209	Avicin-G	-0.4409
LINCSCP_204530	KBIO2_001961	-0.4246
LINCSCP_9331	CHEMBL1242477	-0.4207
LINCSCP_44157	FK888	-0.4166
LINCSCP_12978	AZD-8055	-0.4142
LINCSCP_89004	SCHEMBL16980224	-0.4116
LINCSCP_12899	Salermide	-0.4099
LINCSCP_52465	EI-346-ERLOTINIB-ANALOG	-0.4081
LINCSCP_7374	SB-203580	-0.4081
LINCSCP_90549	RO4929097	-0.4021
LINCSCP_44966	CHEMBL3182405	-0.4009
LINCSCP_130739	WH-4-025	-0.3962
LINCSCP_116703	Linifanib	-0.3942
LINCSCP_32064	AC1O9B20	-0.3927
LINCSCP_47581	Dibucaine	-0.3926
LINCSCP_13128	BRD-A94810754-001-01-2	-0.3916
LINCSCP_242871	Indapamide	-0.3912
LINCSCP_20144	AC1O9BJ3	-0.3904
LINCSCP_30961	MLS002391455	-0.39
LINCSCP_6333	Palmitoyl Carnitine	-0.3884
LINCSCP_11542	Immepip	-0.3865
LINCSCP_146409	Cabozantinib	-0.3857
LINCSCP_90756	Balicatib	-0.385
LINCSCP_36979	SAR245409	-0.3836
LINCSCP_203846	Remacemide	-0.3834
LINCSCP_53962	PS-1145	-0.3823
LINCSCP_29566	ZSTK 474	-0.3822
LINCSCP_47429	Albendazole	-0.3811
LINCSCP_65685	BRD-K70638773	-0.379
LINCSCP_21950	SR-03000001968	-0.3788
LINCSCP_115684	WYE 125132	-0.378
LINCSCP_165748	Azacitidine	-0.3772
LINCSCP_35009	BRD-K12655851	-0.377
LINCSCP_29250	MLS004683642	-0.3762
LINCSCP_239503	CHEMBL584481	-0.3754
LINCSCP_90461	Forskolin, NKH477	-0.3737
LINCSCP_114482	Ponatinib	-0.3718
LINCSCP_115484	GSK-3 Inhibitor IX	-0.3715
LINCSCP_33772	Fenbendazole	-0.3712
LINCSCP_247724	BRD-M30664582	-0.3707
LINCSCP_50893	Cyclosporine	-0.3705
LINCSCP_51946	Olaparib	-0.3703
LINCSCP_15179	Brefeldin A	-0.3694
LINCSCP_84800	PF-03758309	-0.3693
LINCSCP_34698	Oxprenolol	-0.3674
LINCSCP_56150	133040-77-4	-0.3667
LINCSCP_193841	BRD-K50204028	-0.3658
LINCSCP_30255	BDBM16301	-0.3657
LINCSCP_47394	BRD-K15923759	-0.3654
LINCSCP_47459	Quinacrine	-0.3653
LINCSCP_7911	MLS000589843	-0.3652
LINCSCP_146519	Pazopanib	-0.3645
LINCSCP_90412	Trimipramine	-0.364
LINCSCP_144891	Ruxolitinib	-0.3634
LINCSCP_44267	ML7	-0.3632
LINCSCP_43234	Cycloheximide	-0.3617
LINCSCP_56801	Rita	-0.3611
LINCSCP_89064	JNJ-38877605	-0.3609
LINCSCP_134284	ZINC77024257	-0.3609
LINCSCP_268787	BRD-K95561591	-0.3607
LINCSCP_44828	ML162	-0.3606
LINCSCP_260044	Clonidine	-0.3604
LINCSCP_43435	Calpain Inhibitor I	-0.3602
LINCSCP_292064	AC1MOZHK	-0.3602
LINCSCP_26913	GR-55562	-0.3598
LINCSCP_16561	PCL2_000057	-0.3586
LINCSCP_67528	Vorinostat	-0.3584
LINCSCP_13227	Thapsigargin	-0.3581
LINCSCP_277939	BRD-K59472190	-0.3578
LINCSCP_34175	Carbinoxamine	-0.3577
LINCSCP_26781	C24H30O6	-0.3572
LINCSCP_100780	XMD 8-92	-0.3571
LINCSCP_301464	BRD-K45571747	-0.3568
LINCSCP_271099	MLS002725684	-0.3567
LINCSCP_41661	CHEMBL2355513	-0.3558
LINCSCP_82442	GSK429286A	-0.3554
LINCSCP_51535	NU-7441	-0.3551
LINCSCP_56437	Trimetozine	-0.3551
LINCSCP_100616	CHEMBL3347630	-0.3548
LINCSCP_10673	Thiostrepton	-0.3547
LINCSCP_260181	3-Methyladenine	-0.3545
