signatureid	compound	similarity
LINCSCP_57905	Azithromycin	1
LINCSCP_286481	BRD-A81936046	0.5613
LINCSCP_10285	362-74-3	0.5344
LINCSCP_21143	AC1MSUFC	0.4852
LINCSCP_57866	Lovastatin	0.4797
LINCSCP_30769	Erismodegib	0.4734
LINCSCP_31215	MLS002699810	0.4661
LINCSCP_237784	MLS002607804	0.4655
LINCSCP_287321	FK 866	0.4637
LINCSCP_301675	BRD-K47881779	0.461
LINCSCP_54715	Brefeldin A	0.457
LINCSCP_46465	STK218951	0.4538
LINCSCP_30848	PF-04217903	0.4522
LINCSCP_43978	IN1246	0.4486
LINCSCP_53871	IN1541	0.4472
LINCSCP_16919	Methyl 1-hydroxy-7-(hydroxymethyl)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate	0.4467
LINCSCP_13963	Dehydroepiandrosterone Acetate	0.4444
LINCSCP_32014	MEGXM0_000032	0.4418
LINCSCP_57596	MLS002264397	0.4418
LINCSCP_302596	BRD-K41927787	0.4354
LINCSCP_25761	BRD-K41087962	0.4353
LINCSCP_238428	CHEMBL1593913	0.4348
LINCSCP_61747	BRD-K21528100	0.4332
LINCSCP_16623	Tenofovir	0.4328
LINCSCP_12541	ST021200	0.4305
LINCSCP_30871	SCHEMBL13991002	0.4285
LINCSCP_33021	Deracoxib	0.4269
LINCSCP_40254	SJ 172550	0.4258
LINCSCP_61767	BRD-K35060817	0.4231
LINCSCP_205606	Nimodipine	0.422
LINCSCP_53901	(S)-(-)-BAY K 8644	0.4218
LINCSCP_239451	67497-51-2	0.421
LINCSCP_16386	ALD1-H_001009	0.4194
LINCSCP_16827	BRD-K40956802-001-01-8	0.4185
LINCSCP_227141	SPBIO_002561	0.4165
LINCSCP_57855	STK383264	0.4164
LINCSCP_44084	Relcovaptan	0.4149
LINCSCP_211453	STK222600	0.4139
LINCSCP_226994	BRD-K86727142-001-06-6	0.4136
LINCSCP_31968	BRD4770	0.4133
LINCSCP_20094	ALD1-H_001128	0.4124
LINCSCP_16308	MLS001178727	0.4107
LINCSCP_237984	CHEMBL1270505	0.4099
LINCSCP_58223	Sibutramine	0.4093
LINCSCP_51040	Nicardipine	0.409
LINCSCP_226952	Quinapril	0.4076
LINCSCP_224192	N-(Carboxycarbonyl)-d-phenylalanine	0.4074
LINCSCP_30051	Gefitinib	0.4069
LINCSCP_224124	Minoxidil	0.4057
LINCSCP_48252	BRD-K80169513	0.4055
LINCSCP_211921	CHEMBL1868923	0.4044
LINCSCP_290681	313981-55-4	0.4037
LINCSCP_48254	BRD-K95487462	0.401
LINCSCP_32950	N-[(1-Ethylpyrrolidin-3-yl)methyl]-2-methoxy-5-sulfamoylbenzamide	0.3977
LINCSCP_25800	SMR000651449	0.3976
LINCSCP_31407	KUC104122	0.3941
LINCSCP_48244	BRD-K50186544	0.394
LINCSCP_21257	Fluspirilene	0.3938
LINCSCP_25736	Gallocatechin Gallate	0.3933
LINCSCP_38079	BRD-K65514600	0.3925
LINCSCP_289805	CHEMBL586058	0.3918
LINCSCP_101259	CEP-701	0.3908
LINCSCP_26931	Amodiaquine	0.3901
LINCSCP_58982	WH-4023	0.39
LINCSCP_33885	BRD-K57732441	0.3895
LINCSCP_46527	SMR000081059	0.3886
