signatureid	compound	similarity
LINCSCP_19429	BAS 00631343	0.8056
LINCSCP_13503	GF-109203	0.7868
LINCSCP_169213	AZD4547	0.7858
LINCSCP_88574	BMS-509744	0.7518
LINCSCP_14320	GBR12783	0.7502
LINCSCP_19400	Fluspirilene	0.7497
LINCSCP_19426	Trifluoperazine	0.7472
LINCSCP_6901	Falnidamol	0.7428
LINCSCP_57654	KUC104545N	0.7348
LINCSCP_27073	Lasalocid	0.7338
LINCSCP_169416	BRD-A82197375	0.7278
LINCSCP_19219	Itrazole	0.7173
LINCSCP_19363	ZINC77024257	0.7164
LINCSCP_312526	BRD-K72539944	0.7148
LINCSCP_286481	BRD-A81936046	0.7136
LINCSCP_251631	GSK-461364	0.7094
LINCSCP_133458	PHA-767491	0.7088
LINCSCP_169285	Zuclomiphene	0.7076
LINCSCP_59444	XUKUURHRXDUEBC-UHFFFAOYSA-N	0.7068
LINCSCP_56981	atorvastatin	0.7036
LINCSCP_129787	Saracatinib	0.7029
LINCSCP_291864	MLS001065837	0.696
LINCSCP_22649	XMD-1185H	0.6917
LINCSCP_112287	C30H33N3O5S	0.6913
LINCSCP_191222	BRD-K23657553	0.6909
LINCSCP_18149	BW-723C86	0.6885
LINCSCP_15121	4-Hydroxytamoxifen	0.6884
LINCSCP_19254	Thioridazine	0.6884
LINCSCP_103823	Amodiaquine	0.684
LINCSCP_20880	Tamoxifen	0.6835
LINCSCP_48717	BRD-K02549628	0.6822
LINCSCP_187983	Pimozide	0.6809
LINCSCP_39055	SCHEMBL17378613	0.6804
LINCSCP_18263	GR-55562	0.6795
LINCSCP_19380	MK-2206	0.6793
LINCSCP_191823	Sertraline	0.6792
LINCSCP_19421	Tozasertib	0.6775
LINCSCP_38995	MLS002232309	0.6772
LINCSCP_167690	Maprotiline	0.6746
LINCSCP_202433	Raloxifene	0.6735
LINCSCP_19956	SCHEMBL2557158	0.6729
LINCSCP_167198	Methixene	0.6725
LINCSCP_295489	PD-173074	0.6714
LINCSCP_133544	GSK-3 Inhibitor II	0.6711
LINCSCP_38906	SCHEMBL618594	0.6709
LINCSCP_167924	Mibefradil	0.6699
LINCSCP_139434	Ketoconazole	0.6687
LINCSCP_170137	AC480 (BMS-599626)	0.6682
LINCSCP_31866	SULF1-A_000010	0.6668
LINCSCP_59540	C26H38O6	0.6661
LINCSCP_167390	Bifemelane	0.6656
LINCSCP_168763	10-DEBC	0.6652
LINCSCP_14581	Norcyclobenzaprine	0.6645
LINCSCP_18904	Erythromycin Estolate	0.6645
LINCSCP_7015	AC1L99UL	0.664
LINCSCP_18910	Protriptyline	0.6628
LINCSCP_167558	bupivacaine	0.6613
LINCSCP_33258	Terconazole	0.6609
LINCSCP_14541	Trans-1,4-bis(2-chlorobenzaminomethyl)cyclohexane dihydrochloride	0.6599
LINCSCP_13518	MLS003448149	0.6587
LINCSCP_7268	Amoxapine	0.6575
LINCSCP_68991	AKT Inhibitor VIII	0.6566
LINCSCP_97308	Flumatinib (mesylate)	0.6558
LINCSCP_48716	BRD-K02290471	0.6551
LINCSCP_22644	XMD-1527	0.6545
LINCSCP_139035	Apilimod	0.6541
LINCSCP_133257	CHEMBL1673039	0.6538
LINCSCP_55640	L-733060	0.6531
LINCSCP_20305	Afatinib	0.653
LINCSCP_26164	TL_HRAS24	0.653
LINCSCP_106941	Varlitinib	0.6529
LINCSCP_167450	Lapatinib	0.6525
LINCSCP_131479	rifampicin	0.6525
LINCSCP_108965	Masitinib	0.6516
LINCSCP_190012	Paroxetine	0.65
LINCSCP_335	GR-103691	0.65
LINCSCP_57501	MLS000682490	0.6495
LINCSCP_18930	Toremifene	0.6494
LINCSCP_3401	BRD-K17890048	0.6489
LINCSCP_292301	MLS003568130	0.647
LINCSCP_6396	GSK-1070916	0.646
LINCSCP_172741	AC1NSZSY	0.6458
LINCSCP_98480	Nortriptyline	0.6451
LINCSCP_38897	ITK Inhibitor	0.6451
LINCSCP_6546	CHEMBL97698	0.6448
LINCSCP_18278	Clomipramine	0.6444
LINCSCP_6748	Amlodipine	0.644
LINCSCP_17907	CHEMBL300780	0.6433
LINCSCP_73257	AEE788 (NVP-AEE788)	0.6418
LINCSCP_59565	BRD-K04733502	0.6416
LINCSCP_59180	CHEMBL2136621	0.6412
LINCSCP_169104	Elacridar	0.641
LINCSCP_56412	Clemastine	0.6409
LINCSCP_131952	PHA-665752	0.6406
LINCSCP_191099	Imatinib	0.6392
LINCSCP_99318	Dihydroergocristine	0.6386
LINCSCP_175881	Thiothixene	0.6381
LINCSCP_7290	Fentanyl Isothiocyanate	0.6377
LINCSCP_19258	Rosiglitazone	0.6376
LINCSCP_171106	LY2228820	0.6369
LINCSCP_99858	CHEMBL2136735	0.6368
LINCSCP_175394	Tandutinib	0.6364
LINCSCP_20438	Deoxy Cholate	0.6354
LINCSCP_292120	MLS001065861	0.6346
LINCSCP_38916	SB590885	0.6344
LINCSCP_169488	Fenticonazole Nitrate	0.6341
LINCSCP_7477	Rescinnamine	0.6341
LINCSCP_8937	BRD-K62283710	0.6329
LINCSCP_169974	Nebivolol	0.6322
LINCSCP_166352	Zaldaride	0.6318
LINCSCP_7278	SCHEMBL6668531	0.6312
LINCSCP_221326	BRD-K10143126	0.6311
LINCSCP_171094	Chlorprothixene	0.6306
LINCSCP_175442	Bazedoxifene HCl	0.6295
LINCSCP_7019	CHEMBL299879	0.6291
LINCSCP_7088	RS504393	0.6281
LINCSCP_54104	Salermide	0.6277
LINCSCP_4568	CAY-10594	0.6262
LINCSCP_175418	Chlorpromazine	0.626
LINCSCP_48781	BRD-K47558670	0.6259
LINCSCP_57608	MLS003221410	0.6259
LINCSCP_48715	BRD-K01615174	0.6254
LINCSCP_13915	Cyclopamine	0.6254
LINCSCP_9372	SMR000075319	0.6253
LINCSCP_173333	Tetracaine	0.6251
LINCSCP_174311	Sertindole	0.6244
LINCSCP_48755	BRD-K28317853	0.6243
LINCSCP_88437	Sunitinib	0.6238
LINCSCP_80634	EMD-1214063	0.6237
LINCSCP_56804	RS-23597-190	0.6233
LINCSCP_120330	LXR-623	0.6231
LINCSCP_171942	DMP 777	0.623
LINCSCP_97998	CEPHARANTHINE	0.6223
LINCSCP_58360	BRD-K32485462	0.6222
LINCSCP_39282	Crizotinib	0.6221
LINCSCP_7328	T 98475	0.6218
LINCSCP_169891	Penfluridol	0.6216
LINCSCP_14895	SB-216641	0.6211
LINCSCP_71594	Amiodarone	0.6201
LINCSCP_139991	8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole	0.62
LINCSCP_173435	Dilazep	0.6199
LINCSCP_171877	Vortioxetine (Lu AA21004) HBr	0.6193
