signatureid	compound	similarity
LINCSCP_56520	Chloroquine	1
LINCSCP_42424	PD-0325901	0.8366
LINCSCP_65054	Oligomycin-A	0.8233
LINCSCP_152509	BCPP000194	0.7943
LINCSCP_63204	BRD-K07594626	0.7811
LINCSCP_65381	BRD-K00144236	0.7695
LINCSCP_56132	BRL54443	0.7628
LINCSCP_297400	BRD-K46622484	0.7613
LINCSCP_63932	BRD-K24748809	0.7611
LINCSCP_55449	GW 405833	0.76
LINCSCP_65976	BRD-K45853100	0.7527
LINCSCP_42879	Dcebio	0.7403
LINCSCP_310134	BRD-K34394296	0.7398
LINCSCP_60667	BRD-K23038591	0.7294
LINCSCP_311933	BRD-K92666980	0.7265
LINCSCP_310904	Proscillaridin A	0.7245
LINCSCP_310190	BRD-K79826210	0.723
LINCSCP_207901	Nifedipine	0.7201
LINCSCP_50781	O-Demethylated Adapalene	0.7178
LINCSCP_46465	STK218951	0.7138
LINCSCP_65469	BRD-K48505466	0.7129
LINCSCP_56452	CHEMBL1208118	0.7111
LINCSCP_65162	BRD-K53923090	0.7096
LINCSCP_26766	CHEMBL602850	0.7052
LINCSCP_50809	CHEMBL3182405	0.7049
LINCSCP_34792	BRD-K71498541	0.7017
LINCSCP_310148	BRD-K48672996	0.7007
LINCSCP_57835	MLS002264466	0.6995
LINCSCP_53620	32703-82-5	0.6966
LINCSCP_312244	BRD-K95090559	0.696
LINCSCP_42421	Tyrphostin 51	0.6943
LINCSCP_61525	CHEMBL2358923	0.6914
LINCSCP_55667	YM-298198	0.6862
LINCSCP_11995	ZSTK 474	0.6857
LINCSCP_152376	869288-64-2	0.6848
LINCSCP_168866	Glyburide	0.6846
LINCSCP_312214	BRD-K80230516	0.6826
LINCSCP_35561	BRD-K10436544	0.6776
LINCSCP_145926	EX-8678	0.6735
LINCSCP_147923	Pracinostat	0.6663
LINCSCP_292796	MLS003271344	0.6663
LINCSCP_163738	THZ-2-98-01	0.6663
LINCSCP_299073	BRD-K85967137	0.6633
LINCSCP_68795	Sirolimus	0.6624
LINCSCP_65909	Azacitidine	0.661
LINCSCP_61581	BRD-K27647724	0.66
LINCSCP_59698	BRD-K78800374	0.6566
LINCSCP_8619	BRD-K28636199	0.6562
LINCSCP_126385	STK-674938	0.656
LINCSCP_207785	Myriocin	0.6542
LINCSCP_113109	C24H25CLFN5O3	0.6535
LINCSCP_129410	Tivantinib	0.6535
LINCSCP_282865	AC1LDBAO	0.6513
LINCSCP_31968	BRD4770	0.6506
LINCSCP_50962	BX-795	0.6498
LINCSCP_308519	BRD-K71087530	0.6484
LINCSCP_289813	Hesperidin	0.6478
LINCSCP_261885	Pictilisib	0.6473
LINCSCP_65070	BRD-K82469231	0.646
LINCSCP_261915	Glycodeoxycholate	0.6452
LINCSCP_259726	GGTI298	0.6445
LINCSCP_169609	TG 100801	0.6443
LINCSCP_63169	BRD-K54046891	0.6408
LINCSCP_13588	SCHEMBL13991002	0.6393
LINCSCP_54968	SB-216763	0.6387
LINCSCP_119876	Castanospermine	0.6384
LINCSCP_149789	WZ 4002	0.638
LINCSCP_56541	Phenolphthalein	0.6374
LINCSCP_294587	4-(3,5-Dimethyl-4-nitro-1H-pyrazol-1-yl)butanoic acid	0.6363
LINCSCP_310152	BRD-K50204028	0.6362
LINCSCP_237256	VU0413807-2	0.6354
LINCSCP_60594	BRD-K62528537	0.6346
LINCSCP_54715	Brefeldin A	0.6346
LINCSCP_292180	168279-54-7	0.6334
LINCSCP_75558	Cholic acid	0.633
LINCSCP_43232	BG-51	0.6315
LINCSCP_307966	BRD-K47303556	0.6309
LINCSCP_61633	BRD-K63591202	0.6309
LINCSCP_8163	BRD-K51633576	0.6302
LINCSCP_50829	BIO2_000792	0.6295
LINCSCP_55518	TGX-115	0.628
LINCSCP_12504	PX 12	0.6251
LINCSCP_85619	TGX 221	0.6247
LINCSCP_24132	Calcitriol	0.6237
LINCSCP_310156	AC1O9HQ4	0.6229
LINCSCP_287321	FK 866	0.6226
LINCSCP_61862	BRD-K14471942	0.6225
LINCSCP_130527	CHEMBL1083527	0.6221
LINCSCP_59533	Methyl 1-hydroxy-7-(hydroxymethyl)-1,4a,5,7a-tetrahydrocyclopenta[c]pyran-4-carboxylate	0.6214
LINCSCP_120014	ITRACONAZOLE HYDROCHLORIDE	0.6206
LINCSCP_55457	BAY-117821	0.6203
LINCSCP_112858	CHIR-265	0.6196
LINCSCP_56464	N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide	0.6193
LINCSCP_138401	Labetalol	0.6184
LINCSCP_297231	BRD-K68565044	0.6182
LINCSCP_56728	BSPBIO_001530	0.6181
LINCSCP_296059	Bumetanide	0.6175
LINCSCP_57261	SMR000015484	0.6172
LINCSCP_151339	SCHEMBL1564574	0.6171
LINCSCP_61040	BRD-K38304019	0.6159
LINCSCP_48629	CHEMBL2130971	0.6158
LINCSCP_59571	BRD-K09186736-001-01-2	0.6154
LINCSCP_42322	MLS-0435534.0001	0.6152
LINCSCP_60962	BRD-K16714380	0.6151
LINCSCP_10461	Quinine	0.6146
LINCSCP_56847	Erismodegib	0.6144
LINCSCP_57934	CHEMBL566283	0.6119
LINCSCP_60394	BRD-K55452151	0.6109
LINCSCP_12802	SCH-79797	0.6103
LINCSCP_290855	CHEMBL288096	0.6102
LINCSCP_257936	ST50426557	0.61
LINCSCP_72317	KW-2449	0.6094
LINCSCP_103889	3-N-Propylxanthine	0.6089
LINCSCP_19887	MLS002264444	0.6089
LINCSCP_64392	BRD-K32885145	0.6088
LINCSCP_75588	Defactinib	0.6087
LINCSCP_135557	Tofacitinib (CP-690550) Citrate	0.6086
LINCSCP_94837	SPECTRUM_001873	0.6076
LINCSCP_60396	BRD-K56562216	0.6059
LINCSCP_35379	BRD-K94193354	0.6038
LINCSCP_39497	BRD-A24396574-001-01-5	0.6037
LINCSCP_57643	KUC103670	0.6033
LINCSCP_222086	2-(4-chlorophenyl)-3-(2-methoxyphenyl)hexahydro-1H-pyrrolo[1,2-c]imidazol-1-one	0.603
LINCSCP_296226	AC1LNRY5	0.6029
LINCSCP_28997	ST076228	0.6022
LINCSCP_121858	BRD-A32440707	0.5999
LINCSCP_66087	CHEMBL2140791	0.5997
LINCSCP_170910	LY451395	0.5991
LINCSCP_169831	Dofequidar (fumarate)	0.5984
LINCSCP_129441	SGI-1776	0.5979
LINCSCP_207758	Mesoridazine	0.5968
LINCSCP_10318	CHEMBL436817	0.5966
LINCSCP_310588	BRD-K43905345	0.5964
LINCSCP_59863	BRD-K28154645	0.5963
LINCSCP_57986	Corticosterone	0.5959
LINCSCP_291843	Triazine Scaffold, 33	0.5956
LINCSCP_65313	BRD-K56584267	0.5953
LINCSCP_290753	GW7647	0.5943
LINCSCP_53871	IN1541	0.5941
LINCSCP_311757	BRD-K76999748	0.5938
LINCSCP_134840	AMIKACIN HYDRATE	0.5935
LINCSCP_3782	BRD-A08658758	0.5934
LINCSCP_292942	MLS003271342	0.5926
LINCSCP_169794	Berberine	0.5922
LINCSCP_29240	KUC111774N	0.592
LINCSCP_8186	BRD-K70901996	0.5919
LINCSCP_116087	Gefitinib	0.5918
LINCSCP_52979	PRL-3InhibitorI	0.5914
LINCSCP_56959	RG 108	0.5913
LINCSCP_301861	BRD-K36618611	0.5911
LINCSCP_35170	BRD-K79435297	0.5909
LINCSCP_50913	Rita	0.5901
LINCSCP_34668	Monobenzone	0.59
LINCSCP_282858	AC1MEVG9	0.5898
LINCSCP_62100	BRD-K73400194	0.5895
LINCSCP_76658	Curcumin	0.589
LINCSCP_257889	AC1OAV9H	0.5887
LINCSCP_129042	triptolide	0.5887
LINCSCP_23272	BRD-K84450674	0.5878
LINCSCP_46580	Sorafenib	0.5878
LINCSCP_65471	BRD-K48619543	0.5876
LINCSCP_69659	CHIR-99021	0.587
LINCSCP_119796	SGX-523	0.5869
LINCSCP_59397	CHEMBL2357745	0.5868
LINCSCP_253058	BRD-K23558120	0.5857
LINCSCP_65917	BRD-K11672081	0.5846
LINCSCP_47433	Dipyridamole	0.5846
LINCSCP_234292	Veliparib	0.5838
LINCSCP_60028	BRD-K35810638	0.5832
LINCSCP_64071	BRD-K19073426	0.5831
LINCSCP_138022	Swainsonine	0.5831
