signatureid	compound	similarity
LINCSCP_57905	Azithromycin	1
LINCSCP_257259	Itrazole	0.777
LINCSCP_238428	CHEMBL1593913	0.7246
LINCSCP_54715	Brefeldin A	0.7076
LINCSCP_286481	BRD-A81936046	0.6993
LINCSCP_10285	362-74-3	0.6881
LINCSCP_46465	STK218951	0.6867
LINCSCP_31968	BRD4770	0.6815
LINCSCP_53901	(S)-(-)-BAY K 8644	0.6592
LINCSCP_53871	IN1541	0.6547
LINCSCP_40254	SJ 172550	0.6518
LINCSCP_53894	CHEMBL3186197	0.6415
LINCSCP_287321	FK 866	0.6345
LINCSCP_53942	848193-68-0	0.6331
LINCSCP_235510	SB-216763	0.631
LINCSCP_31399	MLS000862515	0.6079
LINCSCP_237256	VU0413807-2	0.6066
LINCSCP_239451	67497-51-2	0.5976
LINCSCP_31330	MLS-0437136.0001	0.5957
LINCSCP_34069	SA-103123	0.5861
LINCSCP_289805	CHEMBL586058	0.5845
LINCSCP_206385	16,16-Dimethyl prostaglandin e2	0.5816
LINCSCP_38876	Gefitinib	0.5803
LINCSCP_38840	ChEBI91594	0.5787
LINCSCP_57774	SR-02000000448	0.578
LINCSCP_255551	Flutamide	0.5758
LINCSCP_31407	KUC104122	0.5722
LINCSCP_12509	NSC23766	0.5692
LINCSCP_205606	Nimodipine	0.5644
LINCSCP_237981	MLS002264471	0.5617
LINCSCP_53908	3-(4-Pyridyl)indole	0.5607
LINCSCP_58906	Diotyrosine	0.5535
LINCSCP_290707	Dihydrosamidin	0.5438
LINCSCP_65231	BRD-K16257790	0.5372
LINCSCP_34171	MLS002729074	0.5353
LINCSCP_69693	CHEMBL552425	0.5347
LINCSCP_239369	F1709-0025	0.5335
LINCSCP_31414	SCHEMBL13736177	0.5272
LINCSCP_41911	PKC Beta Inhibitor	0.5204
LINCSCP_287400	Nifedipine	0.5196
LINCSCP_38873	Enalapril	0.5187
LINCSCP_32455	H-9	0.5167
LINCSCP_21257	Fluspirilene	0.5111
LINCSCP_27713	BRD-K69947829	0.5106
LINCSCP_290681	313981-55-4	0.5094
LINCSCP_296156	6Alpha-methylprednisolone acetate	0.5079
LINCSCP_36772	Linsitinib	0.5074
LINCSCP_94450	Dacomitinib	0.5066
LINCSCP_237784	MLS002607804	0.5002
LINCSCP_38848	Gemcitabine	0.4991
LINCSCP_35468	PCI-34051	0.4984
LINCSCP_53949	PF750	0.4984
LINCSCP_31427	MLS002264511	0.4974
LINCSCP_50645	Ursolic acid	0.4971
LINCSCP_202945	Phenoxazine	0.497
LINCSCP_74585	Nepafenac	0.4958
LINCSCP_53620	32703-82-5	0.4955
LINCSCP_13493	Lexibulin	0.4942
LINCSCP_32934	Estrone	0.4941
LINCSCP_57685	KUC104488	0.4941
LINCSCP_46226	MLS000860958	0.4933
LINCSCP_238421	KUC104240N	0.4931
LINCSCP_38883	Sirolimus	0.4903
LINCSCP_267654	MLS002699341	0.4899
LINCSCP_279173	BRD-K84447176	0.4897
LINCSCP_13535	Phenethylisothiocyanate	0.4814
LINCSCP_31669	CHEMBL489621	0.4813
LINCSCP_39978	79966-13-5	0.4798
LINCSCP_237984	CHEMBL1270505	0.4774
LINCSCP_46519	MLS-0435534.0001	0.4767
LINCSCP_46467	SUGA1_010064	0.4766
LINCSCP_286604	PD-98059	0.4765
LINCSCP_286645	CAY10618	0.4744
LINCSCP_292751	MLS003337112	0.4744
LINCSCP_58875	Rivaroxaban	0.4743
LINCSCP_258917	BRD-K20352452	0.4736
LINCSCP_240541	N-[(1-Ethylpyrrolidin-3-yl)methyl]-2-methoxy-5-sulfamoylbenzamide	0.4718
LINCSCP_119648	Latanoprost	0.4676
LINCSCP_58812	O-(OCTAHYDRO-1H-4,7-METHANOINDEN-5-YL) HYDROGEN CARBONODITHIOATE	0.4655
LINCSCP_132423	PIK-93	0.4654
LINCSCP_12504	PX 12	0.4649
LINCSCP_48252	BRD-K80169513	0.4641
LINCSCP_117924	PIMAGEDINE HYDROCHLORIDE	0.4641
LINCSCP_165229	TIE2 Kinase Inhibitor	0.4621
LINCSCP_296118	IC-87114	0.4617
LINCSCP_34978	BRD-K35002913	0.461
LINCSCP_179447	PRESTWICK3_000652	0.4607
LINCSCP_65397	BRD-K07922534	0.4603
LINCSCP_13498	AKT Inhibitor IV	0.458
LINCSCP_37477	BRD-K68749296	0.4566
LINCSCP_13302	Celecoxib	0.4563
LINCSCP_56383	CHEBI:82814	0.4543
LINCSCP_31904	MW-A1-14	0.454
LINCSCP_53552	ZINC01050121	0.4531
LINCSCP_289038	Calcitriol	0.4487
LINCSCP_59521	Dipyridamole	0.4478
LINCSCP_50904	6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate	0.4472
LINCSCP_54923	NSC119236	0.4464
LINCSCP_294517	AC1OA0Y8	0.4425
LINCSCP_53919	NVP-AUY922	0.4421
LINCSCP_21143	AC1MSUFC	0.4411
LINCSCP_31408	MLS002473641	0.4396
LINCSCP_56439	Benzylpenicillin	0.4395
LINCSCP_180268	Colforsin	0.4389
LINCSCP_53883	CT-200783	0.4384
LINCSCP_21057	Iniparib	0.4375
LINCSCP_31546	AC1LB5IQ	0.4366
LINCSCP_38845	Cis-Platin	0.435
LINCSCP_50020	NSC 663284	0.4319
LINCSCP_215368	NSC95397	0.4317
LINCSCP_10407	Pevonedistat	0.4304
LINCSCP_56187	SC68376	0.43
LINCSCP_239460	ST012015	0.4297
LINCSCP_241579	2-Propenoic acid, 3-[4-(1H-imidazol-1-ylmethyl)phenyl]-, (z)-	0.4295
LINCSCP_31202	SR-03000001971	0.4293
LINCSCP_310530	BRD-K18863894	0.4252
LINCSCP_239474	BRD-K52831896	0.4241
LINCSCP_41796	Triciribine	0.4241
LINCSCP_22697	Benzoxiquine	0.4237
LINCSCP_47294	Gemfibrozil	0.4235
LINCSCP_33578	Boldine	0.4227
LINCSCP_12354	NVP-AEW541	0.4224
LINCSCP_293283	SMR001317716	0.4222
LINCSCP_225167	MLS-0435541.0001	0.4218
LINCSCP_284672	Zaprinast	0.4217
LINCSCP_239800	AC1NZGSN	0.4214
LINCSCP_256809	PK-11195	0.4213
LINCSCP_58228	Binospirone	0.4209
LINCSCP_240331	Ebelactone-B	0.4197
LINCSCP_85985	PD-173074	0.4182
LINCSCP_46828	MLS001173269	0.418
LINCSCP_26012	SMR000798332	0.4179
LINCSCP_29174	Rucaparib	0.4176
LINCSCP_207864	GSK-2334470	0.4176
LINCSCP_48236	BRD-K22787051	0.4172
LINCSCP_47170	BRD-K95517054-001-01-7	0.4172
LINCSCP_7215	Graveoline	0.4158
LINCSCP_40206	ST021200	0.4156
LINCSCP_70523	Dasatinib	0.4156
LINCSCP_269115	MLS002699918	0.4155
LINCSCP_45476	MLS003429133	0.4146
LINCSCP_46228	BIX01294	0.4145
LINCSCP_261242	BG-STK33-59	0.4143
LINCSCP_58873	Tamibarotene	0.4142
LINCSCP_290524	MRS-1334	0.4134
LINCSCP_57826	DASA-58	0.4133
LINCSCP_33314	SMR000304369	0.4128
LINCSCP_239889	8,10-Dimethyl-4-(2-methylphenyl)-3,4-dihydro-1H-pyrido[3',2':4,5]thieno[3,2-e][1,4]diazepine-2,5-dione	0.4119
LINCSCP_54140	BMS-299897	0.4114
LINCSCP_25761	BRD-K41087962	0.4111
LINCSCP_42072	CHEMBL2204241	0.4109
LINCSCP_257247	Mesoridazine	0.4107
LINCSCP_237306	MLS003448145	0.4104
LINCSCP_118676	Ivabradine HCl	0.41
LINCSCP_58405	CHEMBL3188250	0.41
LINCSCP_34436	Warfarin	0.4089
LINCSCP_63308	BRD-K81674214	0.4082
LINCSCP_29657	HG6-64-1	0.4079
LINCSCP_7891	BRD-K69021489	0.4078
LINCSCP_40234	10-DEBC	0.4073
LINCSCP_116519	Sorafenib	0.4054
LINCSCP_260974	SA-103006	0.405
LINCSCP_58521	GSK429286A	0.4048
LINCSCP_257456	Veliparib	0.4047
LINCSCP_226952	Quinapril	0.4046
LINCSCP_31385	SCHEMBL2559280	0.4045
LINCSCP_32601	THZ-2-98-01	0.4043
LINCSCP_39925	916985-21-2	0.4042
LINCSCP_116543	GSK-3 Inhibitor IX	0.404
LINCSCP_296090	Phenytoin	0.4039
LINCSCP_258910	BRD-K17890048	0.4039
LINCSCP_34057	BRD-K62719675	0.4037
LINCSCP_31949	F1394-0084	0.4037
LINCSCP_242534	SA-432998	0.4036
LINCSCP_250888	COT-10B	0.4032
LINCSCP_57397	CHEMBL567340	0.4028
LINCSCP_204468	Phtpp	0.4028
LINCSCP_32014	MEGXM0_000032	0.4025
LINCSCP_271934	Ampi	0.4016
LINCSCP_20416	Tenofovir	0.4003
LINCSCP_20051	SCHEMBL15422158	0.3985
LINCSCP_46371	BRD-K72429558	0.3982
LINCSCP_58827	CHEMBL83092	0.3981
LINCSCP_74674	Ledipasvir	0.3981
LINCSCP_64825	BRD-K95951626	0.3973
LINCSCP_288246	MLS000589843	0.3972
LINCSCP_174006	ESTRAMUSTINE	0.3961
LINCSCP_310226	Tretinoin	0.3958
LINCSCP_48254	BRD-K95487462	0.3958
LINCSCP_13007	CHEMBL57055	0.3948
LINCSCP_208486	Diltiazem	0.3944
LINCSCP_293909	Sumatriptan	0.3942
LINCSCP_65394	MLS004342469	0.394
LINCSCP_311855	BRD-K38181288	0.3934
LINCSCP_122035	Diphenidol	0.3933
LINCSCP_17630	SMR001317659	0.3916
LINCSCP_33833	BRD-K24053449	0.391
LINCSCP_33121	BRL50481	0.3909
LINCSCP_23010	134052-66-7	0.3908
LINCSCP_65260	BRD-K31441680	0.3908
LINCSCP_46061	RAC-Etomoxir	0.3905
LINCSCP_40199	O-Demethylated Adapalene	0.3903
LINCSCP_298457	BRD-K12342216	0.39
LINCSCP_243433	Betazole	0.3898
LINCSCP_32379	BRN 1088757	0.3898
LINCSCP_10461	Quinine	0.3894
LINCSCP_25934	AC1LWSL2	0.3892
LINCSCP_30046	C28H30CIN5O4S	0.3884
LINCSCP_285816	Nicardipine	0.3881
LINCSCP_49390	Avicin-G	0.388
LINCSCP_30848	PF-04217903	0.3878
LINCSCP_167826	3-Aminobenzamide	0.3876
LINCSCP_53610	BDBM50127227	0.3873
LINCSCP_223007	XAV 939	0.3873
LINCSCP_55068	TUL_XIX002	0.3865
LINCSCP_148536	KW-2449	0.3858
LINCSCP_267523	MLS000680027	0.3856
LINCSCP_3288	BRD-K90947049	0.385
LINCSCP_33656	Fasudil	0.3845
LINCSCP_58982	WH-4023	0.3841
LINCSCP_55944	Rosmarinic acid	0.3837
LINCSCP_20136	STK222600	0.3837
LINCSCP_152464	Regorafenib	0.3822
LINCSCP_45458	DM163	0.3822
LINCSCP_21068	LY-294002	0.3814
LINCSCP_41881	MLS003672589	0.3812
LINCSCP_10434	3-Methyladenine	0.381
LINCSCP_32492	Tyrphostin 51	0.3809
LINCSCP_252290	SA-427730	0.3809
LINCSCP_72082	Setiptiline	0.3808
LINCSCP_271099	MLS002725684	0.3806
LINCSCP_55541	Navitoclax	0.3805
LINCSCP_306974	BRD-K20051162	0.3801
LINCSCP_31185	MLS002264452	0.3797
LINCSCP_54745	FGIN1-27	0.3795
LINCSCP_46068	Oxcarbazepine	0.3795
LINCSCP_20172	ALD1-H_001009	0.3795
LINCSCP_64781	BRD-K49148914	0.3795
LINCSCP_48795	BRD-K52675185	0.379
LINCSCP_269453	CHEMBL566687	0.3786
LINCSCP_13042	YM-09151-2	0.3784
LINCSCP_33082	NNC 63-0532	0.3782
LINCSCP_243549	Metoclopramide	0.3771
LINCSCP_36109	Estradiol	0.3767
LINCSCP_27408	BRD-K17565092	0.3766
LINCSCP_26662	Flupirtine	0.3762
LINCSCP_234666	Lenalidomide	0.376
LINCSCP_286469	YK 4-279	0.3758
LINCSCP_292292	CHEMBL1531854	0.3751
LINCSCP_238446	ST029676	0.3748
LINCSCP_113901	HG-9-91-01	0.3748
LINCSCP_45689	KUC104140	0.3746
LINCSCP_665	PRIMA 1	0.374
LINCSCP_57447	CHEMBL566899	0.3732
LINCSCP_64754	BRD-K24752075	0.3729
LINCSCP_35174	BRD-K00141503	0.3727
LINCSCP_219177	L-161,982	0.3724
LINCSCP_50761	Minoxidil	0.3722
LINCSCP_51015	AC1MEVG9	0.3722
LINCSCP_148719	BS-181	0.3721
LINCSCP_110695	Istaroxime (hydrochloride)	0.371
LINCSCP_289830	Flufenamic acid	0.371
LINCSCP_54552	AR-C133057XX	0.3705
LINCSCP_65361	BRD-K89185880	0.3704
LINCSCP_3561	BRD-K36232729	0.3702
LINCSCP_243518	Tiratricol	0.3696
LINCSCP_34722	Toltrazuril	0.3694
LINCSCP_58968	SDX-101	0.3689
LINCSCP_59210	MLS002474103	0.3688
LINCSCP_32836	SPECTRUM_001259	0.36870000000000003
LINCSCP_283020	BRD32048	0.3685
LINCSCP_38867	179324-69-7	0.3684
LINCSCP_254268	SA-1456102	0.3681
LINCSCP_206958	JXPQMHIXNPWEEK-UHFFFAOYSA-N	0.368
LINCSCP_45305	MLS-0223293.0001	0.3676
LINCSCP_80987	Quercetin	0.3674
LINCSCP_12538	PNU-74654	0.3673
LINCSCP_218356	Acetylcysteine	0.3672
LINCSCP_234988	BMS-345541	0.3671
LINCSCP_59787	BRD-K69841970-001-01-4	0.3666
LINCSCP_48353	BRD-K18929270	0.3665
LINCSCP_38852	Fluorouracil	0.3664
LINCSCP_310673	BRD-K82440152	0.3663
LINCSCP_205454	BRD-K26684619	0.3662
LINCSCP_25198	Dephostatin	0.3661
LINCSCP_238317	SR-03000000931-1	0.366
LINCSCP_53613	Resveratrol	0.3654
LINCSCP_54777	UK 356618	0.3648
LINCSCP_30891	Kinetin Riboside	0.3645
LINCSCP_25736	Gallocatechin Gallate	0.3645
LINCSCP_52701	SPECTRUM_000898	0.3645
LINCSCP_41985	TUL_XXI035	0.3637
LINCSCP_164041	Linifanib	0.3637
LINCSCP_50261	MEGXM0_000203	0.3636
LINCSCP_296163	BRD-K99017327	0.3633
LINCSCP_1757	5-Phenethylquinoline-8-ol	0.3633
LINCSCP_53897	Dactolisib	0.3633
LINCSCP_310692	BRD-K88290000	0.3629
LINCSCP_7389	REV-5901	0.3623
LINCSCP_294812	SCHEMBL6463646	0.3623
LINCSCP_55111	MW-STK33-100	0.3622
LINCSCP_65491	BRD-K57180092	0.3619
LINCSCP_9719	NU1025	0.3618
LINCSCP_288921	2-(2-Bromo-4-methyl-phenylamino)-pyrido[3,2-e][1,3]thiazin-4-one	0.3618
LINCSCP_51644	WH-4-023	0.3612
LINCSCP_166434	CEP-701	0.3611
LINCSCP_31103	MLS002264397	0.361
LINCSCP_290500	Pyrimethamine	0.3609
LINCSCP_38749	Entinostat	0.3608
LINCSCP_254638	STK721917	0.3598
LINCSCP_180105	Talibegron	0.3597
LINCSCP_292756	MLS-0257792.0001	0.3595
LINCSCP_59485	BRD-K52111234	0.3595
LINCSCP_115499	Mitoxantrone	0.3594
LINCSCP_7357	Hemado	0.3593
LINCSCP_294387	BRD-K61529775	0.3592
LINCSCP_53886	Prostoglandin A1	0.3591
LINCSCP_100475	(R)-(-)-Jq1 enantiomer	0.3591
LINCSCP_180768	Sulfacetamide	0.359
LINCSCP_226994	BRD-K86727142-001-06-6	0.3589
LINCSCP_65551	BRD-K00362189	0.3586
