signatureid	compound	similarity
LINCSCP_20438	Deoxy Cholate	0.9474
LINCSCP_133257	CHEMBL1673039	0.9452
LINCSCP_104106	Zuclomiphene	0.9336
LINCSCP_17907	CHEMBL300780	0.9214
LINCSCP_133544	GSK-3 Inhibitor II	0.9162
LINCSCP_133458	PHA-767491	0.9152
LINCSCP_221326	BRD-K10143126	0.902
LINCSCP_23519	AC1LOPLX	0.898
LINCSCP_133509	HG-14-10-04	0.8967
LINCSCP_97140	SGI-1776	0.894
LINCSCP_66950	Trichostatin A, Streptomyces Sp.	0.8936
LINCSCP_18263	GR-55562	0.8824
LINCSCP_133595	AT 7867	0.8763
LINCSCP_88574	BMS-509744	0.8753
LINCSCP_23030	Lasalocid	0.8746
LINCSCP_208815	MR-16728	0.8703
LINCSCP_19380	MK-2206	0.8688
LINCSCP_18149	BW-723C86	0.8682
LINCSCP_9372	SMR000075319	0.8667
LINCSCP_14276	Iodophenpropit	0.8632
LINCSCP_6347	SU 11274	0.8549
LINCSCP_19254	Thioridazine	0.8542
LINCSCP_22584	Tretinoin	0.853
LINCSCP_18904	Erythromycin Estolate	0.8456
LINCSCP_18910	Protriptyline	0.8444
LINCSCP_112287	C30H33N3O5S	0.8429
LINCSCP_18278	Clomipramine	0.8405
LINCSCP_112276	GSK-461364	0.8401
LINCSCP_68231	Vorinostat	0.8388
LINCSCP_20634	BRD-K58191509	0.8355
LINCSCP_48539	BRD-K49477330	0.8354
LINCSCP_89249	MGCD-265	0.8346
LINCSCP_99879	GSK-1904529A	0.8337
LINCSCP_20606	BRD-K32101742	0.8325
LINCSCP_89285	ZINC77024257	0.8316
LINCSCP_209019	TRAP-101	0.8299
LINCSCP_19219	Itrazole	0.8293
LINCSCP_4566	Loperamide	0.8264
LINCSCP_6901	Falnidamol	0.8257
LINCSCP_134089	Chelerythrine	0.8254
LINCSCP_18884	Clemastine	0.8218
LINCSCP_19258	Rosiglitazone	0.8211
LINCSCP_17974	Metergoline	0.8187
LINCSCP_6821	Enclomiphene	0.8187
LINCSCP_134056	Pyrazolanthrone	0.8185
LINCSCP_29016	Niacin	0.8167
LINCSCP_7314	Rescinnamine	0.8157
LINCSCP_17975	Cyclopamine	0.8152
LINCSCP_18943	Desipramine	0.8146
LINCSCP_290633	Amiodarone	0.8133
